"breeder","samples","yr","regcode","reg","loccode","loc","vcode","var","rep","length","ui","str","elg","mic_hvi","rd","b","mic_st","e1","t1","x50sl","x25sl","yt","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","a","d","i","m_percent","p","w","t","oil","nitro","gossy","sdyield","x47"
"60","57",99,52,"WES",9,"Pecos, TX(irri)",1009,"nu 33b",1,1.1,82.6,26,9.6,4.5,80,8,"4.4000000000000004","7.8","19.8","0.52","1.1100000000000001","122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"442","28","1.72","85","48.88","4.2699999999999996","2.8","19.48","2.88","1.08","1381.2","194.2"
"60","58",99,52,"WES",9,"Pecos, TX(irri)",1009,"nu 33b",2,1.1,81.3,27,9.4,4.3,79,8,"4.2","7.8","19.600000000000001","0.52","1.1100000000000001","123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"459","32","1.8","82","49.29","4.1500000000000004","2.6","19.91","3.09","0.88","1347.4","192.3"
"60","55",99,52,"WES",9,"Pecos, TX(irri)",1019,"all tex atlas",1,1,82.1,29,10,4.9,79,8,"4.7","8.5","20.8","0.52","1.04","124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"418","25","1.66","87","49.85","4.5999999999999996","2.9","24.04","3.11","1.06","1483.1","204"
"60","56",99,52,"WES",9,"Pecos, TX(irri)",1019,"all tex atlas",2,1.1,81.7,30,10,4.9,78,8.2,"4.8","7.8","21","0.53","1.05","127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"422","27","1.7","86","50.66","4.6399999999999997","2.9","21.85","3.13","1.02","1284.5999999999999","206"
"60","59",99,52,"WES",9,"Pecos, TX(irri)",1104,"sg 747",1,1.1,82.3,26,10,5.1,75,8.8,"4.9000000000000004","8.8000000000000007","17.3","0.52","1.07","107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"399","24","1.64","88","51.57","4.99","3.1","20.52","2.97","0.98","1721.3","169.7"
"60","60",99,52,"WES",9,"Pecos, TX(irri)",1104,"sg 747",2,1,81.4,25,9.6,5.2,77,9.3,"5","8.5","17.2","0.51","1.07","105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"389","23.5","1.63","88","52.54","5.22","3.2","20.38","2.89","0.92","1113.0999999999999","168.7"
"60","63",99,52,"WES",9,"Pecos, TX(irri)",1128,"acala 1517-99",1,1.2,83.6,33,9.8,4.3,80,8,"4.3","7.8","23.5","0.55000000000000004","1.1499999999999999","147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","24.57","3.04","0.94","1446.2","230.5"
"60","64",99,52,"WES",9,"Pecos, TX(irri)",1128,"acala 1517-99",2,1.2,84.6,32,10,4.3,79,8.3,"4.4000000000000004","7","24","0.59","1.19","145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","23.28","2.93","0.88","1192.5","235.4"
"60","65",99,52,"WES",9,"Pecos, TX(irri)",1129,"acala w 1218",1,1.2,82.6,30,9.6,4.5,76,8.8,"4.4000000000000004","8","21.9","0.56000000000000005","1.17","124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","23.85","2.94","1.05","1331.9","214.8"
"60","66",99,52,"WES",9,"Pecos, TX(irri)",1129,"acala w 1218",2,1.2,82.8,32,9.8,3.5,77,8.7,"3.5","8","22.9","0.56999999999999995","1.17","140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","20.9","3.31","0.7","1462.2","224.6"
"60","67",99,52,"WES",9,"Pecos, TX(irri)",1130,"dpl 90b",1,1.1,82,30,9.5,4.5,80,8.2,"4.4000000000000004","7","21.4","0.52","1.1100000000000001","117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","22.61","2.89","1.1299999999999999","2134.1999999999998","209.9"
"60","68",99,52,"WES",9,"Pecos, TX(irri)",1130,"dpl 90b",2,1.1,82.6,30,9.2,4.2,82,8.2,"4.0999999999999996","7.8","21.8","0.53","1.1200000000000001","127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","21.13","2.94","0.9","1502.7","213.9"
"61","1",99,52,"WES",40,"Artesia, NM(irri)",773,"acala maxxa",1,NA,NA,NA,NA,NA,NA,NA,"4.2","7.5","25.6","0.56000000000000005","1.1599999999999999","143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"479","42.5","2","74","52.37","4.2300000000000004","2.5","20.68","3.78","0.67","1328.6","251.1"
"61","2",99,52,"WES",40,"Artesia, NM(irri)",773,"acala maxxa",2,NA,NA,NA,NA,NA,NA,NA,"4.5999999999999996","7.8","23","0.55000000000000004","1.08","138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"433","26","1.68","86","48.74","4.3499999999999996","2.8","19.73","3.95","0.53","1079.2","225.6"
"61","9",99,52,"WES",40,"Artesia, NM(irri)",874,"acala 1517-95",1,NA,NA,NA,NA,NA,NA,NA,"4.5","7.3","24.1","0.6","1.1599999999999999","139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","21.92","3.64","0.69","720","236.4"
"61","10",99,52,"WES",40,"Artesia, NM(irri)",874,"acala 1517-95",2,NA,NA,NA,NA,NA,NA,NA,"4.4000000000000004","6.3","24.6","0.55000000000000004","1.1499999999999999","145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","20.03","3.83","0.47","612.4","241.3"
"61","5",99,52,"WES",40,"Artesia, NM(irri)",1009,"nu 33b",1,NA,NA,NA,NA,NA,NA,NA,"4.5","8.5","23.8","0.56000000000000005","1.1499999999999999","126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"444","34","1.84","80","52.1","4.54","2.7","18.98","3.43","0.93","1131.7","233.5"
"61","6",99,52,"WES",40,"Artesia, NM(irri)",1009,"nu 33b",2,NA,NA,NA,NA,NA,NA,NA,"4.9000000000000004","9","22.8","0.55000000000000004","1.1399999999999999","116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"434","33","1.82","81","52.74","4.7","2.8","18.45","3.61","0.68","1408.9","223.7"
"61","3",99,52,"WES",40,"Artesia, NM(irri)",1019,"all tex atlas",1,NA,NA,NA,NA,NA,NA,NA,"5.2","8.3000000000000007","23.5","0.55000000000000004","1.07","123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"373","13","1.38","97","46.61","4.83","3.5","22.05","2.91","0.73","609.79999999999995","230.5"
"61","4",99,52,"WES",40,"Artesia, NM(irri)",1019,"all tex atlas",2,NA,NA,NA,NA,NA,NA,NA,"4.9000000000000004","9.3000000000000007","23.5","0.55000000000000004","1.07","126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"397","19.5","1.54","92","48.68","4.7300000000000004","3.2","21.12","3.56","0.59","884.3","230.5"
"61","7",99,52,"WES",40,"Artesia, NM(irri)",1104,"sg 747",1,NA,NA,NA,NA,NA,NA,NA,"4.9000000000000004","10","19.2","0.55000000000000004","1.1599999999999999","108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"404","24.5","1.65","88","51.32","4.91","3.1","18.940000000000001","3.58","0.67","1113.0999999999999","188.4"
"61","8",99,52,"WES",40,"Artesia, NM(irri)",1104,"sg 747",2,NA,NA,NA,NA,NA,NA,NA,"5","9.3000000000000007","17.5","0.56000000000000005","1.0900000000000001","99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"390","23","1.62","88","52.13","5.17","3.2","17.739999999999998","3.48","0.55000000000000004","775.1","171.7"
"61","11",99,52,"WES",40,"Artesia, NM(irri)",1128,"acala 1517-99",1,NA,NA,NA,NA,NA,NA,NA,"4.5999999999999996","7.3","25.1","0.59","1.21","146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","20.59","3.59","0.68","599.6","246.2"
"61","12",99,52,"WES",40,"Artesia, NM(irri)",1128,"acala 1517-99",2,NA,NA,NA,NA,NA,NA,NA,"4.3","7.5","25.6","0.61","1.21","146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","20.3","3.76","0.55000000000000004","700.1","251.1"
"61","13",99,52,"WES",40,"Artesia, NM(irri)",1129,"acala w 1218",1,NA,NA,NA,NA,NA,NA,NA,"4.9000000000000004","9.3000000000000007","23","0.6","1.22",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","22.02","3.61","0.75","860.1","225.6"
"61","14",99,52,"WES",40,"Artesia, NM(irri)",1129,"acala w 1218",2,NA,NA,NA,NA,NA,NA,NA,"4.7","8.3000000000000007","24.1","0.6","1.22","136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","20.7","3.58","0.64","757.9","236.4"
"61","15",99,52,"WES",40,"Artesia, NM(irri)",1130,"dpl 90b",1,NA,NA,NA,NA,NA,NA,NA,"4.5","7.8","21.5","0.56000000000000005","1.1599999999999999","132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","20.9","3.16","0.89","795","210.9"
"61","16",99,52,"WES",40,"Artesia, NM(irri)",1130,"dpl 90b",2,NA,NA,NA,NA,NA,NA,NA,"4.2","7.8","23","0.54","1.1100000000000001","132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","19.95","3.67","0.6","1051.7","225.6"
"63","19",99,61,"PIM",155,"Las Cruces, NM",471,"pima s-6",1,1.3,86.4,36,10,3.9,64,12,"4","6.8","28.3","0.67","1.37","169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","19.57","3.64","0.64","785","277.60000000000002"
"63","20",99,61,"PIM",155,"Las Cruces, NM",471,"pima s-6",2,1.3,88.2,39,11,3.7,62,11,"3.3","6","30.2","0.66","1.39","172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","21.25","3.63","0.69","782.2","296.3"
"63","17",99,61,"PIM",155,"Las Cruces, NM",615,"pima s-7",1,1.3,88.1,44,11,3.6,64,11,"4","5.8","30.5","0.68","1.38","181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"517","41.5","1.98","75","48.09","3.6","2.2999999999999998","21.92","3.72","0.79","910.9","299.2"
"63","18",99,61,"PIM",155,"Las Cruces, NM",615,"pima s-7",2,1.3,88.5,41,11,3.9,65,11,"3.9","7.3","28.1","0.69","1.42","182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"497","37.5","1.9","78","48.14","3.74","2.4","20.95","3.52","0.81","1247.9000000000001","275.7"
"63","21",99,61,"PIM",155,"Las Cruces, NM",974,"conquistador",1,1.3,87,47,11,3.7,64,12,"4.2","6","34.299999999999997","0.68","1.38","182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","22.03","3.16","0.95","1779.9","336.5"
"63","22",99,61,"PIM",155,"Las Cruces, NM",974,"conquistador",2,1.3,87.7,47,11,3.6,63,12,"3.9","6.3","31.2","0.67","1.42","178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","23.24","3.44","0.97","1875.9","306.10000000000002"
"63","23",99,61,"PIM",155,"Las Cruces, NM",1108,"qa 325(dp-hto)",1,1.3,88,45,12,3.7,67,11,"4.4000000000000004","6.3","31","0.68","1.37","177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","20.09","3.64","0.63","1173.5","304.10000000000002"
"63","24",99,61,"PIM",155,"Las Cruces, NM",1108,"qa 325(dp-hto)",2,1.3,86.1,42,11,4,67,11,"4.3","6.3","31.2","0.64","1.31","174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","21.04","3.8","0.67","1357.3","306.10000000000002"
"35","83",99,62,"PIM",61,"Maricopa, AZ",471,"pima s-6",1,1.3,88.3,43,11,4,62,12,"4.4000000000000004","6.5","32.5","0.68","1.43","168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","22.97","3.94","0.6","1534.1","318.8"
"35","84",99,62,"PIM",61,"Maricopa, AZ",471,"pima s-6",2,1.3,87.7,45,11,3.7,63,12,"4","7","30.1","0.68","1.45","171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","23.37","3.88","0.61","1701.4","295.3"
"35","81",99,62,"PIM",61,"Maricopa, AZ",615,"pima s-7",1,1.4,88.8,43,10,4,61,11,"4","6.3","30.9","0.67","1.47","176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"493","32","1.8","81","45.93","3.6","2.4","20.89","3.49","0.63","1651.5","303.10000000000002"
"35","82",99,62,"PIM",61,"Maricopa, AZ",615,"pima s-7",2,1.4,90.1,47,11,4.4,61,12,"4.4000000000000004","6.5","33.5","0.66","1.47","177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"474","23.5","1.63","88","43.15","3.52","2.6","22.02","3.71","0.66","2014.4","328.6"
"35","85",99,62,"PIM",61,"Maricopa, AZ",974,"pima s-7",1,1.3,88.2,45,11,4,63,12,"4.2","5.3","31.6","0.68","1.43","178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","24.53","3.71","0.73","2049.4","310"
"35","86",99,62,"PIM",61,"Maricopa, AZ",974,"pima s-7",2,1.4,89,47,11,4.1,63,12,"4.3","6","31","0.63","1.41","179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","23.71","3.56","0.76","2080.8000000000002","304.10000000000002"
"35","87",99,62,"PIM",61,"Maricopa, AZ",1108,"qa 325(dp-hto)",1,1.4,89.1,46,11,3.8,65,12,"3.9","5.5","31.7","0.68","1.46","176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","23.57","3.99","0.64","2106.1999999999998","311"
"35","88",99,62,"PIM",61,"Maricopa, AZ",1108,"qa 325(dp-hto)",2,1.3,88.2,43,11,3.8,65,11,"4.3","5.5","34.200000000000003","0.69","1.47","182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".","23.59","3.85","0.56999999999999995","1683.7","335.5"
"6","3",99,63,"PIM",1,"Shafter, CA",471,"pima s-6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1551.7","."
"6","4",99,63,"PIM",1,"Shafter, CA",471,"pima s-6",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1532.7","."
".",".",99,63,"PIM",1,"Shafter, CA",471,"pima s-6",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1360.8","."
".",".",99,63,"PIM",1,"Shafter, CA",471,"pima s-6",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2066.1999999999998","."
"6","1",99,63,"PIM",1,"Shafter, CA",615,"pima s-7",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2291","."
"6","2",99,63,"PIM",1,"Shafter, CA",615,"pima s-7",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2033.7","."
".",".",99,63,"PIM",1,"Shafter, CA",615,"pima s-7",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1987.6","."
".",".",99,63,"PIM",1,"Shafter, CA",615,"pima s-7",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002.1","."
"6","5",99,63,"PIM",1,"Shafter, CA",974,"pima s-7",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2175.3000000000002","."
"6","6",99,63,"PIM",1,"Shafter, CA",974,"pima s-7",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2190.6999999999998","."
".",".",99,63,"PIM",1,"Shafter, CA",974,"conquistador",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021.9","."
".",".",99,63,"PIM",1,"Shafter, CA",974,"conquistador",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2245","."
"6","7",99,63,"PIM",1,"Shafter, CA",1108,"qa 325(dp-hto)",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1858.7","."
"6","8",99,63,"PIM",1,"Shafter, CA",1108,"qa 325(dp-hto)",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1703.6","."
".",".",99,63,"PIM",1,"Shafter, CA",1108,"qa 325(dp-hto)",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1655.6","."
".",".",99,63,"PIM",1,"Shafter, CA",1108,"qa 325(dp-hto)",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1272.9000000000001","."
"6","17",99,63,"PIM",5,"Marana, AZ",615,"pima s-7",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1817.8","."
"6","18",99,63,"PIM",5,"Marana, AZ",615,"pima s-7",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1719.5","."
".",".",99,63,"PIM",5,"Marana, AZ",615,"pima s-7",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1706.7","."
".",".",99,63,"PIM",5,"Marana, AZ",615,"pima s-7",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1678.3","."
"6","23",99,63,"PIM",5,"Marana, AZ",1108,"qa 325(dp-hto)",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1390.1","."
"6","24",99,63,"PIM",5,"Marana, AZ",1108,"qa 325(dp-hto)",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1447.2","."
".",".",99,63,"PIM",5,"Marana, AZ",1108,"qa 325(dp-hto)",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1433.9","."
".",".",99,63,"PIM",5,"Marana, AZ",1108,"qa 325(dp-hto)",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1307.5999999999999","."
"6","25",99,63,"PIM",80,"Kern, CA",615,"pima s-7",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2342.8000000000002","."
"6","26",99,63,"PIM",80,"Kern, CA",615,"pima s-7",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2351.1","."
".",".",99,63,"PIM",80,"Kern, CA",615,"pima s-7",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004.2","."
".",".",99,63,"PIM",80,"Kern, CA",615,"pima s-7",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2685.5","."
"6","27",99,63,"PIM",80,"Kern, CA",1108,"qa 325(dp-hto)",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008.5","."
"6","28",99,63,"PIM",80,"Kern, CA",1108,"qa 325(dp-hto)",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2203.6","."
".",".",99,63,"PIM",80,"Kern, CA",1108,"qa 325(dp-hto)",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2122.1","."
".",".",99,63,"PIM",80,"Kern, CA",1108,"qa 325(dp-hto)",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024.9","."
"6","11",99,63,"PIM",132,"W Side Field Station, CA",471,"pima s-6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2399.1","."
"6","12",99,63,"PIM",132,"W Side Field Station, CA",471,"pima s-6",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2412.6","."
".",".",99,63,"PIM",132,"W Side Field Station, CA",471,"pima s-6",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2611.6999999999998","."
".",".",99,63,"PIM",132,"W Side Field Station, CA",471,"pima s-6",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2582.8000000000002","."
"6","9",99,63,"PIM",132,"W Side Field Station, CA",615,"pima s-7",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2467.6","."
"6","10",99,63,"PIM",132,"W Side Field Station, CA",615,"pima s-7",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3414.2","."
".",".",99,63,"PIM",132,"W Side Field Station, CA",615,"pima s-7",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3236.2","."
".",".",99,63,"PIM",132,"W Side Field Station, CA",615,"pima s-7",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3376.7","."
"6","13",99,63,"PIM",132,"W Side Field Station, CA",974,"pima s-7",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3231.3","."
"6","14",99,63,"PIM",132,"W Side Field Station, CA",974,"pima s-7",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3262.5","."
