"yr","regcode","reg","loccode","loc","vcode","rep","yt","x25sl","x50sl","t1","e1","mic","elg_hvi","ui","str","rd","b","mic_hvi"
95,62,"PIM",182,"Maricopa, AZ",471,4,182,1.39,0.65,299,7,3.8,10,87.2,39.1,66.4,12,3.7
95,62,"PIM",182,"Maricopa, AZ",615,2,191,1.41,0.65,305,6.5,4,10,86.3,45.7,66.7,12,3.9
95,62,"PIM",182,"Maricopa, AZ",615,4,200,1.41,0.65,328,6.5,3.9,10,87,45.2,68.3,12,3.8
95,62,"PIM",182,"Maricopa, AZ",972,2,164,1.39,0.65,291,8,3.7,10,85.7,36.3,64.7,13,3.5
95,62,"PIM",182,"Maricopa, AZ",972,4,180,1.39,0.65,278,8.3,3.9,10,85.6,39.3,67.2,12,3.8
95,62,"PIM",182,"Maricopa, AZ",973,2,188,1.39,0.63,317,7,3.9,10,84.3,38.3,69,12,3.8
95,62,"PIM",182,"Maricopa, AZ",973,4,183,1.41,0.65,340,7,3.7,10,87,41.5,66.5,12,3.7
95,62,"PIM",182,"Maricopa, AZ",974,2,193,1.41,0.68,303,6.8,3.7,10,86.2,42.8,67.2,12,3.8
95,62,"PIM",182,"Maricopa, AZ",974,4,194,1.39,0.65,327,8.3,3.8,10,86.2,45.1,68.2,12,3.8
95,62,"PIM",182,"Maricopa, AZ",975,2,176,1.41,0.64,279,8,3.7,10,86.1,39.1,65.5,12,3.7
95,62,"PIM",182,"Maricopa, AZ",975,4,177,1.41,0.67,288,7.5,4,10,86.6,38.2,67.2,12,3.9
95,62,"PIM",182,"Maricopa, AZ",976,2,185,1.41,0.65,302,6.8,4.1,10,87.3,38.9,67.4,11,4
95,62,"PIM",182,"Maricopa, AZ",976,4,188,1.39,0.65,294,7.5,4,10,87.2,41.3,66.8,11,3.9
95,62,"PIM",182,"Maricopa, AZ",977,2,181,1.39,0.65,285,8.3,3.8,11,86.8,40.1,64.3,12,3.6
95,62,"PIM",182,"Maricopa, AZ",977,4,188,1.41,0.65,282,7.8,3.8,10,86,40.3,63.8,12,3.7
95,71,"RHQ",19,"College Station, TX",649,1,126,1.13,0.58,209,6.3,5.2,10,82,30.5,64.9,5.7,5.3
95,71,"RHQ",19,"College Station, TX",649,3,131,1.13,0.57,200,6.3,5.1,9.6,81.4,28.2,68.7,6.4,5.4
95,71,"RHQ",19,"College Station, TX",689,1,120,1.11,0.52,190,7,5.2,9.8,80.8,24.5,64.8,5.9,5.2
95,71,"RHQ",19,"College Station, TX",689,3,112,1.12,0.52,178,7.5,5.2,10,82.3,23.2,68.3,5.7,5.2
95,71,"RHQ",19,"College Station, TX",731,1,162,1.15,0.58,241,5.5,4.7,9.6,81.7,32.7,63.4,5.8,4.7
95,71,"RHQ",19,"College Station, TX",731,3,159,1.15,0.58,247,5.5,4.7,9.6,82.1,31.9,64.6,6.6,4.7
95,71,"RHQ",19,"College Station, TX",796,1,135,1.13,0.57,212,6.5,5.1,9.8,81.6,30.1,65,5.8,5.2
95,71,"RHQ",19,"College Station, TX",796,3,136,1.13,0.57,222,6,5.2,10,82.4,32.1,66.8,7.4,5.5
95,71,"RHQ",19,"College Station, TX",978,1,180,1.23,0.6,281,6.5,4.2,10,82.4,38.5,63.2,6.1,4.2
95,71,"RHQ",19,"College Station, TX",978,3,162,1.23,0.62,271,6,4.2,10,83.6,35.1,62.5,6.7,4.3
95,71,"RHQ",19,"College Station, TX",979,1,136,1.15,0.58,207,6,5,9.4,81.5,28.8,65.6,6.9,5.1
95,71,"RHQ",19,"College Station, TX",979,3,126,1.15,0.57,208,6,4.9,9,82.2,28.9,65.5,6.1,4.9
95,71,"RHQ",19,"College Station, TX",980,1,134,1.1,0.56,195,5,5.1,9.2,81.7,28.2,63.1,6.3,5.1
95,71,"RHQ",19,"College Station, TX",980,3,132,1.12,0.56,221,4.8,4.9,9,80.6,28.4,64.3,6.4,5
95,71,"RHQ",19,"College Station, TX",981,1,142,1.15,0.59,219,5.3,5.1,10,82,30.9,65.6,6.2,5.2
95,71,"RHQ",19,"College Station, TX",981,3,149,1.15,0.58,212,6,4.8,10,82.7,30.4,65.6,6.8,5.1
95,71,"RHQ",19,"College Station, TX",982,1,132,1.09,0.56,207,6,5.3,10,81.4,30.8,64,5.9,5.4
95,71,"RHQ",19,"College Station, TX",982,3,134,1.11,0.56,208,6.5,5,10,81.6,31.3,67,6.6,5
95,71,"RHQ",19,"College Station, TX",983,1,142,1.15,0.56,209,5.8,4.3,9.2,81.5,30.3,62.5,6.6,4.4
95,71,"RHQ",19,"College Station, TX",983,3,130,1.13,0.56,204,5.3,4.8,9.8,82.7,28.6,63.4,6.3,4.7
95,71,"RHQ",19,"College Station, TX",984,1,151,1.12,0.57,223,5.3,4.9,9,82.1,30,62,6.2,4.8
95,71,"RHQ",19,"College Station, TX",984,3,146,1.13,0.55,204,5,5,9.2,80.9,30.4,65.3,7.5,5.1
95,71,"RHQ",19,"College Station, TX",985,1,134,1.15,0.55,225,5.3,4.7,9,81.8,29.2,61.2,6.3,4.5
95,71,"RHQ",19,"College Station, TX",985,3,131,1.15,0.56,228,5.3,4.9,9.2,82.4,29.2,62.3,6.7,4.8
95,71,"RHQ",19,"College Station, TX",986,1,127,1.13,0.54,188,7,5.2,9.8,81.2,26.4,67.4,5.3,5.2
95,71,"RHQ",19,"College Station, TX",986,3,132,1.13,0.56,193,6,5.2,9.8,81.5,27.5,71.6,5.8,5.2
95,71,"RHQ",19,"College Station, TX",987,1,127,1.11,0.56,187,6.3,4.8,9.4,82.5,26.1,67.5,5.5,4.8
95,71,"RHQ",19,"College Station, TX",987,3,133,1.11,0.54,198,6.8,5,9.8,81.6,26.1,68,6.1,5
95,71,"RHQ",19,"College Station, TX",988,1,135,1.12,0.57,209,5.5,5.2,9.8,81.9,30.1,65,5.6,5.3
95,71,"RHQ",19,"College Station, TX",988,3,140,1.12,0.55,207,5.8,4.9,9.8,81.7,30.3,65.1,6.5,4.9
95,71,"RHQ",19,"College Station, TX",989,1,125,1.14,0.53,177,5.8,4.9,9,81.6,26.5,67.5,5.5,4.9
95,71,"RHQ",19,"College Station, TX",989,3,132,1.14,0.52,194,5.5,5,9,80.9,27.6,68,6.5,4.9
95,71,"RHQ",19,"College Station, TX",990,1,131,1.13,0.55,198,6,4.9,9.2,81.7,30.3,65.1,6,5
95,71,"RHQ",19,"College Station, TX",990,3,137,1.11,0.54,204,5.8,5.2,9.6,81.2,28.3,63.8,6.2,5.3
95,71,"RHQ",19,"College Station, TX",991,1,127,1.12,0.57,195,6,5,9.8,81.4,27.7,62.4,5.1,4.8
95,71,"RHQ",19,"College Station, TX",991,3,127,1.13,0.57,206,6.3,4.9,10,82.6,28.9,62.2,5.5,5.1
95,71,"RHQ",19,"College Station, TX",992,1,142,1.19,0.56,233,7.5,5,11,81.3,30.4,65.9,6.7,5
95,71,"RHQ",19,"College Station, TX",992,3,145,1.19,0.58,238,7,5,11,82.2,31.4,64.3,7,5.1
95,71,"RHQ",19,"College Station, TX",993,1,138,1.19,0.58,204,6.8,4.6,9.6,81.4,26.8,62.7,6.1,4.4
95,71,"RHQ",19,"College Station, TX",993,3,139,1.19,0.56,214,6.5,4.4,9,80,25.4,66.5,6.7,4.3
95,71,"RHQ",23,"Bossier City, LA",649,1,132,1.09,0.55,209,6.5,5.3,9.5,81.4,32.7,74.2,8.2,5.4
95,71,"RHQ",23,"Bossier City, LA",649,2,137,1.09,0.53,202,6.5,5.3,9.5,82.5,31.1,72.2,6.9,5.1
95,71,"RHQ",23,"Bossier City, LA",689,1,112,1.09,0.52,162,7.8,5.2,9.8,80.6,25.5,72.3,7.4,5.3
95,71,"RHQ",23,"Bossier City, LA",689,2,114,1.08,0.51,173,7.5,5.1,10,82.5,25.4,72.8,6.8,5.1
95,71,"RHQ",23,"Bossier City, LA",731,1,156,1.15,0.56,209,6.5,4.5,9,83.8,29.6,70.1,7.3,4.3
95,71,"RHQ",23,"Bossier City, LA",731,2,148,1.13,0.56,214,6.5,4.5,9.5,83.4,32.1,68.3,7.1,4.6
95,71,"RHQ",23,"Bossier City, LA",796,1,148,1.12,0.55,255,7.3,5.1,10,81.9,36.8,73.2,8.2,5
95,71,"RHQ",23,"Bossier City, LA",796,2,131,1.13,0.57,247,6.5,5.2,9.9,83.5,33.4,71.8,7.8,5.2
95,71,"RHQ",23,"Bossier City, LA",978,1,185,1.23,0.63,300,7,4.2,10,84.8,41.6,72.6,7.4,3.9
95,71,"RHQ",23,"Bossier City, LA",978,2,180,1.19,0.6,272,7,4.2,10,83.8,40.3,70.2,7.5,4.1
95,71,"RHQ",23,"Bossier City, LA",979,1,139,1.11,0.55,210,6.8,4.9,9.6,82.7,33.1,73.3,7.8,4.9
95,71,"RHQ",23,"Bossier City, LA",979,2,126,1.12,0.55,220,6.5,4.9,9.7,83,30.8,68,6.8,4.8
95,71,"RHQ",23,"Bossier City, LA",980,1,134,1.07,0.53,196,6.5,5,8.9,81.8,27.5,71,7.4,5.1
95,71,"RHQ",23,"Bossier City, LA",980,2,134,1.09,0.56,202,6.5,4.9,9.1,83.4,30.6,70.5,6.7,4.8
95,71,"RHQ",23,"Bossier City, LA",981,1,146,1.15,0.59,216,6.8,5.1,9.7,85.6,31.7,72.6,7.1,5.1
95,71,"RHQ",23,"Bossier City, LA",981,2,141,1.15,0.58,216,7,5,10,85.1,32.3,70.4,7.2,4.9
95,71,"RHQ",23,"Bossier City, LA",982,1,143,1.11,0.56,227,7.5,4.9,9.9,83.5,31.3,73,7.7,4.8
95,71,"RHQ",23,"Bossier City, LA",982,2,139,1.1,0.56,222,7.5,4.5,10,83.7,31.3,69,6.8,4.5
95,71,"RHQ",23,"Bossier City, LA",983,1,142,1.13,0.55,236,5.3,4.4,9.1,83.4,31.6,71,8.2,4.3
95,71,"RHQ",23,"Bossier City, LA",983,2,139,1.13,0.57,232,6,4.4,9.3,83.7,31.2,66.8,6.8,4.4
95,71,"RHQ",23,"Bossier City, LA",984,1,151,1.1,0.56,239,5.5,5,9.4,83.6,32.8,71.4,7.3,4.9
95,71,"RHQ",23,"Bossier City, LA",984,2,141,1.11,0.56,234,5.8,4.5,9.4,83.3,30.5,67.5,6.8,4.5
95,71,"RHQ",23,"Bossier City, LA",985,1,149,1.13,0.56,252,6.5,4.6,9.6,82.3,34.4,73.6,8.2,4.7
95,71,"RHQ",23,"Bossier City, LA",985,2,145,1.13,0.57,246,6,4.5,9.3,83.2,32.4,69.1,7.1,4.5
95,71,"RHQ",23,"Bossier City, LA",986,1,120,1.11,0.56,204,7,5.3,9.8,83.3,28.8,76.8,7.5,5.3
95,71,"RHQ",23,"Bossier City, LA",986,2,121,1.11,0.56,191,6,5.3,9.6,81.7,28.6,68.3,6.1,5.1
95,71,"RHQ",23,"Bossier City, LA",987,1,121,1.08,0.55,205,7,5,9.8,83.5,28.1,72.7,7,5.1
95,71,"RHQ",23,"Bossier City, LA",987,2,122,1.09,0.56,211,7.5,5.1,9.8,84.5,26.4,71.6,6.7,5.1
95,71,"RHQ",23,"Bossier City, LA",988,1,135,1.12,0.56,227,6.5,5.5,9.7,83.5,31.7,76.5,7.4,5.4
95,71,"RHQ",23,"Bossier City, LA",988,2,131,1.11,0.57,215,6.5,5.2,9.8,84.4,31.4,68.3,6.5,5
95,71,"RHQ",23,"Bossier City, LA",989,1,120,1.13,0.55,213,6,5.2,9.6,83,31,75.3,7.2,5
95,71,"RHQ",23,"Bossier City, LA",989,2,128,1.13,0.53,204,7,4.9,9.2,82.3,28.1,72.4,7.1,5
95,71,"RHQ",23,"Bossier City, LA",990,1,134,1.09,0.55,217,6,5,9.6,83.1,31.3,73.9,7.3,5.1
95,71,"RHQ",23,"Bossier City, LA",990,2,131,1.12,0.56,235,6.3,4.8,9.7,82.7,31.5,68.5,6.5,4.9
95,71,"RHQ",23,"Bossier City, LA",991,1,136,1.11,0.55,215,7,5,9.7,84.6,31,73.8,6.9,5
95,71,"RHQ",23,"Bossier City, LA",991,2,136,1.11,0.56,220,7.3,4.8,9.8,83.6,31.5,67.9,6.7,4.9
95,71,"RHQ",23,"Bossier City, LA",992,1,166,1.17,0.59,267,7.8,4.6,10,83.9,36.4,75.2,7.9,4.6
95,71,"RHQ",23,"Bossier City, LA",992,2,157,1.17,0.58,245,9.3,4.7,10,85.1,36.3,67.1,7.8,4.6
95,71,"RHQ",23,"Bossier City, LA",993,1,147,1.17,0.56,225,7,4.3,9.7,83.5,30.9,75.4,7.8,4.3
95,71,"RHQ",23,"Bossier City, LA",993,2,144,1.15,0.57,224,8,4.6,9.8,82.7,29.9,68.1,7.4,4.5
95,71,"RHQ",25,"Stoneville, MS",649,1,141,1.03,0.52,203,6,3.7,9.7,84,33.3,76.9,8.5,3.8
95,71,"RHQ",25,"Stoneville, MS",649,2,150,1.03,0.53,204,6.5,3.5,9.8,84,32.4,75.1,9,3.6
95,71,"RHQ",25,"Stoneville, MS",689,1,139,1.12,0.56,199,7.8,4.4,10,85.5,29.5,79.4,8.5,4.3
95,71,"RHQ",25,"Stoneville, MS",689,2,136,1.11,0.56,188,7.8,4.3,10,85.9,28.2,79.5,8.4,4.2
95,71,"RHQ",25,"Stoneville, MS",731,1,166,1.17,0.6,225,6,3.9,9.5,85.9,35.8,77.2,8.8,3.9
95,71,"RHQ",25,"Stoneville, MS",731,2,167,1.17,0.58,237,5.8,3.6,9.6,84.1,35.8,76.1,9.1,3.6
95,71,"RHQ",25,"Stoneville, MS",796,1,149,1.08,0.57,220,7.8,4.3,10,85.3,35.7,76.3,9.6,4.3
95,71,"RHQ",25,"Stoneville, MS",796,2,155,1.1,0.56,229,7.5,3.8,10,85,34.1,77.2,9.3,3.8
95,71,"RHQ",25,"Stoneville, MS",978,1,184,1.17,0.57,253,6,3.4,9.6,86.2,40,74.9,8.8,3.4
95,71,"RHQ",25,"Stoneville, MS",978,2,173,1.17,0.59,258,7,3,9.8,85,39.9,75.4,8.7,3.1
95,71,"RHQ",25,"Stoneville, MS",979,1,153,1.1,0.54,191,6.5,3.7,9.8,85.3,33.2,77.2,8.5,3.7
95,71,"RHQ",25,"Stoneville, MS",979,2,143,1.1,0.55,201,6.8,3.6,9.6,84.2,33.3,77.6,9,3.6
95,71,"RHQ",25,"Stoneville, MS",980,1,141,1.08,0.55,190,6.3,4.2,9.6,83.7,30.1,77.5,8.6,4.1
95,71,"RHQ",25,"Stoneville, MS",980,2,148,1.08,0.53,182,6,3.8,9.4,83.4,31.3,75.8,9.1,3.9
95,71,"RHQ",25,"Stoneville, MS",981,1,155,1.17,0.61,211,7,4,10,87,33.6,76.1,8.7,4.1
95,71,"RHQ",25,"Stoneville, MS",981,2,153,1.1,0.57,206,7,3.6,9.8,85.7,32.2,77.7,9,3.5
95,71,"RHQ",25,"Stoneville, MS",982,1,151,1.11,0.58,227,7,3.8,10,86.2,32.6,77.7,9.1,3.8
95,71,"RHQ",25,"Stoneville, MS",982,2,151,1.1,0.58,210,7.3,4,9.8,84.8,32.6,76.6,9.1,3.9
95,71,"RHQ",25,"Stoneville, MS",983,1,146,1.13,0.57,196,6,3.7,9.8,85.3,32.3,74.8,9.4,3.8
95,71,"RHQ",25,"Stoneville, MS",983,2,137,1.11,0.56,208,7.5,3.8,9.9,84.7,31.7,76.6,9.4,3.6
95,71,"RHQ",25,"Stoneville, MS",984,1,154,1.13,0.58,211,6,4.4,9.5,84.8,35,78,8.9,4.5
95,71,"RHQ",25,"Stoneville, MS",984,2,156,1.13,0.57,199,6,3.7,9,85.5,32.6,76.1,9.7,3.7
95,71,"RHQ",25,"Stoneville, MS",985,1,162,1.17,0.57,220,6.3,3.7,9.6,86.1,33.8,74.9,9.1,3.7
95,71,"RHQ",25,"Stoneville, MS",985,2,158,1.17,0.58,222,6.8,3.4,9,85.5,31.7,78.2,8.8,3.3
95,71,"RHQ",25,"Stoneville, MS",986,1,147,1.13,0.56,209,8.5,4.5,10,84.8,29.6,77.9,8.6,4.6
95,71,"RHQ",25,"Stoneville, MS",986,2,137,1.13,0.54,212,7.8,3.9,10,84.4,30.9,78.1,8.8,3.9
95,71,"RHQ",25,"Stoneville, MS",987,1,136,1.1,0.56,194,8.5,3.8,10,85.2,29.1,78.3,8.4,4
95,71,"RHQ",25,"Stoneville, MS",987,2,141,1.05,0.53,212,8.3,3.5,9.8,85.1,28.3,78.2,8.9,3.6
95,71,"RHQ",25,"Stoneville, MS",988,1,151,1.08,0.56,227,6.5,4.4,10,84.7,33.6,77,8.8,4.5
95,71,"RHQ",25,"Stoneville, MS",988,2,152,1.08,0.55,241,8,4,10,85.3,33.2,76.9,8.8,3.8
95,71,"RHQ",25,"Stoneville, MS",989,1,138,1.1,0.54,214,7.3,4.2,9.6,84.9,29,78,8.7,4.1
95,71,"RHQ",25,"Stoneville, MS",989,2,147,1.11,0.56,220,7.5,3.7,9.6,85,30.4,78.4,8.5,3.5
95,71,"RHQ",25,"Stoneville, MS",990,1,144,1.11,0.57,226,6.8,4.3,10,84.3,34.7,78.3,8.8,4.2
95,71,"RHQ",25,"Stoneville, MS",990,2,144,1.13,0.57,211,7.3,4.1,10,84.8,34.3,77.8,8.8,3.9
95,71,"RHQ",25,"Stoneville, MS",991,1,144,1.13,0.58,214,7.5,3.9,10,86.7,32.3,76.3,8.4,3.9
95,71,"RHQ",25,"Stoneville, MS",991,2,142,1.11,0.58,212,7,3.7,10,84.9,31.9,76.2,9.2,3.7
95,71,"RHQ",25,"Stoneville, MS",992,1,144,1.13,0.56,221,8.5,3.7,10,85.3,35.1,76.3,9.3,3.6
95,71,"RHQ",25,"Stoneville, MS",992,2,153,1.13,0.58,225,8,3.3,10,85,38.4,75.9,9.1,3.3
95,71,"RHQ",25,"Stoneville, MS",993,1,147,1.17,0.57,200,6.8,3.9,9,84,30,78.1,8.9,3.7
95,71,"RHQ",25,"Stoneville, MS",993,2,152,1.17,0.55,207,7,3.2,8.9,84.2,28.5,76.2,8.4,3.2
95,71,"RHQ",184,"Keiser, AR",649,1,151,1.16,0.59,238,6.8,5.1,10,86.2,35.3,73.9,7.4,5.3
95,71,"RHQ",184,"Keiser, AR",649,3,153,1.17,0.62,231,7,5.2,9.9,86.5,33,76.6,7.5,5.2
95,71,"RHQ",184,"Keiser, AR",689,1,138,1.15,0.58,202,7.3,5.3,10,87.2,27.3,76.3,7,5.4
95,71,"RHQ",184,"Keiser, AR",689,3,132,1.13,0.56,183,8.3,5.4,10,86.5,28.2,76.1,7.3,5.5
95,71,"RHQ",184,"Keiser, AR",731,1,174,1.17,0.61,257,6.3,4.7,10,85.4,35.8,75.7,7.5,4.6
95,71,"RHQ",184,"Keiser, AR",731,3,171,1.16,0.65,253,6.3,4.8,10,87.3,34.8,74.5,7.6,4.6
95,71,"RHQ",184,"Keiser, AR",796,1,159,1.18,0.61,250,7,4.5,10,86.6,33.6,77.4,7.6,4.5
95,71,"RHQ",184,"Keiser, AR",796,3,161,1.19,0.64,258,7.5,5,11,87.2,36.7,75.3,7.7,5
95,71,"RHQ",184,"Keiser, AR",978,1,128,1.08,0.58,228,7,5.4,10,84.5,33.4,73.5,7.8,5.6
95,71,"RHQ",184,"Keiser, AR",978,3,135,1.09,0.57,225,7,5,10,85.4,31.8,75.3,8.2,4.9
95,71,"RHQ",184,"Keiser, AR",979,1,148,1.13,0.59,240,7,5.2,10,86.9,32.4,74.7,7.4,5.1
95,71,"RHQ",184,"Keiser, AR",979,3,156,1.17,0.6,253,8,4.8,10,86.4,32.3,77,7.7,4.7
95,71,"RHQ",184,"Keiser, AR",980,1,142,1.12,0.6,235,7,4.8,10,85.8,32.4,77.1,7.5,5
95,71,"RHQ",184,"Keiser, AR",980,3,153,1.12,0.57,225,7.5,4,9.9,86.4,30.9,78.5,7.5,4.1
95,71,"RHQ",184,"Keiser, AR",981,1,147,1.17,0.61,236,8,5.1,11,86.5,35,74.1,7.4,5.3
95,71,"RHQ",184,"Keiser, AR",981,3,157,1.16,0.62,249,7.8,4.9,10,88,33,75.9,7.3,5
95,71,"RHQ",184,"Keiser, AR",982,1,155,1.14,0.61,243,7.5,5.1,10,87.1,35.1,74.6,7.6,5
95,71,"RHQ",184,"Keiser, AR",982,3,150,1.15,0.6,249,8,4.5,11,86.3,34.6,72.8,7.4,4.6
95,71,"RHQ",184,"Keiser, AR",983,1,150,1.13,0.6,233,7,4.6,10,86.6,32.5,72.1,7.5,4.7
95,71,"RHQ",184,"Keiser, AR",983,3,154,1.17,0.61,237,7,4.5,10,86.8,32.5,73,6.9,4.6
95,71,"RHQ",184,"Keiser, AR",984,1,149,1.15,0.61,247,7,5,10,86.8,36.8,73.2,7.4,5.2
95,71,"RHQ",184,"Keiser, AR",984,3,161,1.16,0.62,265,7,4.9,10,85.7,34.8,73.2,6.9,5
95,71,"RHQ",184,"Keiser, AR",985,1,159,1.21,0.63,245,7,4.4,10,87.4,33.4,75.7,8.1,4.8
95,71,"RHQ",184,"Keiser, AR",985,3,149,1.21,0.63,248,7,4.2,9.7,86,32.5,75.8,8.2,4.1
95,71,"RHQ",184,"Keiser, AR",986,1,138,1.15,0.59,222,7.5,5.3,10,85.3,32.2,76.7,7.2,5.4
95,71,"RHQ",184,"Keiser, AR",986,3,145,1.16,0.59,217,7.5,4.4,10,85.5,31.7,78,7.9,4.5
95,71,"RHQ",184,"Keiser, AR",987,1,137,1.15,0.62,230,7.3,5.4,10,87,30.1,76.3,7.2,5.2
95,71,"RHQ",184,"Keiser, AR",987,3,137,1.11,0.58,227,8,5.1,10,85.5,28.8,74.8,6.8,5.2
95,71,"RHQ",184,"Keiser, AR",988,1,144,1.13,0.6,235,6,5.6,10,85.9,35.4,75.5,8,5.7
95,71,"RHQ",184,"Keiser, AR",988,3,144,1.13,0.61,233,6,5.1,10,86.5,33.3,73,7.3,5.1
95,71,"RHQ",184,"Keiser, AR",989,1,143,1.2,0.62,221,6.5,4.9,10,86.4,32.1,75.4,7.2,5
95,71,"RHQ",184,"Keiser, AR",989,3,136,1.2,0.62,229,6.8,5.1,9.9,86.2,32.6,77,7.5,5.1
95,71,"RHQ",184,"Keiser, AR",990,1,152,1.17,0.61,244,7,4.9,10,87.5,35,74.7,7.5,5.1
95,71,"RHQ",184,"Keiser, AR",990,3,149,1.18,0.61,231,6.5,4.5,10,86.3,32.1,76,7.8,4.8
95,71,"RHQ",184,"Keiser, AR",991,1,143,1.16,0.62,231,7.3,4.8,10,86.1,32.8,72.5,7,5.2
95,71,"RHQ",184,"Keiser, AR",991,3,144,1.14,0.62,225,6.8,5.3,10,86.7,31.8,75.8,7.5,5.3
95,71,"RHQ",184,"Keiser, AR",992,1,159,1.19,0.61,259,9.5,4.7,11,86.7,36.4,73.9,8.4,4.9
95,71,"RHQ",184,"Keiser, AR",992,3,164,1.2,0.65,260,10,5,11,87.9,38.4,72.6,8.5,4.8
95,71,"RHQ",184,"Keiser, AR",993,1,151,1.21,0.61,244,7.5,4.7,10,87.6,31.1,73.6,7.7,4.7
95,71,"RHQ",184,"Keiser, AR",993,3,146,1.21,0.62,230,8.3,4.9,10,85.8,31.4,74.2,7.9,4.8
95,72,"RHQ",36,"Florence, SC",649,1,132,1.11,0.55,221,9,4.9,10,81.1,31.4,77.6,8,4.9
95,72,"RHQ",36,"Florence, SC",649,2,137,1.1,0.52,208,9,5.1,10,79.9,31.1,76,9,5.2
95,72,"RHQ",36,"Florence, SC",689,1,114,1.13,0.56,196,10.3,5,10,80.9,25.3,78.6,8.5,4.9
95,72,"RHQ",36,"Florence, SC",689,2,100,1.13,0.55,185,9.8,4.9,10,80.9,24.9,76.9,8.3,4.9
95,72,"RHQ",36,"Florence, SC",731,1,156,1.19,0.59,232,7,4.5,10,81.2,35.1,74.4,8.8,4.5
95,72,"RHQ",36,"Florence, SC",731,2,154,1.17,0.57,230,7,4.8,10,81.9,31.8,76.2,8.3,4.8
95,72,"RHQ",36,"Florence, SC",796,1,151,1.17,0.56,226,8,4.4,11,81.2,34,73.5,8.8,4.4
95,72,"RHQ",36,"Florence, SC",796,2,140,1.15,0.57,211,8.8,4.7,11,81.5,34.5,75.1,9.4,4.9
95,72,"RHQ",36,"Florence, SC",978,1,162,1.19,0.59,241,7.5,4.3,10,82.9,37,74,8.7,4.1
95,72,"RHQ",36,"Florence, SC",978,2,132,1.15,0.55,217,7.8,4.3,9.6,78.8,31.1,69,9.2,4.2
95,72,"RHQ",36,"Florence, SC",979,1,121,1.13,0.56,227,7.8,4.9,11,80.4,30.6,77.8,8.2,4.9
95,72,"RHQ",36,"Florence, SC",979,2,123,1.13,0.55,209,8.3,4.8,10,80.7,31.4,74.7,8.9,4.8
95,72,"RHQ",36,"Florence, SC",980,1,124,1.14,0.55,208,8,4.8,10,81.1,30.9,76.2,8.9,4.7
95,72,"RHQ",36,"Florence, SC",980,2,122,1.08,0.53,197,7.5,4.9,10,79.4,30.2,76.4,8.5,5
95,72,"RHQ",36,"Florence, SC",981,1,135,1.15,0.57,212,8.5,5,11,80.3,31.4,75.2,8.7,5.1
95,72,"RHQ",36,"Florence, SC",981,2,131,1.17,0.59,214,8.5,4.6,11,82.8,32.7,77.4,9,4.7
95,72,"RHQ",36,"Florence, SC",982,1,124,1.15,0.55,223,8.8,4.8,11,79.9,31.4,74.1,8.5,4.8
95,72,"RHQ",36,"Florence, SC",982,2,140,1.17,0.59,235,8,4.3,10,82.1,32,76,8.8,4.3
95,72,"RHQ",36,"Florence, SC",983,1,137,1.17,0.57,217,7,4.5,10,80.8,30.5,74.8,8.7,4.4
95,72,"RHQ",36,"Florence, SC",983,2,132,1.17,0.58,217,7,4.2,10,82,31.2,76.4,8.6,4.2
95,72,"RHQ",36,"Florence, SC",984,1,132,1.11,0.55,225,8,4.9,10,80.3,33.6,76.3,8.3,5.1
95,72,"RHQ",36,"Florence, SC",984,2,135,1.1,0.55,224,7,5,10,80.2,32.8,74.7,8.3,5.1
95,72,"RHQ",36,"Florence, SC",985,1,138,1.17,0.57,241,7.5,4.3,10,81.7,31.8,76.1,8.5,4.3
95,72,"RHQ",36,"Florence, SC",985,2,125,1.15,0.55,220,8.3,4.2,10,80.7,32.6,76.6,9,4.1
95,72,"RHQ",36,"Florence, SC",986,1,120,1.15,0.55,196,8.3,4.8,10,80.4,28.7,77.2,8.4,4.9
95,72,"RHQ",36,"Florence, SC",986,2,119,1.14,0.56,185,9,4.8,10,81.2,29.3,76.9,8.8,4.9
95,72,"RHQ",36,"Florence, SC",987,1,121,1.13,0.57,196,8,4.9,10,80.7,27.3,77.8,8.5,4.9
95,72,"RHQ",36,"Florence, SC",987,2,111,1.11,0.56,191,8,4.9,10,80.7,26.5,77.8,8.1,4.9
95,72,"RHQ",36,"Florence, SC",988,1,138,1.13,0.55,206,7.5,4.7,10,82.3,31.5,77.7,8.9,4.8
95,72,"RHQ",36,"Florence, SC",988,2,137,1.14,0.55,203,7.8,4.7,10,82,29.8,79.1,8.8,4.8
95,72,"RHQ",36,"Florence, SC",989,1,122,1.15,0.56,197,7.8,4.9,10,81.3,28.3,77.1,8.3,5.1
95,72,"RHQ",36,"Florence, SC",989,2,123,1.14,0.55,202,7.3,4.7,10,79.8,27.6,75.9,8.5,4.9
95,72,"RHQ",36,"Florence, SC",990,1,135,1.11,0.55,202,7,4.8,11,80.4,34.7,74.5,8.9,5
95,72,"RHQ",36,"Florence, SC",990,2,139,1.13,0.55,221,8,4.8,10,80.7,31.9,78.6,8.8,4.9
95,72,"RHQ",36,"Florence, SC",991,1,129,1.15,0.57,207,8,4.5,10,81,30.9,77.6,8.8,4.5
95,72,"RHQ",36,"Florence, SC",991,2,121,1.13,0.56,207,8.5,5.2,10,81.6,29.1,77.2,8.4,4.9
95,72,"RHQ",36,"Florence, SC",992,1,144,1.15,0.57,241,10.8,4.9,12,80.8,33.5,72.9,9.2,4.8
