"yr","regcode","reg","loccode","loc","vcode","rep","yt","x25sl","x50sl","t1","e1","mic","elg_hvi","ui","str","rd","b","mic_hvi"
93,52,"WES",7,"University Park, NM",873,1,150,1.23,0.6,224,6.5,4.5,10,84.3,27.3,77.5,8,4.3
93,52,"WES",7,"University Park, NM",873,2,159,1.23,0.61,232,7.5,4.5,10,83.2,29.6,79.5,8.1,4.4
93,52,"WES",7,"University Park, NM",874,1,143,1.21,0.62,215,7,4.4,10,84.8,31.6,79.5,8.6,4.3
93,52,"WES",7,"University Park, NM",874,2,149,1.18,0.6,215,7.3,4.8,10,82.6,30.6,75.5,8.6,4.8
93,52,"WES",7,"University Park, NM",875,1,149,1.19,0.59,194,7.3,4.4,10,83.3,27.5,79.2,8.1,4.5
93,52,"WES",7,"University Park, NM",875,2,154,1.21,0.6,224,7,4.7,10,83.4,27.1,80.6,8.3,4.9
93,52,"WES",8,"El Paso, TX(irri)",450,1,122,1.06,0.51,173,7,4.5,9.6,81.8,25.7,78.6,8.4,4.4
93,52,"WES",8,"El Paso, TX(irri)",450,2,120,1.11,0.53,190,7.3,5,10,82.1,26.8,77.7,8.4,5
93,52,"WES",8,"El Paso, TX(irri)",578,1,125,1.05,0.53,198,10.5,5,11,81.9,29.6,77.7,8.7,4.2
93,52,"WES",8,"El Paso, TX(irri)",578,2,127,1.06,0.55,209,9.5,4.8,11,82.6,30.8,77.7,9,4.9
93,52,"WES",8,"El Paso, TX(irri)",649,1,134,1.13,0.52,206,8.8,4.1,10,81.6,31.2,77.5,8.2,3.8
93,52,"WES",8,"El Paso, TX(irri)",649,2,136,1.13,0.54,196,8,4.7,10,82.7,32.7,80.5,7.6,4.1
93,52,"WES",8,"El Paso, TX(irri)",689,1,110,1.11,0.54,169,8.5,4.9,10,83.6,25.2,77.4,8.4,5.2
93,52,"WES",8,"El Paso, TX(irri)",689,2,112,1.12,0.53,169,9.8,5,10,83,25.5,79.8,8.6,4.7
93,52,"WES",8,"El Paso, TX(irri)",706,1,124,1.14,0.54,191,7.5,4.8,9.8,83,27.1,77.5,8.1,4.6
93,52,"WES",8,"El Paso, TX(irri)",706,2,124,1.15,0.55,187,7.5,4.2,9.9,81.7,25.9,75.5,8.6,4.3
93,52,"WES",8,"El Paso, TX(irri)",731,1,150,1.19,0.56,210,7,4.1,10,81.9,29.5,77.6,8.7,4.1
93,52,"WES",8,"El Paso, TX(irri)",731,2,154,1.17,0.57,228,7,4.7,10,83.1,31.4,79.3,9.1,4.5
93,52,"WES",8,"El Paso, TX(irri)",749,1,160,1.16,0.6,236,7.3,4.1,10,82.7,32.7,77.8,7.9,4.4
93,52,"WES",8,"El Paso, TX(irri)",749,2,157,1.18,0.59,243,6.5,4.3,10,84,31.4,77.4,9.2,4.5
93,52,"WES",8,"El Paso, TX(irri)",756,1,171,1.21,0.59,269,7.5,4,10,83.8,29.9,78.1,7.9,4
93,52,"WES",8,"El Paso, TX(irri)",756,2,162,1.15,0.58,244,7,3.9,10,84.7,30.8,78.6,8.1,4.3
93,52,"WES",8,"El Paso, TX(irri)",788,1,148,1.18,0.58,245,7.8,4.5,9.9,83.9,29.1,78.7,8.7,4.6
93,52,"WES",8,"El Paso, TX(irri)",788,2,152,1.19,0.6,235,7.5,4.5,9.7,84.8,29.8,78.6,8.5,4.6
93,52,"WES",8,"El Paso, TX(irri)",826,1,161,1.21,0.59,260,7.8,4.3,10,83.3,31.2,77.1,8,4.3
93,52,"WES",8,"El Paso, TX(irri)",826,2,163,1.21,0.6,246,7.5,4.1,10,84.4,31.9,78.1,8.2,4.3
93,52,"WES",8,"El Paso, TX(irri)",873,1,146,1.2,0.56,218,7.3,3.9,10,83.2,31.6,76.8,8,3.7
93,52,"WES",8,"El Paso, TX(irri)",873,2,145,1.2,0.58,216,7.3,4.3,10,82.3,26.8,78.2,8.1,4.4
93,52,"WES",8,"El Paso, TX(irri)",874,1,143,1.17,0.58,225,8,4.4,10,83.5,29.8,78.2,8.6,4.4
93,52,"WES",8,"El Paso, TX(irri)",874,2,151,1.19,0.56,215,7.5,3.5,9.9,83,29.6,77.2,8.9,3.6
93,52,"WES",8,"El Paso, TX(irri)",875,1,133,1.14,0.54,211,8,4.7,10,82.9,26.9,79.7,8.2,4.9
93,52,"WES",8,"El Paso, TX(irri)",875,2,138,1.14,0.54,209,7.5,4.4,10,81.8,30.7,77.4,8.3,4.5
93,52,"WES",9,"Pecos, TX(irri)",450,1,113,1.02,0.49,196,5.8,4.3,9.2,79.2,24.7,78.1,9.9,4.4
93,52,"WES",9,"Pecos, TX(irri)",450,2,116,1.01,0.49,200,5.8,4.6,9.4,80.4,27.4,79.4,9.1,4.7
93,52,"WES",9,"Pecos, TX(irri)",578,1,124,1,0.5,211,8.8,4.5,10,79.2,29.1,78.4,9.1,4.6
93,52,"WES",9,"Pecos, TX(irri)",578,2,126,1,0.51,236,8.3,4.5,10,79.5,30,79.7,8.9,4.8
93,52,"WES",9,"Pecos, TX(irri)",649,1,133,1.06,0.51,217,6.3,4.6,10,80.8,30.6,80.8,8.9,4.8
93,52,"WES",9,"Pecos, TX(irri)",649,2,120,1.02,0.5,210,7.3,4.9,10,79.5,31.7,77.7,9.5,5
93,52,"WES",9,"Pecos, TX(irri)",689,1,99,1.03,0.49,180,7.3,4.8,10,79.5,24.5,79.6,9,5
93,52,"WES",9,"Pecos, TX(irri)",689,2,108,1.04,0.51,182,7.3,4.8,10,80.3,25.3,80.3,9,4.8
93,52,"WES",9,"Pecos, TX(irri)",706,1,114,1.02,0.49,188,5.3,4.9,9.2,79.2,25.2,79.2,9.4,5
93,52,"WES",9,"Pecos, TX(irri)",706,2,133,1.07,0.52,199,5.8,4.9,9.6,80.8,26.9,79.4,9.1,5
93,52,"WES",9,"Pecos, TX(irri)",731,1,135,1.05,0.49,233,6.3,4.3,9.7,80.3,31.1,78.8,9.4,4.5
93,52,"WES",9,"Pecos, TX(irri)",731,2,147,1.06,0.52,230,6.3,4.5,9.7,81.1,32.2,78,9.6,4.5
93,52,"WES",9,"Pecos, TX(irri)",749,1,151,1.08,0.52,261,6,4,10,80.8,32.4,78.4,9.1,4.3
93,52,"WES",9,"Pecos, TX(irri)",749,2,162,1.08,0.53,256,6.3,3.9,10,81.2,33.9,75.9,9.6,3.9
93,52,"WES",9,"Pecos, TX(irri)",756,1,181,1.12,0.56,295,6.5,3.5,10,81.5,33.8,77,8.9,3.5
93,52,"WES",9,"Pecos, TX(irri)",756,2,169,1.13,0.57,279,6.3,3.8,10,82.1,34.4,79.3,8.9,3.8
93,52,"WES",9,"Pecos, TX(irri)",788,1,150,1.1,0.53,258,6.3,4.2,9.9,81.3,32,77.9,9.4,4.3
93,52,"WES",9,"Pecos, TX(irri)",788,2,149,1.09,0.53,249,6.3,4.4,10,80.6,32.8,79.5,9,4.5
93,52,"WES",9,"Pecos, TX(irri)",826,1,160,1.09,0.53,247,6.5,3.8,10,80.4,33.2,79.6,9.1,3.9
93,52,"WES",9,"Pecos, TX(irri)",826,2,169,1.1,0.53,284,6,3.7,10,81.8,34.2,78,9.2,3.7
93,52,"WES",9,"Pecos, TX(irri)",873,1,156,1.12,0.52,260,6.3,3.9,10,80.2,31.9,78.1,9.5,4
93,52,"WES",9,"Pecos, TX(irri)",873,2,148,1.11,0.53,254,6.3,4.1,10,80,29.8,79,8.9,4
93,52,"WES",9,"Pecos, TX(irri)",874,1,146,1.1,0.54,239,6.3,4.1,10,80.9,31.2,77.8,9.4,4
93,52,"WES",9,"Pecos, TX(irri)",874,2,152,1.1,0.54,248,6.8,4.1,10,81,33,78.7,9,4.1
93,52,"WES",9,"Pecos, TX(irri)",875,1,134,1.09,0.53,240,5.8,4.3,10,80.6,30.9,79.3,9.2,4.6
93,52,"WES",9,"Pecos, TX(irri)",875,2,125,1.06,0.53,216,6.5,4.8,10,80.7,30.9,79.5,9.2,5
93,52,"WES",40,"Artesia, NM(irri)",450,1,129,1.12,0.54,190,6.3,4.7,7.7,83.2,27.5,80.7,8.8,4.8
93,52,"WES",40,"Artesia, NM(irri)",450,2,132,1.13,0.55,200,6.8,4.9,10,82.3,25.8,80.5,8.5,4.9
93,52,"WES",40,"Artesia, NM(irri)",578,1,132,1.08,0.56,209,8.8,4.8,10,82.6,27.7,81.1,8.1,4.9
93,52,"WES",40,"Artesia, NM(irri)",578,2,129,1.09,0.57,198,9,5,8.3,82.4,27.7,80.9,8.2,5
93,52,"WES",40,"Artesia, NM(irri)",649,1,136,1.19,0.56,197,7.8,4.3,8,84.7,28.4,78.6,8.3,4.5
93,52,"WES",40,"Artesia, NM(irri)",649,2,136,1.18,0.58,207,7,4.6,8.2,84.7,29.3,81.1,8.2,4.4
93,52,"WES",40,"Artesia, NM(irri)",689,1,119,1.16,0.56,181,9.8,4.8,11,82,26.1,80.9,8.5,4.6
93,52,"WES",40,"Artesia, NM(irri)",689,2,115,1.16,0.56,168,8.8,4.7,11,84,22.9,82.9,8.2,4.8
93,52,"WES",40,"Artesia, NM(irri)",706,1,138,1.16,0.57,195,6.3,4.8,7.6,85,27.5,79.9,8.2,4.9
93,52,"WES",40,"Artesia, NM(irri)",706,2,145,1.16,0.55,202,7,5.1,7.2,83.3,28.2,79.7,8.5,4.9
93,52,"WES",40,"Artesia, NM(irri)",731,1,154,1.2,0.57,219,7,4.2,7.7,86,29.6,79.5,8.8,4.4
93,52,"WES",40,"Artesia, NM(irri)",731,2,158,1.19,0.57,229,7,4.7,7.4,83.9,30.1,78,8.4,4.2
93,52,"WES",40,"Artesia, NM(irri)",749,1,159,1.17,0.59,240,7,4.5,7.9,84.5,29.7,80.1,8.2,4.3
93,52,"WES",40,"Artesia, NM(irri)",749,2,161,1.17,0.6,233,7,4.5,10,83.8,30.4,80.7,8.3,4.6
93,52,"WES",40,"Artesia, NM(irri)",756,1,167,1.19,0.59,260,6.3,4.7,8.2,84.1,32.2,81.2,8.5,4
93,52,"WES",40,"Artesia, NM(irri)",756,2,173,1.19,0.6,257,6.5,4.6,10,84.7,30.4,78.6,7.9,4.2
93,52,"WES",40,"Artesia, NM(irri)",788,1,149,1.19,0.6,214,7.3,4.5,7.8,85.5,29.7,79.7,8.6,4.5
93,52,"WES",40,"Artesia, NM(irri)",788,2,151,1.15,0.57,227,7.3,5.1,7.5,85.5,29.1,80,8.4,4.7
93,52,"WES",40,"Artesia, NM(irri)",826,1,160,1.21,0.62,242,7,4.4,8,84.8,31.5,78.2,8.4,4.8
93,52,"WES",40,"Artesia, NM(irri)",826,2,158,1.21,0.61,243,7,4.5,8,85.2,31.4,80.7,8.5,4.6
93,52,"WES",40,"Artesia, NM(irri)",873,1,148,1.19,0.58,215,7,4.6,7.4,84.6,27.7,77.9,8,4.5
93,52,"WES",40,"Artesia, NM(irri)",873,2,149,1.2,0.58,219,6.5,4.5,9.7,82,27.8,78.9,7.8,4.5
93,52,"WES",40,"Artesia, NM(irri)",874,1,148,1.21,0.6,220,7.8,4.4,7.3,84.1,30.2,79.8,8.2,4
93,52,"WES",40,"Artesia, NM(irri)",874,2,152,1.19,0.58,213,6.8,4.6,10,83.4,28,80,8,4.2
93,52,"WES",40,"Artesia, NM(irri)",875,1,142,1.17,0.57,200,7.5,4.4,10,81.6,28.3,80.2,8.7,5
93,52,"WES",40,"Artesia, NM(irri)",875,2,137,1.16,0.57,205,8.3,5,7.4,83.8,28.4,80.6,8.3,4.3
93,61,"PIM",42,"Yuma, AZ",471,1,171,1.29,0.55,303,6.5,4,5.7,82.6,39.9,69.6,11,4.2
93,61,"PIM",42,"Yuma, AZ",471,2,170,1.36,0.57,263,6.5,4.4,6.4,84,38.4,69.5,11,4.2
93,61,"PIM",42,"Yuma, AZ",615,1,181,1.32,0.59,305,6.5,4.2,6,84.7,38.4,71.3,10,4.2
93,61,"PIM",42,"Yuma, AZ",615,2,175,1.33,0.57,310,5,4.2,5.9,85.7,40.2,72,10,4
93,61,"PIM",42,"Yuma, AZ",803,1,184,1.29,0.54,325,5.5,3.8,6.6,83.5,41.7,72.2,11,3.9
93,61,"PIM",42,"Yuma, AZ",803,2,184,1.31,0.57,302,6.5,4.3,6.5,85.6,38.6,74.3,11,4.1
93,61,"PIM",42,"Yuma, AZ",851,1,175,1.33,0.56,304,6.5,4.3,5.9,84.3,40.7,71.9,11,4
93,61,"PIM",42,"Yuma, AZ",851,2,183,1.32,0.57,318,7,4.2,6.4,83.6,38.1,73,10,4.1
93,61,"PIM",42,"Yuma, AZ",852,1,171,1.33,0.54,309,6.5,4.4,6.2,84.6,44.4,70,10,4.1
93,61,"PIM",42,"Yuma, AZ",852,2,176,1.36,0.56,319,7,4.2,6.6,85.1,45.2,70.3,10,4
93,61,"PIM",42,"Yuma, AZ",877,1,182,1.32,0.6,314,7.3,4.3,6.2,83.5,41,67.9,11,4.2
93,61,"PIM",42,"Yuma, AZ",877,2,176,1.29,0.56,320,6.8,4.2,6.8,85.1,39.5,69.3,11,4.1
93,61,"PIM",44,"Marana, AZ",471,1,173,1.39,0.59,319,8,4.5,7.1,86,39,68.6,11,4.3
93,61,"PIM",44,"Marana, AZ",471,2,188,1.43,0.62,303,7.5,4.2,7,88.5,42.1,67.5,11,4.3
93,61,"PIM",44,"Marana, AZ",615,1,204,1.42,0.62,326,7,4.3,6.6,85.6,39.8,69.4,10,4.4
93,61,"PIM",44,"Marana, AZ",615,2,201,1.45,0.64,348,6.5,4.6,6.8,89.1,42,70.3,10,4.4
93,61,"PIM",44,"Marana, AZ",803,1,230,1.46,0.63,351,7,4.2,7.1,87.4,45.3,69.4,10,4.1
93,61,"PIM",44,"Marana, AZ",803,2,219,1.45,0.66,335,7,4.4,7.3,87.9,46,71.7,10,4.1
93,61,"PIM",44,"Marana, AZ",851,1,185,1.42,0.63,302,6.5,4.5,6.9,88,39.2,67,11,4.4
93,61,"PIM",44,"Marana, AZ",851,2,189,1.41,0.62,295,7.5,4.5,6.8,86.8,38.8,68.3,11,4.5
93,61,"PIM",44,"Marana, AZ",852,1,199,1.48,0.67,329,7.3,4.2,7,88.3,47.7,69.3,10,4.2
93,61,"PIM",44,"Marana, AZ",852,2,204,1.43,0.64,349,7.5,4.4,7.1,90,46.2,70.3,10,4.3
93,61,"PIM",44,"Marana, AZ",877,1,197,1.41,0.66,307,8,4.5,7.2,86.6,41.9,66.7,11,4.5
93,61,"PIM",44,"Marana, AZ",877,2,195,1.42,0.62,301,7.5,4.3,7.1,87.7,40,68.2,11,4.3
93,61,"PIM",165,"Tranquility, CA",471,1,194,1.36,0.63,292,7.3,4.7,6.1,86.6,40.7,68.8,12,4.3
93,61,"PIM",165,"Tranquility, CA",471,2,169,1.31,0.57,318,7.3,4.3,6.9,85.2,41.9,69.8,11,4.3
93,61,"PIM",165,"Tranquility, CA",615,1,217,1.41,0.66,335,6.5,4.6,6.2,87.2,43,69.9,11,4.3
93,61,"PIM",165,"Tranquility, CA",615,2,171,1.36,0.6,322,7,4.6,6.1,86.2,43.1,68.5,11,4.4
93,61,"PIM",165,"Tranquility, CA",803,1,226,1.38,0.6,364,6.8,4.3,7,88.4,47.5,70.9,11,4
93,61,"PIM",165,"Tranquility, CA",803,2,188,1.38,0.62,356,6.5,4.3,6.7,85.3,44.8,70.6,11,4
93,61,"PIM",165,"Tranquility, CA",851,1,200,1.37,0.6,315,6.5,4.4,6.3,86.7,38.1,68.5,11,4.3
93,61,"PIM",165,"Tranquility, CA",851,2,178,1.36,0.58,336,6.8,4.3,6.7,84.3,40.8,67.7,11,4.2
93,61,"PIM",165,"Tranquility, CA",852,1,216,1.42,0.66,312,7,4.3,6.4,87.8,45.8,68.9,11,4.1
93,61,"PIM",165,"Tranquility, CA",852,2,178,1.39,0.59,342,6,4,6.3,82.2,44,68.9,10,4.2
93,61,"PIM",165,"Tranquility, CA",877,1,207,1.35,0.61,319,7.5,4.3,6.8,86.5,45.2,67.6,12,3.9
93,61,"PIM",165,"Tranquility, CA",877,2,189,1.33,0.57,321,7.5,4.5,7.1,83.7,43.3,66.1,12,4.2
93,61,"PIM",182,"Maricopa, AZ",471,1,181,1.35,0.59,315,6.5,4.7,6.6,86.8,38.7,70.5,11,4.5
93,61,"PIM",182,"Maricopa, AZ",471,2,192,1.34,0.6,317,6.5,4.7,6.5,87.2,40.9,68.9,11,4.4
93,61,"PIM",182,"Maricopa, AZ",615,1,187,1.34,0.59,319,6,4.6,5.9,85.4,41,70.2,11,4.7
93,61,"PIM",182,"Maricopa, AZ",615,2,196,1.36,0.57,322,5.5,4.7,6,88,42.3,69.6,11,4.5
93,61,"PIM",182,"Maricopa, AZ",803,1,208,1.36,0.61,317,6.8,4.5,6.3,87.2,43.1,72,11,4.4
93,61,"PIM",182,"Maricopa, AZ",803,2,206,1.34,0.59,357,6,4.4,6.3,86.5,45.1,71.3,11,4.2
93,61,"PIM",182,"Maricopa, AZ",851,1,186,1.33,0.58,302,6.5,4.9,7,86.6,39.7,68.2,12,4.6
93,61,"PIM",182,"Maricopa, AZ",851,2,178,1.41,0.62,306,6.5,4.8,6.9,87.1,39.4,69.4,12,4.5
93,61,"PIM",182,"Maricopa, AZ",852,1,197,1.39,0.63,339,7,4.4,6.1,86.5,44,69.8,11,4.3
93,61,"PIM",182,"Maricopa, AZ",852,2,190,1.4,0.6,329,7,4.7,5.9,86.5,42.4,69.1,10,4.6
93,61,"PIM",182,"Maricopa, AZ",877,1,192,1.33,0.6,328,7.5,4.4,6.8,86,39.1,67.5,12,4.3
93,61,"PIM",182,"Maricopa, AZ",877,2,196,1.33,0.61,302,7.5,4.7,6.7,86.6,40.1,67.3,12,4.6
93,62,"PIM",50,"El Paso, TX",471,1,205,1.36,0.61,305,6.5,4.3,6.1,88,40.7,69,12,4.3
93,62,"PIM",50,"El Paso, TX",471,2,208,1.41,0.61,293,6.8,4.2,6.7,88,43.4,70.4,11,4
93,62,"PIM",50,"El Paso, TX",615,1,180,1.39,0.64,304,7.3,4.4,6.9,86.3,38.5,69.6,12,4.5
93,62,"PIM",50,"El Paso, TX",615,2,184,1.38,0.63,265,7.3,4.5,6.8,87.1,36,68,12,4.4
93,62,"PIM",50,"El Paso, TX",803,1,217,1.42,0.63,354,6.8,4.2,6.9,87,44.8,69.8,11,4.2
93,62,"PIM",50,"El Paso, TX",803,2,219,1.41,0.62,324,6.8,3.9,7.1,87.9,42.6,69.5,11,4.1
93,62,"PIM",50,"El Paso, TX",851,1,207,1.42,0.62,333,6.8,4.2,6.9,86.4,42,68,11,3.9
93,62,"PIM",50,"El Paso, TX",851,2,200,1.39,0.64,317,6.5,4.3,7,87.4,41,68,12,4.1
93,62,"PIM",50,"El Paso, TX",852,1,196,1.45,0.65,312,7.5,4.5,6.6,87.4,42.4,67.9,11,4.5
93,62,"PIM",50,"El Paso, TX",852,2,202,1.41,0.66,308,7.5,4.4,6.7,87,40.9,68.4,11,4.3
93,62,"PIM",50,"El Paso, TX",877,1,198,1.43,0.65,294,7.5,4.3,7.6,88.3,41.2,68.1,12,4.1
93,62,"PIM",50,"El Paso, TX",877,2,201,1.39,0.63,311,7,4.2,7.6,86.9,42.3,67.8,11,4.1
93,62,"PIM",160,"Safford, AZ",471,1,188,1.39,0.63,314,7.5,4.5,7.2,85.7,39.5,65.8,12,4.3
93,62,"PIM",160,"Safford, AZ",471,2,186,1.35,0.6,299,6.5,4.7,7.4,87.4,41.8,65.7,12,4.2
93,62,"PIM",160,"Safford, AZ",615,1,202,1.37,0.63,336,6.8,4.6,6.3,85.9,41.7,66.9,11,4.5
93,62,"PIM",160,"Safford, AZ",615,2,209,1.4,0.61,316,6.5,4.4,7.1,87.6,45.7,67.4,12,4.1
93,62,"PIM",160,"Safford, AZ",803,1,225,1.38,0.65,342,7,4.2,7.3,89.1,47.1,71,11,4.1
93,62,"PIM",160,"Safford, AZ",803,2,229,1.42,0.64,340,7,4.4,6.9,87.9,46.1,70,11,4.2
93,62,"PIM",160,"Safford, AZ",851,1,207,1.42,0.66,314,6.5,4.6,7.1,90.1,42,67.6,11,4.4
93,62,"PIM",160,"Safford, AZ",851,2,205,1.4,0.63,326,6.8,4.2,7.1,88.1,42.8,68.7,12,4.1
93,62,"PIM",160,"Safford, AZ",852,1,201,1.38,0.63,309,6.8,4.3,6.7,86.7,45.7,66.6,11,3.9
93,62,"PIM",160,"Safford, AZ",852,2,210,1.39,0.63,327,6.3,4.4,7,88.8,46.1,65.9,11,4.3
93,62,"PIM",160,"Safford, AZ",877,1,189,1.36,0.61,301,7.5,4.5,7.7,85.6,40.4,65.6,11,4.3
93,62,"PIM",160,"Safford, AZ",877,2,196,1.42,0.64,319,7,4.5,7.8,88.2,42.5,66.1,12,4.3
93,71,"RHQ",19,"College Station, TX",649,1,118,1.1,0.52,219,6,4.5,8.7,81.1,30.1,67.4,6,4.5
93,71,"RHQ",19,"College Station, TX",649,3,116,1.1,0.52,200,6,3.5,8.7,80.2,27.5,68.5,5.7,3.7
93,71,"RHQ",19,"College Station, TX",689,1,101,1.09,0.5,170,7.3,4.8,9.3,81.5,24.2,69.5,5.5,4.7
93,71,"RHQ",19,"College Station, TX",689,3,106,1.1,0.5,179,7,4.5,9.3,81.2,24.5,68.4,6,4.6
93,71,"RHQ",19,"College Station, TX",731,1,157,1.12,0.53,231,5.8,3.8,8.8,82.2,30.2,67.3,7.2,3.9
93,71,"RHQ",19,"College Station, TX",731,3,147,1.15,0.54,212,6.8,4,8.9,81.9,28.4,66.4,6,4.2
93,71,"RHQ",19,"College Station, TX",829,1,127,1.09,0.52,217,5.8,4.7,9.2,81.8,31.1,66.3,6.1,4.7
93,71,"RHQ",19,"College Station, TX",829,3,122,1.06,0.48,192,6,4.4,9.6,80.4,30.3,69.4,6.9,4.5
93,71,"RHQ",19,"College Station, TX",916,1,149,1.14,0.55,252,5.5,4.3,9.5,83.1,34.8,65.1,5.3,4.4
93,71,"RHQ",19,"College Station, TX",916,3,154,1.13,0.54,238,5.8,4.2,9.7,82.7,33.9,64,5.5,3.9
93,71,"RHQ",19,"College Station, TX",917,1,133,1.1,0.52,235,5.8,4.5,8.9,82.9,29,65.3,6.2,4.5
93,71,"RHQ",19,"College Station, TX",917,3,119,1.1,0.5,223,5.5,4.8,8.8,82,28.3,66.3,5.9,4.3
93,71,"RHQ",19,"College Station, TX",918,1,122,1.1,0.51,208,5.3,4.6,9.6,81.4,31.7,68,5.9,5.1
93,71,"RHQ",19,"College Station, TX",918,3,119,1.1,0.52,211,5.5,4.2,9.3,80.5,29.2,69.1,5.5,4.3
93,71,"RHQ",19,"College Station, TX",919,1,102,1.11,0.51,207,6.8,4.5,9.5,80.5,27.3,67.1,5.8,4.7
93,71,"RHQ",19,"College Station, TX",919,3,104,1.11,0.51,214,6,4.4,9.3,79.8,25.6,66.9,5.8,4.4
93,71,"RHQ",19,"College Station, TX",920,1,142,1.1,0.52,245,5.3,4.3,8.9,82.8,29.7,68.4,6,4
93,71,"RHQ",19,"College Station, TX",920,3,140,1.1,0.52,241,5.3,4,8.8,81.5,28.4,60.6,5.5,3.8
93,71,"RHQ",19,"College Station, TX",921,1,121,1.11,0.51,231,5.8,4.4,9.3,82.4,28,62.2,6,4.3
93,71,"RHQ",19,"College Station, TX",921,3,123,1.11,0.51,211,6,4.1,8.7,81.7,26.4,66.7,5.8,4.2
93,71,"RHQ",19,"College Station, TX",922,1,118,1.13,0.53,222,5.3,4.7,8.9,82.8,29,67.5,5.6,4.7
93,71,"RHQ",19,"College Station, TX",922,3,129,1.11,0.51,215,5,4.4,8.8,80.2,26.1,67.2,5.5,4.4
93,71,"RHQ",19,"College Station, TX",923,1,120,1.09,0.5,210,5.5,4.7,8.9,80.5,26.1,69,5.8,4.8
93,71,"RHQ",19,"College Station, TX",923,3,129,1.1,0.51,217,5.5,4.4,8.8,79.4,26.4,69.8,6.2,4.4
93,71,"RHQ",19,"College Station, TX",924,1,140,1.12,0.53,239,5.5,4.5,9.4,82.4,30.7,68.5,6.5,4.3
93,71,"RHQ",19,"College Station, TX",924,3,131,1.12,0.54,229,6,4,9.2,82,29.3,67.8,6.1,4.1
93,71,"RHQ",19,"College Station, TX",925,1,147,1.1,0.52,262,6,4.6,10,82.7,33.3,67.5,6.3,4.6
93,71,"RHQ",19,"College Station, TX",925,3,136,1.12,0.53,255,6,3.8,9.7,81.4,32.6,66.3,5.4,3.7
93,71,"RHQ",19,"College Station, TX",926,1,141,1.13,0.54,240,6.5,4.7,10,84.1,30.3,60.5,5.8,4.5
93,71,"RHQ",19,"College Station, TX",926,3,129,1.12,0.53,237,6.5,4.5,9.8,83.8,27.1,59.9,5.4,4.5
93,71,"RHQ",19,"College Station, TX",927,1,143,1.12,0.52,229,5.5,4.2,8.6,81.7,27,63.8,5.4,4.2
93,71,"RHQ",19,"College Station, TX",927,3,131,1.14,0.55,228,5.3,3.9,8.5,81.3,25.8,66.6,5.3,4
93,71,"RHQ",19,"College Station, TX",928,1,138,1.1,0.52,216,5.8,4.5,9.6,82.2,29.5,62.6,5.7,4.5
93,71,"RHQ",19,"College Station, TX",928,3,129,1.15,0.55,219,5.5,4.4,9.6,82.2,28.7,66.4,5.8,4.6
93,71,"RHQ",19,"College Station, TX",929,1,142,1.17,0.54,234,5,4.1,9.4,83.1,30.2,62.4,5.8,4
93,71,"RHQ",19,"College Station, TX",929,3,130,1.15,0.53,224,6,4.1,9.2,80.9,29.1,63.9,5.5,3.8
93,71,"RHQ",19,"College Station, TX",930,1,124,1.13,0.54,233,5.8,4.4,9.5,82.3,30,65,5.5,4.5
93,71,"RHQ",19,"College Station, TX",930,3,131,1.12,0.53,223,6,4.4,9.3,81.3,30,66.6,6,4.3
93,71,"RHQ",19,"College Station, TX",931,1,130,1.11,0.53,206,6,4.3,9.7,82.5,31.2,65.4,5.6,4.4
93,71,"RHQ",19,"College Station, TX",931,3,134,1.13,0.53,197,6.5,4.3,9.3,82.4,27.8,65.1,5.7,4.2
93,71,"RHQ",24,"Saint Joseph, LA",649,1,113,1.12,0.53,196,7,5.3,9.8,83.6,26.1,75.6,8,5.5
93,71,"RHQ",24,"Saint Joseph, LA",649,2,117,1.13,0.53,205,7.3,5.5,9.8,84,27.3,75.9,7.9,5.4
93,71,"RHQ",24,"Saint Joseph, LA",689,1,136,1.13,0.55,227,5.3,5.3,9.5,83,31.2,76.5,8,5.5
93,71,"RHQ",24,"Saint Joseph, LA",689,2,124,1.12,0.56,226,5.8,5.4,9.8,83.6,31.2,76.4,8.2,5.3
93,71,"RHQ",24,"Saint Joseph, LA",731,1,172,1.19,0.58,271,5.3,4.7,9.6,84.7,33.2,75.6,8.6,4.9
93,71,"RHQ",24,"Saint Joseph, LA",731,2,162,1.18,0.55,247,5.5,4.9,9.7,84.1,33.3,72.9,7.1,4.9
93,71,"RHQ",24,"Saint Joseph, LA",829,1,136,1.09,0.51,224,6.3,5.3,9.6,84.2,32.8,76.2,7.6,5.2
93,71,"RHQ",24,"Saint Joseph, LA",829,2,142,1.11,0.53,244,6,5.2,9.7,84.3,32.5,74.5,8.6,5.2
93,71,"RHQ",24,"Saint Joseph, LA",916,1,145,1.12,0.53,242,6,5.2,9.4,84.3,32.9,75.7,7.9,5.2
93,71,"RHQ",24,"Saint Joseph, LA",916,2,147,1.15,0.54,247,6,5.5,9.7,84.8,32.7,73.9,7.7,5.2
93,71,"RHQ",24,"Saint Joseph, LA",917,1,148,1.12,0.53,239,6,5,9.4,84.3,32.1,74.9,7.6,5.1
93,71,"RHQ",24,"Saint Joseph, LA",917,2,145,1.13,0.57,254,6.3,5.2,9.5,85.4,33.8,74.5,7.5,5.1
93,71,"RHQ",24,"Saint Joseph, LA",918,1,133,1.12,0.55,233,5.5,5.4,9.6,84.4,30.9,76,8,5
