"breeder","samples","yr","regcode","reg","loccode","loc","vcode","var","rep","uhml","ui","str","elg","mic_hvi","rd","d","mic_st","e1","t1","x50_sl","x25_sl","yt"
"11","106",10,72,"RHQ",87,"Belle Mina",1405,"fm1773llb2",2,"1.1000000000000001","81.400000000000006","31","6.7","4.2","76",NA,"4.2",5,20.5,0.53,"1",111
"11","107",10,72,"RHQ",87,"Belle Mina",1406,"fm9160b2f",1,NA,NA,NA,NA,NA,NA,NA,"4",5,20.5,0.54,"1",120
"11","108",10,72,"RHQ",87,"Belle Mina",1406,"fm9160b2f",2,"1.1000000000000001","82.6","31","6.4","3.9","76","9.3000000000000007","3.8",5.5,13.5,0.55,"1",120
"11","113",10,72,"RHQ",87,"Belle Mina",1407,"md25y",1,"1.1000000000000001","83.8","33","6.8","4.0999999999999996","74","9.5","4",6.8,24.5,0.54,"1",120
"11","114",10,72,"RHQ",87,"Belle Mina",1407,"md25y",2,"1.1000000000000001","83.6","34","7.1","4.3","74","9.6","4.3",7,24,0.55,"1",119
"11","115",10,72,"RHQ",87,"Belle Mina",1408,"md10",1,"1","80.900000000000006","33","7.4","4.2","73","9.6","4.2",7,12.5,0.53,"1",100
"11","116",10,72,"RHQ",87,"Belle Mina",1408,"md10",2,"1.1000000000000001","81.099999999999994","31","7.1","4","74","9.4","4",6.8,22,0.54,"1",107
"26","177",10,160,"BLA",180,"Dallas, TX",1166,"phy72",1,"1.1000000000000001","81.7","37","7.8","4.5999999999999996","63","8.5","4.7",7.3,26.5,0.56,"1",121
"26","178",10,160,"BLA",180,"Dallas, TX",1166,"phy72",3,"1.1000000000000001","81.7","40","8.1","4.7","64",".","4.8",7,27.5,0.57,"1",114
"26","169",10,160,"BLA",180,"Dallas, TX",1270,"dp555bgrr",1,"1.1000000000000001","80.2","29","6.1","5.0999999999999996","67","8.9","5.3",6.3,22,0.52,"1",74
"26","170",10,160,"BLA",180,"Dallas, TX",1270,"dp555bgrr",3,"1","79.900000000000006","27","6.1","5.5","66","8.5","5.5",6,22,0.49,"0.9",76
"26","185",10,160,"BLA",180,"Dallas, TX",1313,"phy485wrf",1,"1","80.400000000000006","32","7.6","4.9000000000000004","62","8.1","5",7.3,20.5,0.52,"0.9",110
"26","186",10,160,"BLA",180,"Dallas, TX",1313,"phy485wrf",3,"1","81","32","7.9","5.4","64","8.1999999999999993","5.3",7.8,20.5,0.53,NA,108
"26","171",10,160,"BLA",180,"Dallas, TX",1323,"stv4554b2rf",1,"1","80.2","32","7.9","5.6","67","8.4","5.6",7.5,12.5,0.53,"0.9",113
"26","172",10,160,"BLA",180,"Dallas, TX",1323,"stv4554b2rf",3,"1","81.2","33","7.8","5.5","68","8.6","5.7",8,22.5,0.54,"0.9",105
"26","179",10,160,"BLA",180,"Dallas, TX",1324,"stv5327b2rf",1,NA,NA,NA,NA,NA,NA,NA,"5",6.8,22.5,0.5,"0.9",108
"26","180",10,160,"BLA",180,"Dallas, TX",1324,"stv5327b2rf",3,"1","80.8","33","7.4","5.3","67","8.6","5.3",7.3,22.5,0.53,"0.9",99
"26","173",10,160,"BLA",180,"Dallas, TX",1326,"phy375wrf",1,"1","79","27","6.5","4.9000000000000004","67","9.1999999999999993","4.9000000000000004",6,17.5,0.5,"0.9",100
"26","174",10,160,"BLA",180,"Dallas, TX",1326,"phy375wrf",3,"1","80.400000000000006","28","6.5","4.9000000000000004","71","9.1","4.9000000000000004",5,9.5,0.53,"0.9",100
"26","175",10,160,"BLA",180,"Dallas, TX",1344,"fm9058f",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","176",10,160,"BLA",180,"Dallas, TX",1344,"fm9058f",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,160,"BLA",180,"Dallas, TX",1344,"fm9058f",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","181",10,160,"BLA",180,"Dallas, TX",1346,"fm835llb2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,160,"BLA",180,"Dallas, TX",1346,"fm835llb2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","182",10,160,"BLA",180,"Dallas, TX",1346,"fm835llb2",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,160,"BLA",180,"Dallas, TX",1346,"fm835llb2",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","187",10,160,"BLA",180,"Dallas, TX",1347,"am 1532b2f",1,"0.9","79.3","26","6.5","4.9000000000000004","68","8.8000000000000007","4.9000000000000004",7.5,16.5,0.5,"0.9",85
"26","188",10,160,"BLA",180,"Dallas, TX",1347,"am 1532b2f",3,"1","81","26","6.8","5.0999999999999996","69","8.9","5.0999999999999996",6.3,9,0.51,".",86
"26","183",10,160,"BLA",180,"Dallas, TX",1367,"dp141b2f",1,"1","80","33","7.4","5","65","8.6999999999999993","5",7.5,21.5,0.55,"0.9",113
"26","184",10,160,"BLA",180,"Dallas, TX",1367,"dp141b2f",3,"0.9","80.3","33","7.6","5.2","61","7.5","5.2",7,12,0.52,"0.9",100
"26","197",10,160,"BLA",181,"Thrall, TX",1166,"phy72",1,"1.1000000000000001","82.2","34","7.3","4.2","63","8.8000000000000007","4.2",7,24,0.58,"1.1000000000000001",136
"26","198",10,160,"BLA",181,"Thrall, TX",1166,"phy72",3,"1.1000000000000001","83.4","36","7.1","4.3","64","8.6","4.3",7,25,0.6,"1.1000000000000001",140
"26","189",10,160,"BLA",181,"Thrall, TX",1270,"dp555bgrr",1,"1.1000000000000001","79.3","25","5.3","4.3","70","9.5","4.3",5.5,10,0.49,"1",93
"26","190",10,160,"BLA",181,"Thrall, TX",1270,"dp555bgrr",3,"1.1000000000000001","80.7","27","5.0999999999999996","4","70","8.4","4.0999999999999996",6.5,18,0.55,"1",93
"26","205",10,160,"BLA",181,"Thrall, TX",1313,"phy485wrf",1,"1.1000000000000001","82.4","32","7.4","4.2","59","8.6","4.2",8.3,23,0.55,"1",108
"26","206",10,160,"BLA",181,"Thrall, TX",1313,"phy485wrf",3,"1.1000000000000001","82.7","32","7.4","4.3","61","8.6","4.3",7.8,12.5,0.56,"1.05",113
"26","191",10,160,"BLA",181,"Thrall, TX",1323,"stv4554b2rf",1,"1.1000000000000001","81.8","32","7.1","4.0999999999999996","66","9.6999999999999993","4.0999999999999996",8.5,22,0.55,"1",100
"26","192",10,160,"BLA",181,"Thrall, TX",1323,"stv4554b2rf",3,"1.1000000000000001","83.7","34","7.6","4.4000000000000004","66","8.9","4.4000000000000004",8.5,22,0.57,"1",116
"26","199",10,160,"BLA",181,"Thrall, TX",1324,"stv5327b2rf",1,"1.1000000000000001","81.5","28","6.4","3.8","61","10","3.8",6.5,11.5,0.55,"1",95
"26","200",10,160,"BLA",181,"Thrall, TX",1324,"stv5327b2rf",3,"1.1000000000000001","82.9","31","6.5","4","62","8.5","4",7.3,20.5,0.56,"1.05",103
".",".",10,160,"BLA",181,"Thrall, TX",1324,"stv5327b2rf",4,".",".",".",".",".",".",".",".",NA,NA,NA,".",NA
"26","193",10,160,"BLA",181,"Thrall, TX",1326,"phy375wrf",1,"1","80.3","27","6.4","4","66","8.9","4",6.5,18,0.53,"1",104
".",".",10,160,"BLA",181,"Thrall, TX",1326,"phy375wrf",2,".",".",".",".",".",".",".",".",NA,NA,NA,".",NA
"26","194",10,160,"BLA",181,"Thrall, TX",1326,"phy375wrf",3,"1.1000000000000001","82.5","31","6.8","4.3","63","8.4","4.3",5.3,11,0.52,"1",100
".",".",10,160,"BLA",181,"Thrall, TX",1326,"phy375wrf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","195",10,160,"BLA",181,"Thrall, TX",1344,"fm9058f",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,160,"BLA",181,"Thrall, TX",1344,"fm9058f",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","196",10,160,"BLA",181,"Thrall, TX",1344,"fm9058f",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,160,"BLA",181,"Thrall, TX",1344,"fm9058f",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","201",10,160,"BLA",181,"Thrall, TX",1346,"fm835llb2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,160,"BLA",181,"Thrall, TX",1346,"fm835llb2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","202",10,160,"BLA",181,"Thrall, TX",1346,"fm835llb2",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,160,"BLA",181,"Thrall, TX",1346,"fm835llb2",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","207",10,160,"BLA",181,"Thrall, TX",1347,"am 1532b2f",1,"1.1000000000000001","81.8","25","5.9","3.4","66","8.1999999999999993","3.4",7.3,9,0.54,"1",98
"26","208",10,160,"BLA",181,"Thrall, TX",1347,"am 1532b2f",3,"1.1000000000000001","81.599999999999994","29","6.1","3.6","67","8.6","3.6",6.5,19,0.56,"1",102
"26","203",10,160,"BLA",181,"Thrall, TX",1367,"dp141b2f",1,"1.1000000000000001","84.2","34","7","3.8","64","8.5","4",7.3,24.5,0.59,"1.1000000000000001",133
"26","204",10,160,"BLA",181,"Thrall, TX",1367,"dp141b2f",3,"1.1000000000000001","82.5","30","6.5","4","61","8.6","4",6.8,24.5,0.58,"1.1000000000000001",125
