"breeder","samples","yr","regcode","reg","loccode","loc","vcode","var","rep","uhml","ui","str","elg","mic_hvi","rd","b","mic_st","e1","t1","x50sl","x25sl","yt"
"12","28",5,20,"EAS",67,"Starkville",1251,"st 5599br",2,1.1,82.5,27,7,4.9,68,8.4,5.1,5.8,20.8,0.52,1.13,123
"12","9",5,20,"EAS",67,"Starkville",1255,"fm 960b2r",1,1.2,82.5,29,7,4.3,67,7.2,4.3,4.8,20.1,0.56,1.23,134
"12","10",5,20,"EAS",67,"Starkville",1255,"fm 960b2r",2,1.2,83.3,29,7,4,69,7.6,4.4,5.3,21.4,0.55,1.18,133
"12","21",5,20,"EAS",67,"Starkville",1256,"fm 960br",1,1.2,83.5,31,8,4.5,69,7.9,4.6,6,22.1,0.51,1.1,135
"12","22",5,20,"EAS",67,"Starkville",1256,"fm 960br",2,1.1,83.9,30,7,3.9,65,7.7,4.1,6,23,0.54,1.15,148
"12","17",5,20,"EAS",67,"Starkville",1281,"dpl 455br",1,1.2,82.4,29,8,4,67,8.8,4.3,6,21.1,0.53,1.15,131
"12","18",5,20,"EAS",67,"Starkville",1281,"dpl 455br",2,1.1,81.4,28,8,3.9,70,9.7,4.1,5.8,20.9,0.53,1.1,126
"12","19",5,20,"EAS",67,"Starkville",1287,"fm 958ll",1,1.2,83.9,32,8,4,68,7.4,4.1,5.8,22.2,0.57,1.2,137
"12","20",5,20,"EAS",67,"Starkville",1287,"fm 958ll",2,1.3,84.2,30,8,4.3,65,8.4,4.3,5.5,23.1,0.54,1.16,138
"12","11",5,20,"EAS",67,"Starkville",1292,"dp 393",1,1.2,84.4,32,9,4.4,66,8,4.6,6.8,21.4,0.55,1.15,131
"12","12",5,20,"EAS",67,"Starkville",1292,"dp 393",2,1.2,83.3,31,9,4.4,64,8.8,4.6,7,21.5,0.53,1.15,133
"12","13",5,20,"EAS",67,"Starkville",1293,"dp 434r",1,1.2,84.9,28,8,4,68,7.9,4.2,8.3,21.1,0.54,1.2,123
"12","14",5,20,"EAS",67,"Starkville",1293,"dp 434r",2,1.2,83.5,29,9,3.8,65,8.4,3.8,7.5,20.6,0.54,1.19,124
"12","23",5,20,"EAS",67,"Starkville",1294,"phy 480wr",1,1.2,85.6,30,9,4.1,60,7.2,4.3,8.5,23.5,0.57,1.17,125
"12","24",5,20,"EAS",67,"Starkville",1294,"phy 480wr",2,1.2,85.2,30,8,4.1,65,8.1,4.1,8,23.2,0.56,1.17,130
"12","25",5,20,"EAS",67,"Starkville",1295,"stv 5242br",1,1.2,84.2,28,9,4,66,8,4.2,7.8,19.7,0.54,1.11,122
"12","26",5,20,"EAS",67,"Starkville",1295,"stv 5242br",2,1.1,83.1,28,9,4.2,69,7.3,4.4,7.3,20,0.54,1.12,120
"11","29",5,20,"EAS",87,"Belle Mina",1166,"phy 72",1,1.2,82.9,32,8.5,3.8,74,8.9,3.6,7.3,24.6,0.59,1.2,142
"11","30",5,20,"EAS",87,"Belle Mina",1166,"phy 72",2,1.2,82.6,33,8.7,4.2,74,9.6,3.9,6.8,24.2,0.58,1.2,145
"11","33",5,20,"EAS",87,"Belle Mina",1196,"stv 4892br",1,1.1,82.3,29,8.3,3.9,70,7.8,3.8,5.5,20.1,0.6,1.15,131
"11","34",5,20,"EAS",87,"Belle Mina",1196,"stv 4892br",2,1.1,81.5,26,7.9,4.4,72,9.1,4.3,5.5,18.9,0.56,1.1,113
"11","31",5,20,"EAS",87,"Belle Mina",1214,"pm 2167rr",1,1.1,80.7,27,8.1,4,72,8.2,3.5,4.5,18.8,0.55,1.06,120
"11","32",5,20,"EAS",87,"Belle Mina",1214,"pm 2167rr",2,1.1,81.1,26,8.1,4.3,74,9,4.1,5.3,18.7,0.57,1.03,125
"11","35",5,20,"EAS",87,"Belle Mina",1224,"dp 555rr",1,1.1,80.6,28,7.2,4.2,73,7.4,4.1,4.3,18.7,0.54,1.11,111
"11","36",5,20,"EAS",87,"Belle Mina",1224,"dp 555rr",2,1.1,81.2,27,7.2,4.5,75,8.2,4.4,4.3,19,0.56,1.13,118
"11","37",5,20,"EAS",87,"Belle Mina",1225,"ga 98028",1,1.2,83.4,33,7.9,4.3,76,8.2,4.2,4.5,21.8,0.59,1.22,134
"11","38",5,20,"EAS",87,"Belle Mina",1225,"ga 98028",2,1.1,82.1,29,7.4,3.7,73,7.7,3.6,4.3,21.1,0.58,1.15,139
"11","43",5,20,"EAS",87,"Belle Mina",1241,"dp 444br",1,1.2,83.5,27,7.5,3.6,74,8.3,3.4,7.8,20.5,0.59,1.16,123
"11","44",5,20,"EAS",87,"Belle Mina",1241,"dp 444br",2,1.2,83.9,28,8.3,3.9,72,7.8,3.5,7,20.1,0.61,1.16,136
"11","55",5,20,"EAS",87,"Belle Mina",1251,"st 5599br",1,1.1,82.4,28,7.9,4.3,73,8.6,4.3,5.8,18.5,0.56,1.09,115
"11","56",5,20,"EAS",87,"Belle Mina",1251,"st 5599br",2,1.1,80.8,29,8.1,4.1,73,8.9,4.1,7.3,19.6,0.54,1.09,124
"11","49",5,20,"EAS",87,"Belle Mina",1256,"fm 960br",1,1.1,82.3,29,9.4,4.4,70,9,4.2,9.3,22,0.57,1.12,128
"11","50",5,20,"EAS",87,"Belle Mina",1256,"fm 960br",2,1.1,82.9,32,7.5,3.8,73,8.1,3.6,5.5,21,0.57,1.11,139
"11","45",5,20,"EAS",87,"Belle Mina",1281,"dpl 455br",1,1.1,80.7,30,8.1,4.2,72,9.6,3.6,6,21.9,0.55,1.12,125
"11","46",5,20,"EAS",87,"Belle Mina",1281,"dpl 455br",2,1.2,82,29,7.5,3.6,72,8.9,3.6,5.5,21,0.59,1.15,137
"11","47",5,20,"EAS",87,"Belle Mina",1287,"fm 958ll",1,1.2,82.2,27,7,3.7,75,8.2,3.5,5,20.1,0.56,1.19,138
"11","48",5,20,"EAS",87,"Belle Mina",1287,"fm 958ll",2,1.2,82.3,30,7.5,3.6,75,8.1,3.5,5.3,21.3,0.56,1.17,133
"11","39",5,20,"EAS",87,"Belle Mina",1292,"dp 393",1,1.1,82.1,27,7.5,4.1,74,7.8,3.8,4.3,19.7,0.57,1.15,110
"11","40",5,20,"EAS",87,"Belle Mina",1292,"dp 393",2,1.2,81.4,28,7.4,4.4,75,7.6,4.3,4,18.6,0.53,1.14,109
"11","41",5,20,"EAS",87,"Belle Mina",1293,"dp 434r",1,1.2,84.5,27,8.5,3.8,73,7.6,3.5,9,18.8,0.59,1.22,116
"11","42",5,20,"EAS",87,"Belle Mina",1293,"dp 434r",2,1.2,83.3,26,8.1,3.3,74,7.5,3.2,8,18.8,0.57,1.19,120
"11","51",5,20,"EAS",87,"Belle Mina",1294,"phy 480wr",1,1.2,83,30,9.6,3.9,71,8.3,4,8.8,21.6,0.6,1.16,13
"11","52",5,20,"EAS",87,"Belle Mina",1294,"phy 480wr",2,1.1,83.4,30,9.4,4.1,70,8,3.9,8,20.7,0.54,1.11,127
"11","53",5,20,"EAS",87,"Belle Mina",1295,"stv 5242br",1,1.1,82.6,28,8.7,3.9,74,8.9,4,8,18.6,0.57,1.12,114
"11","54",5,20,"EAS",87,"Belle Mina",1295,"stv 5242br",2,1.1,82.2,27,8.3,4.3,73,8.6,4.2,6.8,19.1,0.56,1.11,120
"53","1",5,20,"EAS",166,"Suffolk, VA",1166,"phy 72",1,1.2,84.3,32,8.9,3.9,61,8,4,8,21.8,0.58,1.21,122
"53","2",5,20,"EAS",166,"Suffolk, VA",1166,"phy 72",2,1.2,85.5,31,9,3.8,63,8.2,3.8,8,21.5,0.58,1.2,132
"53","5",5,20,"EAS",166,"Suffolk, VA",1196,"stv 4892br",1,1.1,83.2,26,8.3,4.4,60,8.8,4.5,7,17.6,0.55,1.12,108
"53","6",5,20,"EAS",166,"Suffolk, VA",1196,"stv 4892br",2,1.1,83.6,27,8.8,4.4,60,8.4,4.4,6.5,18,0.54,1.11,103
"53","3",5,20,"EAS",166,"Suffolk, VA",1214,"pm 2167rr",1,1,82.5,28,8.6,4.7,60,8.7,4.8,6.5,19.1,0.52,1.01,107
"53","4",5,20,"EAS",166,"Suffolk, VA",1214,"pm 2167rr",2,1,82,28,8.8,4.1,59,8.5,4.2,7,17.3,0.54,1.04,107
"53","7",5,20,"EAS",166,"Suffolk, VA",1224,"dp 555rr",1,1.2,82.6,28,8.1,3.7,67,5.3,3.8,6.5,17.9,0.53,1.14,117
"53","8",5,20,"EAS",166,"Suffolk, VA",1224,"dp 555rr",2,1.1,82.3,27,8.1,4.2,68,6.6,4.3,7,18.7,0.53,1.14,116
"53","15",5,20,"EAS",166,"Suffolk, VA",1241,"dp 444br",1,1.2,84,25,8.3,4,63,7.8,4.2,8,18.7,0.57,1.17,119
"53","16",5,20,"EAS",166,"Suffolk, VA",1241,"dp 444br",2,1.1,84.4,26,8.3,3.9,63,7.2,4.1,7.5,18.4,0.55,1.14,122
"53","27",5,20,"EAS",166,"Suffolk, VA",1251,"st 5599br",1,1.2,82.8,29,8.1,3.8,63,8.5,4.1,6.8,19.5,0.54,1.16,113
"53","28",5,20,"EAS",166,"Suffolk, VA",1251,"st 5599br",2,1.1,82.2,29,8.1,4.3,62,7.9,4.4,6.5,19.4,0.54,1.12,110
"53","9",5,20,"EAS",166,"Suffolk, VA",1255,"fm 960b2r",1,1.2,83.5,28,7.5,4.1,64,7.3,4,5.5,19.8,0.54,1.16,118
"53","10",5,20,"EAS",166,"Suffolk, VA",1255,"fm 960b2r",2,1.2,84.1,29,7.5,4,65,6.4,4,5.5,20.7,0.54,1.19,127
"53","21",5,20,"EAS",166,"Suffolk, VA",1256,"fm 960br",1,1.1,83,30,7.9,3.9,65,7.1,4,6.3,21.3,0.55,1.15,131
"53","22",5,20,"EAS",166,"Suffolk, VA",1256,"fm 960br",2,1.2,82.2,31,7.9,4,59,6.7,4,7.3,20.6,0.56,1.14,132
"53","17",5,20,"EAS",166,"Suffolk, VA",1281,"dpl 455br",1,1.2,83.4,27,8.3,4,69,7.5,4.2,6.5,18.7,0.56,1.2,123
"53","18",5,20,"EAS",166,"Suffolk, VA",1281,"dpl 455br",2,1.2,83.4,26,8.1,3.8,63,6.8,4,7.5,18.2,0.54,1.15,122
"53","19",5,20,"EAS",166,"Suffolk, VA",1287,"fm 958ll",1,1.2,83.7,29,7.5,4.3,61,6.7,4.4,5.8,21.2,0.58,1.22,129
"53","20",5,20,"EAS",166,"Suffolk, VA",1287,"fm 958ll",2,1.3,85.2,29,7.5,4,64,6.4,4,6.3,21.6,0.59,1.26,129
"53","11",5,20,"EAS",166,"Suffolk, VA",1292,"dp 393",1,1.2,84,27,9.2,4.4,60,7.9,4.4,9,18.6,0.55,1.15,110
"53","12",5,20,"EAS",166,"Suffolk, VA",1292,"dp 393",2,1.2,84.8,26,9.4,4.4,67,8.9,4.5,8.5,18.1,0.57,1.19,114
"53","13",5,20,"EAS",166,"Suffolk, VA",1293,"dp 434r",1,1.2,84.3,24,8.3,3.9,63,6.3,4.1,8.5,17.6,0.57,1.21,109
"53","14",5,20,"EAS",166,"Suffolk, VA",1293,"dp 434r",2,1.2,84.9,24,8.3,4.1,64,7.1,4.2,8,17.6,0.55,1.21,105
"53","23",5,20,"EAS",166,"Suffolk, VA",1294,"phy 480wr",1,1.2,83.9,27,9.4,4.1,61,7.3,4.1,9.3,20.3,0.56,1.17,110
"53","24",5,20,"EAS",166,"Suffolk, VA",1294,"phy 480wr",2,1.2,84.5,26,9.6,3.9,63,7.8,4.2,10,21.2,0.56,1.16,114
"53","25",5,20,"EAS",166,"Suffolk, VA",1295,"stv 5242br",1,1.1,83.5,26,8.3,4,65,7,4.1,8,18,0.54,1.11,103
"53","26",5,20,"EAS",166,"Suffolk, VA",1295,"stv 5242br",2,1.1,84.3,27,8.8,4.3,67,7.2,4.3,8.3,17.2,0.54,1.12,111
"26","1",5,30,"CEN",19,"College Station",1166,"phy 72",1,1.2,83.4,30,8.3,4.3,67,8.2,4.4,6.5,22.6,0.6,1.21,143
"26","2",5,30,"CEN",19,"College Station",1166,"phy 72",2,1.2,80.8,30,8.5,4.1,63,8.4,4.1,6.3,23.8,0.56,1.15,141
"26","5",5,30,"CEN",19,"College Station",1196,"stv 4892br",1,1.1,83.2,28,8.7,4.9,64,6.5,4.9,6.8,20.1,0.58,1.13,117
"26","6",5,30,"CEN",19,"College Station",1196,"stv 4892br",2,1.1,83.3,28,8.5,5.1,62,6.5,5.2,6,19.2,0.59,1.11,116
"26","17",5,30,"CEN",19,"College Station",1201,"dpl 491",1,1.2,83.7,29,7.5,4.3,68,6.5,4.4,5.5,21.8,0.61,1.24,132
"26","18",5,30,"CEN",19,"College Station",1201,"dpl 491",2,1.2,83.3,28,7.4,4.4,63,6.8,4.5,5.5,21.9,0.57,1.24,126
"26","3",5,30,"CEN",19,"College Station",1214,"pm 2167rr",1,1,80.3,26,8.3,4.6,66,8,4.8,6.8,20,0.55,1.04,118
"26","4",5,30,"CEN",19,"College Station",1214,"pm 2167rr",2,1,81.7,25,8.5,4.6,64,7,4.4,6.3,19.1,0.56,1.03,121
"26","7",5,30,"CEN",19,"College Station",1224,"dp 555rr",1,1.1,82,25,7.7,4.4,66,5.8,4.3,5.3,19.9,0.52,1.11,123
"26","8",5,30,"CEN",19,"College Station",1224,"dp 555rr",2,1.1,78.8,24,7.4,4.9,69,6.6,5,5.3,18.9,0.5,1.05,111
"26","13",5,30,"CEN",19,"College Station",1251,"st 5599br",1,1.2,81.2,26,7.5,4.7,63,7,4.9,5,19,0.56,1.16,125
"26","14",5,30,"CEN",19,"College Station",1251,"st 5599br",2,1.1,82,27,8.1,4.7,64,6.1,4.7,5.3,20.7,0.55,1.14,119
"26","9",5,30,"CEN",19,"College Station",1255,"fm 960b2r",1,1.2,83.3,29,7,4.6,63,5.8,4.5,4.3,21.3,0.6,1.22,134
"26","10",5,30,"CEN",19,"College Station",1255,"fm 960b2r",2,1.2,82.7,28,7.5,4.6,66,6.3,4.3,5.3,22.9,0.61,1.23,136
"26","11",5,30,"CEN",19,"College Station",1296,"fm 832ll",1,1.2,83.7,30,8.1,4.2,67,5.9,4.2,5,21,0.62,1.27,144
"26","12",5,30,"CEN",19,"College Station",1296,"fm 832ll",2,1.2,84.2,29,7.7,4.1,65,5.4,4.1,5.3,21,0.61,1.27,145
"26","15",5,30,"CEN",19,"College Station",1297,"tamcot 22",1,1.2,82.5,25,7.7,4.1,65,6.7,4.2,6,19.3,0.57,1.2,115
"26","16",5,30,"CEN",19,"College Station",1297,"tamcot 22",2,1.2,82.2,25,7.7,4,66,6.7,4,6.3,18.5,0.59,1.2,114
"26","19",5,30,"CEN",21,"Weslaco, TX",1166,"phy 72",1,1.1,82.4,31,8.3,4.1,61,7.8,4.2,7.3,25.4,0.62,1.2,150
"26","20",5,30,"CEN",21,"Weslaco, TX",1166,"phy 72",2,1.2,81.6,30,8.3,4.2,64,7.9,4.4,6.3,26.1,0.62,1.22,147
"26","23",5,30,"CEN",21,"Weslaco, TX",1196,"stv 4892br",1,1.1,81.9,26,8.3,4.6,61,7.4,4.8,6,20.3,0.6,1.16,127
"26","24",5,30,"CEN",21,"Weslaco, TX",1196,"stv 4892br",2,1.1,82.3,27,8.1,4.3,65,7.8,4.4,5.8,20.3,0.57,1.11,119
"26","35",5,30,"CEN",21,"Weslaco, TX",1201,"dpl 491",1,1.2,81.4,28,7.5,4.2,65,7.4,4.3,5.3,23,0.56,1.17,132
"26","36",5,30,"CEN",21,"Weslaco, TX",1201,"dpl 491",2,1.2,81.8,29,7.7,4.1,65,7.4,4.1,5.3,24.1,0.58,1.21,134
"26","21",5,30,"CEN",21,"Weslaco, TX",1214,"pm 2167rr",1,0.9,80.3,25,8.1,4.7,64,8.6,4.9,5.3,20.6,0.52,0.99,121
"26","22",5,30,"CEN",21,"Weslaco, TX",1214,"pm 2167rr",2,1,81.3,27,8.5,4.3,62,7.7,4.3,5.5,20.1,0.57,1.04,123
"26","25",5,30,"CEN",21,"Weslaco, TX",1224,"dp 555rr",1,1.1,80.4,26,7.7,4.3,67,6.8,4.5,5.8,19.6,0.54,1.15,124
"26","26",5,30,"CEN",21,"Weslaco, TX",1224,"dp 555rr",2,1.1,81.5,26,7.5,4,63,7.2,4,5.5,21.3,0.56,1.14,133
"26","31",5,30,"CEN",21,"Weslaco, TX",1251,"st 5599br",1,1.1,82.2,27,7.9,4,67,7.6,4,5.3,21,0.56,1.12,134
"26","32",5,30,"CEN",21,"Weslaco, TX",1251,"st 5599br",2,1.1,80.5,28,8.1,4.3,66,7.2,4,5.8,21.3,0.57,1.16,133
"26","27",5,30,"CEN",21,"Weslaco, TX",1255,"fm 960b2r",1,1.2,83.3,31,7.7,4.1,65,7.5,4,4.8,22.9,0.58,1.16,145
"26","28",5,30,"CEN",21,"Weslaco, TX",1255,"fm 960b2r",2,1.2,83.2,29,7.4,4,64,6.6,4.2,4.5,23.9,0.59,1.24,146
"26","29",5,30,"CEN",21,"Weslaco, TX",1296,"fm 832ll",1,1.1,81.4,30,8.1,3.8,67,7.8,3.8,5.3,23.2,0.55,1.16,155
"26","30",5,30,"CEN",21,"Weslaco, TX",1296,"fm 832ll",2,1.2,83.5,29,7.9,3.9,62,6.1,3.8,5,25.2,0.61,1.25,151
"26","33",5,30,"CEN",21,"Weslaco, TX",1297,"tamcot 22",1,1.1,80.7,24,7.7,3.4,65,8.1,3.4,5.8,19,0.54,1.13,114
"26","34",5,30,"CEN",21,"Weslaco, TX",1297,"tamcot 22",2,1.1,79.7,23,8.2,3.9,66,7.7,4,6.5,18.4,0.55,1.12,117
"80","21",5,30,"CEN",23,"Bossier City, LA",1166,"phy 72",1,1.2,82.9,33,9,4.8,74,8.4,4.9,7.3,24.5,0.57,1.16,151
"80","22",5,30,"CEN",23,"Bossier City, LA",1166,"phy 72",2,1.2,83.6,33,8.5,4.4,74,7.5,4.5,7.8,24.8,0.59,1.2,15
"80","25",5,30,"CEN",23,"Bossier City, LA",1196,"stv 4892br",1,1.1,84.1,30,8.7,5.3,74,7.9,5.1,6.8,19.6,0.59,1.12,110
"80","26",5,30,"CEN",23,"Bossier City, LA",1196,"stv 4892br",2,1.1,84.4,30,8.9,5.2,74,6.8,5.5,6.3,18.3,0.55,1.08,117
"80","37",5,30,"CEN",23,"Bossier City, LA",1201,"dpl 491",1,1.2,83.8,31,7.9,4.6,75,7.2,4.6,4.5,21,0.61,1.25,135
"80","38",5,30,"CEN",23,"Bossier City, LA",1201,"dpl 491",2,1.2,84.2,30,7.5,4.7,75,7.6,4.8,4,20.3,0.57,1.21,133
"80","23",5,30,"CEN",23,"Bossier City, LA",1214,"pm 2167rr",1,1,83.2,29,8.1,5.1,75,7.4,5.1,5.5,19.4,0.55,1.04,125
"80","24",5,30,"CEN",23,"Bossier City, LA",1214,"pm 2167rr",2,1,82.9,31,8.3,4.9,74,6.7,5,5,18.6,0.53,1.02,124
"80","27",5,30,"CEN",23,"Bossier City, LA",1224,"dp 555rr",1,1.1,81.8,29,7.5,4.9,76,5,5,5,19.3,0.53,1.14,110
"80","28",5,30,"CEN",23,"Bossier City, LA",1224,"dp 555rr",2,1.1,82.3,30,7.4,4.8,74,5.2,4.9,4.8,18.4,0.54,1.11,112
"80","33",5,30,"CEN",23,"Bossier City, LA",1251,"st 5599br",1,1.1,81.8,30,8.1,5.3,76,7.2,5,4.8,19,0.55,1.12,125
"80","34",5,30,"CEN",23,"Bossier City, LA",1251,"st 5599br",2,1.1,82.5,29,8.1,5.3,76,7.9,5.2,4.5,18.9,0.57,1.14,121
"80","29",5,30,"CEN",23,"Bossier City, LA",1255,"fm 960b2r",1,1.2,82.3,32,7.4,4.7,79,5.9,4.5,4,20.9,0.57,1.17,138
"80","30",5,30,"CEN",23,"Bossier City, LA",1255,"fm 960b2r",2,1.2,81.8,30,7.4,4.6,77,6.4,4.8,4.3,20,0.51,1.12,139
"80","31",5,30,"CEN",23,"Bossier City, LA",1296,"fm 832ll",1,1.2,84.5,31,8.1,4.6,76,6.5,4.5,4.5,21.1,0.58,1.17,143
"80","32",5,30,"CEN",23,"Bossier City, LA",1296,"fm 832ll",2,1.2,83.9,32,7.9,4.7,78,6,4.5,4.8,21.8,0.56,1.17,151
"80","35",5,30,"CEN",23,"Bossier City, LA",1297,"tamcot 22",1,1.1,83.3,25,7,4.4,80,7.8,4.5,6,19.3,0.57,1.16,119
"80","36",5,30,"CEN",23,"Bossier City, LA",1297,"tamcot 22",2,1.2,82.5,24,7,4.5,80,7.5,4.6,6,18.9,0.55,1.15,118
"26","37",5,30,"CEN",72,"Beeville, TX",1166,"phy 72",1,1,80.2,30,9.4,4.8,68,9.6,4.6,6.3,25.4,0.52,1.05,141
"26","38",5,30,"CEN",72,"Beeville, TX",1166,"phy 72",2,1.1,80.5,31,9,4.6,68,9.6,4.6,6.5,26.6,0.6,1.11,151
"26","41",5,30,"CEN",72,"Beeville, TX",1196,"stv 4892br",1,1,79.4,26,8.7,5.2,67,8.4,5.3,5.3,21.2,0.53,1.01,121
"26","42",5,30,"CEN",72,"Beeville, TX",1196,"stv 4892br",2,1,81.5,27,9,4.9,65,9.3,5.1,5.8,17.4,0.52,0.98,118
"26","39",5,30,"CEN",72,"Beeville, TX",1214,"pm 2167rr",1,0.9,80.1,25,9,5.2,67,8.7,5,5.5,20.6,0.51,0.93,108
"26","40",5,30,"CEN",72,"Beeville, TX",1214,"pm 2167rr",2,0.9,78.2,22,8.4,5.2,70,10,5.1,5.3,18.4,0.47,0.9,113
"26","43",5,30,"CEN",72,"Beeville, TX",1224,"dp 555rr",1,1,78.2,24,7.9,4.7,71,8.4,4.7,5.3,19.7,0.51,0.99,121
"26","44",5,30,"CEN",72,"Beeville, TX",1224,"dp 555rr",2,1,80.3,25,7.7,4.9,72,8.2,4.9,5.8,18,0.5,0.98,116
"26","49",5,30,"CEN",72,"Beeville, TX",1251,"st 5599br",1,1,78.3,24,8.3,5.3,69,10,5.3,6,17.1,0.52,0.99,100
NA,NA,NA,NA,NA,NA,NA,1251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","45",5,30,"CEN",72,"Beeville, TX",1255,"fm 960b2r",1,1.1,80.3,28,7.5,5,66,7.3,5.2,4.3,20.2,0.55,1.07,132
"26","46",5,30,"CEN",72,"Beeville, TX",1255,"fm 960b2r",2,1.1,81,27,7.4,5.1,71,8.7,4.9,5,20.5,0.55,1.07,128
"26","47",5,30,"CEN",72,"Beeville, TX",1296,"fm 832ll",1,1,79.4,27,8.3,4.8,72,8.6,4.8,5.5,21.3,0.53,1.08,139
"26","48",5,30,"CEN",72,"Beeville, TX",1296,"fm 832ll",2,1.1,82.1,29,8.1,4.7,69,7.9,4.8,5.3,21.2,0.57,1.08,139
"80","1",5,40,"DEL",24,"Saint Joseph, LA",1166,"phy 72",1,1.2,84.1,32,8.3,4.8,75,7.8,4.9,6.8,23.1,0.6,1.2,150
"80","2",5,40,"DEL",24,"Saint Joseph, LA",1166,"phy 72",2,1.2,85.1,31,8.5,4.8,75,6.6,4.9,7,24.2,0.62,1.22,144
"80","5",5,40,"DEL",24,"Saint Joseph, LA",1196,"stv 4892br",1,1.1,83.8,30,8.1,5.3,76,6.4,5.2,6,17.9,0.57,1.11,122
"80","6",5,40,"DEL",24,"Saint Joseph, LA",1196,"stv 4892br",2,1.1,83.4,29,8.3,5.2,70,6.5,5.1,6.5,18.5,0.56,1.1,120
"80","3",5,40,"DEL",24,"Saint Joseph, LA",1214,"pm 2167rr",1,1,83,29,7.9,4.9,75,7.4,5.1,5,17.9,0.54,1.02,125
"80","4",5,40,"DEL",24,"Saint Joseph, LA",1214,"pm 2167rr",2,1,82.1,30,7.9,5.3,73,8.6,5.2,5,17.9,0.51,0.99,121
"80","7",5,40,"DEL",24,"Saint Joseph, LA",1224,"dp 555rr",1,1.1,81.8,27,6.8,4.9,78,5.8,5.1,4,16.6,0.52,1.09,106
"80","8",5,40,"DEL",24,"Saint Joseph, LA",1224,"dp 555rr",2,1.1,82.8,28,7.2,5.1,77,5.8,5.2,5,17.2,0.53,1.09,115
"80","9",5,40,"DEL",24,"Saint Joseph, LA",1255,"fm 960b2r",1,1.2,83.4,33,7.5,5,79,6.8,5,4,20.6,0.55,1.18,134
"80","10",5,40,"DEL",24,"Saint Joseph, LA",1255,"fm 960b2r",2,1.2,83.9,30,7.4,5.1,76,5.2,5,4.5,19.2,0.58,1.2,134
"80","19",5,40,"DEL",24,"Saint Joseph, LA",1268,"fm 5044rr",1,1.1,83.1,30,7.5,4.8,77,6.7,4.8,5.8,18.2,0.56,1.12,127
"80","20",5,40,"DEL",24,"Saint Joseph, LA",1268,"fm 5044rr",2,1.1,83,30,7.9,5.1,77,6.8,5.1,5.3,19.1,0.55,1.12,131
"80","11",5,40,"DEL",24,"Saint Joseph, LA",1269,"dp 444br",1,1.1,83.1,28,7.9,4.2,74,6.1,4.5,6.5,19.1,0.59,1.15,131
"80","12",5,40,"DEL",24,"Saint Joseph, LA",1269,"dp 444br",2,1.1,83.6,28,7.9,4.4,75,7,4.4,5.8,19.3,0.57,1.13,134
"80","15",5,40,"DEL",24,"Saint Joseph, LA",1287,"fm 958ll",1,1.2,84.2,31,7.5,5,79,5.6,4.9,4.3,20.2,0.59,1.2,137
"80","16",5,40,"DEL",24,"Saint Joseph, LA",1287,"fm 958ll",2,1.2,83.5,30,7.2,5,80,5,4.9,4.3,20.4,0.58,1.19,139
"80","13",5,40,"DEL",24,"Saint Joseph, LA",1292,"dp 393",1,1.2,84.8,29,8.9,4.8,74,6.2,4.9,7.8,20.2,0.58,1.17,130
"80","14",5,40,"DEL",24,"Saint Joseph, LA",1292,"dp 393",2,1.1,83.7,31,9.4,5.1,74,7.7,5.2,8,20.6,0.59,1.14,129
"80","17",5,40,"DEL",24,"Saint Joseph, LA",1295,"stv 5242br",1,1.1,82.3,28,8.3,5,75,7.4,4.8,5.5,19.3,0.55,1.08,126
"80","18",5,40,"DEL",24,"Saint Joseph, LA",1295,"stv 5242br",2,1.1,83.4,29,8.1,5,75,7.1,5,5.8,19.5,0.56,1.09,122
"16","39",5,40,"DEL",25,"Stoneville",1166,"phy 72",1,1.3,85.5,33,8.3,4.4,72,9.7,4.4,7.3,23.3,0.6,1.24,146
"16","40",5,40,"DEL",25,"Stoneville",1166,"phy 72",2,1.2,83,31,8.3,4.4,72,10,4.4,6.5,24.6,0.57,1.21,143
"16","43",5,40,"DEL",25,"Stoneville",1196,"stv 4892br",1,1.1,83.3,28,8.1,4.7,74,9.8,4.6,7,21.5,0.55,1.14,128
"16","44",5,40,"DEL",25,"Stoneville",1196,"stv 4892br",2,1.1,84,27,8.3,4.5,72,9.7,4.5,7,19.1,0.59,1.16,122
"16","41",5,40,"DEL",25,"Stoneville",1214,"pm 2167rr",1,1.1,82.2,28,8.5,4.3,74,9.2,4.3,6.3,20.3,0.57,1.09,131
"16","42",5,40,"DEL",25,"Stoneville",1214,"pm 2167rr",2,1.1,81.4,27,8.3,4.4,73,9.7,4.4,7.3,20.4,0.54,1.05,122
"16","45",5,40,"DEL",25,"Stoneville",1224,"dp 555rr",1,1.1,80,27,7.2,4.5,77,8.8,4.6,6,20.5,0.56,1.15,130
"16","46",5,40,"DEL",25,"Stoneville",1224,"dp 555rr",2,1.2,83.3,29,8.1,4.3,79,8.5,4.4,6,21.9,0.59,1.16,134
"16","47",5,40,"DEL",25,"Stoneville",1255,"fm 960b2r",1,1.2,83.5,32,7.7,4,76,9,4,6.3,22.7,0.6,1.21,139
"16","48",5,40,"DEL",25,"Stoneville",1255,"fm 960b2r",2,1.2,83.3,30,7.4,4.1,76,8.7,4.1,5.8,23.6,0.57,1.19,144
