"breeder","sample","yr","regcode","reg","loccode","loc","vcode","var","rep","length","ui","str","elg","mic_hvi","rd","b","mic_st","e1","t1","x21","x50sl","yt"
"11","55",3,20,"EAS",87,"Belle Mina, AL",1232,"sg 215br",1,1.1,84.8,25,8.7,4,73,9.1,"4","9","23.6","23.1","0.55000000000000004","146"
"11","56",3,20,"EAS",87,"Belle Mina, AL",1232,"sg 215br",2,1.1,83.7,27,8.7,3.4,75,8.9,"4.3","9.8000000000000007","23.7","23.15","0.55000000000000004","146"
"11","53",3,20,"EAS",87,"Belle Mina, AL",1235,"fm 989r",1,1.1,84.5,34,8.3,3.4,72,7.9,"4.3","10","19.600000000000001","19.2","0.52","126"
"11","54",3,20,"EAS",87,"Belle Mina, AL",1235,"fm 989r",2,1.1,84.2,34,8.3,3.4,76,9.1,"3.6","11","20.5","20.05","0.54","123"
"11","51",3,20,"EAS",87,"Belle Mina, AL",1236,"fm 991r",1,1.2,83,34,8.5,3.7,80,8.1,"4.7","7.5","23.2","22.7","0.54","143"
"11","52",3,20,"EAS",87,"Belle Mina, AL",1236,"fm 991r",2,1.1,83.7,34,8.5,3.7,76,8.5,"4.4000000000000004","9.3000000000000007","22.7","22.2","0.54","139"
"11","59",3,20,"EAS",87,"Belle Mina, AL",1251,"st 5599br",1,1.1,82.6,33,7.9,3.2,75,9.1,"4.4000000000000004","8.3000000000000007","24.7","24.15","0.57999999999999996","146"
"11","60",3,20,"EAS",87,"Belle Mina, AL",1251,"st 5599br",2,1.1,81.5,33,7.7,3,78,9.1,"4","10","25.9","25.4","0.54","143"
"26","3",3,30,"CEN",19,"College Station, TX",1019,"all tex atlas",1,1.1,83.2,33,8.5,4.9,66,7,"4.5","8","20.9","20.45","0.54","121"
"26","4",3,30,"CEN",19,"College Station, TX",1019,"all tex atlas",3,1.1,81.5,30,8.7,4.8,67,6.9,"4.9000000000000004","8","19.7","19.25","0.53","111"
"26","9",3,30,"CEN",19,"College Station, TX",1094,"dpl nucotn 33b",1,1.1,81.3,26,7.5,4.7,72,6,"5.2","8.3000000000000007","17.3","16.899999999999999","0.55000000000000004","113"
"26","10",3,30,"CEN",19,"College Station, TX",1094,"dpl nucotn 33b",3,1.1,81.3,25,7.5,4.4,72,5.8,"5.2","7.5","18.399999999999999","17.95","0.54","113"
"26","11",3,30,"CEN",19,"College Station, TX",1117,"fm 832",1,1.2,83.8,32,7.7,4.2,71,5.8,"4.4000000000000004","5.5","24.1","23.55","0.56000000000000005","150"
"26","12",3,30,"CEN",19,"College Station, TX",1117,"fm 832",3,1.2,84.3,33,7.9,4,68,6,"4.4000000000000004","4.8","25.2","24.7","0.56999999999999995","160"
"26","1",3,30,"CEN",19,"College Station, TX",1128,"acala 1517-99",1,1.2,82.9,32,8.1,4.2,66,6.2,"4.8","7.8","21.4","20.95","0.55000000000000004","139"
"26","2",3,30,"CEN",19,"College Station, TX",1128,"acala 1517-99",3,1.1,81,34,8.1,4.5,64,6.8,"4.4000000000000004","7.3","21.1","20.65","0.56000000000000005","141"
"26","5",3,30,"CEN",19,"College Station, TX",1152,"dpl 458br",1,1,81.4,30,7.9,4.6,71,6.2,"5.2","7.5","18.5","18.100000000000001","0.54","107"
"26","6",3,30,"CEN",19,"College Station, TX",1152,"dpl 458br",3,1.1,81.7,29,7.5,4.7,68,7.3,"5.0999999999999996","7.8","18.3","17.899999999999999","0.56000000000000005","103"
"26","15",3,30,"CEN",19,"College Station, TX",1158,"psc 355",1,1.1,83.8,29,8.7,4.7,68,6.9,"5","8","20.399999999999999","19.95","0.56000000000000005","115"
"26","16",3,30,"CEN",19,"College Station, TX",1158,"psc 355",3,1.1,83.3,30,9,5,66,6.2,"4.5999999999999996","9.3000000000000007","19.600000000000001","19.2","0.55000000000000004","118"
"26","13",3,30,"CEN",19,"College Station, TX",1168,"pm 1218br",1,1.1,82.5,28,8.1,4.9,68,8,"5.2","6","20.100000000000001","19.7","0.56000000000000005","112"
"26","14",3,30,"CEN",19,"College Station, TX",1168,"pm 1218br",3,1,82.2,27,7.9,5.2,68,6.8,"5.3","6.5","20","19.55","0.52","108"
"26","7",3,30,"CEN",19,"College Station, TX",1196,"stv 4892br",1,1.1,83.1,29,7.9,4.5,64,5.6,"5.3","7","18.5","18.100000000000001","0.54","119"
"26","8",3,30,"CEN",19,"College Station, TX",1196,"stv 4892br",3,1.1,81.9,30,8.1,4.6,68,5.3,"5.4","7.5","19.399999999999999","18.95","0.56000000000000005","119"
"26","17",3,30,"CEN",19,"College Station, TX",1231,"stv 4691b",1,1,81.8,28,7.9,4.8,65,6.2,"5.2","7.3","18.5","18.05","0.54","106"
"26","18",3,30,"CEN",19,"College Station, TX",1231,"stv 4691b",3,1.1,83.4,28,7.7,4.4,67,6.2,"5.2","7","19.600000000000001","19.149999999999999","0.54","116"
"26","19",3,30,"CEN",19,"College Station, TX",1232,"sg 215br",1,1.1,81.9,25,7.5,4.2,71,6.2,"5.2","8.8000000000000007","18.600000000000001","18.149999999999999","0.55000000000000004","97"
"26","20",3,30,"CEN",19,"College Station, TX",1232,"sg 215br",3,1,82.9,23,8.1,4.7,71,6.7,"4.9000000000000004","8.8000000000000007","18.100000000000001","17.7","0.54","105"
"26","23",3,30,"CEN",21,"Weslaco, TX",1019,"all tex atlas",1,NA,NA,NA,NA,NA,NA,NA,"4.2","7","23.6","23.05","0.56000000000000005","145"
"26","24",3,30,"CEN",21,"Weslaco, TX",1019,"all tex atlas",3,NA,NA,NA,NA,NA,NA,NA,"5.2","6.3","25.4","24.9","0.54","151"
"26","29",3,30,"CEN",21,"Weslaco, TX",1094,"dpl nucotn 33b",1,1.1,82.1,27,8.1,5.3,72,9.3,"4.8","6.5","19.7","19.3","0.52","121"
"26","30",3,30,"CEN",21,"Weslaco, TX",1094,"dpl nucotn 33b",3,1.1,82.9,29,7.7,5,77,8.4,"5.4","6.8","19.899999999999999","19.5","0.54","124"
"26","31",3,30,"CEN",21,"Weslaco, TX",1117,"fm 832",1,NA,NA,NA,NA,NA,NA,NA,"4.7","8","21.3","20.9","0.54","121"
"26","32",3,30,"CEN",21,"Weslaco, TX",1117,"fm 832",3,1.2,84.6,35,8.1,4.7,73,8.2,"4.3","7.5","20.8","20.399999999999999","0.53","117"
"26","21",3,30,"CEN",21,"Weslaco, TX",1128,"acala 1517-99",1,NA,NA,NA,NA,NA,NA,NA,"5","7.5","17.8","17.45","0.54","117"
"26","22",3,30,"CEN",21,"Weslaco, TX",1128,"acala 1517-99",3,NA,NA,NA,NA,NA,NA,NA,"4.7","7.3","18.3","17.899999999999999","0.54","118"
"26","25",3,30,"CEN",21,"Weslaco, TX",1152,"dpl 458br",1,NA,NA,NA,NA,NA,NA,NA,"4.7","6.8","23.4","22.85","0.54","142"
"26","26",3,30,"CEN",21,"Weslaco, TX",1152,"dpl 458br",3,NA,NA,NA,NA,NA,NA,NA,"5.4","8","22.9","22.35","0.54","131"
"26","35",3,30,"CEN",21,"Weslaco, TX",1158,"psc 355",1,NA,NA,NA,NA,NA,NA,NA,"5.2","6.3","19.899999999999999","19.5","0.53","119"
"26","36",3,30,"CEN",21,"Weslaco, TX",1158,"psc 355",3,NA,NA,NA,NA,NA,NA,NA,"4.5999999999999996","6.5","18.899999999999999","18.45","0.49","118"
"26","33",3,30,"CEN",21,"Weslaco, TX",1168,"pm 1218br",1,1.1,82.3,28,8.3,5.4,71,9.2,"4.7","6","23.8","23.3","0.59","167"
"26","34",3,30,"CEN",21,"Weslaco, TX",1168,"pm 1218br",3,1,83.4,28,8.3,5.3,74,8.9,"4.4000000000000004","6.5","25.1","24.55","0.56000000000000005","161"
"26","27",3,30,"CEN",21,"Weslaco, TX",1196,"stv 4892br",1,NA,NA,NA,NA,NA,NA,NA,"5","6.5","20.5","20.100000000000001","0.54","117"
"26","28",3,30,"CEN",21,"Weslaco, TX",1196,"stv 4892br",3,NA,NA,NA,NA,NA,NA,NA,"5.0999999999999996","6.3","20.399999999999999","19.95","0.52","112"
"26","37",3,30,"CEN",21,"Weslaco, TX",1231,"stv 4691b",1,1.1,83.3,28,7.7,5.3,69,8.4,"4.5999999999999996","8.5","21.9","21.5","0.53","130"
"26","38",3,30,"CEN",21,"Weslaco, TX",1231,"stv 4691b",3,1,81.7,28,7.7,5.5,71,9,"5.0999999999999996","7.5","22.3","21.8","0.52","125"
"26","39",3,30,"CEN",21,"Weslaco, TX",1232,"sg 215br",1,NA,NA,NA,NA,NA,NA,NA,"5.8","6.8","17.899999999999999","17.45","0.52","120"
"26","40",3,30,"CEN",21,"Weslaco, TX",1232,"sg 215br",3,NA,NA,NA,NA,NA,NA,NA,"5.2","7","19","18.600000000000001","0.53","111"
"80","23",3,30,"CEN",23,"Bossier City, LA",1019,NA,1,1,83.5,34,8.7,5,67,7.1,"5.0999999999999996","7.8","21.7","21.25","0.56000000000000005","132"
"80","24",3,30,"CEN",23,"Bossier City, LA",1019,NA,2,1,82,35,8.7,5.3,74,7.4,"5","8.3000000000000007","20.8","20.399999999999999","0.54","128"
"80","29",3,30,"CEN",23,"Bossier City, LA",1094,NA,1,1.1,82.6,30,7.9,5.3,75,7,"5","7.5","19.899999999999999","19.45","0.56000000000000005","111"
"80","30",3,30,"CEN",23,"Bossier City, LA",1094,NA,2,1.1,82.2,31,7.9,5,75,6.6,"5.2","7.8","21.3","20.85","0.55000000000000004","120"
"80","31",3,30,"CEN",23,"Bossier City, LA",1117,NA,1,1.2,85.8,34,8.1,4.9,75,6.6,"4.9000000000000004","6","23","22.55","0.57999999999999996","151"
"80","32",3,30,"CEN",23,"Bossier City, LA",1117,NA,2,1.2,83.8,34,7.7,5.2,73,7.1,"5.0999999999999996","6","24.1","23.55","0.59","154"
"80","21",3,30,"CEN",23,"Bossier City, LA",1128,NA,1,1.2,84.6,37,8.5,4.4,73,7.2,"4.5999999999999996","7.5","24.2","23.7","0.59","157"
"80","22",3,30,"CEN",23,"Bossier City, LA",1128,NA,2,1.2,84.8,40,8.9,4.5,70,7.2,"4.5","7.3","24.5","23.95","0.56999999999999995","156"
"80","25",3,30,"CEN",23,"Bossier City, LA",1152,NA,1,1.1,83.2,30,8.3,5.4,74,6.8,"5.5","7.8","20.9","20.45","0.56999999999999995","126"
"80","26",3,30,"CEN",23,"Bossier City, LA",1152,NA,2,1.1,81.5,29,8.3,5.3,72,6.8,"5.3","8.5","20.6","20.2","0.56000000000000005","121"
"80","35",3,30,"CEN",23,"Bossier City, LA",1158,NA,1,1.1,84.4,32,9.4,5.3,69,7,"5.4","9","20.9","20.45","0.55000000000000004","119"
"80","36",3,30,"CEN",23,"Bossier City, LA",1158,NA,2,1.1,82.9,32,8.9,5.5,69,7.7,"5.3","9","20.8","20.350000000000001","0.56000000000000005","121"
"80","33",3,30,"CEN",23,"Bossier City, LA",1168,NA,1,1.1,84,29,7.9,5.2,71,7.1,"5.3","6.5","18.5","18.05","0.54","108"
"80","34",3,30,"CEN",23,"Bossier City, LA",1168,NA,2,1,83.6,29,8.3,5.2,68,7.1,"5.3","6.8","19.8","19.350000000000001","0.55000000000000004","109"
"80","27",3,30,"CEN",23,"Bossier City, LA",1196,NA,1,1,82.5,31,8.3,5.5,71,8.3,"5.5","7","21","20.6","0.55000000000000004","124"
"80","28",3,30,"CEN",23,"Bossier City, LA",1196,NA,2,1.1,82.7,29,8.3,5.4,67,7.1,"5.5","7","20","19.600000000000001","0.56000000000000005","124"
"80","37",3,30,"CEN",23,"Bossier City, LA",1231,NA,1,1.1,83.8,29,7.9,5,72,7.8,"5.5","7.3","20.7","20.25","0.55000000000000004","114"
"80","38",3,30,"CEN",23,"Bossier City, LA",1231,NA,2,1.1,82.6,30,8.1,5.1,70,7.8,"5.3","8","19.3","18.850000000000001","0.55000000000000004","116"
"80","39",3,30,"CEN",23,"Bossier City, LA",1232,NA,1,1,83.1,30,8.5,5.1,72,7.6,"5.4","8.8000000000000007","18","17.600000000000001","0.53","106"
"80","40",3,30,"CEN",23,"Bossier City, LA",1232,NA,2,1,82.6,29,8.7,5.4,74,7.7,"5.3","8.5","17.399999999999999","17.100000000000001","0.53","106"
"26","43",3,30,"CEN",72,"Beeville, TX",1019,NA,1,1.1,83.3,31,8.3,4.8,67,7.7,"4.5","6.3","19.8","19.399999999999999","0.52","123"
"26","44",3,30,"CEN",72,"Beeville, TX",1019,NA,3,1.1,83.8,29,8.1,4.6,67,7.4,"4.5999999999999996","6.8","21.1","20.7","0.5","132"
"26","49",3,30,"CEN",72,"Beeville, TX",1094,NA,1,1.1,83.3,28,8.1,4.9,73,7.3,"5.0999999999999996","8","20.2","19.8","0.52","120"
"26","50",3,30,"CEN",72,"Beeville, TX",1094,NA,3,1.2,84,28,8.1,4.8,73,8.3,"5.4","9.5","17.7","17.350000000000001","0.56000000000000005","121"
"26","51",3,30,"CEN",72,"Beeville, TX",1117,NA,1,1.2,84.7,32,7.7,4.7,71,7.1,"5.5","7","20.100000000000001","19.649999999999999","0.54","123"
"26","52",3,30,"CEN",72,"Beeville, TX",1117,NA,3,1.2,84.4,33,7.9,4.6,68,7.7,"5.4","6.8","20.3","19.850000000000001","0.54","129"
"26","41",3,30,"CEN",72,"Beeville, TX",1128,NA,1,1.2,85,33,8.3,4.3,65,7.4,"4","8.8000000000000007","15.5","15.2","0.51","105"
"26","42",3,30,"CEN",72,"Beeville, TX",1128,NA,3,1.2,84.1,34,8.1,4.4,67,7.5,"5.6","8.5","16.399999999999999","16.100000000000001","0.5","107"
"26","45",3,30,"CEN",72,"Beeville, TX",1152,NA,1,1.2,83,29,8.3,5.2,72,7.7,"4.5999999999999996","7.3","25.2","24.7","0.56999999999999995","153"
"26","46",3,30,"CEN",72,"Beeville, TX",1152,NA,3,1.1,83.1,29,8.1,5.4,73,7.3,"4.4000000000000004","6.8","25.5","25","0.56999999999999995","157"
"26","55",3,30,"CEN",72,"Beeville, TX",1158,NA,1,1.1,83,32,8.7,5.1,63,8.1,"5","6.3","25.2","24.7","0.56999999999999995","155"
"26","56",3,30,"CEN",72,"Beeville, TX",1158,NA,3,1.1,84.9,32,9.2,5,67,7.7,"4.5999999999999996","6.5","26.1","25.55","0.55000000000000004","159"
"26","53",3,30,"CEN",72,"Beeville, TX",1168,NA,1,1.1,82.3,27,8.1,5.5,71,7.8,"5","7.3","20.7","20.25","0.55000000000000004","121"
"26","54",3,30,"CEN",72,"Beeville, TX",1168,NA,3,1.1,83.3,27,7.7,5.2,71,7.6,"5","7.8","20.7","20.25","0.55000000000000004","125"
"26","47",3,30,"CEN",72,"Beeville, TX",1196,NA,1,1.1,84,28,8.1,5.5,68,7.3,"5.3","8","22.9","22.45","0.54","133"
"26","48",3,30,"CEN",72,"Beeville, TX",1196,NA,3,1.1,83.5,29,8.5,5.6,68,7.7,"4.8","7.8","24.2","23.65","0.54","139"
"26","57",3,30,"CEN",72,"Beeville, TX",1231,NA,1,1.1,82.7,27,7.9,5.1,69,7.8,"5","7.8","20.5","20.100000000000001","0.55000000000000004","114"
"26","58",3,30,"CEN",72,"Beeville, TX",1231,NA,3,1.1,82.9,27,8.1,5.1,70,8.3,"5.4","8","19.2","18.75","0.54","119"
"26","59",3,30,"CEN",72,"Beeville, TX",1232,NA,1,1.1,83.7,27,8.7,5.2,69,8,"5.2","8.8000000000000007","23","22.5","0.54","131"
"26","60",3,30,"CEN",72,"Beeville, TX",1232,NA,3,1,83.5,27,8.7,5.2,69,7.9,"5.2","8.8000000000000007","20.399999999999999","19.95","0.54","131"
"80","3",3,40,"DEL",24,"Saint Joseph, LA",1019,"all tex atlas",1,1.1,83.2,31,8.1,4.5,73,6.4,"4.3","7.8","23.9","23.35","0.54","133"
"80","4",3,40,"DEL",24,"Saint Joseph, LA",1019,"all tex atlas",2,1.1,83.5,33,8.3,4.5,72,6.7,"4.5999999999999996","7","22.6","22.15","0.56000000000000005","132"
"80","1",3,40,"DEL",24,"Saint Joseph, LA",1128,"acala 1517-99",1,1.2,84.9,32,7.7,3.9,71,6.5,"4.0999999999999996","6.5","24.9","24.35","0.59","151"
"80","2",3,40,"DEL",24,"Saint Joseph, LA",1128,"acala 1517-99",2,1.2,84.3,36,8.5,4.2,69,6.7,"4.2","6","24.6","24.1","0.57999999999999996","145"
"80","5",3,40,"DEL",24,"Saint Joseph, LA",1152,"dpl 458br",1,1.1,82.1,31,7.9,5.2,76,6.5,"5.0999999999999996","9.3000000000000007","18.8","18.350000000000001","0.56000000000000005","121"
"80","6",3,40,"DEL",24,"Saint Joseph, LA",1152,"dpl 458br",2,1.1,82.4,30,8.3,5.2,74,7,"4.9000000000000004","7","20.100000000000001","19.649999999999999","0.55000000000000004","120"
"80","15",3,40,"DEL",24,"Saint Joseph, LA",1158,"psc 355",1,1.1,84.5,31,8.7,4.9,73,7.3,"5","8.5","19.5","19.100000000000001","0.56999999999999995","129"
"80","16",3,40,"DEL",24,"Saint Joseph, LA",1158,"psc 355",2,1.1,84,30,8.7,4.9,73,6.9,"4.7","8.8000000000000007","20.2","19.75","0.56999999999999995","126"
"80","13",3,40,"DEL",24,"Saint Joseph, LA",1168,"pm 1218br",1,1.1,83.9,27,8.3,5,74,7.2,"4.8","7.5","18.600000000000001","18.2","0.56000000000000005","121"
"80","14",3,40,"DEL",24,"Saint Joseph, LA",1168,"pm 1218br",2,1.1,83.6,28,7.9,5.1,73,7.3,"4.9000000000000004","7.8","18.600000000000001","18.149999999999999","0.56000000000000005","115"
"80","11",3,40,"DEL",24,"Saint Joseph, LA",1175,"fm 966",1,1.2,85.1,35,7.5,4.5,75,6.8,"4.4000000000000004","4.3","23.9","23.4","0.56000000000000005","158"
"80","12",3,40,"DEL",24,"Saint Joseph, LA",1175,"fm 966",2,1.1,83.6,36,7.7,4.5,74,6.3,"4.7","6.8","24.7","24.15","0.59","161"
"80","7",3,40,"DEL",24,"Saint Joseph, LA",1196,"stv 4892br",1,1.1,84.5,31,7.9,4.7,72,6.8,"5.2","7","19.7","19.25","0.55000000000000004","123"
"80","8",3,40,"DEL",24,"Saint Joseph, LA",1196,"stv 4892br",2,1.1,84.2,28,8.1,5.2,71,6.7,"5.4","7.3","21.5","21.05","0.56999999999999995","124"
"80","9",3,40,"DEL",24,"Saint Joseph, LA",1224,"dp 555rr",1,1.2,83.1,30,7.2,4.7,75,5.6,"4.8","7.5","19.8","19.399999999999999","0.55000000000000004","127"
"80","10",3,40,"DEL",24,"Saint Joseph, LA",1224,"dp 555rr",2,1.1,80.1,29,7.4,5.1,74,6.9,"4.8","6.8","19.100000000000001","18.649999999999999","0.55000000000000004","125"
"80","17",3,40,"DEL",24,"Saint Joseph, LA",1232,"sg 215br",1,1.1,83.5,28,8.7,4.9,76,7.6,"5.3","8","22.2","21.75","0.59","130"
"80","18",3,40,"DEL",24,"Saint Joseph, LA",1232,"sg 215br",2,1.1,83.8,28,8.5,5.1,77,7.4,"5.0999999999999996","8","21","20.6","0.55000000000000004","131"
"80","19",3,40,"DEL",24,"Saint Joseph, LA",1251,"st 5599br",1,1.1,82.5,31,7.7,4.6,72,7.4,"5","7.5","20.9","20.5","0.56999999999999995","126"
"80","20",3,40,"DEL",24,"Saint Joseph, LA",1251,"st 5599br",2,1.1,83.5,30,7.7,4.7,71,7.3,"4.9000000000000004","7.8","19.2","18.8","0.56999999999999995","123"
"16","45",3,40,"DEL",25,"Stoneville,MS",1019,"all tex atlas",1,1.1,83.4,33,8.7,4.8,76,8.1,"4.2","9","25.9","25.35","0.6","152"
"16","46",3,40,"DEL",25,"Stoneville,MS",1019,"all tex atlas",2,1.1,82.7,32,9.1,5.1,73,8.2,"4.3","8.8000000000000007","24.9","24.4","0.63","153"
"16","43",3,40,"DEL",25,"Stoneville,MS",1128,"acala 1517-99",1,1.2,83.4,35,8.4,4.7,71,8.2,"5.3","9.3000000000000007","22.9","22.4","0.57999999999999996","127"
"16","44",3,40,"DEL",25,"Stoneville,MS",1128,"acala 1517-99",2,1.2,84.5,35,8.6,4.3,74,8.4,"5.0999999999999996","8.5","21","20.6","0.57999999999999996","129"
"16","47",3,40,"DEL",25,"Stoneville,MS",1152,"dpl 458br",1,1.1,84.8,33,8.9,4.8,73,8.9,"4.0999999999999996","7","27","26.4","0.63","163"
"16","48",3,40,"DEL",25,"Stoneville,MS",1152,"dpl 458br",2,1.1,84.4,32,8.5,4.8,77,8.4,"3.9","5.5","28.4","27.8","0.63","171"
"16","57",3,40,"DEL",25,"Stoneville,MS",1158,"psc 355",1,1.1,84.9,34,9.5,4.9,75,9,"4.5","8.8000000000000007","18.600000000000001","18.149999999999999","0.53","101"
"16","58",3,40,"DEL",25,"Stoneville,MS",1158,"psc 355",2,1.1,85.1,34,9.1,4.9,71,9.2,"4.3","7.5","20.8","20.350000000000001","0.55000000000000004","124"
"16","55",3,40,"DEL",25,"Stoneville,MS",1168,"pm 1218br",1,1.1,83.5,32,8.5,5.4,73,8.9,"4.5999999999999996","8.8000000000000007","21.1","20.7","0.54","123"
"16","56",3,40,"DEL",25,"Stoneville,MS",1168,"pm 1218br",2,1.1,84.1,29,8.5,5,74,8.9,"4.5","8.8000000000000007","20.100000000000001","19.7","0.56999999999999995","128"
"16","53",3,40,"DEL",25,"Stoneville,MS",1175,"fm 966",1,1.2,85.8,37,8.1,4.8,76,7.7,"4.0999999999999996","8","19.7","19.3","0.56000000000000005","121"
"16","54",3,40,"DEL",25,"Stoneville,MS",1175,"fm 966",2,1.2,84.9,39,8.3,4.7,73,7.2,"4.5","8.5","21.8","21.35","0.55000000000000004","130"
"16","49",3,40,"DEL",25,"Stoneville,MS",1196,"stv 4892br",1,1.1,83.6,31,9,5.1,74,8.8,"4","6.8","23.7","23.15","0.6","148"
"16","50",3,40,"DEL",25,"Stoneville,MS",1196,"stv 4892br",2,1.1,84.4,31,9,5.2,73,8.8,"3.8","7.8","24.7","24.15","0.56000000000000005","146"
"16","51",3,40,"DEL",25,"Stoneville,MS",1224,"dp 555rr",1,1.1,82.6,32,7.9,4.8,76,7.5,"4.5999999999999996","8.3000000000000007","20.2","19.8","0.56000000000000005","129"
"16","52",3,40,"DEL",25,"Stoneville,MS",1224,"dp 555rr",2,1.1,84.1,30,7.5,4.6,77,7.7,"4.8","8.3000000000000007","19.899999999999999","19.5","0.56999999999999995","121"
"16","59",3,40,"DEL",25,"Stoneville,MS",1232,"sg 215br",1,1.1,84.1,30,8.9,4.8,74,8.5,"4.4000000000000004","5.5","24.8","24.3","0.55000000000000004","156"
"16","60",3,40,"DEL",25,"Stoneville,MS",1232,"sg 215br",2,1,82.4,31,8.9,4.7,74,9,"4.5","5","25.4","24.85","0.59","156"
"16","61",3,40,"DEL",25,"Stoneville,MS",1251,"st 5599br",1,1.1,84.6,33,8.3,5.1,73,9.5,"5.0999999999999996","7.8","21.1","20.65","0.56000000000000005","121"
"16","62",3,40,"DEL",25,"Stoneville,MS",1251,"st 5599br",2,1.1,84.1,32,8.1,5,71,9.2,"5.0999999999999996","8.3000000000000007","22.2","21.75","0.56000000000000005","126"
"28","3",3,40,"DEL",27,"Clarkedale, AR",1019,"all tex atlas",1,NA,NA,NA,NA,NA,NA,NA,"4.7","7","21.8","21.4","0.54","129"
"28","4",3,40,"DEL",27,"Clarkedale, AR",1019,"all tex atlas",3,NA,NA,NA,NA,NA,NA,NA,"4.3","8.8000000000000007","21.6","21.15","0.54","129"
"28","1",3,40,"DEL",27,"Clarkedale, AR",1128,"acala 1517-99",1,NA,NA,NA,NA,NA,NA,NA,"3.8","7","25.1","24.6","0.6","154"
"28","2",3,40,"DEL",27,"Clarkedale, AR",1128,"acala 1517-99",3,NA,NA,NA,NA,NA,NA,NA,"3.5","7.3","26.3","25.8","0.61","146"
"28","5",3,40,"DEL",27,"Clarkedale, AR",1152,"dpl 458br",1,NA,NA,NA,NA,NA,NA,NA,"3.2","8.3000000000000007","21.3","20.9","0.55000000000000004","126"
"28","6",3,40,"DEL",27,"Clarkedale, AR",1152,"dpl 458br",3,NA,NA,NA,NA,NA,NA,NA,"3.8","8","21","20.6","0.57999999999999996","126"
"28","15",3,40,"DEL",27,"Clarkedale, AR",1158,"psc 355",1,NA,NA,NA,NA,NA,NA,NA,"4.2","8.8000000000000007","19.600000000000001","19.149999999999999","0.56999999999999995","125"
"28","16",3,40,"DEL",27,"Clarkedale, AR",1158,"psc 355",3,NA,NA,NA,NA,NA,NA,NA,"4.7","9","20.399999999999999","20","0.56000000000000005","130"
"28","13",3,40,"DEL",27,"Clarkedale, AR",1168,"pm 1218br",1,NA,NA,NA,NA,NA,NA,NA,"3.5","7","18.899999999999999","18.45","0.54","123"
"28","14",3,40,"DEL",27,"Clarkedale, AR",1168,"pm 1218br",3,NA,NA,NA,NA,NA,NA,NA,"4","7","20.7","20.25","0.54","130"
"28","11",3,40,"DEL",27,"Clarkedale, AR",1175,"fm 966",1,NA,NA,NA,NA,NA,NA,NA,"4","5.3","26","25.45","0.59","164"
"28","12",3,40,"DEL",27,"Clarkedale, AR",1175,"fm 966",3,NA,NA,NA,NA,NA,NA,NA,"3.7","7.5","21.8","21.35","0.57999999999999996","142"
"28","7",3,40,"DEL",27,"Clarkedale, AR",1196,"stv 4892br",1,NA,NA,NA,NA,NA,NA,NA,"3.6","7.5","20.9","20.5","0.56000000000000005","134"
"28","8",3,40,"DEL",27,"Clarkedale, AR",1196,"stv 4892br",3,NA,NA,NA,NA,NA,NA,NA,"4","7.5","21.6","21.2","0.55000000000000004","122"
"28","9",3,40,"DEL",27,"Clarkedale, AR",1224,"dp 555rr",1,NA,NA,NA,NA,NA,NA,NA,"3.8","8","19.899999999999999","19.5","0.55000000000000004","130"
"28","10",3,40,"DEL",27,"Clarkedale, AR",1224,"dp 555rr",3,NA,NA,NA,NA,NA,NA,NA,"3.6","8","20","19.55","0.55000000000000004","125"
"28","17",3,40,"DEL",27,"Clarkedale, AR",1232,"sg 215br",1,NA,NA,NA,NA,NA,NA,NA,"3.3","8.3000000000000007","20.7","20.3","0.59","139"
"28","18",3,40,"DEL",27,"Clarkedale, AR",1232,"sg 215br",3,NA,NA,NA,NA,NA,NA,NA,"4.0999999999999996","6.3","23.6","23.05","0.59","167"
"28","19",3,40,"DEL",27,"Clarkedale, AR",1251,"st 5599br",1,NA,NA,NA,NA,NA,NA,NA,"3.3","7","18.7","18.25","0.54","138"
"28","20",3,40,"DEL",27,"Clarkedale, AR",1251,"st 5599br",3,NA,NA,NA,NA,NA,NA,NA,"3.9","8","22.1","21.65","0.54","131"
"60","61",3,52,"WES",9,"Pecos, TX",874,"acala 1517-95",1,NA,NA,NA,NA,NA,NA,NA,"4.9000000000000004","5.8","24.4","23.9","0.52","140"
"60","62",3,52,"WES",9,"Pecos, TX",874,"acala 1517-95",2,NA,NA,NA,NA,NA,NA,NA,"4.7","6.8","24.7","24.2","0.56000000000000005","149"
"60","55",3,52,"WES",9,"Pecos, TX",1019,"all tex atlas",1,NA,NA,NA,NA,NA,NA,NA,"4.9000000000000004","7.3","21","20.6","0.52","123"
"60","56",3,52,"WES",9,"Pecos, TX",1019,"all tex atlas",2,NA,NA,NA,NA,NA,NA,NA,"5.0999999999999996","8","21.1","20.7","0.51","132"
"60","65",3,52,"WES",9,"Pecos, TX",1103,"fm 989",1,NA,NA,NA,NA,NA,NA,NA,"4.7","7","22.5","22.1","0.55000000000000004","138"
"60","66",3,52,"WES",9,"Pecos, TX",1103,"fm 990",2,NA,NA,NA,NA,NA,NA,NA,"4.4000000000000004","6.3","22.7","22.25","0.55000000000000004","143"
"60","53",3,52,"WES",9,"Pecos, TX",1128,"acala 1517-99",1,NA,NA,NA,NA,NA,NA,NA,"4.4000000000000004","7","25.5","24.95","0.54","148"
