"yr","regcode","reg","loccode","loc","vcode","rep","yt","x25sl","x50sl","ui","t1","e1","mic","uhm_mot","ui_mot","str_mpt","rd_mot","b_mot","mic_mot"
"85",71,"RHQ",25,"Stoneville, MS","717",1,146,1.13,0.55,48,22.4,5.4,4,1.17,83,32,76,10.4,3.9
"85",71,"RHQ",25,"Stoneville, MS","717",2,160,1.14,0.55,47,22,5.5,4.7,1.16,84,31,80.5,9.2,4.7
"85",71,"RHQ",25,"Stoneville, MS","718",1,162,1.22,0.58,47,21.1,5.4,4.1,1.25,82,30,79,8.8,4.2
"85",71,"RHQ",25,"Stoneville, MS","718",2,173,1.23,0.6,48,20.8,5.6,4.3,1.29,85,32,80,9.2,4.1
"85",71,"RHQ",30,"Jackson, TN","80",1,132,1.15,0.56,48,18.6,5.9,5.2,1.12,83,26,76,8.8,5.1
"85",71,"RHQ",30,"Jackson, TN","80",2,137,1.16,0.54,46,19.4,6.1,4.8,1.19,81,26,75,9.4,4.7
"85",71,"RHQ",30,"Jackson, TN","560",1,138,1.15,0.53,45,21.2,6,4.6,1.17,83,25,74.5,9.2,4.7
"85",71,"RHQ",30,"Jackson, TN","560",2,147,1.19,0.58,48,20.4,5.7,4.8,1.21,83,27,79.5,9.2,4.7
"85",71,"RHQ",30,"Jackson, TN","561",1,143,1.14,0.55,48,21.1,5.2,4.6,1.18,84,28,79,9.4,4.9
"85",71,"RHQ",30,"Jackson, TN","561",2,150,1.2,0.61,50,21.2,5.5,4.6,1.23,83,27,78,8.8,4.7
"85",71,"RHQ",30,"Jackson, TN","562",1,141,1.19,0.56,46,20,5.5,4.8,1.17,81,25,78.5,8.6,4.8
"85",71,"RHQ",30,"Jackson, TN","562",2,142,1.21,0.59,48,20.6,5.3,4.8,1.17,81,25,78,8.8,4.7
"85",71,"RHQ",30,"Jackson, TN","563",1,153,1.21,0.58,48,22.3,5.8,4.5,1.24,84,27,79.5,8.8,4.5
"85",71,"RHQ",30,"Jackson, TN","563",2,150,1.2,0.56,46,20.7,5.6,4.6,1.24,83,27,76,9.2,4.8
"85",71,"RHQ",30,"Jackson, TN","564",1,162,1.2,0.6,49,20,5.2,4.6,1.23,86,26,78,9,4.7
"85",71,"RHQ",30,"Jackson, TN","564",2,159,1.23,0.62,49,21.7,5.2,4.8,1.24,85,29,79,9,4.7
"85",71,"RHQ",30,"Jackson, TN","574",1,149,1.19,0.57,47,21,5.8,4.5,1.23,84,28,79.5,8.8,4.4
"85",71,"RHQ",30,"Jackson, TN","574",2,139,1.17,0.55,47,19.4,5.2,4.7,1.18,82,26,72,8.8,4.8
"85",71,"RHQ",30,"Jackson, TN","654",1,167,1.19,0.6,50,22.6,5.3,4.8,1.21,85,26,79,9,4.8
"85",71,"RHQ",30,"Jackson, TN","654",2,169,1.2,0.6,50,24.5,4.8,4.7,1.22,86,30,77,8.6,4.9
"85",71,"RHQ",30,"Jackson, TN","679",1,169,1.17,0.6,51,23.2,6.2,4.3,1.18,85,30,76.5,8,4.2
"85",71,"RHQ",30,"Jackson, TN","679",2,162,1.15,0.57,49,23.6,5.3,4.4,1.15,83,30,74,9,4.4
"85",71,"RHQ",30,"Jackson, TN","685",1,147,1.2,0.59,48,20,6.2,4.7,1.2,84,27,77.5,8.8,4.7
"85",71,"RHQ",30,"Jackson, TN","685",2,154,1.22,0.57,46,22.2,5.7,4.3,1.26,84,27,74,9.4,4.4
"85",71,"RHQ",30,"Jackson, TN","705",1,152,1.22,0.62,50,21,6.2,4.5,1.22,84,25,78.5,8.8,4.6
"85",71,"RHQ",30,"Jackson, TN","705",2,158,1.22,0.62,50,22.1,6,4.5,1.22,85,24,80,9.2,4.5
"85",71,"RHQ",30,"Jackson, TN","714",1,158,1.22,0.61,49,21.5,5.6,4.5,1.25,85,30,76,8.8,4.6
"85",71,"RHQ",30,"Jackson, TN","714",2,159,1.2,0.61,50,21.3,5.2,4.7,1.21,85,30,79,9,4.7
"85",71,"RHQ",30,"Jackson, TN","715",1,147,1.21,0.61,50,21.6,5.4,4.3,1.23,83,25,82,9,4.6
"85",71,"RHQ",30,"Jackson, TN","715",2,143,1.2,0.58,48,19.8,5.5,4.2,1.21,82,25,77,8,4.3
"85",71,"RHQ",30,"Jackson, TN","716",1,147,1.2,0.56,47,19.6,6.4,4.5,1.23,85,27,79,8.6,4.5
"85",71,"RHQ",30,"Jackson, TN","716",2,148,1.23,0.59,47,19.5,5.5,4.6,1.25,83,30,76,9.2,4.5
"85",71,"RHQ",30,"Jackson, TN","717",1,147,1.14,0.57,49,21.4,5.4,4.7,1.16,84,30,78.5,8.6,4.7
"85",71,"RHQ",30,"Jackson, TN","717",2,150,1.16,0.56,48,21,5.4,5,1.21,84,29,77,9.2,5.4
"85",71,"RHQ",30,"Jackson, TN","718",1,159,1.25,0.62,49,22.1,5,4.8,1.26,85,32,79,8.4,4.7
"85",71,"RHQ",30,"Jackson, TN","718",2,163,1.26,0.63,50,22.3,5.2,4.6,1.28,84,32,78.5,8.6,4.7
"85",71,"RHQ",75,"Portageville, MO","80",1,114,1.11,0.48,43,18.1,6.3,3.5,1.1,80,23,68,8.8,3.8
"85",71,"RHQ",75,"Portageville, MO","80",2,113,1.12,0.5,44,18.3,6.2,3.8,1.12,79,25,67.5,8.2,3.9
"85",71,"RHQ",75,"Portageville, MO","560",1,132,1.13,0.49,43,20.7,6,3.8,1.15,80,26,67.5,8.8,3.7
"85",71,"RHQ",75,"Portageville, MO","560",2,127,1.16,0.51,44,19.4,5.7,3.6,1.18,80,26,69.5,8.8,3.5
"85",71,"RHQ",75,"Portageville, MO","561",1,130,1.16,0.5,43,20.1,5.5,3.8,1.17,80,27,68,8.6,3.8
"85",71,"RHQ",75,"Portageville, MO","561",2,128,1.14,0.49,43,20.1,5.7,4,1.15,81,26,67.5,8.4,4.1
"85",71,"RHQ",75,"Portageville, MO","562",1,126,1.16,0.5,43,18.9,5.9,3.9,1.18,81,26,66,8.4,3.8
"85",71,"RHQ",75,"Portageville, MO","562",2,128,1.16,0.49,42,19.8,5.9,3.9,1.21,81,27,69,8.2,4
"85",71,"RHQ",75,"Portageville, MO","563",1,137,1.18,0.55,46,20,5.9,4,1.23,80,26,67,8.4,3.9
"85",71,"RHQ",75,"Portageville, MO","563",2,133,1.17,0.51,43,19.7,5.6,3.7,1.17,81,26,67,8.4,3.8
"85",71,"RHQ",75,"Portageville, MO","564",1,129,1.17,0.52,44,19,5.7,3.7,1.17,80,26,69,8.2,3.4
"85",71,"RHQ",75,"Portageville, MO","564",2,131,1.17,0.53,45,18.8,5.8,4.2,1.2,81,27,68,8.2,3.9
"85",71,"RHQ",75,"Portageville, MO","574",1,130,1.15,0.5,43,19.5,5.5,3.8,1.14,80,27,64,8.2,3.8
"85",71,"RHQ",75,"Portageville, MO","574",2,131,1.14,0.5,44,22.4,5.8,3.7,1.15,80,27,68.5,8,3.7
"85",71,"RHQ",75,"Portageville, MO","654",1,143,1.18,0.52,44,21.8,5.6,3.5,1.18,79,29,67.5,8.2,3.6
"85",71,"RHQ",75,"Portageville, MO","654",2,131,1.18,0.55,46,21.2,5.4,3.8,1.17,81,27,66,9.4,3.9
"85",71,"RHQ",75,"Portageville, MO","679",1,145,1.18,0.56,47,22.4,5.6,4.1,1.15,83,31,67.5,7.8,4
"85",71,"RHQ",75,"Portageville, MO","679",2,133,1.14,0.51,45,22.2,6.1,3.9,1.12,82,29,66.5,8.8,3.7
"85",71,"RHQ",75,"Portageville, MO","685",1,133,1.2,0.55,45,20.6,5.8,3.5,1.21,80,27,66.5,9,3.6
"85",71,"RHQ",75,"Portageville, MO","685",2,131,1.19,0.54,45,20.4,5.8,3.9,1.2,82,29,66.5,8.4,3.8
"85",71,"RHQ",75,"Portageville, MO","705",1,140,1.19,0.55,46,19.8,5.2,3.8,1.21,82,28,68,8.2,3.9
"85",71,"RHQ",75,"Portageville, MO","705",2,137,1.18,0.53,44,19.9,5.6,3.7,1.21,81,28,68,8.2,3.7
"85",71,"RHQ",75,"Portageville, MO","714",1,129,1.15,0.52,44,18.9,6,3.6,1.17,81,28,66,8.8,3.5
"85",71,"RHQ",75,"Portageville, MO","714",2,129,1.13,0.52,45,17.9,6,3.6,1.18,81,28,66.5,8.4,3.6
"85",71,"RHQ",75,"Portageville, MO","715",1,130,1.19,0.5,42,18.6,5.6,4,1.22,80,23,67.5,7.8,4
"85",71,"RHQ",75,"Portageville, MO","715",2,128,1.21,0.54,44,17.4,5.6,3.9,1.24,82,25,66.5,8.2,3.7
"85",71,"RHQ",75,"Portageville, MO","716",1,122,1.19,0.54,45,18.4,6.2,3.7,1.18,80,27,68,8.6,3.6
"85",71,"RHQ",75,"Portageville, MO","716",2,128,1.14,0.49,42,18.8,6.3,3.8,1.17,79,27,69.5,8,3.5
"85",71,"RHQ",75,"Portageville, MO","717",1,140,1.11,0.5,45,20.4,6.2,4.1,1.15,81,28,68.5,8.8,4
"85",71,"RHQ",75,"Portageville, MO","717",2,132,1.13,0.55,48,20.6,6,4.6,1.13,82,28,67.5,8.4,4.6
"85",71,"RHQ",75,"Portageville, MO","718",1,129,1.19,0.52,43,20.1,5.2,3.7,1.2,81,28,68,7.8,3.6
"85",71,"RHQ",75,"Portageville, MO","718",2,136,1.17,0.51,43,19.2,5.3,3.6,1.21,80,26,69.5,8.2,3.8
"85",72,"RHQ",36,"Florence, SC","80",1,137,1.15,0.57,49,19.6,6.1,5,1.16,84,26,79,9.6,5.1
"85",72,"RHQ",36,"Florence, SC","80",2,135,1.14,0.55,48,19.1,6.2,5.2,1.19,84,25,79,9.6,5.4
"85",72,"RHQ",36,"Florence, SC","560",1,144,1.2,0.59,48,20.7,5.4,4.6,1.21,83,27,78.5,8.8,4.7
"85",72,"RHQ",36,"Florence, SC","560",2,139,1.17,0.57,48,20.5,5.7,4.7,1.21,84,26,78.5,9,4.8
"85",72,"RHQ",36,"Florence, SC","561",1,159,1.17,0.55,46,20.5,6,4.4,1.16,83,27,78,9.6,4.7
"85",72,"RHQ",36,"Florence, SC","561",2,153,1.14,0.56,49,20.4,5.3,4.9,1.18,83,29,79,9.2,4.8
"85",72,"RHQ",36,"Florence, SC","562",1,139,1.16,0.56,47,19.3,5.3,4.5,1.21,84,26,78,9.4,4.6
"85",72,"RHQ",36,"Florence, SC","562",2,142,1.15,0.54,46,19.2,5.2,4.8,1.19,84,27,78.5,9.8,4.4
"85",72,"RHQ",36,"Florence, SC","563",1,155,1.21,0.59,48,20.8,5.6,4.9,1.23,86,27,76,9.8,5
"85",72,"RHQ",36,"Florence, SC","563",2,157,1.2,0.59,48,21.2,5.5,4.5,1.17,80,30,79,9.2,4.4
"85",72,"RHQ",36,"Florence, SC","564",1,153,1.17,0.59,49,21.6,5.7,4.6,1.18,83,28,78,9.8,4.7
"85",72,"RHQ",36,"Florence, SC","564",2,148,1.22,0.61,49,21.4,5.6,4.9,1.24,85,26,79,9.6,5.1
"85",72,"RHQ",36,"Florence, SC","574",1,150,1.15,0.55,48,20,5.8,4.6,1.16,85,27,78.5,9.4,4.2
"85",72,"RHQ",36,"Florence, SC","574",2,156,1.15,0.56,48,21.1,6.2,4.4,1.16,84,27,79.5,8.8,4.4
"85",72,"RHQ",36,"Florence, SC","654",1,167,1.19,0.57,47,23.7,5.8,4.7,1.21,86,29,77.5,9.6,4.8
"85",72,"RHQ",36,"Florence, SC","654",2,169,1.17,0.55,47,22.8,5.5,5,1.22,84,31,76,9.2,4.7
"85",72,"RHQ",36,"Florence, SC","679",1,174,1.18,0.6,51,23.7,6.1,4.7,1.18,86,30,79,9,4.5
"85",72,"RHQ",36,"Florence, SC","679",2,168,1.15,0.58,50,22.5,5.2,4.8,1.16,85,31,76.5,9.2,4.7
"85",72,"RHQ",36,"Florence, SC","685",1,146,1.22,0.63,51,22,5.8,4.8,1.26,84,26,77,9.6,4.7
"85",72,"RHQ",36,"Florence, SC","685",2,154,1.2,0.59,48,21,6.5,4.5,1.25,84,28,79,9.2,4.7
"85",72,"RHQ",36,"Florence, SC","705",1,158,1.22,0.62,50,21.9,5.2,4.5,1.25,83,28,76.5,9.2,4.8
"85",72,"RHQ",36,"Florence, SC","705",2,146,1.21,0.59,48,22.1,5.1,4.6,1.25,83,30,77,9.6,4.6
"85",72,"RHQ",36,"Florence, SC","714",1,151,1.18,0.6,51,20.5,5.8,4.4,1.17,86,30,77,9.8,4.5
"85",72,"RHQ",36,"Florence, SC","714",2,146,1.17,0.58,49,19.7,5.5,4.6,1.13,83,27,77,10,4.6
"85",72,"RHQ",36,"Florence, SC","715",1,150,1.2,0.56,46,19.9,5.9,4.5,1.24,84,29,77,9.2,4.5
"85",72,"RHQ",36,"Florence, SC","715",2,146,1.2,0.6,49,23.2,5.8,4.7,1.24,85,25,78,9,4.7
"85",72,"RHQ",36,"Florence, SC","716",1,151,1.19,0.58,48,21.3,6.2,4.5,1.25,84,29,79,9.6,4.8
"85",72,"RHQ",36,"Florence, SC","716",2,143,1.15,0.54,46,20.1,7.6,4.6,1.16,84,26,78.5,9.2,5
"85",72,"RHQ",36,"Florence, SC","717",1,148,1.14,0.55,47,21.7,6.4,5.1,1.2,85,27,78,9.4,5.2
"85",72,"RHQ",36,"Florence, SC","717",2,149,1.11,0.55,49,22,6.3,5.3,1.12,83,29,78.5,9,5.4
"85",72,"RHQ",36,"Florence, SC","718",1,152,1.2,0.58,48,20.4,4.9,5.2,1.23,85,35,75.5,9.4,5
"85",72,"RHQ",36,"Florence, SC","718",2,156,1.2,0.61,50,20.2,4.9,5,1.24,86,31,79,9.2,5
"85",72,"RHQ",87,"Belle Mina, AL","Belle Mina, AL",1,138,1.13,0.56,50,19.5,6.4,4.1,1.15,84,24,78.5,8.6,3.9
"85",72,"RHQ",87,"Belle Mina, AL","80",2,136,1.11,0.51,46,19.7,7.2,4.2,1.12,83,24,77.5,9,4
"85",72,"RHQ",87,"Belle Mina, AL","560",1,147,1.15,0.56,49,20.4,5.7,3.9,1.16,85,24,79,8.6,4.1
"85",72,"RHQ",87,"Belle Mina, AL","560",2,160,1.14,0.54,48,20.1,6.1,3.9,1.17,83,28,77,8.6,3.9
"85",72,"RHQ",87,"Belle Mina, AL","561",1,149,1.16,0.56,49,19.9,5.6,4,1.15,85,26,76,9,4.2
"85",72,"RHQ",87,"Belle Mina, AL","561",2,156,1.15,0.55,48,20.2,5.9,4,1.17,83,27,77.5,8.4,4.1
"85",72,"RHQ",87,"Belle Mina, AL","562",1,157,1.18,0.56,48,19.3,5.3,4.3,1.18,84,27,78.5,8.8,3.8
"85",72,"RHQ",87,"Belle Mina, AL","562",2,149,1.14,0.56,49,21.1,5.7,3.8,1.19,84,24,75,9,3.9
"85",72,"RHQ",87,"Belle Mina, AL","563",1,157,1.19,0.55,47,20.3,6.2,3.9,1.2,84,27,75,9,3.6
"85",72,"RHQ",87,"Belle Mina, AL","563",2,156,1.17,0.55,47,21.7,6.6,3.4,1.18,84,26,78.5,8.6,3.3
"85",72,"RHQ",87,"Belle Mina, AL","564",1,144,1.14,0.55,48,20,6.4,4.1,1.2,85,25,77.5,8.8,4.3
"85",72,"RHQ",87,"Belle Mina, AL","564",2,157,1.19,0.54,46,21.8,6.2,3.5,1.22,84,26,80,8.8,3.6
"85",72,"RHQ",87,"Belle Mina, AL","574",1,155,1.16,0.55,48,21.3,6.3,3.6,1.17,83,25,78,8.8,3.8
"85",72,"RHQ",87,"Belle Mina, AL","574",2,150,1.14,0.57,50,20,5.7,4,1.14,84,25,78,7.6,3.9
"85",72,"RHQ",87,"Belle Mina, AL","654",1,163,1.15,0.54,47,22.3,5.9,3.6,1.19,85,27,78.5,9,3.6
"85",72,"RHQ",87,"Belle Mina, AL","654",2,171,1.18,0.57,48,22.5,6.4,3.6,1.23,85,28,79,8.4,3.7
"85",72,"RHQ",87,"Belle Mina, AL","679",1,164,1.12,0.55,49,22.5,5.3,4.1,1.15,86,27,78,9.2,3.8
"85",72,"RHQ",87,"Belle Mina, AL","679",2,167,1.13,0.57,51,23.1,6.5,4,1.18,84,26,78,8.4,4.5
"85",72,"RHQ",87,"Belle Mina, AL","685",1,160,1.22,0.6,49,22.2,5.6,3.4,1.22,84,27,77.5,8.4,3.4
"85",72,"RHQ",87,"Belle Mina, AL","685",2,150,1.17,0.56,48,19.1,6.4,3.5,1.21,84,26,78,9,3.5
"85",72,"RHQ",87,"Belle Mina, AL","705",1,155,1.18,0.57,48,20.8,5.9,3.7,1.22,85,27,78,8.8,3.9
"85",72,"RHQ",87,"Belle Mina, AL","705",2,162,1.19,0.58,49,22,6,3.7,1.23,84,28,79,8,3.5
"85",72,"RHQ",87,"Belle Mina, AL","714",1,155,1.16,0.56,49,21.6,5.8,3.5,1.17,82,26,78,9.2,3.9
"85",72,"RHQ",87,"Belle Mina, AL","714",2,147,1.13,0.54,48,19.7,6.4,4.4,1.15,83,28,79,9.2,3.7
"85",72,"RHQ",87,"Belle Mina, AL","715",1,142,1.21,0.57,47,19.4,5.6,4,1.22,84,23,77,8.6,3.6
"85",72,"RHQ",87,"Belle Mina, AL","715",2,145,1.2,0.58,49,19.5,6.3,3.5,1.2,82,23,79.5,8.6,3.3
"85",72,"RHQ",87,"Belle Mina, AL","716",1,152,1.21,0.59,49,19.3,5.8,4.1,1.2,86,25,78.5,8.4,3.8
"85",72,"RHQ",87,"Belle Mina, AL","716",2,156,1.21,0.59,49,20.2,6.6,3.8,1.24,85,27,79.5,8.4,3.5
"85",72,"RHQ",87,"Belle Mina, AL","717",1,165,1.16,0.55,47,21.4,5.6,4.7,1.15,84,27,77.5,8.2,3.7
"85",72,"RHQ",87,"Belle Mina, AL","717",2,157,1.14,0.58,51,21.4,6.5,3.9,1.17,86,29,80,8.8,4.2
"85",72,"RHQ",87,"Belle Mina, AL","718",1,157,1.18,0.58,49,22.9,5.4,4.3,1.25,86,28,77,7.6,4.6
"85",72,"RHQ",87,"Belle Mina, AL","718",2,147,1.18,0.58,49,20.7,6.2,3.5,1.21,86,26,78.5,8.6,3.9
"85",80,"San Joaquin",1,"Shafter, CA","80",1,129,1.09,0.49,46,20,5.6,4.1,1.09,82,24,77,9.4,4.4
"85",80,"San Joaquin",1,"Shafter, CA","80",2,136,1.15,0.52,46,19.8,5.9,3.6,1.16,81,25,78,8.8,3.7
"85",80,"San Joaquin",1,"Shafter, CA","380",1,157,1.13,0.52,46,23,5.2,3.7,1.15,83,27,78,8.8,3.8
"85",80,"San Joaquin",1,"Shafter, CA","380",2,165,1.19,0.58,49,23.6,5.4,3.9,1.18,83,29,78,9.2,4
"85",80,"San Joaquin",1,"Shafter, CA","574",1,145,1.1,0.5,46,20.2,5.6,4.1,1.08,81,26,77,8.6,4.1
"85",80,"San Joaquin",1,"Shafter, CA","574",2,142,1.15,0.51,45,20.8,5.5,3.1,1.15,80,26,78,8.6,3.4
"85",80,"San Joaquin",1,"Shafter, CA","635",1,136,1.13,0.49,44,19.7,5,4.2,1.01,80,24,75,9.4,4.3
"85",80,"San Joaquin",1,"Shafter, CA","635",2,135,1.06,0.48,46,20.5,5.5,3.7,1.07,82,24,72,7.8,3.8
"85",80,"San Joaquin",1,"Shafter, CA","679",1,161,1.12,0.52,47,24.5,5.5,4,1.15,83,29,75.5,8.6,4.2
"85",80,"San Joaquin",1,"Shafter, CA","679",2,171,1.2,0.55,47,24.1,6.3,3.7,1.19,83,29,77,8.6,3.8
"85",80,"San Joaquin",132,"W Side Field Statsion,CA","80",1,125,1.11,0.51,46,19.3,6.2,3.7,1.11,81,24,78.5,8.6,3.8
"85",80,"San Joaquin",132,"W Side Field Statsion,CA","80",2,124,1.07,0.45,43,19,5.9,3.8,1.13,80,22,77,8.8,4
"85",80,"San Joaquin",132,"W Side Field Statsion,CA","380",1,155,1.14,0.53,47,21.3,5.5,4,1.16,83,27,79,8,4
"85",80,"San Joaquin",132,"W Side Field Statsion,CA","380",2,152,1.12,0.52,47,22,5.3,3.8,1.14,82,28,75,8.4,3.8
"85",80,"San Joaquin",132,"W Side Field Statsion,CA","574",1,137,1.08,0.48,45,19.9,5.2,3.7,1.09,79,23,80,8.4,3.6
"85",80,"San Joaquin",132,"W Side Field Statsion,CA","574",2,132,1.08,0.48,45,18.8,5.3,3.6,1.1,79,24,79,8.6,3.6
"85",80,"San Joaquin",132,"W Side Field Statsion,CA","635",1,129,1.04,0.47,46,19.6,5,4.4,1.01,81,23,79.5,8.6,4.5
"85",80,"San Joaquin",132,"W Side Field Statsion,CA","635",2,130,1.02,0.44,44,19.9,5.2,4.3,1.05,81,23,79.5,8.2,4.6
"85",80,"San Joaquin",132,"W Side Field Statsion,CA","679",1,165,1.15,0.57,50,23.8,5.2,4.4,1.16,83,30,78,8.6,4.4
"85",80,"San Joaquin",132,"W Side Field Statsion,CA","679",2,170,1.17,0.56,48,22.9,5.7,4.3,1.17,83,29,76.5,9.4,4.3
"85",160,"BLA",180,"Dallas, TX","80",1,122,1,0.47,46,18.8,4.7,4.3,1.05,82,23,68.5,10.2,4.4
"85",160,"BLA",180,"Dallas, TX","80",2,126,1.02,0.48,46,18.2,4.4,5,1.03,82,22,73,9.2,5.1
"85",160,"BLA",180,"Dallas, TX","400",1,121,1.03,0.5,48,19,5,4.5,1.03,82,22,74.5,10,4.5
"85",160,"BLA",180,"Dallas, TX","400",2,118,1.04,0.47,45,18.1,5.2,4.5,0.98,81,22,75.5,9.8,4.6
"85",160,"BLA",180,"Dallas, TX","574",1,135,1.01,0.47,46,18.9,4.1,4.1,1.09,84,22,73,9,4
"85",160,"BLA",180,"Dallas, TX","574",2,138,1.06,0.5,47,19.1,4,4,1.08,82,22,68,9,4.3
"85",160,"BLA",180,"Dallas, TX","635",1,129,0.97,0.47,48,20.3,4.7,4.4,0.97,82,23,72.5,9,4.3
"85",160,"BLA",180,"Dallas, TX","635",2,132,0.99,0.48,48,19.5,4.4,4.8,0.99,82,22,72.5,8.8,4.3
"85",160,"BLA",180,"Dallas, TX","636",1,135,1.01,0.48,47,18.6,4.6,3.8,1.02,82,21,75.5,9.8,3.9
"85",160,"BLA",180,"Dallas, TX","636",2,127,0.98,0.47,47,17.9,4.4,4.3,0.97,82,20,75.5,10,3.8
"85",160,"BLA",180,"Dallas, TX","659",1,121,0.99,0.47,47,17.5,4.9,4.2,0.99,81,20,74,9,4
"85",160,"BLA",180,"Dallas, TX","659",2,131,1,0.48,48,18.6,4.7,4,1,81,21,75.5,8.8,3.9
"85",160,"BLA",180,"Dallas, TX","679",1,168,1.07,0.53,49,24.1,4.4,4.1,1.09,83,29,73.5,9.4,4.1
"85",160,"BLA",180,"Dallas, TX","679",2,177,1.11,0.54,48,24.4,4.5,4.8,1.08,84,31,70,10,4.7
"85",160,"BLA",180,"Dallas, TX","680",1,131,1.02,0.5,48,18.1,5.2,3.8,1.03,81,22,76,8.8,4.1
"85",160,"BLA",180,"Dallas, TX","680",2,120,1.02,0.5,49,17.5,4.8,4.4,1.01,80,23,74.5,9.2,4.1
"85",160,"BLA",180,"Dallas, TX","682",1,135,1,0.46,46,18.8,4.5,4,1.04,81,22,77,9.2,3.8
"85",160,"BLA",180,"Dallas, TX","682",2,136,0.95,0.43,45,18.6,4.6,4.3,1,81,20,77.5,9.2,4.4
"85",160,"BLA",180,"Dallas, TX","702",1,121,1.02,0.48,47,17.7,4.2,3.8,1.05,81,21,74.5,9.4,3.8
"85",160,"BLA",180,"Dallas, TX","702",2,117,1.02,0.47,45,18,3.7,4.5,0.97,80,21,77,9.4,4.4
"85",160,"BLA",180,"Dallas, TX","703",1,129,1,0.45,44,17.6,4.4,3.6,0.99,80,20,75,9.4,3.5
"85",160,"BLA",180,"Dallas, TX","703",2,134,1.02,0.49,47,18.7,4.5,3.8,1.04,81,21,74,9,4
"85",160,"BLA",180,"Dallas, TX","719",1,125,0.95,0.45,47,17,4.5,4.1,0.98,81,20,74.5,9.4,3.8
"85",160,"BLA",180,"Dallas, TX","719",2,125,0.98,0.46,47,18.3,4.5,4.8,0.99,82,20,74,10,4
"85",160,"BLA",181,"Thrall, TX","80",1,138,1.09,0.52,47,19.5,5.4,4.1,1.1,80,23,70.5,10.2,4.1
"85",160,"BLA",181,"Thrall, TX","80",2,137,1.08,0.49,45,18.6,4.9,4.3,1.11,82,24,71,10.2,4.2
"85",160,"BLA",181,"Thrall, TX","400",1,135,1.13,0.53,46,19.2,5.2,3.8,1.15,81,24,74.5,10.4,3.8
"85",160,"BLA",181,"Thrall, TX","400",2,142,1.13,0.55,48,17.9,5.3,3.8,1.13,84,24,75,10.2,3.9
"85",160,"BLA",181,"Thrall, TX","574",1,144,1.12,0.53,47,18.4,4.6,4.3,1.14,82,23,70.5,9.8,4.2
"85",160,"BLA",181,"Thrall, TX","574",2,149,1.13,0.54,47,19.2,4.6,4,1.12,82,24,71,10.4,3.8
"85",160,"BLA",181,"Thrall, TX","635",1,144,1.07,0.51,48,20.8,4.9,3.6,1.08,83,24,71,9,3.6
"85",160,"BLA",181,"Thrall, TX","635",2,134,1.08,0.51,47,19.5,4.9,3.9,1.08,82,23,73,10,3.8
"85",160,"BLA",181,"Thrall, TX","636",1,146,1.09,0.52,47,18.9,4.8,3.6,1.09,82,22,70.5,9.4,3.5
"85",160,"BLA",181,"Thrall, TX","636",2,146,1.08,0.52,48,18.5,4.5,3.7,1.12,82,22,71.5,10,3.7
"85",160,"BLA",181,"Thrall, TX","659",1,143,1.05,0.47,44,18.5,4.8,3.6,1.07,80,22,74,10,3.8
"85",160,"BLA",181,"Thrall, TX","659",2,138,1.06,0.49,46,17.7,5,3.5,1.07,82,21,75.5,9.2,3.4
"85",160,"BLA",181,"Thrall, TX","679",1,171,1.16,0.56,47,23.9,5,4.2,1.16,83,28,70.5,9.4,4.2
"85",160,"BLA",181,"Thrall, TX","679",2,177,1.16,0.6,51,24,5.1,4.1,1.16,84,29,69,9.8,4.1
"85",160,"BLA",181,"Thrall, TX","680",1,129,1.1,0.5,45,17.9,5.9,3.8,1.12,82,23,74.5,9,3.8
"85",160,"BLA",181,"Thrall, TX","680",2,136,1.13,0.52,46,18.7,5.6,3.2,1.14,82,23,74.5,9,3.3
"85",160,"BLA",181,"Thrall, TX","702",1,137,1.14,0.53,46,19,4.5,3.4,1.16,82,22,73,10,3.2
"85",160,"BLA",181,"Thrall, TX","702",2,135,1.12,0.5,44,17.5,4.6,3.3,1.13,80,21,73,9.8,3.4
"85",160,"BLA",181,"Thrall, TX","703",1,144,1.1,0.51,46,19,4.1,3.9,1.17,84,23,73,9.4,3.7
"85",160,"BLA",181,"Thrall, TX","703",2,136,1.09,0.51,47,19.1,4.4,3.4,1.1,80,23,73,9.2,3.4
"85",160,"BLA",181,"Thrall, TX","719",1,140,1.03,0.47,45,17.8,4.9,3.7,1.06,82,23,70.5,11,3.5
"85",160,"BLA",181,"Thrall, TX","719",2,151,1.14,0.54,47,18.2,4.5,3.6,1.12,83,22,73,10,3.7
"85",170,"ARI",182,"Maricopa, AZ","80",1,125,1.14,0.55,48,18.8,5.9,5.2,1.17,84,24,74,6.2,5.1
"85",170,"ARI",182,"Maricopa, AZ","80",2,126,1.09,0.51,46,17.9,5.8,5.2,1.17,83,24,70.5,5.6,4.9
"85",170,"ARI",182,"Maricopa, AZ","278",1,142,1.16,0.55,47,22.1,5.9,4.7,1.08,82,22,75.5,7.2,4.9
"85",170,"ARI",182,"Maricopa, AZ","278",2,136,1.08,0.52,48,20.5,5.3,5.2,1.13,81,23,73.5,6.4,4.8
"85",170,"ARI",182,"Maricopa, AZ","450",1,142,1.12,0.57,50,19.5,5.6,5.2,1.17,83,25,75,7.4,4.8
"85",170,"ARI",182,"Maricopa, AZ","450",2,138,1.12,0.55,48,20.7,5.8,5,1.17,83,25,78,7,5.1
