"yr","regcode","reg","loccode","loc","vcode","rep","yt","x25sl","x50sl","ui","t1","e1","mic","uhm_mot","ui_mot","str_mot","rd_mot","b_mot","mic_mot"
"84",20,"EAS",36,"Florence, SC",450,2,150,1.07,0.51,47,0.201,6.1,3.9,1.11,84,29,83,7.8,3.6
"84",20,"EAS",36,"Florence, SC",513,1,139,1.09,0.55,50,0.205,7.3,4.4,1.12,83,28,82.5,8.2,4.4
"84",20,"EAS",36,"Florence, SC",513,2,136,1.07,0.49,45,0.201,6.6,4.5,1.13,83,29,82.5,8,4.2
"84",20,"EAS",36,"Florence, SC",570,1,147,1.09,0.5,45,0.207,6.9,4.3,1.17,82,27,82.5,8,4.4
"84",20,"EAS",36,"Florence, SC",570,2,139,1.09,0.49,44,0.199,6.6,4.4,1.13,82,29,81.5,8.2,4.1
"84",20,"EAS",36,"Florence, SC",574,1,141,1.09,0.53,47,0.19,6.1,4.5,1.1,83,26,77,8.2,4.9
"84",20,"EAS",36,"Florence, SC",574,2,137,1.1,0.53,47,0.21,6.2,4.5,1.14,83,28,75.5,7.8,4
"84",20,"EAS",36,"Florence, SC",575,1,130,1.07,0.5,46,0.18,6.1,4.6,1.15,83,28,82.5,8,4.5
"84",20,"EAS",36,"Florence, SC",575,2,133,1.05,0.49,46,0.185,6.1,4.8,1.12,83,26,84.5,8,4.6
"84",20,"EAS",36,"Florence, SC",593,1,161,1.12,0.55,49,0.223,5.6,4.3,1.17,85,28,82,7.6,4.1
"84",20,"EAS",36,"Florence, SC",593,2,156,1.12,0.56,49,0.219,6.1,4.3,1.11,84,30,81,8.2,4.1
"84",20,"EAS",36,"Florence, SC",603,1,133,1.09,0.54,49,0.182,7.4,4.3,1.12,83,27,83,8.2,4.2
"84",20,"EAS",36,"Florence, SC",603,2,145,1.11,0.54,48,0.184,7.5,4.4,1.15,84,28,81.5,8,4.1
"84",20,"EAS",36,"Florence, SC",611,1,133,1.1,0.55,49,0.189,7.7,4.6,1.14,82,27,81.5,8.4,4.3
"84",20,"EAS",36,"Florence, SC",611,2,131,1.09,0.51,46,0.188,7.5,4.2,1.16,83,27,80.5,8.4,4.3
"84",20,"EAS",36,"Florence, SC",635,1,134,1.06,0.53,49,0.201,6.8,4.1,1.06,84,27,81,7.4,3.8
"84",20,"EAS",36,"Florence, SC",635,2,127,1.04,0.53,51,0.193,6.8,4.5,1.06,84,24,82,8.4,4.5
"84",20,"EAS",36,"Florence, SC",637,1,139,1.13,0.52,45,0.203,7.3,4.7,1.21,84,30,78.5,8.2,4.4
"84",20,"EAS",36,"Florence, SC",637,2,150,1.13,0.57,50,0.207,6.6,4.9,1.16,84,28,82,8.6,4.9
"84",20,"EAS",36,"Florence, SC",638,1,122,1.09,0.53,48,0.184,8.5,4.6,1.11,82,25,78.5,8.8,4.3
"84",20,"EAS",36,"Florence, SC",638,2,125,1.09,0.53,48,0.176,7.3,4.4,1.13,84,26,78,9.2,4.3
"84",20,"EAS",36,"Florence, SC",649,1,147,1.06,0.51,48,0.218,7,4.4,1.08,83,30,79.5,8.6,4.2
"84",20,"EAS",36,"Florence, SC",649,2,140,1.06,0.5,46,0.196,7.1,4.6,1.1,83,30,78,8.4,4.3
"84",20,"EAS",36,"Florence, SC",679,1,150,1.07,0.53,49,0.241,6,4.4,1.1,84,30,79,8.2,4.4
"84",20,"EAS",36,"Florence, SC",679,2,153,1.11,0.55,49,0.22,6.4,4.5,1.14,85,29,77.5,8,4.6
"84",20,"EAS",36,"Florence, SC",681,1,130,1.03,0.48,46,0.194,6.6,4.3,1.1,83,26,81,7.8,4.3
"84",20,"EAS",36,"Florence, SC",681,2,130,1.02,0.47,45,0.174,5.8,5,1.09,83,26,83.5,8,4.9
"84",20,"EAS",36,"Florence, SC",689,1,119,1.11,0.53,47,0.179,8.5,4.8,1.16,83,25,81,8.2,4.8
"84",20,"EAS",36,"Florence, SC",689,2,121,1.1,0.51,46,0.186,8.7,4.6,1.15,84,27,83.5,8,4.4
"84",20,"EAS",87,"Belle Mina, AL",80,1,130,1.15,0.55,48,0.177,8.3,4.4,1.22,86,22,79,9.2,4.5
"84",20,"EAS",87,"Belle Mina, AL",80,2,131,1.15,0.58,51,0.177,8.6,4.6,1.17,85,24,77,8.6,4.5
"84",20,"EAS",87,"Belle Mina, AL",450,1,146,1.17,0.58,50,0.193,6.8,4,1.21,85,26,76.5,8.6,4.1
"84",20,"EAS",87,"Belle Mina, AL",450,2,150,1.15,0.55,48,0.197,7.3,3.9,1.15,84,24,75.5,8.6,3.8
"84",20,"EAS",87,"Belle Mina, AL",513,1,145,1.17,0.56,48,0.201,6.5,4.2,1.24,83,26,79,9.4,4.1
"84",20,"EAS",87,"Belle Mina, AL",513,2,148,1.11,0.54,48,0.202,6.6,3.9,1.16,83,27,78,8.4,3.7
"84",20,"EAS",87,"Belle Mina, AL",570,1,145,1.22,0.57,47,0.198,6.8,3.6,1.3,84,28,79.5,8.8,3.3
"84",20,"EAS",87,"Belle Mina, AL",570,2,149,1.19,0.59,50,0.191,6,4.3,1.26,84,26,75,9.6,4.3
"84",20,"EAS",87,"Belle Mina, AL",574,1,142,1.2,0.59,49,0.207,6.4,4.3,1.21,82,25,74.5,9,3.9
"84",20,"EAS",87,"Belle Mina, AL",574,2,150,1.11,0.53,48,0.207,6.6,4,1.19,85,26,78.5,8,3.8
"84",20,"EAS",87,"Belle Mina, AL",575,1,138,1.12,0.52,47,0.19,6.2,3.8,1.19,83,23,79.5,9.2,4
"84",20,"EAS",87,"Belle Mina, AL",575,2,133,1.14,0.56,49,0.185,6.7,4.5,1.12,82,24,76,8.2,4.6
"84",20,"EAS",87,"Belle Mina, AL",603,1,144,1.17,0.56,48,0.203,6.8,3.9,1.23,84,26,78.5,8.8,4
"84",20,"EAS",87,"Belle Mina, AL",603,2,146,1.15,0.54,47,0.203,7.5,3.8,1.2,84,23,78.5,9.2,3.7
"84",20,"EAS",87,"Belle Mina, AL",611,1,132,1.18,0.57,48,0.193,7.6,3.8,1.23,85,24,78.5,8.4,3.7
"84",20,"EAS",87,"Belle Mina, AL",611,2,136,1.13,0.53,47,0.186,8.1,4,1.22,85,26,77,8.2,3.9
"84",20,"EAS",87,"Belle Mina, AL",635,1,144,1.11,0.58,53,0.196,7.6,3.7,1.12,84,25,81,8.4,3.7
"84",20,"EAS",87,"Belle Mina, AL",635,2,136,1.06,0.51,49,0.19,8,4.2,1.06,83,24,80,8,4.2
"84",20,"EAS",87,"Belle Mina, AL",637,1,132,1.15,0.55,47,0.188,7.5,4.7,1.19,84,25,78.5,9.2,4.5
"84",20,"EAS",87,"Belle Mina, AL",637,2,137,1.16,0.57,49,0.197,6.8,4.8,1.26,85,26,77,8.8,4.6
"84",20,"EAS",87,"Belle Mina, AL",638,1,134,1.14,0.54,47,0.192,7.5,4,1.2,84,25,76.5,8.8,3.7
"84",20,"EAS",87,"Belle Mina, AL",638,2,134,1.13,0.56,50,0.19,8.5,3.7,1.16,83,24,77,9.2,3.8
"84",20,"EAS",87,"Belle Mina, AL",649,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",20,"EAS",87,"Belle Mina, AL",649,2,158,1.14,0.54,47,0.216,6.9,4.8,1.19,84,30,76.5,8,4.2
"84",20,"EAS",87,"Belle Mina, AL",679,1,161,1.17,0.61,52,0.228,5.8,4.1,1.19,85,27,79,9.2,4.1
"84",20,"EAS",87,"Belle Mina, AL",679,2,160,1.1,0.52,48,0.236,6.2,4.3,1.13,85,26,77.5,9.4,4.1
"84",20,"EAS",87,"Belle Mina, AL",681,1,134,1.14,0.58,51,0.197,6,4.5,1.14,84,27,79,9,4.2
"84",20,"EAS",87,"Belle Mina, AL",681,2,138,1.18,0.59,49,0.186,7,4.4,1.21,85,25,79,8.8,4.5
"84",20,"EAS",87,"Belle Mina, AL",689,1,127,1.18,0.59,50,0.178,8.4,4.6,1.21,84,24,80.5,8.8,4.4
"84",20,"EAS",87,"Belle Mina, AL",689,2,128,1.15,0.55,48,0.181,8.7,4.6,1.17,83,23,80,9.6,4.8
"84",20,"EAS",130,"Midville, GA",80,1,137,1.15,0.55,47,0.179,7.6,5,1.2,83,27,78,9.2,5
"84",20,"EAS",130,"Midville, GA",80,2,134,1.15,0.56,48,0.181,8.9,4.7,1.18,83,24,77.5,9.2,5.1
"84",20,"EAS",130,"Midville, GA",450,1,145,1.15,0.52,45,0.216,6.5,4.2,1.24,82,29,78.5,8.6,4.3
"84",20,"EAS",130,"Midville, GA",450,2,152,1.21,0.59,48,0.204,6.7,4.5,1.26,84,27,78,9,4.7
"84",20,"EAS",130,"Midville, GA",513,1,149,1.17,0.54,45,0.194,6.5,5.2,1.22,84,27,79,8.8,5.1
"84",20,"EAS",130,"Midville, GA",513,2,148,1.17,0.53,44,0.205,6.8,4.7,1.22,85,27,78.5,9.4,4.5
"84",20,"EAS",130,"Midville, GA",570,1,158,1.24,0.56,45,0.209,7,3.9,1.35,81,28,78,9.4,4.4
"84",20,"EAS",130,"Midville, GA",570,2,161,1.23,0.57,45,0.2,6.5,4.3,1.3,82,29,77,9.2,4.5
"84",20,"EAS",130,"Midville, GA",574,1,160,1.23,0.57,46,0.205,6.7,4.4,1.33,83,27,81,9.2,4.4
"84",20,"EAS",130,"Midville, GA",574,2,157,1.21,0.57,47,0.216,7.2,4.1,1.26,84,28,78.5,9,4.3
"84",20,"EAS",130,"Midville, GA",575,1,146,1.17,0.57,48,0.196,6.4,4.7,1.23,83,27,79.5,9.4,5
"84",20,"EAS",130,"Midville, GA",575,2,147,1.16,0.54,46,0.189,6.7,5,1.21,83,27,78,9.2,5
"84",20,"EAS",130,"Midville, GA",593,1,166,1.22,0.56,45,0.225,7.5,4.3,1.32,83,30,76.5,8.6,4.3
"84",20,"EAS",130,"Midville, GA",593,2,168,1.24,0.6,47,0.233,7.2,4.1,1.32,85,29,76.5,9.2,4.4
"84",20,"EAS",130,"Midville, GA",603,1,157,1.19,0.59,49,0.202,8.1,4.2,1.26,86,29,79.5,9.2,4
"84",20,"EAS",130,"Midville, GA",603,2,158,1.18,0.55,46,0.208,7.7,4.2,1.25,82,26,78.5,9,4.5
"84",20,"EAS",130,"Midville, GA",611,1,152,1.21,0.59,48,0.194,8,4.2,1.3,84,30,79.5,9,3.9
"84",20,"EAS",130,"Midville, GA",611,2,147,1.19,0.57,47,0.2,7.8,4.4,1.25,84,26,76,9.4,4.4
"84",20,"EAS",130,"Midville, GA",635,1,140,1.12,0.54,48,0.193,8.3,4.6,1.2,85,24,79.5,8.8,4.6
"84",20,"EAS",130,"Midville, GA",635,2,142,1.11,0.54,48,0.206,7.4,4.3,1.15,84,25,79.5,9,4.4
"84",20,"EAS",130,"Midville, GA",637,1,156,1.18,0.55,46,0.208,7.3,4.4,1.29,83,30,81,8.4,4
"84",20,"EAS",130,"Midville, GA",637,2,149,1.2,0.57,47,0.205,7.4,3.6,1.27,83,28,77.5,8.8,4.6
"84",20,"EAS",130,"Midville, GA",638,1,144,1.2,0.54,45,0.194,7.7,4.3,1.24,83,28,75,9.8,3.9
"84",20,"EAS",130,"Midville, GA",638,2,142,1.22,0.56,45,0.183,7.3,4.1,1.3,84,27,77,9.2,4.3
"84",20,"EAS",130,"Midville, GA",649,1,156,1.18,0.56,47,0.229,7.3,4.3,1.21,84,30,75,9.2,4.8
"84",20,"EAS",130,"Midville, GA",649,2,154,1.17,0.55,46,0.228,7.8,4.3,1.2,83,30,75.5,9.2,4.2
"84",20,"EAS",130,"Midville, GA",679,1,161,1.16,0.57,48,0.204,7.5,3.9,1.24,85,32,79.5,9.4,3.9
"84",20,"EAS",130,"Midville, GA",679,2,154,1.15,0.54,46,0.21,7.3,3.4,1.19,83,28,76.5,10.2,3.1
"84",20,"EAS",130,"Midville, GA",681,1,138,1.15,0.56,48,0.204,6.4,4.8,1.2,84,26,76.5,9.8,4.7
"84",20,"EAS",130,"Midville, GA",681,2,144,1.17,0.58,49,0.192,6.4,4.8,1.16,84,29,78.5,9.4,4.6
"84",20,"EAS",130,"Midville, GA",689,1,138,1.15,0.53,46,0.186,8.2,4.6,1.2,83,28,78,8.8,4.4
"84",20,"EAS",130,"Midville, GA",689,2,134,1.18,0.55,46,0.194,9,3.7,1.24,83,30,78,8.8,3.9
"84",30,"CEN",19,"College Station, TX",80,1,144,1.12,0.5,44,0.202,6.4,4.4,1.22,84,27,69,8.6,4.3
"84",30,"CEN",19,"College Station, TX",80,2,143,1.15,0.54,46,0.196,6.3,4.5,1.21,83,26,70.5,8.2,4.6
"84",30,"CEN",19,"College Station, TX",469,1,151,1.14,0.55,47,0.192,6.2,4.4,1.18,83,25,72,9.2,4.7
"84",30,"CEN",19,"College Station, TX",469,2,144,1.13,0.53,46,0.197,6.7,4.4,1.19,82,28,71,9,4.2
"84",30,"CEN",19,"College Station, TX",574,1,149,1.12,0.51,46,0.217,5.5,4.3,1.15,83,26,69,9.8,4.1
"84",30,"CEN",19,"College Station, TX",574,2,145,1.13,0.55,48,0.202,5.9,4.2,1.2,84,27,67,9.2,4.2
"84",30,"CEN",19,"College Station, TX",575,1,144,1.15,0.56,48,0.177,5,4.5,1.19,83,24,70.5,7.8,4.2
"84",30,"CEN",19,"College Station, TX",575,2,133,1.12,0.54,48,0.176,5,4.6,1.18,86,24,69,8.8,4.5
"84",30,"CEN",19,"College Station, TX",611,1,140,1.14,0.56,49,0.195,6,4.4,1.22,83,25,69,9,4.6
"84",30,"CEN",19,"College Station, TX",611,2,146,1.15,0.56,48,0.206,6.1,4.6,1.21,84,26,65,9.4,4.3
"84",30,"CEN",19,"College Station, TX",635,1,142,1.06,0.53,49,0.207,5.5,4.3,1.02,83,23,68.5,8.8,5.3
"84",30,"CEN",19,"College Station, TX",635,2,143,1.08,0.53,48,0.197,5.3,4.4,1.09,84,26,66,9,4.4
"84",30,"CEN",19,"College Station, TX",638,1,148,1.12,0.54,47,0.197,5.6,3.7,1.16,83,27,68,9.4,3.9
"84",30,"CEN",19,"College Station, TX",638,2,144,1.11,0.54,48,0.196,6.2,4,1.19,82,26,65.5,9.6,4.1
"84",30,"CEN",19,"College Station, TX",649,1,164,1.11,0.52,46,0.222,5.6,4.5,1.15,84,26,66.5,9.6,3.9
"84",30,"CEN",19,"College Station, TX",649,2,147,1.13,0.54,47,0.181,5.5,4.2,1.17,85,28,68,9.2,4.2
"84",30,"CEN",19,"College Station, TX",679,1,169,1.13,0.54,48,0.245,5.2,4.5,1.13,85,31,63.5,9,4.1
"84",30,"CEN",19,"College Station, TX",679,2,177,1.12,0.54,48,0.242,5.7,4.3,1.14,84,30,66.5,9,4.5
"84",30,"CEN",21,"Weslaco, TX",80,1,129,1.03,0.48,46,0.176,6.2,4.5,1.09,83,26,65.5,8.6,4.4
"84",30,"CEN",21,"Weslaco, TX",80,2,140,1.06,0.5,47,0.202,6.5,3.8,1.08,83,25,68.5,8.2,3.7
"84",30,"CEN",21,"Weslaco, TX",469,1,142,1.06,0.5,47,0.187,6.6,4.7,1.1,84,25,68,8.4,4.6
"84",30,"CEN",21,"Weslaco, TX",469,2,147,1.08,0.51,46,0.263,5.8,4.5,1.13,85,25,70,8.2,4.6
"84",30,"CEN",21,"Weslaco, TX",574,1,137,1.02,0.49,48,0.182,4.9,4.9,1.02,81,25,63.5,8.2,4.5
"84",30,"CEN",21,"Weslaco, TX",574,2,138,1.04,0.49,47,0.19,5.3,4.5,1.03,82,24,65.5,8.4,4.6
"84",30,"CEN",21,"Weslaco, TX",575,1,132,1.04,0.49,47,0.167,4.9,4.4,1.01,82,22,67,8.2,4.5
"84",30,"CEN",21,"Weslaco, TX",575,2,132,1.07,0.54,50,0.182,5.3,4.2,1.1,83,22,67,9,4.2
"84",30,"CEN",21,"Weslaco, TX",611,1,149,1.05,0.49,46,0.192,6,3.8,1.1,83,27,68.5,8.2,3.8
"84",30,"CEN",21,"Weslaco, TX",611,2,141,1.09,0.52,47,0.189,6.7,4.7,1.14,84,26,68,8.2,4.3
"84",30,"CEN",21,"Weslaco, TX",635,1,130,1.01,0.5,49,0.195,5.4,4.6,1,84,23,65.5,8,4.5
"84",30,"CEN",21,"Weslaco, TX",635,2,118,0.93,0.44,47,0.181,5.4,5.4,0.96,82,21,67,8.6,4.9
"84",30,"CEN",21,"Weslaco, TX",638,1,138,1.01,0.5,49,0.204,6.3,4.3,1.06,84,25,66.5,9.2,4.2
"84",30,"CEN",21,"Weslaco, TX",638,2,131,1.03,0.48,46,0.194,6.3,4,1.06,82,25,68,8.6,3.9
"84",30,"CEN",21,"Weslaco, TX",649,1,145,1.03,0.5,48,0.201,5.4,5,1.05,83,30,70.5,9,4.7
"84",30,"CEN",21,"Weslaco, TX",649,2,147,1.06,0.5,47,0.19,5.7,4.6,1.06,82,29,67.5,7.8,4.8
"84",30,"CEN",21,"Weslaco, TX",679,1,176,1.1,0.55,49,0.224,6.2,4.1,1.12,85,30,66.5,8.8,4
"84",30,"CEN",21,"Weslaco, TX",679,2,173,1.05,0.51,48,0.244,5.2,4.4,1.07,84,28,67.5,8.8,4.7
"84",30,"CEN",23,"Bossier City, LA",80,1,132,1.1,0.53,48,0.181,6.3,5,1.15,82,25,78,9.2,4.8
"84",30,"CEN",23,"Bossier City, LA",80,2,135,1.1,0.51,47,0.188,6.5,4.9,1.11,82,25,75,8.8,4.9
"84",30,"CEN",23,"Bossier City, LA",469,1,140,1.19,0.59,49,0.192,6.4,4.7,1.22,84,26,77,8.8,4.5
"84",30,"CEN",23,"Bossier City, LA",469,2,140,1.17,0.57,49,0.19,6.2,4.7,1.26,85,24,77.5,8.4,4.9
"84",30,"CEN",23,"Bossier City, LA",574,1,142,1.11,0.54,48,0.189,4.9,4.7,1.16,83,24,75.5,8.6,4.4
"84",30,"CEN",23,"Bossier City, LA",574,2,142,1.12,0.56,50,0.205,5.3,4.5,1.16,83,28,76,8.4,4.6
"84",30,"CEN",23,"Bossier City, LA",575,1,131,1.11,0.53,48,0.187,5,5.4,1.19,84,26,78,8.2,5
"84",30,"CEN",23,"Bossier City, LA",575,2,132,1.11,0.51,45,0.178,5,5.1,1.22,85,23,73.5,8,5.2
"84",30,"CEN",23,"Bossier City, LA",611,1,133,1.14,0.55,48,0.176,5.6,4.7,1.2,82,26,77.5,8.2,4.8
"84",30,"CEN",23,"Bossier City, LA",611,2,133,1.15,0.56,48,0.174,6.1,4.7,1.21,83,28,74,8.4,4.4
"84",30,"CEN",23,"Bossier City, LA",635,1,131,1.04,0.51,48,0.179,5.3,4.8,1.05,83,24,73.5,8.4,4.7
"84",30,"CEN",23,"Bossier City, LA",635,2,136,1.1,0.51,46,0.185,5.8,4.5,1.06,83,23,75,8,4.4
"84",30,"CEN",23,"Bossier City, LA",638,1,134,1.11,0.53,48,0.195,6.2,4.5,1.14,82,26,74.5,9,4.2
"84",30,"CEN",23,"Bossier City, LA",638,2,135,1.1,0.51,46,0.19,6.3,4.1,1.19,84,25,74.5,9,4.3
"84",30,"CEN",23,"Bossier City, LA",649,1,155,1.12,0.5,45,0.22,6,4.4,1.19,83,30,77,8.6,4.3
"84",30,"CEN",23,"Bossier City, LA",649,2,154,1.18,0.59,50,0.21,5.7,4.6,1.19,83,31,76,8.2,4.6
"84",30,"CEN",23,"Bossier City, LA",679,1,183,1.14,0.57,50,0.265,5.6,4.4,1.18,85,30,78,9,4.7
"84",30,"CEN",23,"Bossier City, LA",679,2,171,1.15,0.57,49,0.242,5.6,4.5,1.19,85,26,77,8.6,4.4
"84",30,"CEN",72,"Beeville, TX",80,1,118,1.02,0.5,48,0.183,6.3,4.4,1.06,83,24,68,9.8,4.3
"84",30,"CEN",72,"Beeville, TX",80,2,121,1.06,0.54,50,0.181,6,4.6,1.08,81,24,71.5,10.8,4.5
"84",30,"CEN",72,"Beeville, TX",469,1,113,1.06,0.49,46,0.182,6.8,4.4,1.08,83,25,64.5,9.8,4.4
"84",30,"CEN",72,"Beeville, TX",469,2,127,1.05,0.49,46,0.195,6.4,4.2,1.07,83,26,70,11,4.2
"84",30,"CEN",72,"Beeville, TX",574,1,129,1.05,0.51,48,0.196,5.6,4.2,1.1,83,25,69.5,9.4,4.1
"84",30,"CEN",72,"Beeville, TX",574,2,118,1,0.44,44,0.192,5.3,4,1.06,82,24,67,10,3.8
"84",30,"CEN",72,"Beeville, TX",575,1,111,1.04,0.5,48,0.163,5,4.5,1.07,82,23,68.5,10.6,4.7
"84",30,"CEN",72,"Beeville, TX",575,2,113,1.03,0.46,44,0.164,4.9,4.4,1.04,80,23,62,11,4.4
"84",30,"CEN",72,"Beeville, TX",611,1,114,1.06,0.51,48,0.181,6.6,4.5,1.08,83,24,70.5,9.8,4.4
"84",30,"CEN",72,"Beeville, TX",611,2,112,1.06,0.48,45,0.186,5.6,4.4,1.11,83,26,67.5,9.6,4.1
"84",30,"CEN",72,"Beeville, TX",635,1,117,1.01,0.49,48,0.171,5.1,4.5,1.02,82,24,70.5,9.8,4.3
"84",30,"CEN",72,"Beeville, TX",635,2,122,0.99,0.48,47,0.192,5.1,4.6,0.99,83,26,72.5,9.8,4.3
"84",30,"CEN",72,"Beeville, TX",638,1,120,1.04,0.5,47,0.179,6.7,3.9,1.08,84,22,71.5,10.8,4
"84",30,"CEN",72,"Beeville, TX",638,2,122,1.04,0.49,47,0.185,6.7,3.9,1.08,83,25,70,11,3.6
"84",30,"CEN",72,"Beeville, TX",649,1,117,1.01,0.47,46,0.198,5.8,4.6,1.01,80,28,69.5,10.2,4.4
"84",30,"CEN",72,"Beeville, TX",649,2,138,1.04,0.49,47,0.202,6.5,4.3,1.06,82,27,72,10.4,4.1
"84",30,"CEN",72,"Beeville, TX",679,1,161,1.05,0.51,48,0.22,6,4.1,1.06,83,26,73,10.2,4.2
"84",30,"CEN",72,"Beeville, TX",679,2,166,1.05,0.53,50,0.221,5.8,4.4,1.05,85,28,72,10.6,4.3
"84",40,"DEL",24,"Saint Joseph, LA",80,1,128,1.1,0.55,50,0.17,6.7,4.8,1.13,85,21,79,9.4,4.7
"84",40,"DEL",24,"Saint Joseph, LA",80,2,123,1.08,0.5,46,0.164,6.8,4.8,1.15,83,24,76,8,4.5
"84",40,"DEL",24,"Saint Joseph, LA",574,1,143,1.09,0.53,49,0.191,5.7,4.5,1.13,85,21,75.5,8.2,4.4
"84",40,"DEL",24,"Saint Joseph, LA",574,2,144,1.11,0.54,48,0.195,5.5,4.4,1.15,83,26,76.5,7.6,4.4
"84",40,"DEL",24,"Saint Joseph, LA",575,1,132,1.12,0.53,47,0.186,5.7,4.9,1.21,84,26,77.5,8.2,4.8
"84",40,"DEL",24,"Saint Joseph, LA",575,2,136,1.11,0.52,47,0.18,5.6,4.6,1.14,83,23,75.5,7.4,4.6
"84",40,"DEL",24,"Saint Joseph, LA",603,1,143,1.13,0.54,47,0.199,5.7,4.4,1.19,84,24,77.5,8,4.3
"84",40,"DEL",24,"Saint Joseph, LA",603,2,142,1.13,0.54,47,0.199,6.2,4.5,1.18,85,24,79,7.8,4.4
"84",40,"DEL",24,"Saint Joseph, LA",611,1,139,1.15,0.56,49,0.187,7,4.5,1.17,85,25,78.5,8.2,4.4
"84",40,"DEL",24,"Saint Joseph, LA",611,2,127,1.11,0.52,47,0.187,6.3,4.4,1.19,83,27,76,7.4,4.3
"84",40,"DEL",24,"Saint Joseph, LA",635,1,145,1.08,0.55,50,0.176,6.3,4.1,1.1,84,22,77.5,7.4,4.2
"84",40,"DEL",24,"Saint Joseph, LA",635,2,137,1.06,0.53,50,0.18,5.7,4.1,1.09,83,22,76,7.2,4
"84",40,"DEL",24,"Saint Joseph, LA",638,1,130,1.11,0.53,47,0.169,6.4,4.4,1.12,83,22,75.5,8.8,4.7
"84",40,"DEL",24,"Saint Joseph, LA",638,2,129,1.09,0.49,45,0.173,6.1,4.3,1.14,84,23,74,8,4.2
"84",40,"DEL",24,"Saint Joseph, LA",649,1,142,1.12,0.53,47,0.198,6.6,4.4,1.16,83,27,79,8.6,4.8
"84",40,"DEL",24,"Saint Joseph, LA",649,2,143,1.12,0.53,47,0.188,6.2,4.8,1.14,83,25,74.5,7.2,4.6
"84",40,"DEL",24,"Saint Joseph, LA",679,1,161,1.12,0.58,51,0.209,6.1,4.2,1.13,85,26,79,8.4,4.3
"84",40,"DEL",24,"Saint Joseph, LA",679,2,156,1.11,0.55,50,0.216,6.2,4.3,1.17,85,27,77,8.4,3.9
"84",40,"DEL",24,"Saint Joseph, LA",690,1,131,1.13,0.54,48,0.184,6.4,4.4,1.21,85,24,75,8,4.2
"84",40,"DEL",24,"Saint Joseph, LA",690,2,140,1.13,0.54,47,0.195,5.6,4.3,1.2,84,23,74,7,4.1
"84",40,"DEL",25,"Stoneville, MS",80,1,127,1.12,0.53,47,0.19,7.2,4.4,1.16,85,22,78,9.2,4.5
"84",40,"DEL",25,"Stoneville, MS",80,2,129,1.13,0.56,49,0.191,6.1,4.4,1.2,84,22,78.5,9.2,4.8
"84",40,"DEL",25,"Stoneville, MS",574,1,143,1.15,0.54,47,0.194,5.6,4.3,1.22,83,27,76,8.4,4.2
"84",40,"DEL",25,"Stoneville, MS",574,2,149,1.17,0.57,48,0.189,5.8,4,1.24,85,26,67.5,8.4,4
"84",40,"DEL",25,"Stoneville, MS",575,1,126,1.12,0.54,47,0.19,5.6,4.7,1.19,85,24,77.5,9.2,4.7
"84",40,"DEL",25,"Stoneville, MS",575,2,135,1.17,0.54,46,0.184,5.3,4.4,1.23,84,27,76.5,9.8,4.4
"84",40,"DEL",25,"Stoneville, MS",603,1,138,1.15,0.54,47,0.185,5.7,4.6,1.21,83,26,77,9.2,4.4
"84",40,"DEL",25,"Stoneville, MS",603,2,144,1.19,0.6,50,0.193,6.6,3.8,1.2,84,27,78,9,4.1
"84",40,"DEL",25,"Stoneville, MS",611,1,150,1.16,0.55,47,0.174,6.5,4.4,1.2,82,25,77.5,9,4.5
"84",40,"DEL",25,"Stoneville, MS",611,2,133,1.1,0.46,42,0.174,6.5,4.3,1.22,84,26,77,9.2,4.2
"84",40,"DEL",25,"Stoneville, MS",635,1,132,1.08,0.53,49,0.192,5.7,4.2,1.14,85,24,75.5,8.4,4.6
"84",40,"DEL",25,"Stoneville, MS",635,2,137,1.08,0.52,48,0.187,6.2,4.2,1.11,83,26,74.5,8.8,3.9
"84",40,"DEL",25,"Stoneville, MS",638,1,130,1.15,0.55,47,0.186,7,4.1,1.19,82,24,74.5,9,4.2
"84",40,"DEL",25,"Stoneville, MS",638,2,147,1.16,0.57,48,0.199,6.7,3.8,1.19,83,27,78,8.8,3.8
"84",40,"DEL",25,"Stoneville, MS",649,1,146,1.17,0.59,50,0.202,6.3,4.4,1.21,84,25,78,8.8,4.3
"84",40,"DEL",25,"Stoneville, MS",649,2,154,1.19,0.58,48,0.216,6.2,4.4,1.22,85,28,78.5,9,4.2
"84",40,"DEL",25,"Stoneville, MS",679,1,159,1.18,0.62,52,0.219,6,4.2,1.21,86,28,77,9.2,4.2
"84",40,"DEL",25,"Stoneville, MS",679,2,161,1.19,0.6,50,0.212,5.8,4.1,1.25,83,29,77,9.4,4
"84",40,"DEL",25,"Stoneville, MS",690,1,133,1.17,0.55,47,0.178,6.5,4.4,1.22,84,24,76.5,9,4.5
"84",40,"DEL",25,"Stoneville, MS",690,2,134,1.17,0.56,47,0.19,6,4.1,1.22,86,23,76.5,8.6,3.9
"84",40,"DEL",27,"Clarkedale, AR",80,1,132,1.15,0.55,47,0.179,7.7,4.2,1.24,84,24,79,9.6,4.3
"84",40,"DEL",27,"Clarkedale, AR",80,2,157,1.16,0.54,46,0.186,7,4,1.22,84,25,76.5,8.8,3.9
"84",40,"DEL",27,"Clarkedale, AR",574,1,146,1.13,0.56,49,0.2,6.1,4.4,1.14,84,27,77.5,8.8,4.3
