"yr","regcode","reg","loccode","loc","vcode","rep","yt","x25sl","x50sl","ui","t1","e1","mic","uhm_mot","ui_mot","str_mot","rd_mot","b_mot","mic_mot"
80,20,"EAS",33,"Auburn, AL",574,1,"107",1.03,0.48,46,167,4.8,4.8,1.01,81,21,61.5,9.2,5.1
80,20,"EAS",33,"Auburn, AL",574,2,"138",1,0.44,44,177,5.4,4.6,1.02,81,22,66,9.6,5
80,20,"EAS",33,"Auburn, AL",611,1,"121",1,0.45,45,167,5.4,4.9,1.07,83,22,60,9.4,5.6
80,20,"EAS",33,"Auburn, AL",611,2,"125",1.01,0.46,45,165,5.1,5.3,1.04,80,22,69,10.2,5.4
80,20,"EAS",30,"Jackson, TN",498,1,"195",1.18,0.6,49,283,6.2,3.6,1.23,85,30,72.5,12.4,3.7
80,20,"EAS",30,"Jackson, TN",498,2,"181",1.21,0.6,49,268,6.2,3.7,1.21,87,27,74,11.6,3.7
80,20,"EAS",30,"Jackson, TN",254,1,"185",1.26,0.59,46,234,6,3.5,1.25,84,26,71.5,13.2,3.9
80,20,"EAS",30,"Jackson, TN",254,2,"167",1.24,0.6,48,223,5.4,4.1,1.29,84,26,70,13.2,4.1
80,20,"EAS",30,"Jackson, TN",499,1,"146",1.1,0.52,47,195,5.4,3.8,1.12,84,22,73.5,13,4
80,20,"EAS",30,"Jackson, TN",499,2,"162",1.12,0.53,46,215,5.2,3.4,1.14,82,24,73.5,13.2,3.6
80,20,"EAS",30,"Jackson, TN",80,1,"141",1.17,0.53,45,214,6.2,4.2,1.23,83,25,69.5,12.8,4.4
80,20,"EAS",30,"Jackson, TN",80,2,"161",1.18,0.55,46,220,5.3,4.3,1.23,84,26,68.5,12.8,4.4
80,20,"EAS",30,"Jackson, TN",468,1,"166",1.23,0.58,47,207,5.5,4.4,1.23,84,24,68.5,12.8,4.3
80,20,"EAS",30,"Jackson, TN",468,2,"167",1.21,0.57,46,214,5.1,4.2,1.24,85,25,72,12,4.1
80,20,"EAS",30,"Jackson, TN",570,1,"166",1.2,0.58,48,220,5.7,4.3,1.23,83,27,72,12.2,4.2
80,20,"EAS",30,"Jackson, TN",570,2,"168",1.2,0.55,45,224,5.3,4.2,1.24,83,28,69,12.8,4.1
80,20,"EAS",30,"Jackson, TN",462,1,"183",1.2,0.56,46,236,5.9,4,1.27,84,28,74,12.2,3.9
80,20,"EAS",30,"Jackson, TN",462,2,"178",1.22,0.58,47,245,6.2,3.9,1.26,85,27,73,11.8,4
80,20,"EAS",30,"Jackson, TN",603,1,"169",1.19,0.54,44,204,5.6,4.1,1.2,83,26,72,13.4,4.1
80,20,"EAS",30,"Jackson, TN",603,2,"174",1.18,0.57,47,222,5.6,4.2,1.17,84,26,72,13,4.2
80,20,"EAS",30,"Jackson, TN",475,1,"165",1.15,0.49,42,207,6,3.7,1.21,82,26,68.5,13.6,3.8
80,20,"EAS",30,"Jackson, TN",475,2,"163",1.16,0.52,44,215,5.6,4.2,1.16,82,26,72,13.2,4.1
80,20,"EAS",30,"Jackson, TN",469,1,"164",1.19,0.59,48,214,7.1,4.8,1.22,85,28,70,12.8,4.6
80,20,"EAS",30,"Jackson, TN",469,2,"168",1.21,0.6,48,219,7.4,4.5,1.25,86,26,69.5,13,4.1
80,20,"EAS",30,"Jackson, TN",597,1,"164",1.17,0.55,46,226,7.1,4.3,1.21,84,28,73.5,12.4,4.1
80,20,"EAS",30,"Jackson, TN",597,2,"173",1.2,0.59,48,224,7.5,3.9,1.22,85,27,74,12.8,4
80,20,"EAS",30,"Jackson, TN",450,1,"165",1.14,0.51,43,208,5.8,3.7,1.21,84,26,73,12.6,3.9
80,20,"EAS",30,"Jackson, TN",450,2,"166",1.13,0.52,44,223,5.7,4.2,1.18,83,25,71.5,12.8,4.2
80,20,"EAS",30,"Jackson, TN",574,1,"169",1.16,0.52,44,212,5.8,4.1,1.19,84,24,73.5,13,4.3
80,20,"EAS",30,"Jackson, TN",574,2,"155",1.14,0.5,43,214,5.3,3.7,1.18,81,26,73.5,13,3.8
80,20,"EAS",30,"Jackson, TN",611,1,"160",1.2,0.56,46,212,6.3,3.7,1.23,84,26,71.5,12,3.9
80,20,"EAS",30,"Jackson, TN",611,2,"149",1.17,0.51,43,217,6.4,3.8,1.24,84,24,74,11.4,4.1
80,20,"EAS",171,"Milan, TN",498,1,"197",1.18,0.56,47,257,5.9,4.1,1.16,85,30,74.5,13,4
80,20,"EAS",171,"Milan, TN",498,2,"201",1.2,0.6,49,258,5.1,4.1,1.22,87,28,73.5,13,4.1
80,20,"EAS",171,"Milan, TN",254,1,"170",1.16,0.54,46,207,5.3,4.1,1.24,86,21,73.5,12.6,4.1
80,20,"EAS",171,"Milan, TN",254,2,"167",1.18,0.56,46,204,5.1,4.4,1.2,84,23,74,12.6,4.2
80,20,"EAS",171,"Milan, TN",499,1,"141",1.01,0.44,43,176,5.2,4.1,1.01,82,22,70,12.2,4
80,20,"EAS",171,"Milan, TN",499,2,"149",1.06,0.5,46,188,4.9,4,1.04,81,23,74.5,13.2,3.8
80,20,"EAS",171,"Milan, TN",80,1,"150",1.12,0.49,43,198,6,4.6,1.15,83,25,71,14.2,4.6
80,20,"EAS",171,"Milan, TN",80,2,"154",1.15,0.52,44,188,6,4.6,1.15,83,24,72,13,4.7
80,20,"EAS",171,"Milan, TN",468,1,"166",1.15,0.52,44,201,5.2,4.1,1.22,83,26,64,13.2,3.9
80,20,"EAS",171,"Milan, TN",468,2,"169",1.15,0.51,43,200,5.3,3.8,1.2,82,24,72,13,3.9
80,20,"EAS",171,"Milan, TN",570,1,"171",1.17,0.52,43,198,5.1,4.5,1.23,83,28,71.5,13,4.1
80,20,"EAS",171,"Milan, TN",570,2,"189",1.18,0.56,46,204,5.5,4.2,1.24,84,25,71.5,12.6,4.3
80,20,"EAS",171,"Milan, TN",462,1,"178",1.19,0.54,45,187,5.1,4.3,1.28,83,26,73,12.8,4.3
80,20,"EAS",171,"Milan, TN",462,2,"173",1.2,0.58,47,195,5.7,4,1.24,84,24,74,12.8,4.1
80,20,"EAS",171,"Milan, TN",603,1,"168",1.13,0.52,45,198,5.2,4.5,1.16,85,24,71,14,4.4
80,20,"EAS",171,"Milan, TN",603,2,"163",1.14,0.51,43,195,5.5,4.2,1.17,84,24,70.5,13.8,4.4
80,20,"EAS",171,"Milan, TN",475,1,"157",1.14,0.49,43,178,5.2,4.1,1.21,83,22,71.5,13.4,4.2
80,20,"EAS",171,"Milan, TN",475,2,"158",1.15,0.53,45,186,5.6,3.9,1.18,82,23,73.5,13.6,3.9
80,20,"EAS",171,"Milan, TN",469,1,"160",1.15,0.51,43,214,6.7,4.6,1.21,84,24,72.5,13.2,4.7
80,20,"EAS",171,"Milan, TN",469,2,"164",1.13,0.5,43,204,5.3,4.3,1.22,83,25,69.5,14,4.4
80,20,"EAS",171,"Milan, TN",597,1,"176",1.19,0.53,44,226,6.7,4.2,1.24,85,25,72,12.8,4.2
80,20,"EAS",171,"Milan, TN",597,2,"156",1.18,0.54,44,225,6.3,3.9,1.23,85,26,72.5,12.8,4
80,20,"EAS",171,"Milan, TN",450,1,"172",1.12,0.51,45,203,5,4.3,1.13,83,24,73,13.6,4.4
80,20,"EAS",171,"Milan, TN",450,2,"165",1.12,0.52,45,209,5,4,1.16,84,23,70,12.2,4.3
80,20,"EAS",171,"Milan, TN",574,1,"168",1.14,0.53,46,211,5,4.2,1.18,84,23,73.5,13,4.2
80,20,"EAS",171,"Milan, TN",574,2,"157",1.16,0.52,43,227,5.3,4.2,1.19,85,22,68,13.8,4.1
80,20,"EAS",171,"Milan, TN",611,1,"158",1.11,0.49,43,195,5.3,4.4,1.16,82,25,69.5,13,4.4
80,20,"EAS",171,"Milan, TN",611,2,"157",1.11,0.5,44,207,6,4.1,1.08,81,25,70,12.2,4.3
80,20,"EAS",167,"Ames Plantation, TN",498,1,"196",1.16,0.6,50,245,5.6,4.5,1.22,87,28,66.5,12.2,4.6
80,20,"EAS",167,"Ames Plantation, TN",498,2,"199",1.17,0.56,47,254,5.4,4.4,1.23,87,31,69.5,12.2,4.4
80,20,"EAS",167,"Ames Plantation, TN",254,1,"160",1.16,0.55,47,205,5.8,4.8,1.14,83,25,58,10,4.6
80,20,"EAS",167,"Ames Plantation, TN",254,2,"147",1.11,0.5,44,211,6,4.3,1.14,84,23,64,12,4.4
80,20,"EAS",167,"Ames Plantation, TN",499,1,"141",1.06,0.47,44,175,5.8,4.5,1.11,83,22,63.5,12.4,4.8
80,20,"EAS",167,"Ames Plantation, TN",499,2,"148",1.05,0.49,46,190,5.4,4.4,1.09,84,22,67.5,12,4.4
80,20,"EAS",167,"Ames Plantation, TN",80,1,"151",1.11,0.54,48,203,6.2,4.8,1.16,83,24,66.5,12.6,5.1
80,20,"EAS",167,"Ames Plantation, TN",80,2,"139",1.1,0.49,44,193,6.4,5.1,1.09,83,27,67.8,11.8,5
80,20,"EAS",167,"Ames Plantation, TN",468,1,"166",1.16,0.54,46,204,5.6,4.4,1.2,85,25,71,12.6,4.6
80,20,"EAS",167,"Ames Plantation, TN",468,2,"163",1.19,0.58,48,212,5.4,4.4,1.22,85,25,70.5,12,4.8
80,20,"EAS",167,"Ames Plantation, TN",570,1,"160",1.16,0.58,49,191,6.9,4.8,1.23,85,27,67,11.6,4.3
80,20,"EAS",167,"Ames Plantation, TN",570,2,"163",1.17,0.53,45,209,5.8,4.4,1.22,85,25,69,12.2,4.9
80,20,"EAS",167,"Ames Plantation, TN",462,1,"175",1.23,0.63,51,226,6.2,4.4,1.25,85,26,71,11.4,4.6
80,20,"EAS",167,"Ames Plantation, TN",462,2,"176",1.2,0.59,49,226,6.1,4.4,1.25,86,26,69.5,12,4.4
80,20,"EAS",167,"Ames Plantation, TN",603,1,"165",1.17,0.58,49,203,5.7,4.8,1.19,85,23,71.5,12.6,5
80,20,"EAS",167,"Ames Plantation, TN",603,2,"137",1.14,0.57,50,193,5.8,4.6,1.15,84,24,70.5,11.4,4.6
80,20,"EAS",167,"Ames Plantation, TN",475,1,"143",1.13,0.53,47,191,5.6,4.7,1.16,83,22,70.5,11.8,4.7
80,20,"EAS",167,"Ames Plantation, TN",475,2,"149",1.17,0.55,46,175,5.5,4.6,1.1,82,22,72.5,12,4.6
80,20,"EAS",167,"Ames Plantation, TN",469,1,"148",1.14,0.53,46,209,7.2,5.2,1.17,84,26,70,11,5.1
80,20,"EAS",167,"Ames Plantation, TN",469,2,"157",1.14,0.57,49,196,7,5,1.2,85,24,72,11.6,5
80,20,"EAS",167,"Ames Plantation, TN",597,1,"162",1.15,0.58,50,199,6.9,4.8,1.18,85,24,73,11.2,4.8
80,20,"EAS",167,"Ames Plantation, TN",597,2,"158",1.11,0.5,45,211,6.8,4.2,1.19,85,27,61.5,11.4,4.3
80,20,"EAS",167,"Ames Plantation, TN",450,1,"145",1.11,0.53,47,215,5.4,4.4,1.13,84,23,69,11.6,4.9
80,20,"EAS",167,"Ames Plantation, TN",450,2,"156",1.13,0.54,47,183,4.8,4.8,1.15,85,24,69,12.8,4.6
80,20,"EAS",167,"Ames Plantation, TN",574,1,"158",1.12,0.56,49,194,5.3,4.6,1.19,86,24,64.5,10.4,4.6
80,20,"EAS",167,"Ames Plantation, TN",574,2,"142",1.11,0.52,46,195,5.5,4.4,1.16,84,23,66,12.2,4.7
80,20,"EAS",167,"Ames Plantation, TN",611,1,"145",1.1,0.5,44,194,5.8,4.8,1.13,83,25,69,11.2,4.9
80,20,"EAS",167,"Ames Plantation, TN",611,2,"150",1.17,0.57,48,197,6.3,4.9,1.2,86,24,72.5,11,4.9
80,20,"EAS",37,"Rocky Mount, NC",498,1,"184",1.06,0.54,50,240,6.6,4.3,1.06,83,32,70.5,10.4,4.3
80,20,"EAS",37,"Rocky Mount, NC",498,2,"182",1.04,0.53,50,233,5.7,4.4,0.96,82,30,74.5,10.4,4.3
80,20,"EAS",37,"Rocky Mount, NC",254,1,"146",1.03,0.49,46,167,6.4,4.4,0.98,81,21,72,9.8,4.5
80,20,"EAS",37,"Rocky Mount, NC",254,2,"134",1.05,0.49,46,182,5.9,4,1.01,81,23,69.5,10.6,4.5
80,20,"EAS",37,"Rocky Mount, NC",499,1,"128",0.95,0.43,45,154,5.6,4.6,0.96,80,21,68,10,4.5
80,20,"EAS",37,"Rocky Mount, NC",499,2,"113",0.98,0.49,49,157,6.4,4.7,0.96,82,21,65.5,9.8,4.7
80,20,"EAS",37,"Rocky Mount, NC",80,1,"130",1,0.49,48,194,7.6,4.4,1.02,82,23,65.5,10.4,4.8
80,20,"EAS",37,"Rocky Mount, NC",80,2,"146",1.02,0.48,46,192,7.1,4.4,1.01,82,26,67.5,10.2,4.6
80,20,"EAS",37,"Rocky Mount, NC",468,1,"131",1,0.46,45,188,6.5,4.8,1,82,21,67,9,4.6
80,20,"EAS",37,"Rocky Mount, NC",468,2,"145",1.01,0.47,46,179,6,5,1.04,83,23,68.5,9.6,5.1
80,20,"EAS",37,"Rocky Mount, NC",570,1,"141",1.01,0.46,45,185,6.2,4.6,0.99,81,22,68,9,4.7
80,20,"EAS",37,"Rocky Mount, NC",570,2,"147",1.04,0.49,46,189,6.8,5,1.03,83,23,70,10.4,5
80,20,"EAS",37,"Rocky Mount, NC",462,1,"139",1.07,0.53,48,183,7,4.7,1.08,83,22,72,9.4,4.7
80,20,"EAS",37,"Rocky Mount, NC",462,2,"151",1.05,0.49,45,191,6.1,4.9,1.08,84,25,68.5,10,4.6
80,20,"EAS",37,"Rocky Mount, NC",603,1,"150",1.02,0.48,46,186,6,4.6,1.05,83,22,70,11,4.6
80,20,"EAS",37,"Rocky Mount, NC",603,2,"160",0.99,0.46,45,198,6.2,4.8,1.06,84,23,70.5,10.8,4.8
80,20,"EAS",37,"Rocky Mount, NC",475,1,"143",1.05,0.48,45,182,6.3,4.4,1.03,81,22,68.5,10.2,4.4
80,20,"EAS",37,"Rocky Mount, NC",475,2,"140",1,0.46,46,177,6.7,4.5,1.02,83,22,70.5,9.8,4.5
80,20,"EAS",37,"Rocky Mount, NC",469,1,"146",1.04,0.53,50,201,7.9,4.6,1.04,84,23,66.5,9.8,4.9
80,20,"EAS",37,"Rocky Mount, NC",469,2,"145",1.05,0.52,49,208,7.8,5,1.04,84,27,69.5,9.6,4.9
80,20,"EAS",37,"Rocky Mount, NC",597,1,"142",1,0.47,46,201,7.1,4.8,0.97,81,24,71.5,10.2,4.5
80,20,"EAS",37,"Rocky Mount, NC",597,2,"147",1.04,0.51,48,194,6.7,4.7,0.98,81,23,69.5,10.8,4.7
80,20,"EAS",37,"Rocky Mount, NC",450,1,"134",0.98,0.47,47,179,5.5,4.4,1.01,82,22,68.5,10,4.4
80,20,"EAS",37,"Rocky Mount, NC",450,2,"157",0.98,0.45,45,204,5.5,4.4,1.05,83,22,68,9,4.4
80,20,"EAS",37,"Rocky Mount, NC",574,1,"134",0.97,0.46,46,159,5.3,4.8,0.95,81,22,69.5,9,4.8
80,20,"EAS",37,"Rocky Mount, NC",574,2,"140",0.99,0.46,46,183,5.1,4.6,0.99,82,23,68.5,9.2,4.7
80,20,"EAS",37,"Rocky Mount, NC",611,1,"119",1.05,0.51,47,183,6,4.6,1.06,83,21,69.5,9.4,5.1
80,20,"EAS",37,"Rocky Mount, NC",611,2,"127",1.04,0.49,47,176,6.2,5,1.03,82,23,71,9.4,5
80,20,"EAS",35,"Tifton, GA",498,1,"177",1.12,0.56,50,234,5.1,4.6,1.14,85,30,63.5,10,4.3
80,20,"EAS",35,"Tifton, GA",498,2,"187",1.08,0.52,48,244,5.2,4.5,1.11,85,28,68,10.2,4.6
80,20,"EAS",35,"Tifton, GA",254,1,"137",1.12,0.52,45,203,5.1,5.1,1.12,81,28,51.5,7.2,5.1
80,20,"EAS",35,"Tifton, GA",254,2,"139",1.07,0.49,45,185,5.2,5.1,1.12,84,23,69.5,9.2,5.1
80,20,"EAS",35,"Tifton, GA",499,1,"140",1.02,0.47,46,181,4.7,4.7,1.08,84,23,65.5,10.4,4.8
80,20,"EAS",35,"Tifton, GA",499,2,"111",0.9,0.4,44,174,5.1,4.8,0.92,81,21,68,9.6,5.1
80,20,"EAS",35,"Tifton, GA",80,1,"129",1.07,0.52,48,169,5.4,4.9,1.12,85,23,69.5,10.8,5.5
80,20,"EAS",35,"Tifton, GA",80,2,"135",1.06,0.51,47,177,5.8,5.6,1.09,82,25,71,9.4,5.4
80,20,"EAS",35,"Tifton, GA",468,1,"138",1.12,0.53,47,209,4.2,5.4,1.15,83,25,51,9,5.5
80,20,"EAS",35,"Tifton, GA",468,2,"147",1.07,0.54,49,187,5,5.2,1.1,84,23,65.5,9.4,5.2
80,20,"EAS",35,"Tifton, GA",570,1,"148",1.11,0.53,47,215,4.8,5.1,1.12,83,24,63,11.2,5.2
80,20,"EAS",35,"Tifton, GA",570,2,"145",1.09,0.53,48,192,4.9,5.2,1,82,22,64.5,10,5.2
80,20,"EAS",35,"Tifton, GA",462,1,"147",1.07,0.52,48,210,5.5,5.3,1.11,85,24,66.5,9,5.4
80,20,"EAS",35,"Tifton, GA",462,2,"148",1.13,0.55,48,229,5.2,5,1.13,85,26,68,9.2,5
80,20,"EAS",35,"Tifton, GA",603,1,"140",1.05,0.49,46,211,5.7,5.2,1.1,83,27,68,9.8,5.4
80,20,"EAS",35,"Tifton, GA",603,2,"153",1.07,0.49,45,191,5.5,5.4,1.11,84,22,67,10.6,5.5
80,20,"EAS",35,"Tifton, GA",475,1,"147",1.03,0.46,44,186,5.3,5.2,1.08,83,24,68.5,9.4,5.2
80,20,"EAS",35,"Tifton, GA",475,2,"143",1.06,0.49,45,190,5.5,5.2,1.1,83,23,66.5,9.6,5.3
80,20,"EAS",35,"Tifton, GA",469,1,"127",1.11,0.55,48,201,7.1,5.6,1.1,84,24,60.5,9.2,5.9
80,20,"EAS",35,"Tifton, GA",469,2,"136",1.06,0.5,47,195,7,5.4,1.08,84,24,61.5,9.2,5.8
80,20,"EAS",35,"Tifton, GA",597,1,"149",1.02,0.51,49,202,6.1,5.3,1.04,84,22,70.5,9.6,5.4
80,20,"EAS",35,"Tifton, GA",597,2,"143",1,0.46,45,194,6,5.4,0.98,82,24,52.5,7,5.5
80,20,"EAS",35,"Tifton, GA",450,1,"145",1.04,0.52,49,203,4.9,5.2,1.05,84,25,66,8.4,5.1
80,20,"EAS",35,"Tifton, GA",450,2,"148",1.02,0.5,48,210,4.9,5,1.08,85,23,65,10.2,5.1
80,20,"EAS",35,"Tifton, GA",574,1,"152",1.04,0.49,47,212,5.1,5,1.04,84,24,64,10,5.1
80,20,"EAS",35,"Tifton, GA",574,2,"141",1.01,0.49,48,182,5.2,5.3,1.02,83,22,67,9,5.3
80,20,"EAS",35,"Tifton, GA",611,1,"137",1.07,0.49,46,194,5.9,5.2,1.09,83,25,64,8.6,5.5
80,20,"EAS",35,"Tifton, GA",611,2,"143",1.08,0.51,47,196,6,5.4,1.12,84,24,67.5,8.2,5.6
80,20,"EAS",36,"Florence, SC",498,1,"166",1.11,0.55,49,234,6.5,4.8,1.09,83,28,64,8.4,5.1
80,20,"EAS",36,"Florence, SC",498,2,"161",1.09,0.54,49,228,6.2,5,1.12,84,29,70.5,9.8,4.8
80,20,"EAS",36,"Florence, SC",254,1,"132",1.06,0.51,48,191,6,5.3,1.06,82,25,68,9.2,5.2
80,20,"EAS",36,"Florence, SC",254,2,"143",1.05,0.49,47,190,5.8,5.2,1.07,81,28,69.5,10,5
80,20,"EAS",36,"Florence, SC",499,1,"115",0.99,0.46,46,172,6.2,5.1,1,81,25,69,10,5.2
80,20,"EAS",36,"Florence, SC",499,2,"120",1,0.47,47,166,6.4,5.2,0.99,82,23,71,9.4,4.9
80,20,"EAS",36,"Florence, SC",80,1,"117",1.02,0.49,47,188,7.3,5.9,1.04,83,23,69,9.2,5.8
80,20,"EAS",36,"Florence, SC",80,2,"119",1,0.48,48,179,7,5.7,1.04,83,22,70.5,9.2,5.7
80,20,"EAS",36,"Florence, SC",468,1,"122",1.04,0.49,46,188,5.8,5.5,1.07,83,21,68,9.2,5
80,20,"EAS",36,"Florence, SC",468,2,"136",1.06,0.5,47,194,6.5,5.4,0.98,81,22,70.5,9.4,5.3
80,20,"EAS",36,"Florence, SC",570,1,"131",1.03,0.49,48,181,6,5.5,1.07,83,23,68.5,9.6,5.5
80,20,"EAS",36,"Florence, SC",570,2,"132",1.05,0.51,48,207,5.9,5.3,1.07,81,23,68.5,10,5.4
80,20,"EAS",36,"Florence, SC",462,1,"139",1.05,0.51,49,202,6.2,5.4,1.03,83,23,67,8.4,5.3
80,20,"EAS",36,"Florence, SC",462,2,"142",1.05,0.5,47,205,6.5,5.3,1.09,85,25,69.5,9.4,5.3
80,20,"EAS",36,"Florence, SC",603,1,"134",1.03,0.48,46,209,6.2,5.6,1.07,83,23,70.5,9.2,5.6
80,20,"EAS",36,"Florence, SC",603,2,"134",1.03,0.49,47,201,5.8,5.7,0.99,82,23,71,9.8,5.4
80,20,"EAS",36,"Florence, SC",475,1,"120",1.01,0.47,47,178,5.9,5.7,1.02,82,22,68.5,9.6,5.3
80,20,"EAS",36,"Florence, SC",475,2,"133",1.02,0.49,48,196,6,5.5,1.02,81,20,68.5,9.6,5.7
80,20,"EAS",36,"Florence, SC",469,1,"127",1.02,0.49,47,202,7.4,5.9,1.04,83,23,71,9.4,5.6
80,20,"EAS",36,"Florence, SC",469,2,"123",1.02,0.49,48,207,8,5.9,1,82,22,70,8.6,5.7
80,20,"EAS",36,"Florence, SC",597,1,"135",1.04,0.51,48,209,7.2,5.5,1.07,83,24,69.5,9.4,5.5
80,20,"EAS",36,"Florence, SC",597,2,"135",1.05,0.48,45,217,6.6,5.3,1.01,81,26,72,9,5
80,20,"EAS",36,"Florence, SC",450,1,"132",1.02,0.49,48,211,5.9,5.7,1,81,24,69,9.2,5.3
80,20,"EAS",36,"Florence, SC",450,2,"143",1.02,0.48,47,223,5.9,5.2,1.02,81,25,72,9.4,5.2
80,20,"EAS",36,"Florence, SC",574,1,"131",1.05,0.5,47,196,5.8,5.2,1.08,83,23,59.5,10.2,5.4
80,20,"EAS",36,"Florence, SC",574,2,"142",1.03,0.48,46,208,5.5,5.5,1.09,82,24,68.5,9.6,5.4
80,20,"EAS",36,"Florence, SC",611,1,"123",1.03,0.49,47,186,6.7,5.7,1.06,83,21,66.5,9.4,5.5
80,20,"EAS",36,"Florence, SC",611,2,"115",1.03,0.51,49,183,6.7,5.6,0.98,81,23,70.5,9,5.6
80,30,"CEN",23,"Bossier City, LA",498,1,"184",1.17,0.58,48,257,5.5,4.6,1.17,85,26,72,10.6,4.7
80,30,"CEN",23,"Bossier City, LA",498,2,"171",1.14,0.54,46,230,5.3,4.8,1.22,86,27,72,10.8,4.8
80,30,"CEN",23,"Bossier City, LA",254,1,"159",1.16,0.56,47,205,5.4,5,1.17,83,23,71.5,11.4,4.8
80,30,"CEN",23,"Bossier City, LA",254,2,"158",1.17,0.55,46,202,5.5,4.8,1.24,85,25,68,10.8,4.8
80,30,"CEN",23,"Bossier City, LA",499,1,"138",1,0.46,45,206,5.3,4.8,0.96,82,21,64.5,11,4.7
80,30,"CEN",23,"Bossier City, LA",499,2,"141",1.04,0.5,47,191,5.6,4.7,1.01,82,20,66,10.8,4.9
80,30,"CEN",23,"Bossier City, LA",80,1,"132",1.1,0.52,46,180,5.6,5.4,1.16,85,24,62,11.6,5.3
80,30,"CEN",23,"Bossier City, LA",80,2,"139",1.1,0.5,45,182,5.8,5.4,1.16,85,23,71.5,11.2,5.3
80,30,"CEN",23,"Bossier City, LA",475,1,"139",1.11,0.51,45,179,5.7,5.2,1.08,83,21,71.5,10.8,5.3
80,30,"CEN",23,"Bossier City, LA",475,2,"144",1.12,0.52,45,210,6.1,5,1.19,84,24,70,10.4,5
80,30,"CEN",23,"Bossier City, LA",469,1,"142",1.11,0.53,47,195,6.8,5.4,1.17,84,22,72,10,5.6
80,30,"CEN",23,"Bossier City, LA",469,2,"138",1.09,0.48,43,200,7.1,5.1,1.14,83,23,62.5,10.6,5.6
80,30,"CEN",23,"Bossier City, LA",450,1,"155",1.12,0.52,46,205,6.1,5,1.14,84,22,70.5,10.8,5
80,30,"CEN",23,"Bossier City, LA",450,2,"144",1.09,0.51,46,204,5.2,4.9,1.13,83,23,67.5,10.4,4.9
80,30,"CEN",23,"Bossier City, LA",574,1,"152",1.12,0.53,46,207,5.3,4.9,1.12,84,23,70,10.8,5
80,30,"CEN",23,"Bossier City, LA",574,2,"154",1.13,0.5,43,205,5.6,4.5,1.19,85,25,70,11,4.8
80,30,"CEN",23,"Bossier City, LA",460,1,"131",1.09,0.47,42,179,4.7,5,1.16,84,21,70,10.4,5.4
80,30,"CEN",23,"Bossier City, LA",460,2,"129",1.1,0.49,44,190,4.9,5.4,1.13,83,20,70.5,9.6,5.6
80,30,"CEN",23,"Bossier City, LA",575,1,"113",1.08,0.47,42,190,5.1,5.5,1.09,83,22,68,10,5.6
80,30,"CEN",23,"Bossier City, LA",575,2,"138",1.12,0.49,43,193,5.2,5.6,1.19,84,24,70.5,11,5.5
80,30,"CEN",21,"Weslaco, TX",498,1,"197",1.12,0.59,51,235,5.5,4.6,1.13,87,24,72,11.8,4.6
80,30,"CEN",21,"Weslaco, TX",498,2,"176",1.09,0.56,50,227,5.7,4.4,1.12,86,26,72,10.8,4.2
80,30,"CEN",21,"Weslaco, TX",254,1,"162",1.1,0.55,49,192,5.2,4.5,1.15,85,22,68,11.8,4.4
80,30,"CEN",21,"Weslaco, TX",254,2,"163",1.14,0.53,46,201,6.5,3.9,1.16,85,24,73.5,10.8,4
80,30,"CEN",21,"Weslaco, TX",499,1,"131",1.02,0.47,45,187,6.1,3.6,1.02,82,20,71.5,11,3.9
80,30,"CEN",21,"Weslaco, TX",499,2,"146",1.05,0.49,46,185,5.7,3.9,1.05,81,23,71,10.6,3.9
80,30,"CEN",21,"Weslaco, TX",80,1,"142",1.07,0.51,47,193,6.1,4.8,1.05,84,20,69.5,11.2,4.9
80,30,"CEN",21,"Weslaco, TX",80,2,"147",1.07,0.51,47,201,6.3,4.7,1.07,84,22,67,11.4,4.7
80,30,"CEN",21,"Weslaco, TX",475,1,"149",1.08,0.53,48,193,5.3,4.5,1,83,21,70,11,4.2
80,30,"CEN",21,"Weslaco, TX",475,2,"163",1.11,0.52,46,204,5.5,4.6,1.12,85,24,73,11,4.4
80,30,"CEN",21,"Weslaco, TX",469,1,"159",1.06,0.53,49,197,6.5,4.8,1.07,86,21,74,10,4.8
80,30,"CEN",21,"Weslaco, TX",469,2,"153",1.11,0.56,50,205,6.4,5,1.11,86,21,72.5,11,4.9
80,30,"CEN",21,"Weslaco, TX",450,1,"156",1.05,0.5,47,206,5.3,4.2,1.06,85,23,69,11.8,4.2
80,30,"CEN",21,"Weslaco, TX",450,2,"146",1.07,0.51,47,204,5.4,4.3,1.09,83,24,73,12.2,4.3
80,30,"CEN",21,"Weslaco, TX",574,1,"154",1.04,0.49,46,200,4.9,4.7,1.05,84,23,68.5,11.4,4
80,30,"CEN",21,"Weslaco, TX",574,2,"157",1.12,0.53,46,194,5.9,4.3,1.13,85,23,69.5,11.6,4.2
80,30,"CEN",21,"Weslaco, TX",460,1,"144",1.08,0.53,48,189,5.4,4.9,1.06,84,23,72,10.4,4.7
80,30,"CEN",21,"Weslaco, TX",460,2,"139",1.1,0.51,46,190,5.2,5,1.1,83,22,70,10.4,4.7
80,30,"CEN",21,"Weslaco, TX",575,1,"132",1.05,0.5,46,183,5.6,5.2,1.04,83,21,71,11,4.8
80,30,"CEN",21,"Weslaco, TX",575,2,"150",1.08,0.52,47,180,5.3,5.1,1.12,85,22,75.5,10.2,4.8
