"yr","regcode","reg","loccode","loc","vcode","rep","yt","x25sl","x50sl","t1","e1","mic","elg_star","ui_spin","str_spin","rd_spin","b_spin","mic_spin"
"90",20,"EAS",36,"Florence, SC",473,2,"113",1.15,0.57,181,7.8,4.9,10,78.3,27.6,85.5,8.1,4.9
"90",20,"EAS",36,"Florence, SC",513,1,"133",1.16,0.56,211,8,5,9.1,74.6,30.6,84.8,8.4,5
"90",20,"EAS",36,"Florence, SC",513,2,"134",1.17,0.57,206,8.3,5.1,9.4,74.1,32.1,85.4,8.6,4.9
"90",20,"EAS",36,"Florence, SC",570,1,"124",1.17,0.57,203,8.3,5.1,8.8,75.2,27.9,83.4,9.3,5
"90",20,"EAS",36,"Florence, SC",570,2,"134",1.17,0.56,192,7.5,4.9,8.9,73.6,27.1,84.6,9.4,5.1
"90",20,"EAS",36,"Florence, SC",575,1,"116",1.14,0.55,209,8,5.4,8.7,77.6,27.8,83.7,8.4,5.4
"90",20,"EAS",36,"Florence, SC",575,2,"103",1.17,0.59,193,8,4.9,9.3,73.1,28.9,84,8.2,5
"90",20,"EAS",36,"Florence, SC",578,1,"124",1.11,0.56,197,9,5,10,77.2,31.2,83.8,8.6,5
"90",20,"EAS",36,"Florence, SC",578,2,"122",1.12,0.58,196,10.8,4.8,10,70,29.2,84.9,8,4.9
"90",20,"EAS",36,"Florence, SC",611,1,"117",1.19,0.58,199,7.8,5,9.3,75.7,28.3,85,8,4.8
"90",20,"EAS",36,"Florence, SC",611,2,"122",1.17,0.58,207,8.3,5.1,9.4,71.5,29,84.8,6.4,5.1
"90",20,"EAS",36,"Florence, SC",649,1,"127",1.15,0.56,215,8.3,5.3,9.5,72.7,30.3,85.6,8.4,5.3
"90",20,"EAS",36,"Florence, SC",649,2,"134",1.17,0.57,239,8.5,4.8,9.9,74.8,33.5,85,8.3,4.9
"90",20,"EAS",36,"Florence, SC",654,1,"137",1.14,0.56,203,7.5,4.9,9,74.6,31,85,9,4.9
"90",20,"EAS",36,"Florence, SC",654,2,"138",1.17,0.56,222,8.3,5.2,9.5,72.3,32.1,83.8,8.2,5.1
"90",20,"EAS",36,"Florence, SC",670,1,"119",1.17,0.57,201,7.8,5.1,9.2,73.5,29.5,84.8,8.9,5.3
"90",20,"EAS",36,"Florence, SC",670,2,"115",1.19,0.57,203,8,5.3,9.1,75.2,29.9,84.4,9.4,5.3
"90",20,"EAS",36,"Florence, SC",689,1,"117",1.15,0.57,181,8.5,5,10,75.2,26.7,85.2,7.9,4.9
"90",20,"EAS",36,"Florence, SC",689,2,"123",1.15,0.56,183,8.5,4.8,10,77.2,27.8,84,8.1,4.9
"90",20,"EAS",36,"Florence, SC",697,1,"109",1.17,0.57,216,8,4.9,9.3,71.5,26.5,85,8.6,4.8
"90",20,"EAS",36,"Florence, SC",697,2,"106",1.15,0.55,185,8,5,9.3,72.2,28.1,84,7.5,4.9
"90",20,"EAS",36,"Florence, SC",706,1,"120",1.17,0.56,215,8,5.3,9,75.5,30,85.2,8.8,5.4
"90",20,"EAS",36,"Florence, SC",706,2,"136",1.17,0.6,204,7.8,5.3,8.9,72.4,29.4,84.3,8.8,5.6
"90",20,"EAS",36,"Florence, SC",731,1,"148",1.2,0.57,235,7.5,4.7,9.5,73.6,34.5,84.7,7.6,4.8
"90",20,"EAS",36,"Florence, SC",731,2,"146",1.17,0.56,231,7.5,4.8,9.2,72.6,33.6,86,9.5,4.8
"90",20,"EAS",36,"Florence, SC",741,1,"123",1.17,0.57,231,7.5,5,9.7,74.7,32.6,84.6,8.3,5.2
"90",20,"EAS",36,"Florence, SC",741,2,"134",1.15,0.55,206,7.8,5.1,9.4,71.9,32.1,83.7,8.3,4.8
"90",20,"EAS",36,"Florence, SC",750,1,"120",1.15,0.56,196,8,5.1,9.9,74.1,28.8,84.6,9,5.2
"90",20,"EAS",36,"Florence, SC",750,2,"127",1.15,0.56,205,9.5,5,10,73.5,28.7,85.7,8.5,5
"90",20,"EAS",36,"Florence, SC",816,1,"124",1.13,0.56,194,7.5,5.1,8.5,73.5,27.7,83.5,8.5,5.1
"90",20,"EAS",36,"Florence, SC",816,2,"125",1.18,0.56,209,7,5.1,8.8,73,28.5,85.5,8.2,5.2
"90",20,"EAS",36,"Florence, SC",827,1,"112",1.16,0.56,199,8,4.9,9.5,77.1,27.1,83.9,8,5
"90",20,"EAS",36,"Florence, SC",827,2,"125",1.15,0.56,198,8.5,5.2,9.7,78.1,26.9,86,8.4,5.3
"90",20,"EAS",87,"Belle Mina, AL",473,1,"126",1.06,0.52,230,7,4.8,9.2,68.4,32,83,7.3,4.9
"90",20,"EAS",87,"Belle Mina, AL",473,2,"127",1.09,0.55,210,7.3,4.5,8.5,62.2,27.3,83.9,7.2,4.6
"90",20,"EAS",87,"Belle Mina, AL",513,1,"119",1.11,0.55,174,9.5,5,9.3,64.6,26,85.5,7.6,5
"90",20,"EAS",87,"Belle Mina, AL",513,2,"115",1.11,0.53,180,9.5,4.4,9.1,70.7,24.3,83.3,7.9,4.7
"90",20,"EAS",87,"Belle Mina, AL",570,1,"117",1.12,0.54,190,9,4.4,9,67.7,25.7,83.4,8.2,4.5
"90",20,"EAS",87,"Belle Mina, AL",570,2,"115",1.12,0.53,196,7.3,4.9,8.6,63,28.2,83.9,6.2,4.9
"90",20,"EAS",87,"Belle Mina, AL",575,1,"135",1.12,0.55,218,8,4.4,8.4,69.4,31,84.7,7.3,4.4
"90",20,"EAS",87,"Belle Mina, AL",575,2,"114",1.1,0.54,174,10.3,4.6,9.4,66.6,25.2,84.1,7,4.4
"90",20,"EAS",87,"Belle Mina, AL",578,1,"106",1.1,0.53,187,9,4.9,9.1,68.7,24.8,82.3,7.4,4.8
"90",20,"EAS",87,"Belle Mina, AL",578,2,"121",1.08,0.54,227,6.8,4.8,8.9,68.3,32.1,83.5,7,4.8
"90",20,"EAS",87,"Belle Mina, AL",611,1,"112",1.09,0.53,180,9.3,4.5,9.3,68.7,25.9,84.2,7.9,4.2
"90",20,"EAS",87,"Belle Mina, AL",611,2,"125",1.08,0.53,210,9,4.5,9.4,70,31.1,83.4,8,4.7
"90",20,"EAS",87,"Belle Mina, AL",649,1,"111",1.08,0.54,178,9.8,4.5,9.4,69.9,23.8,84,7.6,4.4
"90",20,"EAS",87,"Belle Mina, AL",649,2,"121",1.07,0.53,208,7.3,5.1,8.7,69.1,30.2,83.5,7.8,4.9
"90",20,"EAS",87,"Belle Mina, AL",654,1,"133",1.12,0.55,213,8.5,4.9,9.2,58.3,31.8,84.3,8.1,4.8
"90",20,"EAS",87,"Belle Mina, AL",654,2,"132",1.11,0.54,206,8.3,4.8,9.2,68.3,30.9,84.6,6.6,4.8
"90",20,"EAS",87,"Belle Mina, AL",670,1,"123",1.12,0.53,211,7.8,4.4,8.6,64.8,27,83.6,7.3,4.4
"90",20,"EAS",87,"Belle Mina, AL",670,2,"131",1.11,0.55,205,7.5,4.4,8.5,63.8,25.6,84.4,7.8,4.5
"90",20,"EAS",87,"Belle Mina, AL",689,1,"114",1.06,0.53,199,9,5.3,9.5,69,29.8,84.9,7.6,5.6
"90",20,"EAS",87,"Belle Mina, AL",689,2,"106",1.11,0.55,176,9,4.2,9.4,70.6,23.6,84.1,7.6,4.2
"90",20,"EAS",87,"Belle Mina, AL",697,1,"118",1.08,0.54,199,7.5,4.5,8.3,66.6,28.4,84,7.3,4.6
"90",20,"EAS",87,"Belle Mina, AL",697,2,"120",1.09,0.53,201,7.8,4.3,8.6,64.9,26.9,82.5,6.8,4.2
"90",20,"EAS",87,"Belle Mina, AL",706,1,"119",1.09,0.52,219,7,4.8,8.8,68.1,28.7,84.2,7.5,5.1
"90",20,"EAS",87,"Belle Mina, AL",706,2,"121",1.13,0.56,200,8.8,4.9,9.5,62.4,27.3,84.2,7.9,4.7
"90",20,"EAS",87,"Belle Mina, AL",731,1,"120",1.07,0.56,220,9,4.5,9.4,67.8,31.4,84.1,7,4.6
"90",20,"EAS",87,"Belle Mina, AL",731,2,"96",1.1,0.54,186,7.8,4.8,8.8,68.3,23.5,84.4,7,5
"90",20,"EAS",87,"Belle Mina, AL",741,1,"123",1.05,0.52,196,7.5,5.3,8.9,63.9,29.3,83.2,7.2,5.5
"90",20,"EAS",87,"Belle Mina, AL",741,2,"128",1.06,0.53,231,8.5,4.6,9,68.2,31.3,83.8,7.2,4.6
"90",20,"EAS",87,"Belle Mina, AL",750,1,"127",1.11,0.54,222,7.3,4.9,8.8,67.4,29.4,84.5,7.2,5
"90",20,"EAS",87,"Belle Mina, AL",750,2,"129",1.15,0.55,198,7.3,4.9,8.6,65.5,26.5,84.5,7.1,4.7
"90",20,"EAS",87,"Belle Mina, AL",816,1,"126",1.06,0.54,200,7,4.7,8.4,66.3,27.7,83.7,7.3,4.6
"90",20,"EAS",87,"Belle Mina, AL",816,2,"121",1.17,0.57,196,7.5,4.1,8.5,63.8,27.8,84.6,8,4
"90",20,"EAS",87,"Belle Mina, AL",827,1,"104",1.12,0.54,185,7.3,4.7,8.2,68.8,25.3,84,7.4,4.4
"90",20,"EAS",87,"Belle Mina, AL",827,2,"115",1.11,0.53,199,8.5,5.2,9.4,70.7,29.1,83.9,7.1,5.3
"90",20,"EAS",35,"Tifton, GA",670,1,"137",1.2,0.62,207,7,4.7,8.6,77.8,29.4,86.5,9.4,4.8
"90",30,"CEN",19,"College Station, TX",578,1,"126",1.11,0.57,222,9.3,4.5,9.6,72,29.8,85.5,7.9,4.5
"90",30,"CEN",19,"College Station, TX",578,2,"143",1.11,0.58,225,9.8,4.5,9.3,73.6,32.1,85.4,8.5,4.2
"90",30,"CEN",19,"College Station, TX",649,1,"142",1.14,0.54,229,7.5,4.7,8.6,74.1,30,82.4,8.8,5.1
"90",30,"CEN",19,"College Station, TX",649,2,"145",1.16,0.57,215,7.8,4.4,8.6,75.3,28,84.5,8.6,4.6
"90",30,"CEN",19,"College Station, TX",689,1,"107",1.18,0.57,189,9,4.3,9.1,76.5,24.1,83.6,7.4,4.2
"90",30,"CEN",19,"College Station, TX",689,2,"139",1.22,0.59,221,7.8,3.7,8.6,75.1,29.9,85.1,9.2,3.9
"90",30,"CEN",19,"College Station, TX",697,1,"117",1.17,0.56,188,9.3,4.2,8.6,71.4,23.9,85.2,9,4.4
"90",30,"CEN",19,"College Station, TX",697,2,"119",1.16,0.56,195,9,4.5,8.9,69.3,24.8,85.6,8.7,4.3
"90",30,"CEN",19,"College Station, TX",706,1,"139",1.21,0.58,220,7.3,4.2,8.6,68.3,27.5,86,8.3,4.1
"90",30,"CEN",19,"College Station, TX",706,2,".",1.19,0.56,229,8,3.1,NA,NA,NA,NA,NA,NA
"90",30,"CEN",19,"College Station, TX",731,1,"150",1.23,0.6,247,7.3,4.2,8.7,71.7,34.8,85,8.5,4.2
"90",30,"CEN",19,"College Station, TX",731,2,"156",1.2,0.57,254,7,4.5,8.5,70.9,34.6,85.1,8.2,4.1
"90",30,"CEN",19,"College Station, TX",750,1,"132",1.18,0.58,194,9.5,4.9,9.4,67,26.8,86,8.1,4.7
"90",30,"CEN",19,"College Station, TX",750,2,"125",1.18,0.58,207,9.5,4.9,9.6,68.7,26.9,85.6,8.8,4.7
"90",30,"CEN",21,"Weslaco, TX",578,1,"133",1.07,0.57,211,8.3,4.7,8.9,66.1,29.6,84,7.2,4.8
"90",30,"CEN",21,"Weslaco, TX",578,2,"122",1.06,0.55,205,8.3,4.7,9.2,72.7,30.7,83.7,7.1,4.6
"90",30,"CEN",21,"Weslaco, TX",649,1,"126",1.1,0.56,225,7,5.4,9.2,71.7,33.7,83.8,8,5.4
"90",30,"CEN",21,"Weslaco, TX",649,2,"121",1.05,0.54,194,7.3,5.3,8.6,72.3,31,82.9,8,5.2
"90",30,"CEN",21,"Weslaco, TX",689,1,"107",1.13,0.56,208,8.5,5.3,8.7,71.6,25.2,84,7,5.3
"90",30,"CEN",21,"Weslaco, TX",689,2,"108",1.11,0.53,191,9,5.2,8.9,72.1,25.5,84,6.6,5.2
"90",30,"CEN",21,"Weslaco, TX",697,1,"114",1.11,0.54,210,7.3,4.9,8.6,64.5,25.8,83.7,6.9,5.2
"90",30,"CEN",21,"Weslaco, TX",697,2,"114",1.12,0.55,193,8,4.9,8.4,64.9,25.3,83.7,7,5
"90",30,"CEN",21,"Weslaco, TX",706,1,"138",1.17,0.59,203,7,5.4,8.5,68.6,29.8,85.4,7.5,5.4
"90",30,"CEN",21,"Weslaco, TX",706,2,"135",1.14,0.58,210,6.8,5,8.6,70.2,27.5,85.1,7.4,5.2
"90",30,"CEN",21,"Weslaco, TX",731,1,"152",1.2,0.6,242,7,4.7,8.8,70.5,35.3,86,7.4,4.7
"90",30,"CEN",21,"Weslaco, TX",731,2,"153",1.16,0.58,235,6.5,4.5,8.2,70.8,32.1,84.1,7.8,4.5
"90",30,"CEN",21,"Weslaco, TX",750,1,"128",1.11,0.55,226,8.8,5.4,9.3,63.8,29.7,85.1,7.8,5.5
"90",30,"CEN",21,"Weslaco, TX",750,2,"123",1.11,0.55,231,8.3,5.3,9.3,67.6,28,85.9,7.5,5.1
"90",30,"CEN",23,"Bossier City, LA",578,1,"121",1.07,0.57,219,9,4.4,9,70.6,28.6,85.2,7.6,4.5
"90",30,"CEN",23,"Bossier City, LA",578,2,"124",1.06,0.55,204,8.3,4.5,8.9,73,28.7,85.1,7.2,4.4
"90",30,"CEN",23,"Bossier City, LA",649,1,"129",1.1,0.52,218,7,4,8.3,74,29.5,83,5.8,3.8
"90",30,"CEN",23,"Bossier City, LA",649,2,"134",1.11,0.55,225,6.8,4.7,8.4,74.3,30.1,83.6,6.8,4.7
"90",30,"CEN",23,"Bossier City, LA",689,1,"117",1.11,0.53,186,8,4.2,8.6,71.7,24.8,84,6.6,4.2
"90",30,"CEN",23,"Bossier City, LA",689,2,"116",1.16,0.55,199,8.5,4.1,8.6,71.9,23.3,84.3,5.8,4.1
"90",30,"CEN",23,"Bossier City, LA",697,1,"104",1.12,0.53,174,8.3,4.1,8.2,71.8,25.8,83.8,6.7,4
"90",30,"CEN",23,"Bossier City, LA",697,2,"116",1.11,0.56,186,7.3,4.5,8.3,73.3,29,84.4,6.3,4.4
"90",30,"CEN",23,"Bossier City, LA",706,1,"130",1.15,0.57,202,7,4.3,8.3,74.5,28.1,84.5,6.1,4
"90",30,"CEN",23,"Bossier City, LA",706,2,"125",1.15,0.56,199,6.5,4.3,8.3,69.6,27.4,84.2,6.9,4.2
"90",30,"CEN",23,"Bossier City, LA",731,1,"145",1.22,0.59,228,6.3,3.9,8.1,73.9,30.9,85.5,6.3,3.8
"90",30,"CEN",23,"Bossier City, LA",731,2,"149",1.21,0.61,229,6,4.1,8.3,70.2,29.2,85.3,6.6,4
"90",30,"CEN",23,"Bossier City, LA",750,1,"120",1.16,0.58,212,8.8,4.6,9.5,72.4,27.7,86.2,7.1,4.5
"90",30,"CEN",23,"Bossier City, LA",750,2,"122",1.15,0.57,202,9,4.7,9.2,71.5,27.4,86.4,7.1,4.3
"90",30,"CEN",72,"Beeville, TX",578,1,"137",1.03,0.54,245,8.8,5,9.8,73.3,33.6,83.3,8,4.9
"90",30,"CEN",72,"Beeville, TX",578,2,"138",1,0.52,230,8.8,4.3,9.5,71.4,32.6,83.6,7.8,4.4
"90",30,"CEN",72,"Beeville, TX",649,1,"134",1.09,0.55,224,7.5,5.1,8.8,72.5,31.7,84.4,8.7,5
"90",30,"CEN",72,"Beeville, TX",649,2,"128",1.06,0.55,247,6.5,4.9,8.9,74.8,34.7,82.3,8.9,4.9
"90",30,"CEN",72,"Beeville, TX",689,1,"123",1.07,0.54,200,8.5,5.1,9.1,75.9,26,85.2,8.4,5.2
"90",30,"CEN",72,"Beeville, TX",689,2,"116",1.06,0.53,213,8.3,4.8,9.3,73.3,28.4,84.1,8.4,4.9
"90",30,"CEN",72,"Beeville, TX",697,1,"113",1.07,0.53,198,7.5,4.5,8.3,68.6,24,82.9,8.5,4.7
"90",30,"CEN",72,"Beeville, TX",697,2,"119",1.04,0.51,193,8.3,4.3,8.7,68.9,22.9,83.3,8.2,4.8
"90",30,"CEN",72,"Beeville, TX",706,1,"141",1.08,0.55,222,7,4.9,8.5,72.8,29.5,84.5,8.9,5
"90",30,"CEN",72,"Beeville, TX",706,2,"144",1.08,0.55,227,7,5.2,8.7,70.5,30.5,84.5,8.9,5.3
"90",30,"CEN",72,"Beeville, TX",731,1,"165",1.13,0.57,276,6.8,4.5,8.8,70.3,35.5,84.9,8.8,4.5
"90",30,"CEN",72,"Beeville, TX",731,2,"151",1.13,0.55,257,7.3,4.1,8.7,69.9,36.4,84.5,8.4,4
"90",30,"CEN",72,"Beeville, TX",750,1,"138",1.09,0.57,219,8.8,5,9.4,70.5,31.4,85.2,9.2,5
"90",30,"CEN",72,"Beeville, TX",750,2,"133",1.05,0.54,222,8.5,4.6,9.6,70.4,30.9,83.9,9.5,4.6
"90",40,"DEL",24,"Saint Joseph, LA",473,1,"123",1.17,0.6,174,9,4.2,8.9,72.7,23.5,86.3,6.2,4
"90",40,"DEL",24,"Saint Joseph, LA",473,2,"115",1.15,0.56,187,8,4.4,9,74,23.3,85.2,6.4,4.4
"90",40,"DEL",24,"Saint Joseph, LA",578,1,"130",1.1,0.57,218,7.5,4.5,8.9,74.4,27.1,86,5.4,4.3
"90",40,"DEL",24,"Saint Joseph, LA",578,2,"127",1.11,0.56,224,7.8,4.3,8.9,73.2,28.9,85.2,7.5,4.1
"90",40,"DEL",24,"Saint Joseph, LA",689,1,"124",1.2,0.58,189,8.3,4.3,8.9,76.8,23,86.2,6.6,4.3
"90",40,"DEL",24,"Saint Joseph, LA",689,2,"115",1.17,0.56,185,7.8,4.2,8.3,73.1,22.7,85.1,6.6,4
"90",40,"DEL",24,"Saint Joseph, LA",697,1,"122",1.17,0.57,197,7.8,4.5,8.5,75.2,24.5,86,7.1,4.3
"90",40,"DEL",24,"Saint Joseph, LA",697,2,"118",1.15,0.55,186,8.3,4.3,8.7,73.9,25.3,83.2,7.6,4.2
"90",40,"DEL",24,"Saint Joseph, LA",706,1,"140",1.21,0.58,216,7.3,4.3,8.6,75,27,86.5,7.4,4.1
"90",40,"DEL",24,"Saint Joseph, LA",706,2,"136",1.18,0.58,208,6.5,4.4,8.2,74.2,28.2,86.3,7.1,4.3
"90",40,"DEL",24,"Saint Joseph, LA",731,1,"148",1.22,0.57,254,5.8,4.3,8.1,73.8,32.5,84,8.1,4.2
"90",40,"DEL",24,"Saint Joseph, LA",731,2,"139",1.21,0.59,242,6,4.2,8.5,73.4,30,86.3,7.4,4.1
"90",40,"DEL",24,"Saint Joseph, LA",750,1,"133",1.2,0.59,204,8.3,4.3,9.2,70,27.2,86.4,7.9,4.2
"90",40,"DEL",24,"Saint Joseph, LA",750,2,"126",1.19,0.58,207,8.3,4.3,9.1,72.1,27.1,86.6,7.3,4.1
"90",40,"DEL",24,"Saint Joseph, LA",816,1,"129",1.2,0.59,194,7,4.1,8.2,74.5,26.9,85.6,7.1,4
"90",40,"DEL",24,"Saint Joseph, LA",816,2,"123",1.17,0.57,187,7,4.2,8.4,74.6,26.6,85.8,7,3.9
"90",40,"DEL",25,"Stoneville, MS",473,1,"127",1.15,0.56,196,9,4.3,9.3,79.1,28.2,85,8.9,4.3
"90",40,"DEL",25,"Stoneville, MS",473,2,"119",1.13,0.56,178,9.8,4.2,9,81.1,26.7,84.4,9.2,4.2
"90",40,"DEL",25,"Stoneville, MS",578,1,"131",1.11,0.58,206,8.8,4.6,9.1,77,30.2,84.1,8.2,4.6
"90",40,"DEL",25,"Stoneville, MS",578,2,"127",1.09,0.59,189,9,4.5,9.1,74.6,30.9,84.1,8,4.5
"90",40,"DEL",25,"Stoneville, MS",689,1,"117",1.21,0.6,181,9,4.4,8.4,79.4,25.6,85.1,8.3,4.4
"90",40,"DEL",25,"Stoneville, MS",689,2,"123",1.19,0.58,174,9.5,3.8,8,78.9,23.9,85.2,8.7,4
"90",40,"DEL",25,"Stoneville, MS",697,1,"119",1.15,0.56,170,9,4.3,8.4,77.6,27,84,10,4.1
"90",40,"DEL",25,"Stoneville, MS",697,2,"121",1.14,0.55,170,7.8,4.1,8,78.2,25.4,84,9.9,4.3
"90",40,"DEL",25,"Stoneville, MS",706,1,"144",1.21,0.61,186,7,4.3,8,76.5,28.3,86,8.4,4.3
"90",40,"DEL",25,"Stoneville, MS",706,2,"142",1.2,0.6,194,7,4.3,8.2,75.9,27.1,84.9,9.6,4.2
"90",40,"DEL",25,"Stoneville, MS",731,1,"155",1.21,0.6,241,6.3,4.5,8,76.3,32.3,85.9,9.3,4.3
"90",40,"DEL",25,"Stoneville, MS",731,2,"148",1.21,0.59,235,6.8,4.3,8.2,75.7,30.9,86.1,9.7,4.1
"90",40,"DEL",25,"Stoneville, MS",750,1,"135",1.21,0.59,201,9.5,4.4,9.8,77.1,30.7,86.2,9.4,4.3
"90",40,"DEL",25,"Stoneville, MS",750,2,"130",1.15,0.58,183,8.8,4.6,9.1,76.8,28.8,84.9,8.8,4.5
"90",40,"DEL",25,"Stoneville, MS",816,1,"135",1.19,0.59,175,7.3,3.6,7.9,79.7,26.2,85.7,9.2,3.7
"90",40,"DEL",25,"Stoneville, MS",816,2,"132",1.19,0.58,175,7,4,8.2,78.1,27.8,85,8.7,4.2
"90",40,"DEL",27,"Clarkedale, AR",473,1,"112",1.15,0.58,207,9.3,4.7,9.2,79.7,26.4,86.7,7.9,4.5
"90",40,"DEL",27,"Clarkedale, AR",473,3,"115",1.15,0.57,187,8.5,4.9,9.2,79.9,27.2,86.3,8.1,4.9
"90",40,"DEL",27,"Clarkedale, AR",689,1,"105",1.17,0.57,195,8.8,4.8,9.1,80.2,26,88.2,7.1,4.6
"90",40,"DEL",27,"Clarkedale, AR",689,3,"120",1.17,0.55,196,9.3,4.9,9.3,81.1,24.6,88.1,7.6,4.9
"90",40,"DEL",27,"Clarkedale, AR",697,1,"121",1.18,0.57,200,8.8,4.7,8.3,79.5,25.2,85.9,8.6,4.5
"90",40,"DEL",27,"Clarkedale, AR",697,3,"121",1.19,0.59,189,8,4.9,8.7,78.2,26.2,87.8,8.6,4.8
"90",40,"DEL",27,"Clarkedale, AR",706,1,"129",1.21,0.63,212,8,4.4,8.3,73.4,28.9,88.1,7.3,4.4
"90",40,"DEL",27,"Clarkedale, AR",706,3,"137",1.23,0.6,221,6.8,4.7,8.3,72.2,27.3,89.2,7.5,4.6
"90",40,"DEL",27,"Clarkedale, AR",731,1,"161",1.21,0.59,250,6.8,4.5,8.3,78.2,32.3,88.9,7.9,4.5
"90",40,"DEL",27,"Clarkedale, AR",731,3,"158",1.22,0.59,263,6.8,4.1,8.5,76.8,32.2,87.1,8,4.2
"90",40,"DEL",27,"Clarkedale, AR",750,1,"122",1.17,0.6,208,9,4.8,9.3,74,27,89.1,7.8,4.7
"90",40,"DEL",27,"Clarkedale, AR",750,3,"134",1.17,0.59,220,8.3,4.5,8.9,78.5,28.4,87.4,8.6,4.6
"90",40,"DEL",27,"Clarkedale, AR",816,1,"127",1.19,0.57,204,7.3,4.3,8.1,76.5,25.3,87.9,7.2,4.1
"90",40,"DEL",27,"Clarkedale, AR",816,3,"125",1.19,0.58,204,7,4.5,8.5,79.2,27.8,85.9,8.1,4.6
"90",40,"DEL",75,"Portegeville, AR",473,1,"105",1.1,0.54,185,8,4.4,9.2,68,25.5,83.4,7.9,4.3
"90",40,"DEL",75,"Portegeville, AR",473,2,"114",1.17,0.54,208,7.5,3.9,8.9,67.4,28.8,83.7,9.2,4
"90",40,"DEL",75,"Portegeville, AR",578,1,"114",1.09,0.55,228,8.8,4.5,9.4,70.2,31.5,83.3,8.1,4.5
"90",40,"DEL",75,"Portegeville, AR",578,2,"125",1.08,0.55,208,8.5,4.6,9.4,70.1,30.8,84.2,8.4,4.5
"90",40,"DEL",75,"Portegeville, AR",689,1,"114",1.13,0.53,186,8.5,4.6,8.7,70.5,29.7,84.2,8.1,4.5
"90",40,"DEL",75,"Portegeville, AR",689,2,"108",1.13,0.55,188,8.5,4.5,8.8,70.8,26.7,82.7,8,4.4
"90",40,"DEL",75,"Portegeville, AR",697,1,"106",1.14,0.55,184,8.5,4.5,8.6,70.3,26.8,83.9,8.4,4.5
"90",40,"DEL",75,"Portegeville, AR",697,2,"107",1.12,0.54,187,7.5,4.6,8.6,70.8,25.7,83.6,7.9,4.6
"90",40,"DEL",75,"Portegeville, AR",706,1,"123",1.17,0.57,221,6.3,4.6,8.7,69.2,30.2,84,8.4,4.7
"90",40,"DEL",75,"Portegeville, AR",706,2,"128",1.17,0.58,217,6.3,4.8,8.5,71.4,29.5,83.5,7.6,4.6
"90",40,"DEL",75,"Portegeville, AR",731,1,"147",1.18,0.55,263,6.3,4,8.4,68.3,34.4,84.2,8.6,4.1
"90",40,"DEL",75,"Portegeville, AR",731,2,"144",1.2,0.57,245,7,4,8.5,69.9,32.5,84.3,8.2,3.8
"90",40,"DEL",75,"Portegeville, AR",750,1,"120",1.13,0.56,219,8.5,4.6,9.3,67.7,28.2,84,9,4.6
"90",40,"DEL",75,"Portegeville, AR",750,2,"119",1.12,0.55,206,8.5,4.8,9.3,70.1,28,83.5,8.7,4.7
"90",40,"DEL",75,"Portegeville, AR",816,1,"123",1.13,0.54,210,6,4.7,8.6,67.8,30,83.5,8.3,4.7
"90",40,"DEL",75,"Portegeville, AR",816,2,"121",1.13,0.54,213,6.5,4.8,8.3,68.3,29.8,83.6,7.9,4.7
"90",52,"WES",7,"University Park, NM",450,1,"126",1.12,0.57,189,7.8,4.6,8.9,80,24.9,85.1,8.6,4.2
"90",52,"WES",7,"University Park, NM",450,2,"119",1.12,0.53,176,8.3,4.5,8.8,65.3,25.2,83.6,6.5,4.3
"90",52,"WES",7,"University Park, NM",477,1,"141",1.18,0.62,230,8,4.1,9.1,79.5,27.1,85.4,7.7,4
"90",52,"WES",7,"University Park, NM",477,2,"131",1.16,0.57,220,8.3,4,8.7,58,25.5,85,6.8,3.8
"90",52,"WES",7,"University Park, NM",578,1,"130",1.09,0.57,191,10.3,4.7,9.6,77.6,26.9,84,8.3,4.8
"90",52,"WES",7,"University Park, NM",578,2,"127",1.07,0.57,207,9.5,4.8,9.7,65,25.6,85.5,6.5,4.4
"90",52,"WES",7,"University Park, NM",649,1,"132",1.15,0.56,206,9,3.9,9.2,79.9,28.5,84.7,9.1,4.2
"90",52,"WES",7,"University Park, NM",649,2,"125",1.14,0.56,196,9.5,4.1,9,70.8,26.8,85.3,6.8,4
"90",52,"WES",7,"University Park, NM",689,1,"120",1.15,0.58,174,10,4.6,10,78.7,23,85.8,8.9,4.3
"90",52,"WES",7,"University Park, NM",689,2,"108",1.13,0.53,165,10.3,4,9.6,69.1,21.3,83.6,7.3,3.8
"90",52,"WES",7,"University Park, NM",706,1,"147",1.15,0.58,180,8.5,4.5,9.1,77.2,28.2,85.8,8.2,4.5
"90",52,"WES",7,"University Park, NM",706,2,"127",1.15,0.56,189,8.5,4.2,8.9,67.2,24.3,85,6.7,3.9
"90",52,"WES",7,"University Park, NM",731,1,"144",1.18,0.58,211,8.5,4.2,9,79.7,30.1,86,8.9,4.1
"90",52,"WES",7,"University Park, NM",731,2,"136",1.21,0.57,215,7.5,4,8.5,56.5,27.4,84.6,8.3,3.9
"90",52,"WES",7,"University Park, NM",741,1,"124",1.16,0.59,195,9.3,4.3,9.2,78.6,27.3,85.5,8.3,4.2
"90",52,"WES",7,"University Park, NM",741,2,"135",1.14,0.56,191,8.8,3.6,9.1,70.5,26.2,84.7,7.3,3.5
"90",52,"WES",7,"University Park, NM",749,1,"147",1.15,0.59,221,7.8,4.6,8.8,79.6,27.4,86.5,8.4,4.3
