"breeder","sample","yr","regcode","reg","loccode","loc","varcode","var","rep","uhml","ui","str","elg","mic_hvi","rd","b","mic_st","e1","t1","x50_sl","x25_sl","yt"
".",".",11,30,"CEN",23,"Bossier City",1344,"fm9058f",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,30,"CEN",23,"Bossier City",1344,"fm9058f",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","37",11,30,"CEN",23,"Bossier City",1345,"americot 1550b2rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","38",11,30,"CEN",23,"Bossier City",1345,"americot 1550b2rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,30,"CEN",23,"Bossier City",1345,"americot 1550b2rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,30,"CEN",23,"Bossier City",1345,"americot 1550b2rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","33",11,30,"CEN",23,"Bossier City",1358,"fm1740b2f",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","34",11,30,"CEN",23,"Bossier City",1358,"fm1740b2f",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,30,"CEN",23,"Bossier City",1358,"fm1740b2f",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,30,"CEN",23,"Bossier City",1358,"fm1740b2f",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","31",11,30,"CEN",23,"Bossier City",1404,"phy499wrf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","32",11,30,"CEN",23,"Bossier City",1404,"phy499wrf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,30,"CEN",23,"Bossier City",1404,"phy499wrf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,30,"CEN",23,"Bossier City",1404,"phy499wrf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","29",11,30,"CEN",23,"Bossier City",1411,"at epic rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","30",11,30,"CEN",23,"Bossier City",1411,"at epic rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,30,"CEN",23,"Bossier City",1411,"at epic rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,30,"CEN",23,"Bossier City",1411,"at epic rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","21",11,30,"CEN",23,"Bossier City",1412,"dp0912b2rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","22",11,30,"CEN",23,"Bossier City",1412,"dp0912b2rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,30,"CEN",23,"Bossier City",1412,"dp0912b2rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,30,"CEN",23,"Bossier City",1412,"dp0912b2rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","27",11,30,"CEN",23,"Bossier City",1426,"phy725rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","28",11,30,"CEN",23,"Bossier City",1426,"phy725rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,30,"CEN",23,"Bossier City",1426,"phy725rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,30,"CEN",23,"Bossier City",1426,"phy725rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","35",11,30,"CEN",23,"Bossier City",1427,"dp1044b2rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","36",11,30,"CEN",23,"Bossier City",1427,"dp1044b2rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,30,"CEN",23,"Bossier City",1427,"dp1044b2rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",11,30,"CEN",23,"Bossier City",1427,"dp1044b2rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","39",11,30,"CEN",72,"Beeville, TX",1326,"phy375wrf",2,"1.1000000000000001","81.099999999999994","28","5.9","4.2","73","10","2.1","8","19.899999999999999","0.48","1.06","49"
"26","40",11,30,"CEN",72,"Beeville, TX",1326,"phy375wrf",4,"1.1000000000000001","82.1","29","6.2","4.3","73","10","2.15","8","19.899999999999999","0.48","1.08","50"
"26","41",11,30,"CEN",72,"Beeville, TX",1344,"fm9058f",2,"1.1000000000000001","82.3","26","4.8","3.9","75","8.3000000000000007","2","8","20.3","0.48","1.1000000000000001","52"
"26","42",11,30,"CEN",72,"Beeville, TX",1344,"fm9058f",4,"1.1000000000000001","82.5","27","4.9000000000000004","4.0999999999999996","73","8","2.0499999999999998","8","19.899999999999999","0.48","1.1200000000000001","54"
"26","53",11,30,"CEN",72,"Beeville, TX",1345,"americot 1550b2rf",2,"1.1000000000000001","82.1","25","5.9","4.5999999999999996","73","10","2.25","8.5","18.7","0.49","1.08","46"
"26","54",11,30,"CEN",72,"Beeville, TX",1345,"americot 1550b2rf",4,"1.1000000000000001","82.3","26","5.5","4.3","74","10","2.2000000000000002","8.5","19.7","0.49","1.0900000000000001","47"
"26","49",11,30,"CEN",72,"Beeville, TX",1358,"fm1740b2f",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","50",11,30,"CEN",72,"Beeville, TX",1358,"fm1740b2f",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","47",11,30,"CEN",72,"Beeville, TX",1404,"phy499wrf",2,"1","83.4","30","6.8","4.4000000000000004","71","8.6","2.2000000000000002","8","21.9","0.49","1.06","52"
"26","48",11,30,"CEN",72,"Beeville, TX",1404,"phy499wrf",4,"1.1000000000000001","82.9","32","6.8","4.5","72","9.6999999999999993","2.25","9","23","0.51","1.1000000000000001","49"
"26","45",11,30,"CEN",72,"Beeville, TX",1411,"at epic rf",2,"1.1000000000000001","81.5","32","6.4","4.7","73","11","2.2999999999999998","8","21.9","0.51","1.1100000000000001","46"
"26","46",11,30,"CEN",72,"Beeville, TX",1411,"at epic rf",4,"1","81.3","27","5.9","4.0999999999999996","72","10","2.0499999999999998","9","20","0.49","1.04","49"
"26","37",11,30,"CEN",72,"Beeville, TX",1412,"dp0912b2rf",2,"1.1000000000000001","82.5","31","6.8","4.8","74","9.6999999999999993","2.4","8.5","21.4","0.5","1.07","48"
"26","38",11,30,"CEN",72,"Beeville, TX",1412,"dp0912b2rf",4,"1.1000000000000001","81.900000000000006","29","6.5","4.8","71","9.6","2.4","8","20.399999999999999","0.51","1.08","50"
"26","43",11,30,"CEN",72,"Beeville, TX",1426,"phy725rf",2,"1.1000000000000001","83.6","34","6.7","4.0999999999999996","71","9.6","2.0499999999999998","8","24.4","0.51","1.1399999999999999","56"
"26","44",11,30,"CEN",72,"Beeville, TX",1426,"phy725rf",4,"1.1000000000000001","82.6","37","7.1","4.2","72","9.9","2.1","9","23.4","0.5","1.1100000000000001","58"
"26","51",11,30,"CEN",72,"Beeville, TX",1427,"dp1044b2rf",2,"1.1000000000000001","81.7","28","6.8","4.5","72","9.1999999999999993","2.25","8.5","21.1","0.49","1.08","49"
"26","52",11,30,"CEN",72,"Beeville, TX",1427,"dp1044b2rf",4,"1.1000000000000001","80.8","29","7","4.4000000000000004","74","9.8000000000000007","2.2000000000000002","8","21","0.49","1.08","48"
"80","3",11,40,"DEL",24,"Saint Joseph, LA",1326,"phy375wrf",1,"1.1000000000000001","83.7","35","6.5","5.0999999999999996","78","7.8","2.5","5.5","21.4","0.49","1.08","56"
"80","4",11,40,"DEL",24,"Saint Joseph, LA",1326,"phy375wrf",2,"1.1000000000000001","82.8","34","6.4","5","79","6.8","2.4500000000000002","5.5","21.2","0.49","1.07","56"
"80","5",11,40,"DEL",24,"Saint Joseph, LA",1344,"fm9058f",1,"1.2","85.6","33","5.4","4.7","79","7.2","2.35","6.5","24.4","0.53","1.17","67"
"80","6",11,40,"DEL",24,"Saint Joseph, LA",1344,"fm9058f",2,"1.2","83.2","31","5.3","5","78","7","2.4","6","23.7","0.51","1.1599999999999999","65"
"80","9",11,40,"DEL",24,"Saint Joseph, LA",1345,"americot 1550b2rf",1,"1.1000000000000001","84","30","5.9","4.8","78","7.9","2.4","6","20.9","0.52","1.1200000000000001","55"
"80","10",11,40,"DEL",24,"Saint Joseph, LA",1345,"americot 1550b2rf",2,"1.1000000000000001","83.7","29","5.9","5.0999999999999996","77","8","2.5","6","20.7","0.5","1.1100000000000001","56"
"80","15",11,40,"DEL",24,"Saint Joseph, LA",1358,"fm1740b2f",1,"1.1000000000000001","83.9","32","5.9","5.0999999999999996","78","7.3","2.5","6","25.6","0.5","1.1100000000000001","58"
"80","16",11,40,"DEL",24,"Saint Joseph, LA",1358,"fm1740b2f",2,"1.1000000000000001","82.4","30","5.9","5.2","78","7.7","2.5499999999999998","6","24.4","0.52","1.1200000000000001","59"
"80","11",11,40,"DEL",24,"Saint Joseph, LA",1376,"st5458b2rf",1,"1.1000000000000001","83.4","34","6.2","5.4","75","8.5","2.7","6","22.5","0.52","1.1200000000000001","60"
"80","12",11,40,"DEL",24,"Saint Joseph, LA",1376,"st5458b2rf",2,"1.1000000000000001","83.1","33","5.9","5.6","75","8.1999999999999993","2.75","6.5","21.9","0.52","1.1100000000000001","58"
"80","13",11,40,"DEL",24,"Saint Joseph, LA",1381,"dp0949b2rf",1,"1.2","83.7","33","6.1","5.2","77","8.1","2.5499999999999998","6","26.1","0.54","1.1499999999999999","59"
"80","14",11,40,"DEL",24,"Saint Joseph, LA",1381,"dp0949b2rf",2,"1.1000000000000001","83.5","32","6.1","5.4","77","8.1","2.6","6","24.6","0.53","1.1100000000000001","59"
"80","17",11,40,"DEL",24,"Saint Joseph, LA",1404,"phy499wrf",1,"1.2","84.6","33","6.7","5.0999999999999996","76","7.9","2.5499999999999998","6","25","0.55000000000000004","1.1599999999999999","57"
"80","18",11,40,"DEL",24,"Saint Joseph, LA",1404,"phy499wrf",2,"1.1000000000000001","84.9","34","6.7","5.3","76","7.9","2.5499999999999998","6.5","25.7","0.54","1.1399999999999999","53"
"80","1",11,40,"DEL",24,"Saint Joseph, LA",1412,"dp0912b2rf",1,"1.1000000000000001","84.1","31","6.4","5.3","75","7.8","2.6","7.5","22.3","0.49","1.1000000000000001","57"
"80","2",11,40,"DEL",24,"Saint Joseph, LA",1412,"dp0912b2rf",2,"1.1000000000000001","83.4","32","6.5","5.5","76","7.3","2.65","6.5","23.6","0.49","1.0900000000000001","55"
"80","19",11,40,"DEL",24,"Saint Joseph, LA",1417,"ua48",1,"1.2","85.4","38","5.9","5.3","77","7.7","2.65","6","28.2","0.57999999999999996","1.26","68"
"80","20",11,40,"DEL",24,"Saint Joseph, LA",1417,"ua48",2,"1.3","86.2","40","6.2","5.5","77","8","2.7","6","28.1","0.56999999999999995","1.25","68"
"80","7",11,40,"DEL",24,"Saint Joseph, LA",1426,"phy725rf",1,"1.2","85.2","34","6.1","4.5999999999999996","76","8.3000000000000007","2.2999999999999998","6.5","26.4","0.57999999999999996","1.21","63"
"80","8",11,40,"DEL",24,"Saint Joseph, LA",1426,"phy725rf",2,"1.2","84.5","36","6.1","4.5999999999999996","76","8.4","2.2999999999999998","6.5","26.1","0.55000000000000004","1.18","63"
"21","3",11,40,"DEL",75,"Portageville",1326,"phy375wrf",1,"1.2","83.8","32","6.8","4.4000000000000004","74","6.9","2.2000000000000002","8","22.7","0.54","1.1599999999999999","69"
"21","4",11,40,"DEL",75,"Portageville",1326,"phy375wrf",2,"1.2","83.6","31","6.7","4.5","75","6.8","2.2000000000000002","8","23.5","0.56000000000000005","1.2","68"
"21","5",11,40,"DEL",75,"Portageville",1344,"fm9058f",1,"1.2","84.7","33","6.1","4.5999999999999996","73","6.6","2.2999999999999998","6.5","25.4","0.55000000000000004","1.22","82"
"21","6",11,40,"DEL",75,"Portageville",1344,"fm9058f",2,"1.2","85.2","32","6.4","4.0999999999999996","75","6.3","2.0499999999999998","8","25.5","0.56000000000000005","1.22","81"
"21","9",11,40,"DEL",75,"Portageville",1345,"americot 1550b2rf",1,"1.2","83.8","31","6.8","4.5999999999999996","73","7.4","2.2999999999999998","8","21.3","0.56000000000000005","1.1599999999999999","65"
"21","10",11,40,"DEL",75,"Portageville",1345,"americot 1550b2rf",2,"1.1000000000000001","83.3","30","7.3","4.4000000000000004","72","7.4","2.2000000000000002","8","21.9","0.54","1.1100000000000001","63"
"21","15",11,40,"DEL",75,"Portageville",1358,"fm1740b2f",1,"1.2","84.5","32","6.7","4.3","75","6.7","2.2000000000000002","8","24","0.56999999999999995","1.19","74"
"21","16",11,40,"DEL",75,"Portageville",1358,"fm1740b2f",2,"1.2","84.2","32","6.7","4.5999999999999996","73","7","2.25","8","24.5","0.56000000000000005","1.17","71"
"21","11",11,40,"DEL",75,"Portageville",1376,"st5458b2rf",1,"1.2","83.4","37","6.8","4.7","72","7.7","2.35","8","24.2","0.53","1.17","68"
"21","12",11,40,"DEL",75,"Portageville",1376,"st5458b2rf",2,"1.2","82.8","32","6.8","4.7","71","7.6","2.2999999999999998","8","24.2","0.53","1.17","66"
"21","13",11,40,"DEL",75,"Portageville",1381,"dp0949b2rf",1,"1.2","84.4","33","6.8","4.2","75","7.1","2.1","7.5","22.9","0.56000000000000005","1.2","73"
"21","14",11,40,"DEL",75,"Portageville",1381,"dp0949b2rf",2,"1.2","84","34","6.5","4.2","74","6.8","2.15","8","23.5","0.56999999999999995","1.22","74"
"21","17",11,40,"DEL",75,"Portageville",1404,"phy499wrf",1,"1.2","83.2","31","7","4.4000000000000004","71","7.6","2.2000000000000002","7.5","24.9","0.56999999999999995","1.19","67"
"21","18",11,40,"DEL",75,"Portageville",1404,"phy499wrf",2,"1.2","83.6","34","7","4.5","72","7.3","2.25","8","24.2","0.55000000000000004","1.1599999999999999","65"
"21","1",11,40,"DEL",75,"Portageville",1412,"dp0912b2rf",1,"1.1000000000000001","82.2","33","7.1","5.2","70","7.3","2.6","8","23","0.53","1.1100000000000001","66"
"21","2",11,40,"DEL",75,"Portageville",1412,"dp0912b2rf",2,"1.1000000000000001","83.5","32","7.1","5","71","6.9","2.5","8","22.9","0.55000000000000004","1.1399999999999999","70"
"21","19",11,40,"DEL",75,"Portageville",1417,"ua48",1,"1.3","86.6","39","7","4.5999999999999996","72","6.9","2.2000000000000002","7.5","29.1","0.63","1.32","82"
"21","20",11,40,"DEL",75,"Portageville",1417,"ua48",2,"1.3","85.2","39","6.8","4.3","74","7.2","2.2000000000000002","8","28.6","0.59","1.29","82"
"21","7",11,40,"DEL",75,"Portageville",1426,"phy725rf",1,"1.2","84.6","40","7.3","4.3","71","7.3","2.15","8","28.3","0.61","1.25","74"
"21","8",11,40,"DEL",75,"Portageville",1426,"phy725rf",2,"1.3","85.7","38","7.1","4.5","72","7.5","2.25","8","27.6","0.6","1.25","73"
"28","3",11,40,"DEL",184,"Keiser",1326,"phy375wrf",1,"1.2","84.2","32","6.2","3.9","77","7.3","1.9","6","20.7","0.54","1.18","55"
"28","4",11,40,"DEL",184,"Keiser",1326,"phy375wrf",3,"1.2","84.8","34","6.2","3.4","80","7.4","1.7","6.5","20.399999999999999","0.54","1.18","60"
"28","5",11,40,"DEL",184,"Keiser",1344,"fm9058f",1,"1.3","85.4","37","5.6","3.8","79","7.2","1.9","6","22.5","0.55000000000000004","1.23","69"
"28","6",11,40,"DEL",184,"Keiser",1344,"fm9058f",3,"1.2","84.4","36","6.1","4","78","7.2","1.95","6","22.3","0.53","1.21","66"
"28","9",11,40,"DEL",184,"Keiser",1345,"americot 1550b2rf",1,"1.2","85.2","34","6.7","3.8","75","7.8","1.9","6","21.8","0.56999999999999995","1.18","56"
"28","10",11,40,"DEL",184,"Keiser",1345,"americot 1550b2rf",3,"1.2","85","32","6.5","3.7","78","7.5","1.8","6.5","20.3","0.55000000000000004","1.19","53"
"28","15",11,40,"DEL",184,"Keiser",1358,"fm1740b2f",1,"1.2","85.3","37","6.5","3.9","78","7.3","1.85","8","25.4","0.55000000000000004","1.21","63"
"28","16",11,40,"DEL",184,"Keiser",1358,"fm1740b2f",3,"1.2","85.2","36","6.7","3.5","80","7.5","1.8","8","25.3","0.54","1.19","60"
"28","11",11,40,"DEL",184,"Keiser",1376,"st5458b2rf",1,"1.2","85.2","39","6.8","4.3","76","8.5","2.0499999999999998","6","24.5","0.54","1.21","61"
"28","12",11,40,"DEL",184,"Keiser",1376,"st5458b2rf",3,"1.2","84.4","38","6.5","4","77","8.1999999999999993","2","6","23.6","0.55000000000000004","1.23","61"
"28","13",11,40,"DEL",184,"Keiser",1381,"dp0949b2rf",1,"1.2","84.7","38","7","4","78","8.5","1.95","6","25.4","0.54","1.17","62"
"28","14",11,40,"DEL",184,"Keiser",1381,"dp0949b2rf",3,"1.2","84.5","35","6.5","3.4","79","7.8","1.75","8","25.8","0.54","1.1599999999999999","64"
"28","17",11,40,"DEL",184,"Keiser",1404,"phy499wrf",1,"1.2","85.8","37","7.1","4.4000000000000004","76","7.6","2.15","8","24.6","0.56000000000000005","1.21","59"
"28","18",11,40,"DEL",184,"Keiser",1404,"phy499wrf",3,"1.2","85","39","7.3","4.0999999999999996","77","7.4","2.0499999999999998","8","24.4","0.54","1.19","60"
"28","1",11,40,"DEL",184,"Keiser",1412,"dp0912b2rf",1,"1.2","85.3","37","6.5","4.2","76","8","2.1","6","23.2","0.54","1.1599999999999999","57"
"28","2",11,40,"DEL",184,"Keiser",1412,"dp0912b2rf",3,"1.2","84.5","33","6.4","4.3","75","7.5","2.1","6","21.8","0.54","1.17","57"
"28","19",11,40,"DEL",184,"Keiser",1417,"ua48",1,"1.3","86.8","46","6.8","4.5","77","7.3","2.25","8","29.6","0.61","1.29","68"
"28","20",11,40,"DEL",184,"Keiser",1417,"ua48",3,"1.3","87.8","46","7.1","4.5999999999999996","77","6.9","2.25","8","30.8","0.59","1.28","71"
"28","7",11,40,"DEL",184,"Keiser",1426,"phy725rf",1,"1.3","85.6","42","7.1","3.6","76","7.9","1.8","6","27.7","0.59","1.27","65"
"28","8",11,40,"DEL",184,"Keiser",1426,"phy725rf",3,"1.2","85","40","6.7","3.6","77","8.1","1.8","6","26.9","0.61","1.26","70"
"63","3",11,52,"WES",7,"University Park, NM",1326,"phy375wrf",1,"1.1000000000000001","81.5","31","6.8","4.7","75","8.8000000000000007","2.2999999999999998","7","20.8","0.51","1.1200000000000001","50"
"63","4",11,52,"WES",7,"University Park, NM",1326,"phy375wrf",2,"1.1000000000000001","82","32","7.1","4.9000000000000004","75","8.1","2.35","7","21.8","0.51","1.1200000000000001","52"
"63","5",11,52,"WES",7,"University Park, NM",1344,"fm9058f",1,"1.2","84","34","5.9","4.4000000000000004","78","7.8","2.15","7","23.5","0.54","1.22","54"
"63","6",11,52,"WES",7,"University Park, NM",1344,"fm9058f",2,"1.2","84.3","33","5.9","4.4000000000000004","79","7.6","2.15","7.5","23.8","0.53","1.23","55"
"63","13",11,52,"WES",7,"University Park, NM",1361,"phy755wrf",1,"1.2","83.7","38","7.4","4.3","74","8.8000000000000007","2.1","9","27","0.56000000000000005","1.22","70"
"63","14",11,52,"WES",7,"University Park, NM",1361,"phy755wrf",2,"1.2","84.5","38","7.6","4.3","74","8.4","2.2000000000000002","8","28","0.6","1.24","71"
"63","9",11,52,"WES",7,"University Park, NM",1370,"dp161b2rf",1,"1.2","83.8","36","7","3.8","78","7.9","1.9","8","25.1","0.54","1.19","55"
"63","10",11,52,"WES",7,"University Park, NM",1370,"dp161b2rf",2,"1.2","85.2","34","7.1","4.7","75","7.4","2.25","8","24.2","0.52","1.23","50"
"63","1",11,52,"WES",7,"University Park, NM",1412,"dp0912b2rf",1,"1.1000000000000001","83.1","33","7.6","4.8","77","7.9","2.2999999999999998","8","22.7","0.57999999999999996","1.17","55"
"63","2",11,52,"WES",7,"University Park, NM",1412,"dp0912b2rf",2,"1.1000000000000001","84.4","35","7.3","4.9000000000000004","77","8.4","2.35","7.5","23.2","0.56000000000000005","1.1599999999999999","57"
"63","11",11,52,"WES",7,"University Park, NM",1413,"fm9170b2f",1,"1.2","83.2","34","6.7","4.2","79","7.5","2.1","8.5","27.5","0.54","1.1499999999999999","55"
"63","12",11,52,"WES",7,"University Park, NM",1413,"fm9170b2f",2,"1.2","82.9","35","6.7","4.2","79","7.6","2.1","8","26.7","0.54","1.18","57"
"63","7",11,52,"WES",7,"University Park, NM",1426,"phy725rf",1,"1.2","85.5","38","7.3","4.5","76","8.4","2.25","8","26.9","0.6","1.23","68"
"63","8",11,52,"WES",7,"University Park, NM",1426,"phy725rf",2,"1.2","83.3","35","7.3","4.7","73","8.4","2.2999999999999998","8","26.8","0.56999999999999995","1.21","67"
"60","39",11,52,"WES",9,"Pecos, TX",1326,"phy375wrf",1,"1.1000000000000001","80.599999999999994","31","6.7","5.2","77","8.6","2.5499999999999998","8","20","0.53","1.0900000000000001","54"
"60","40",11,52,"WES",9,"Pecos, TX",1326,"phy375wrf",2,"1.1000000000000001","80.400000000000006","30","6.2","5.0999999999999996","77","8.9","2.5","8","19.7","0.51","1.1000000000000001","54"
"60","41",11,52,"WES",9,"Pecos, TX",1344,"fm9058f",1,"1.2","81.2","30","5.7","5.0999999999999996","80","7.8","2.5","8","22.9","0.51","1.1499999999999999","59"
"60","42",11,52,"WES",9,"Pecos, TX",1344,"fm9058f",2,"1.1000000000000001","81.900000000000006","30","5.4","4.9000000000000004","79","7.9","2.4500000000000002","8","22.3","0.49","1.1200000000000001","62"
"60","49",11,52,"WES",9,"Pecos, TX",1361,"phy755wrf",1,"1.2","83.3","37","6.8","4.7","76","9","2.2999999999999998","8","27.8","0.56999999999999995","1.22","59"
"60","50",11,52,"WES",9,"Pecos, TX",1361,"phy755wrf",2,"1.2","83.7","37","6.8","4.4000000000000004","77","9.1","2.2000000000000002","8","28","0.55000000000000004","1.21","64"
"60","45",11,52,"WES",9,"Pecos, TX",1370,"dp161b2rf",1,"1.2","82.3","32","6.4","5.4","79","7.9","2.5499999999999998","8","22.3","0.51","1.1499999999999999","52"
"60","46",11,52,"WES",9,"Pecos, TX",1370,"dp161b2rf",2,"1.2","81.8","32","6.2","5","75","8.4","2.4500000000000002","8","22.3","0.53","1.17","52"
"60","37",11,52,"WES",9,"Pecos, TX",1412,"dp0912b2rf",1,"1.1000000000000001","80.900000000000006","31","6.7","5.5","78","8.6","2.6","8","20.2","0.51","1.07","54"
"60","38",11,52,"WES",9,"Pecos, TX",1412,"dp0912b2rf",2,"1.1000000000000001","82.4","31","6.7","5.2","77","8.3000000000000007","2.5","8","21.6","0.49","1.08","55"
"60","47",11,52,"WES",9,"Pecos, TX",1413,"fm9170b2f",1,"1.1000000000000001","81.599999999999994","32","6.1","4.8","80","7.8","2.35","8","22.9","0.51","1.1299999999999999","58"
"60","48",11,52,"WES",9,"Pecos, TX",1413,"fm9170b2f",2,"1.2","82.9","33","5.7","4.5999999999999996","80","7.9","2.2999999999999998","8","23","0.51","1.1599999999999999","58"
"60","43",11,52,"WES",9,"Pecos, TX",1426,"phy725rf",1,"1.2","82.6","35","6.4","4.8","77","8.6999999999999993","2.35","8","26.6","0.51","1.19","60"
"60","44",11,52,"WES",9,"Pecos, TX",1426,"phy725rf",2,"1.2","82.2","34","6.8","4.5999999999999996","77","8.6999999999999993","2.2999999999999998","8.5","26.8","0.55000000000000004","1.18","59"
"79","5",11,60,"PIM",61,"Maricopa",1272,"dp340",1,"1.3","88.5","50","7.6","4.4000000000000004","68","11","2.15","6","37.299999999999997","0.7","1.37","91"
"79","5",11,60,"PIM",61,"Maricopa",1272,"dp340",2,"1.3","88.5","50","7.6","4.4000000000000004","68","11","2.15","6","37.299999999999997","0.7","1.37","91"
"79","6",11,60,"PIM",61,"Maricopa",1272,"dp340",3,"1.4","89.1","45","7.8","4.3","67","11","2.2000000000000002","6","36.5","0.68","1.37","87"
"79","6",11,60,"PIM",61,"Maricopa",1272,"dp340",4,"1.4","89.1","45","7.8","4.3","67","11","2.2000000000000002","6","36.5","0.68","1.37","87"
"79","1",11,60,"PIM",61,"Maricopa",1273,"phy800",1,NA,NA,NA,NA,NA,NA,NA,"0","5","38.1","0.69","1.42","188"
"79","1",11,60,"PIM",61,"Maricopa",1273,"phy800",2,NA,NA,NA,NA,NA,NA,NA,"0","5","38.1","0.69","1.42","188"
"79","2",11,60,"PIM",61,"Maricopa",1273,"phy800",3,"1.4","87.8","51","7.6","3.6","69","11","1.85","7.8","39.5","0.7","1.41","90"
"79","2",11,60,"PIM",61,"Maricopa",1273,"phy800",4,"1.4","87.8","51","7.6","3.6","69","11","1.85","7.8","39.5","0.7","1.41","90"
"79","7",11,60,"PIM",61,"Maricopa",1300,"cobalt",1,"1.3","88.3","48","7.1","4.0999999999999996","66","12","2","7","34.200000000000003","0.67","1.37","90"
"79","7",11,60,"PIM",61,"Maricopa",1300,"cobalt",2,"1.3","88.3","48","7.1","4.0999999999999996","66","12","2","7","34.200000000000003","0.67","1.37","90"
"79","8",11,60,"PIM",61,"Maricopa",1300,"cobalt",3,"1.4","89.8","50","7.8","3.8","66","12","1.95","8","33.6","0.72","1.38","86"
"79","8",11,60,"PIM",61,"Maricopa",1300,"cobalt",4,"1.4","89.8","50","7.8","3.8","66","12","1.95","8","33.6","0.72","1.38","86"
"79","3",11,60,"PIM",61,"Maricopa",1374,"dp357",1,"1.3","88","51","7.3","4.5999999999999996","69","11","2.2999999999999998","6.5","37.799999999999997","0.71","1.39","88"
"79","3",11,60,"PIM",61,"Maricopa",1374,"dp357",2,"1.3","88","51","7.3","4.5999999999999996","69","11","2.2999999999999998","6.5","37.799999999999997","0.71","1.39","88"
"79","4",11,60,"PIM",61,"Maricopa",1374,"dp357",3,"1.4","89.3","52","7.6","4.5","70","11","2.25","7","35.799999999999997","0.68","1.37","87"
"79","4",11,60,"PIM",61,"Maricopa",1374,"dp357",4,"1.4","89.3","52","7.6","4.5","70","11","2.25","7","35.799999999999997","0.68","1.37","87"
"79","9",11,60,"PIM",61,"Maricopa",1393,"phy830",1,"1.4","89.2","56","8.1999999999999993","4.3","68","11","2.2000000000000002","6","35","0.69","1.38","87"
"79","9",11,60,"PIM",61,"Maricopa",1393,"phy830",2,"1.4","89.2","56","8.1999999999999993","4.3","68","11","2.2000000000000002","6","35","0.69","1.38","87"
"79","10",11,60,"PIM",61,"Maricopa",1393,"phy830",3,"1.4","89.5","54","7.9","4.3","68","8.9","2.2000000000000002","6.5","32.1","0.69","1.39","84"
"79","10",11,60,"PIM",61,"Maricopa",1393,"phy830",4,"1.4","89.5","54","7.9","4.3","68","8.9","2.2000000000000002","6.5","32.1","0.69","1.39","84"
"36","5",11,60,"PIM",112,"Lemoore, CA",1272,"dp340",1,"1.3","87.5","49","7","3.7","63","11","1.9","7.3","35.6","0.61","1.33","80"
"36","6",11,60,"PIM",112,"Lemoore, CA",1272,"dp340",2,"1.4","87.2","44","6.4","3.3","62","12","1.75","7.8","35","0.62","1.37","75"
