"yr","regcode","reg","loccode","loc","vcode","rep","yt","x25sl","x50sl","t1","e1","mic","elg_star","ui_spin","str_spin","rd_spin","b_spin","mic_spin"
92,170,"ARI",6,"Safford, AZ",865,1,129,1.21,0.56,224,8,3.7,6.9,83.7,29.1,75.1,8.6,3.6
92,170,"ARI",6,"Safford, AZ",865,2,122,1.19,0.54,200,8.5,3.4,7.2,83,27.6,75.9,9.3,3.4
92,170,"ARI",6,"Safford, AZ",872,1,140,1.21,0.56,249,8,3.9,7.1,85.4,31.7,72.7,9,3.8
92,170,"ARI",6,"Safford, AZ",872,2,140,1.21,0.58,239,7.8,3.8,7,85.1,30.3,71.1,9.7,3.8
92,170,"ARI",6,"Safford, AZ",882,1,118,1.17,0.57,193,8,3.7,7.3,84.5,26.9,74.1,10.2,3.6
92,170,"ARI",6,"Safford, AZ",882,2,125,1.19,0.56,197,8.8,3.8,7.3,82.9,27.5,73.1,9.7,3.7
92,170,"ARI",6,"Safford, AZ",893,1,122,1.17,0.56,202,7,3.7,7.2,84.2,28.5,71.2,10.9,3.7
92,170,"ARI",6,"Safford, AZ",893,2,124,1.17,0.55,189,8.5,3.7,7.4,84.6,29.8,72.2,9.4,3.8
92,170,"ARI",6,"Safford, AZ",900,1,115,1.19,0.54,198,8,3,6.8,82.7,26.9,73.7,9.3,3
92,170,"ARI",6,"Safford, AZ",900,2,121,1.19,0.52,192,7.8,3.2,6.8,82.9,27.5,74.9,9.2,3.1
92,170,"ARI",6,"Safford, AZ",901,1,113,1.12,0.55,182,8.5,3.9,7.6,84.3,26.1,75,9.1,3.9
92,170,"ARI",6,"Safford, AZ",901,2,109,1.12,0.54,186,9,3.9,7.6,83.6,26.4,64.2,11.4,3.9
92,170,"ARI",182,"Maricopa, AZ",578,1,108,1.01,0.52,225,8.5,4.7,7.4,84.5,30.2,76.5,9.8,4.7
92,170,"ARI",182,"Maricopa, AZ",578,2,124,1.07,0.55,230,8.5,4.8,7.5,84.5,31.7,77.7,9.7,4.5
92,170,"ARI",182,"Maricopa, AZ",649,1,122,1.1,0.51,194,6.8,5.7,7,84.1,29.8,76.9,9.5,5.2
92,170,"ARI",182,"Maricopa, AZ",649,2,115,1.17,0.58,229,6.8,5,7,83.3,31,76.2,8.9,5.1
92,170,"ARI",182,"Maricopa, AZ",689,1,90,1.13,0.54,201,7.3,4.4,7.2,85.1,26.9,76.2,8.4,4.5
92,170,"ARI",182,"Maricopa, AZ",689,2,85,1.09,0.5,187,8,4.9,7.3,82.7,25.9,77.9,9,4.7
92,170,"ARI",182,"Maricopa, AZ",697,1,92,1.1,0.52,184,7.8,5.1,6.7,83.7,27.7,77.5,7.1,4.8
92,170,"ARI",182,"Maricopa, AZ",697,2,102,1.1,0.54,176,7.5,4.9,6.8,84.2,27.8,74.6,9.6,4.7
92,170,"ARI",182,"Maricopa, AZ",706,1,108,1.13,0.55,222,6,4.9,6.6,84.6,28.8,74.3,9.3,5.2
92,170,"ARI",182,"Maricopa, AZ",706,2,124,1.12,0.55,200,6.3,5.1,6.7,83.5,27.6,73.5,9.7,5.2
92,170,"ARI",182,"Maricopa, AZ",714,1,118,1.12,0.52,199,7,4.4,6.8,84.9,27,75.1,9.5,4.2
92,170,"ARI",182,"Maricopa, AZ",714,2,108,1.12,0.55,201,7.5,4.4,6.8,84.3,28.8,64.8,9.7,4.3
92,170,"ARI",182,"Maricopa, AZ",731,1,138,1.17,0.58,237,5.5,4.6,6.9,82.8,31.3,75.1,9.2,4.5
92,170,"ARI",182,"Maricopa, AZ",731,2,147,1.15,0.54,261,6,3.9,7,83.4,31.7,74.6,9.7,4.5
92,170,"ARI",182,"Maricopa, AZ",741,1,122,1.14,0.56,235,6.8,5,6.7,84.1,29.6,74.8,8.7,5.2
92,170,"ARI",182,"Maricopa, AZ",741,2,124,1.14,0.56,206,7,5,7,82.4,30.4,75.4,9.6,5.2
92,170,"ARI",182,"Maricopa, AZ",772,1,146,1.15,0.57,238,6.5,4.1,6.6,85,30.9,77.7,9.2,3.8
92,170,"ARI",182,"Maricopa, AZ",772,2,140,1.09,0.52,247,6,4.5,6.9,84.4,33,74.8,9,4.2
92,170,"ARI",182,"Maricopa, AZ",773,1,145,1.15,0.59,286,7.5,4.3,7.4,85.6,32.2,76.5,9.8,4.3
92,170,"ARI",182,"Maricopa, AZ",773,2,145,1.13,0.55,251,7.5,4.5,7.4,85,33.5,74.9,9.9,4.4
92,170,"ARI",182,"Maricopa, AZ",831,1,108,1.11,0.54,197,7.5,4.6,6.7,84.4,28.7,75.3,9.7,5.1
92,170,"ARI",182,"Maricopa, AZ",831,2,117,1.1,0.53,203,6.8,4.9,6.7,84.2,27.2,75.9,9.1,4.8
92,170,"ARI",182,"Maricopa, AZ",849,1,119,1.12,0.54,215,7.3,4.9,6.8,83.9,30.8,75,9.3,4.8
92,170,"ARI",182,"Maricopa, AZ",849,2,113,1.12,0.56,215,7,5,7.1,83.7,32.2,75.8,9.3,5.3
92,170,"ARI",182,"Maricopa, AZ",857,1,110,1.1,0.53,195,8.3,5.1,7.3,84.1,28.2,76.4,8.8,5.2
92,170,"ARI",182,"Maricopa, AZ",857,2,114,1.1,0.53,225,7.8,5,7.3,83.1,29.1,69.6,8.2,5
92,170,"ARI",182,"Maricopa, AZ",858,1,113,1.12,0.55,190,7.5,5,6.9,84,29.2,75.8,10,4.7
92,170,"ARI",182,"Maricopa, AZ",858,2,101,1.11,0.52,202,7,4.8,6.7,83.1,27.1,74.4,9.3,4.7
92,170,"ARI",182,"Maricopa, AZ",872,1,121,1.1,0.56,204,7.5,4.9,6.9,83.5,29.5,75.6,9.3,4.7
92,170,"ARI",182,"Maricopa, AZ",872,2,114,1.1,0.53,226,7.3,5,6.9,82.6,27.8,74.3,9.3,5.1
92,170,"ARI",182,"Maricopa, AZ",874,1,118,1.1,0.55,222,6.8,5.2,7.4,84,32,72.9,9,5.2
92,170,"ARI",182,"Maricopa, AZ",874,2,122,1.1,0.53,209,6.8,5,7.1,83.1,32.1,75.9,9.5,4.9
92,170,"ARI",182,"Maricopa, AZ",876,1,130,1.15,0.53,205,7.3,4.7,6.9,83.5,29.6,73.9,8.9,4.8
92,170,"ARI",182,"Maricopa, AZ",876,2,121,1.13,0.53,220,6.8,5,6.8,82.9,28.4,74.6,9.8,4.9
92,170,"ARI",182,"Maricopa, AZ",882,1,120,1.11,0.52,200,6.5,4.9,7,84,29.7,77.6,8.8,4.8
92,170,"ARI",182,"Maricopa, AZ",882,2,111,1.11,0.53,187,7.3,5.2,7.2,84.5,30.9,75.1,10.2,5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
