"yr","regcode","reg","loccode","loc","vcode","rep","yt","x25sl","x50sl","t1","e1","mic","elg_hvi","ui","str","rd","b","mic_hvi"
94,52,"WES",40,"Artesia, NM(irri)",450,1,"146",1.17,0.55,199,7,4,10,83.9,29.4,78.4,9,4
94,52,"WES",40,"Artesia, NM(irri)",450,2,"148",1.19,0.57,212,7.5,3.7,10,84.7,28.6,78.7,8.7,3.7
94,52,"WES",40,"Artesia, NM(irri)",578,1,"134",1.16,0.58,231,10,4.6,11,86.3,31,79.3,8.3,4.4
94,52,"WES",40,"Artesia, NM(irri)",578,2,"142",1.16,0.6,216,10.5,4.7,11,85.3,30.8,79.7,8.4,4.7
94,52,"WES",40,"Artesia, NM(irri)",649,1,"155",1.19,0.55,234,7.5,3.7,11,85.1,31.9,78.4,7.9,3.6
94,52,"WES",40,"Artesia, NM(irri)",649,2,"162",1.19,0.6,239,7.8,4.3,10,85.2,30.9,78.3,8.3,4.2
94,52,"WES",40,"Artesia, NM(irri)",689,1,"134",1.19,0.55,198,9.5,4.6,11,86.3,25.2,80.7,8.7,4.2
94,52,"WES",40,"Artesia, NM(irri)",689,2,"134",1.19,0.57,182,9.5,3.8,11,86.7,24.7,81.3,8.3,3.6
94,52,"WES",40,"Artesia, NM(irri)",706,1,"155",1.21,0.58,205,7,4.4,10,86.7,29.5,76.2,8.6,4.2
94,52,"WES",40,"Artesia, NM(irri)",706,2,"151",1.23,0.6,203,6.8,4.1,10,86.7,30.2,78,8.6,4.1
94,52,"WES",40,"Artesia, NM(irri)",731,1,"160",1.25,0.63,242,7,3.7,10,86,33.1,77.1,8.8,3.8
94,52,"WES",40,"Artesia, NM(irri)",731,2,"172",1.25,0.61,232,7,4,10,85.8,34.2,79,8.9,3.8
94,52,"WES",40,"Artesia, NM(irri)",749,1,"170",1.21,0.57,254,7,3.7,10,85.4,32.6,80.9,8.7,3.6
94,52,"WES",40,"Artesia, NM(irri)",749,2,"180",1.21,0.6,250,7.5,3.5,10,87,35.1,81,8.7,3.2
94,52,"WES",40,"Artesia, NM(irri)",756,1,"189",1.25,0.6,264,7.3,3.7,11,88.2,36.7,78.7,8.4,3.5
94,52,"WES",40,"Artesia, NM(irri)",756,2,"192",1.25,0.6,267,7.3,3.6,11,87.3,35.3,78.8,8.4,3.4
94,52,"WES",40,"Artesia, NM(irri)",788,1,"174",1.19,0.57,250,7.5,3.7,10,87.5,33.6,74.6,8.4,3.7
94,52,"WES",40,"Artesia, NM(irri)",788,2,"170",1.19,0.62,264,7,4,10,89.2,30.8,78.7,9,4
94,52,"WES",40,"Artesia, NM(irri)",826,1,"177",1.23,0.6,271,7.5,3.9,10,87.8,35.5,80.1,8.3,3.7
94,52,"WES",40,"Artesia, NM(irri)",826,2,"178",1.25,0.61,261,6.8,4,11,87.1,33.5,79,8.4,3.9
94,52,"WES",40,"Artesia, NM(irri)",874,1,"160",1.19,0.57,233,7.3,3.9,10,85.1,32.8,77.7,8.7,3.8
94,52,"WES",40,"Artesia, NM(irri)",874,2,"171",1.19,0.59,233,6.8,4,10,86.7,30.9,78.2,8.7,3.7
94,52,"WES",40,"Artesia, NM(irri)",875,1,"167",1.21,0.59,252,7,4.1,10,87,32,79.6,7.8,3.8
94,52,"WES",40,"Artesia, NM(irri)",875,2,"170",1.21,0.6,250,7,3.6,10,87.5,31.7,77.6,8.2,3.5
94,52,"WES",40,"Artesia, NM(irri)",942,1,"180",1.27,0.62,233,6.3,4.1,10,87.2,33.1,79.1,8.5,4.1
94,52,"WES",40,"Artesia, NM(irri)",942,2,"176",1.27,0.6,233,7,4,10,88.2,33.8,77.9,8.7,4
94,71,"RHQ",19,"College Station, TX",649,1,"124",1.1,0.54,197,5.5,5.1,9.8,82.6,31,68.9,5.3,5.1
94,71,"RHQ",19,"College Station, TX",649,3,"136",1.09,0.53,202,5.8,5.2,10,81,33.7,66.8,4.9,5.1
94,71,"RHQ",19,"College Station, TX",689,1,"112",1.12,0.54,173,8,5.1,9.8,82.7,24.4,69.5,4.9,5.3
94,71,"RHQ",19,"College Station, TX",689,3,"121",1.11,0.52,192,7.3,5,9.8,82.4,26,67.1,5.1,5.1
94,71,"RHQ",19,"College Station, TX",731,1,"157",1.19,0.58,245,5.3,4.5,10,83.9,37.1,65.6,5.7,4.5
94,71,"RHQ",19,"College Station, TX",731,3,"146",1.18,0.6,229,5.3,4.6,10,82,37.9,64.6,5.7,4.7
94,71,"RHQ",19,"College Station, TX",925,1,"137",1.09,0.54,229,5.5,5.2,10,82.4,33.6,68.3,6.2,5.2
94,71,"RHQ",19,"College Station, TX",925,3,"136",1.08,0.53,232,6.3,5.4,10,81.9,34.1,68.6,6.8,5.5
94,71,"RHQ",19,"College Station, TX",936,1,"136",1.11,0.53,204,6.8,5,9.8,83.4,34,71.7,5.5,5
94,71,"RHQ",19,"College Station, TX",936,3,"128",1.09,0.55,213,6,5.1,10,83.5,36.8,71.4,5.1,5.1
94,71,"RHQ",19,"College Station, TX",939,1,"117",1.13,0.55,187,6,5.4,9,82.3,26.4,70.1,5.2,5.4
94,71,"RHQ",19,"College Station, TX",939,3,"122",1.13,0.55,209,5.3,5.2,10,82.7,34.2,70.7,5.6,5.3
94,71,"RHQ",19,"College Station, TX",954,1,"127",1.13,0.54,185,6.3,5.1,9.8,82.2,30.3,68.9,5.5,5.1
94,71,"RHQ",19,"College Station, TX",954,3,"142",1.13,0.55,220,6.3,4.9,10,82.8,35.3,68.8,5.1,5
94,71,"RHQ",19,"College Station, TX",955,1,"129",1.15,0.57,218,6.5,4.5,9.4,83.3,31.6,65.9,5,4.5
94,71,"RHQ",19,"College Station, TX",955,3,"125",1.15,0.57,211,6.8,4.6,9.8,83.5,32.3,66.2,5.3,4.6
94,71,"RHQ",19,"College Station, TX",956,1,"147",1.08,0.55,219,7,4.8,11,82.3,41.3,70.3,5.7,5
94,71,"RHQ",19,"College Station, TX",956,3,"156",1.11,0.59,263,6.8,5.1,11,82.9,40.9,67.9,5.7,5.1
94,71,"RHQ",19,"College Station, TX",957,1,"172",1.18,0.6,259,6.3,4.1,10,84.8,39.8,69.5,5.2,4.2
94,71,"RHQ",19,"College Station, TX",957,3,"158",1.18,0.58,253,6,4.1,10,82.6,39.1,68.7,5.5,4
94,71,"RHQ",19,"College Station, TX",958,1,"133",1.1,0.54,197,7.3,5,10,83.3,33.8,69.4,5.5,5
94,71,"RHQ",19,"College Station, TX",958,3,"133",1.1,0.55,240,7,4.8,10,83.6,33.5,70.1,5.5,4.9
94,71,"RHQ",19,"College Station, TX",959,1,"119",1.21,0.55,214,7,4.6,9,81.7,30.9,69.5,5.2,4.6
94,71,"RHQ",19,"College Station, TX",959,3,"128",1.19,0.56,218,6.5,4.6,9.4,81.7,29.9,71.7,5.2,4.6
94,71,"RHQ",19,"College Station, TX",960,1,"120",1.08,0.54,195,7.3,5.1,10,83,32.6,69,5.1,5.1
94,71,"RHQ",19,"College Station, TX",960,3,"131",1.09,0.54,209,7.8,5,10,82.9,30.6,67.5,5.3,4.9
94,71,"RHQ",19,"College Station, TX",961,1,"126",1.11,0.53,215,7,5.1,10,81.6,33.7,70.7,5.7,5.3
94,71,"RHQ",19,"College Station, TX",961,3,"118",1.11,0.53,225,6,5.4,9.8,81.8,29.3,70.9,6,5.5
94,71,"RHQ",19,"College Station, TX",962,1,"127",1.1,0.54,212,7.3,5.7,10,83.1,31.5,73.6,5.8,6
94,71,"RHQ",19,"College Station, TX",962,3,"126",1.09,0.54,218,7.5,5.6,10,83.4,32.4,73.6,5.7,5.6
94,71,"RHQ",19,"College Station, TX",963,1,"145",1.14,0.55,225,6.5,4.8,9.8,83.5,31.6,66.6,6.3,4.8
94,71,"RHQ",19,"College Station, TX",963,3,"147",1.17,0.57,221,7,4.8,9.6,83,31.9,68.6,5.4,4.6
94,71,"RHQ",19,"College Station, TX",964,1,"149",1.25,0.59,249,8,4.7,10,84.4,37.6,65.6,6.9,4.5
94,71,"RHQ",19,"College Station, TX",964,3,"141",1.21,0.6,248,7.8,4.9,11,83.3,37.5,68.3,6.1,4.9
94,71,"RHQ",19,"College Station, TX",965,1,"145",1.17,0.56,248,7.5,5.2,11,83.1,36.2,64.8,5.6,5.1
94,71,"RHQ",19,"College Station, TX",965,3,"144",1.17,0.58,256,7,4.9,10,82.8,35.7,65.5,6.3,4.7
94,71,"RHQ",23,"Bossier City, LA",649,1,"141",1.1,0.51,214,6,4.9,9.9,84.7,28.4,77.6,8,5.3
94,71,"RHQ",23,"Bossier City, LA",649,2,"137",1.1,0.52,194,6.5,5.2,10,83.9,29.2,78.2,8.3,4.9
94,71,"RHQ",23,"Bossier City, LA",689,1,"124",1.12,0.53,170,8.3,4.9,10,84.4,23.1,78,7.9,5.1
94,71,"RHQ",23,"Bossier City, LA",689,2,"123",1.14,0.51,182,7.5,5,10,84.7,23.1,78.3,7.6,5.2
94,71,"RHQ",23,"Bossier City, LA",731,1,"154",1.17,0.54,217,5.3,4.7,10,84.6,31.2,76.7,7.7,4.9
94,71,"RHQ",23,"Bossier City, LA",731,2,"164",1.19,0.57,241,5.5,4.6,9.8,87.1,30.3,74.6,7.7,4.6
94,71,"RHQ",23,"Bossier City, LA",925,1,"150",1.11,0.56,214,6.8,5.2,10,85.4,29.6,75.5,9.1,5.3
94,71,"RHQ",23,"Bossier City, LA",925,2,"153",1.13,0.56,211,6.8,4.8,10,85.6,31.5,76,8.4,4.9
94,71,"RHQ",23,"Bossier City, LA",936,1,"143",1.15,0.55,207,6,4.6,9.8,84.8,29.5,78.8,7.9,4.8
94,71,"RHQ",23,"Bossier City, LA",936,2,"144",1.15,0.54,195,5.5,4.7,9.8,85.6,28.6,76.2,7.8,4.9
94,71,"RHQ",23,"Bossier City, LA",939,1,"134",1.17,0.55,195,5.8,5.1,9.7,84.8,26.4,78.8,8,5.3
94,71,"RHQ",23,"Bossier City, LA",939,2,"137",1.19,0.54,194,6.5,4.9,9.9,85.3,28.7,76.6,7.4,5.1
94,71,"RHQ",23,"Bossier City, LA",954,1,"143",1.13,0.54,217,6,5.1,10,86,30.9,77.3,7.6,5.2
94,71,"RHQ",23,"Bossier City, LA",954,2,"145",1.14,0.55,219,6.5,5,10,86.6,30.1,76.1,7.7,5
94,71,"RHQ",23,"Bossier City, LA",955,1,"147",1.15,0.55,224,6,4.5,9.6,86.2,28,77.4,7.3,4.6
94,71,"RHQ",23,"Bossier City, LA",955,2,"151",1.15,0.55,226,6.5,4.7,9.8,85.2,28.5,75.4,7.6,4.5
94,71,"RHQ",23,"Bossier City, LA",956,1,"157",1.11,0.54,226,6.8,4.9,11,84.1,33.9,78.9,8.3,5
94,71,"RHQ",23,"Bossier City, LA",956,2,"159",1.12,0.55,245,6.3,4.7,10,84.1,32.8,76.4,8.3,5
94,71,"RHQ",23,"Bossier City, LA",957,1,"171",1.15,0.57,250,6.3,4.5,10,86.8,32.5,74,7.1,4.4
94,71,"RHQ",23,"Bossier City, LA",957,2,"175",1.15,0.57,267,5,4.1,10,86.5,35.2,76,7.3,4
94,71,"RHQ",23,"Bossier City, LA",958,1,"138",1.12,0.55,183,7,4.6,10,85.4,27.4,76.5,8.2,4.6
94,71,"RHQ",23,"Bossier City, LA",958,2,"142",1.13,0.56,216,7.5,4.7,11,85.9,30.5,74.6,7.9,4.8
94,71,"RHQ",23,"Bossier City, LA",959,1,"146",1.17,0.53,205,7,4.3,9.2,83.7,26,79,8.1,4.6
94,71,"RHQ",23,"Bossier City, LA",959,2,"136",1.15,0.54,198,6.5,4.3,9.5,84.1,28.1,77.7,7.6,4.3
94,71,"RHQ",23,"Bossier City, LA",960,1,"133",1.1,0.55,196,7,4.6,9.9,85.2,25.5,77.7,7.8,5
94,71,"RHQ",23,"Bossier City, LA",960,2,"131",1.13,0.57,196,6.3,5.1,9.8,83.5,26.8,76.1,8.1,5.2
94,71,"RHQ",23,"Bossier City, LA",961,1,"143",1.13,0.53,213,6.5,4.8,9.9,86.1,28.9,78.6,7.9,4.8
94,71,"RHQ",23,"Bossier City, LA",961,2,"133",1.12,0.53,206,6.3,4.6,9.8,85.5,26.9,77.3,8.3,5
94,71,"RHQ",23,"Bossier City, LA",962,1,"134",1.13,0.57,207,8,5.2,10,85.1,28.1,78.4,8.2,5.7
94,71,"RHQ",23,"Bossier City, LA",962,2,"130",1.1,0.55,217,7.3,5.6,11,85,29.4,77.3,8.3,5.9
94,71,"RHQ",23,"Bossier City, LA",963,1,"133",1.11,0.56,192,7,4.9,10,85.8,26.4,76.4,8.6,4.9
94,71,"RHQ",23,"Bossier City, LA",963,2,"152",1.13,0.54,206,6.5,4.6,9.8,86.2,26.9,76.1,8.7,4.8
94,71,"RHQ",23,"Bossier City, LA",964,1,"155",1.19,0.56,236,7.3,4.8,11,85.7,30.3,73.6,8.4,5.1
94,71,"RHQ",23,"Bossier City, LA",964,2,"152",1.19,0.59,240,7.3,4.8,11,85.7,31.4,75.4,8.9,5
94,71,"RHQ",23,"Bossier City, LA",965,1,"149",1.17,0.55,197,6.8,4.7,9.3,85.6,24.8,78.1,8.2,4.6
94,71,"RHQ",23,"Bossier City, LA",965,2,"140",1.17,0.58,185,6.8,4.6,9.2,84.3,24.8,76,8.5,4.8
94,71,"RHQ",25,"Stoneville, MS",649,1,"134",1.15,0.57,198,7,4.5,9.4,83.6,29.9,75.1,7.7,4.1
94,71,"RHQ",25,"Stoneville, MS",649,2,"141",1.19,0.58,215,7.3,3.9,9.5,82.8,30.6,73.4,7.2,4
94,71,"RHQ",25,"Stoneville, MS",689,1,"119",1.19,0.57,195,7.5,4.3,10,81.8,26.5,76.6,7.9,4.3
94,71,"RHQ",25,"Stoneville, MS",689,2,"126",1.15,0.54,180,8.5,4.1,10,84.4,25.6,76.2,7.4,4
94,71,"RHQ",25,"Stoneville, MS",731,1,"156",1.19,0.6,236,6,4.3,9.2,84,31.2,73.3,7.9,4.1
94,71,"RHQ",25,"Stoneville, MS",731,2,"162",1.21,0.6,235,6.3,4,9.4,84.5,30.6,72.9,7.8,3.7
94,71,"RHQ",25,"Stoneville, MS",925,1,"152",1.19,0.57,222,8,3.9,10,85.4,30.2,73.8,8,4
94,71,"RHQ",25,"Stoneville, MS",925,2,"148",1.19,0.57,217,6.8,4,10,83.4,32.1,73.6,8.5,4
94,71,"RHQ",25,"Stoneville, MS",936,1,"149",1.15,0.57,217,6.8,3.8,9.8,83,31.8,73.7,7.6,3.7
94,71,"RHQ",25,"Stoneville, MS",936,2,"138",1.15,0.58,187,6.8,4.4,9.6,83.5,30.3,75,8.2,4
94,71,"RHQ",25,"Stoneville, MS",939,1,"132",1.15,0.54,198,6.5,4.1,9.7,82.6,29.5,77,7.9,4.3
94,71,"RHQ",25,"Stoneville, MS",939,2,"140",1.19,0.57,194,7.3,3.9,9.3,82.8,28.2,76.5,7.2,3.9
94,71,"RHQ",25,"Stoneville, MS",954,1,"151",1.19,0.56,217,6.8,4.2,9.5,83.9,30.1,72.1,7.7,4.1
94,71,"RHQ",25,"Stoneville, MS",954,2,"136",1.17,0.57,211,6.8,4.1,9.7,82.9,31.8,73.5,8.2,4
94,71,"RHQ",25,"Stoneville, MS",955,1,"143",1.13,0.56,210,6.5,4.2,9.3,84.4,29.1,73.2,7.3,4
94,71,"RHQ",25,"Stoneville, MS",955,2,"135",1.13,0.59,197,5.8,3.9,9.1,83.5,29.4,72.1,8.4,3.8
94,71,"RHQ",25,"Stoneville, MS",956,1,"146",1.12,0.53,225,7.3,3.8,10,83.9,35.4,73.2,8.8,3.7
94,71,"RHQ",25,"Stoneville, MS",956,2,"152",1.09,0.57,218,7.3,3.9,10,82.4,35.8,73,8.5,3.8
94,71,"RHQ",25,"Stoneville, MS",957,1,"166",1.19,0.59,248,6,3.4,9.8,83.6,35,71.5,8.3,3.2
94,71,"RHQ",25,"Stoneville, MS",957,2,"167",1.15,0.58,250,6.3,3.2,9.7,83.6,35.1,73.7,8.1,3.1
94,71,"RHQ",25,"Stoneville, MS",958,1,"139",1.15,0.57,211,8.3,4.2,10,84.3,30.5,73.9,7.9,4.2
94,71,"RHQ",25,"Stoneville, MS",958,2,"145",1.13,0.54,215,7.3,4,9.9,83.8,29.3,72.6,8.2,3.8
94,71,"RHQ",25,"Stoneville, MS",959,1,"151",1.17,0.57,207,5.3,4.2,9.2,81.6,28.8,75.8,7.4,3.8
94,71,"RHQ",25,"Stoneville, MS",959,2,"150",1.21,0.57,218,6.3,3.5,9.1,84.3,29.7,74.3,7,3.4
94,71,"RHQ",25,"Stoneville, MS",960,1,"131",1.1,0.52,186,7,4.3,9.9,82.2,29.2,74,8.1,4.4
94,71,"RHQ",25,"Stoneville, MS",960,2,"135",1.13,0.52,191,7,4.2,9.3,82.3,28.1,73.4,7.7,4
94,71,"RHQ",25,"Stoneville, MS",961,1,"148",1.19,0.55,213,7.3,4,9.4,84.2,27.5,74.1,7,3.8
94,71,"RHQ",25,"Stoneville, MS",961,2,"141",1.19,0.56,202,7,3.8,9.7,85.1,29.3,75,7.6,3.8
94,71,"RHQ",25,"Stoneville, MS",962,1,"131",1.13,0.56,212,7.5,5.1,11,82.2,30.7,74.9,8.7,5
94,71,"RHQ",25,"Stoneville, MS",962,2,"138",1.15,0.58,221,8,4.6,10,84.8,30.6,76,8,4.8
94,71,"RHQ",25,"Stoneville, MS",963,1,"152",1.15,0.55,193,7,3.9,9.5,83.2,29.5,75,7.7,3.8
94,71,"RHQ",25,"Stoneville, MS",963,2,"149",1.17,0.57,201,6.5,3.8,9.8,83.3,30.7,72.1,7.8,3.8
94,71,"RHQ",25,"Stoneville, MS",964,1,"151",1.19,0.57,231,9,4.2,11,84.5,33.1,74.2,8.6,4
94,71,"RHQ",25,"Stoneville, MS",964,2,"147",1.21,0.56,232,9.3,3.9,11,84.6,32.7,73.6,8.7,3.4
94,71,"RHQ",25,"Stoneville, MS",965,1,"139",1.21,0.59,205,6.8,4.2,9.1,82.6,26.6,73.9,8.3,3.9
94,71,"RHQ",25,"Stoneville, MS",965,2,"148",1.21,0.55,212,7.3,3.7,9.4,84.9,28,75.8,7.5,3.7
94,71,"RHQ",75,"Portageville, MO",649,1,"144",1.21,0.6,227,6.3,4.6,10,84.6,35.6,69,6.9,4.3
94,71,"RHQ",75,"Portageville, MO",649,2,"142",1.19,0.58,229,7.3,4.7,10,84.9,32.1,69.4,6.7,4.5
94,71,"RHQ",75,"Portageville, MO",689,1,"125",1.19,0.56,193,7.3,4.2,10,85.2,25.4,71,6.2,4
94,71,"RHQ",75,"Portageville, MO",689,2,"124",1.19,0.56,184,9,4.5,10,84.2,25.7,71.4,6.9,4.3
94,71,"RHQ",75,"Portageville, MO",731,1,"162",1.23,0.62,249,6.3,4.4,10,84.7,37.1,68.8,6.8,4.1
94,71,"RHQ",75,"Portageville, MO",731,2,"156",1.23,0.58,249,7,4.2,9.9,85.1,35.3,67.4,6.7,3.9
94,71,"RHQ",75,"Portageville, MO",925,1,"146",1.15,0.58,267,7.3,4.5,10,85.5,35.7,66.3,7.4,4.6
94,71,"RHQ",75,"Portageville, MO",925,2,"143",1.15,0.59,254,7.5,4.3,10,85.2,34.6,65,7.9,4.4
94,71,"RHQ",75,"Portageville, MO",936,1,"139",1.15,0.58,231,7.3,4.5,9.9,84.7,31.8,67.2,7.1,4.4
94,71,"RHQ",75,"Portageville, MO",936,2,"138",1.17,0.59,230,7.3,4.7,9.8,83.9,33.1,69.9,6.9,4.5
94,71,"RHQ",75,"Portageville, MO",939,1,"134",1.19,0.57,201,6.8,4.6,10,84.3,29.3,71.2,6.6,4.3
94,71,"RHQ",75,"Portageville, MO",939,2,"133",1.19,0.58,217,7.3,4.6,10,84.7,32.1,68.4,6.3,4.3
94,71,"RHQ",75,"Portageville, MO",954,1,"134",1.17,0.57,234,7.8,4,10,85.1,35.1,69.7,6.9,4
94,71,"RHQ",75,"Portageville, MO",954,2,"142",1.17,0.56,237,8.3,4.5,10,85.3,35,69.6,6.8,4.2
94,71,"RHQ",75,"Portageville, MO",955,1,"142",1.17,0.6,229,7.8,4.1,9.6,85.6,30.6,65,6.1,4.1
94,71,"RHQ",75,"Portageville, MO",955,2,"157",1.17,0.57,241,7.8,3.9,9.9,85.1,31.3,68.3,6.2,3.9
94,71,"RHQ",75,"Portageville, MO",956,1,"147",1.13,0.58,241,7.5,4.5,10,84.6,36.7,69.1,6.4,4.4
94,71,"RHQ",75,"Portageville, MO",956,2,"151",1.13,0.56,226,8.5,4.6,10,84.4,37.6,69.5,6.8,4.3
94,71,"RHQ",75,"Portageville, MO",957,1,"169",1.21,0.62,265,7.3,3.7,10,85.8,36.9,70.8,6.1,3.5
94,71,"RHQ",75,"Portageville, MO",957,2,"176",1.19,0.6,258,7.5,3.9,10,85.7,37.2,68.9,6.5,3.6
94,71,"RHQ",75,"Portageville, MO",958,1,"141",1.15,0.57,236,7.3,4.2,10,85.1,32.3,67.2,6.9,4.3
94,71,"RHQ",75,"Portageville, MO",958,2,"140",1.15,0.58,211,8.3,4.3,10,84.8,31.3,66.9,6.6,4.2
94,71,"RHQ",75,"Portageville, MO",959,1,"147",1.23,0.58,212,7,4.5,9.8,83.4,32.7,69.8,7.1,4.5
94,71,"RHQ",75,"Portageville, MO",959,2,"148",1.21,0.58,234,6.3,4.2,9.9,85.3,32.9,71.6,6.9,4.1
94,71,"RHQ",75,"Portageville, MO",960,1,"131",1.17,0.57,223,7,4.6,10,84.9,31.8,67.7,6.8,4.3
94,71,"RHQ",75,"Portageville, MO",960,2,"137",1.19,0.57,211,7.3,4.6,10,85.3,29.8,67.1,6.7,4.5
94,71,"RHQ",75,"Portageville, MO",961,1,"141",1.19,0.6,221,7.8,4.2,9.9,85.5,30.9,71,7.4,4.3
94,71,"RHQ",75,"Portageville, MO",961,2,"144",1.21,0.58,208,8.3,4.3,10,86.4,30.5,69,6.1,4
94,71,"RHQ",75,"Portageville, MO",962,1,"133",1.19,0.59,214,8.3,4.9,11,84.7,32.2,68.1,7,4.9
94,71,"RHQ",75,"Portageville, MO",962,2,"137",1.2,0.59,225,7.8,5.2,10,84.5,32.6,70.4,6.8,5
94,71,"RHQ",75,"Portageville, MO",963,1,"152",1.23,0.59,220,7,3.9,10,85.7,33.2,66.8,7.1,3.9
94,71,"RHQ",75,"Portageville, MO",963,2,"159",1.23,0.59,221,7.3,4,10,86.6,32,65.6,6.2,3.8
94,71,"RHQ",75,"Portageville, MO",964,1,"150",1.23,0.59,273,8.3,4.2,11,83.5,33.6,67.3,6.7,3.9
94,71,"RHQ",75,"Portageville, MO",964,2,"147",1.22,0.58,267,7.8,4.1,11,86.1,36.4,68,7.3,4.1
94,71,"RHQ",75,"Portageville, MO",965,1,"140",1.22,0.6,219,7.5,3.9,10,84.9,29.9,71.9,6.3,3.7
94,71,"RHQ",75,"Portageville, MO",965,2,"132",1.22,0.6,203,7.3,4.2,9.9,85.8,29.9,68.5,6.7,3.9
94,71,"RHQ",184,"Keiser, AR",649,1,"158",1.19,0.59,228,6.8,3.7,9.9,85.9,33.2,75,7.3,3.7
94,71,"RHQ",184,"Keiser, AR",649,3,"157",1.19,0.57,220,7.3,4.3,9.5,84.8,29.2,75.3,7.6,4.1
94,71,"RHQ",184,"Keiser, AR",689,1,"134",1.19,0.58,192,7.8,4.3,10,86,25.7,74.5,6.7,4.3
94,71,"RHQ",184,"Keiser, AR",689,3,"131",1.19,0.56,180,8.3,4.3,9.9,86.6,26.2,73.2,6.5,4.1
94,71,"RHQ",184,"Keiser, AR",731,1,"163",1.19,0.57,223,6,4.3,9.7,84.7,30.7,72.5,7.5,4.4
94,71,"RHQ",184,"Keiser, AR",731,3,"167",1.21,0.6,246,5.8,4.1,9.9,85.9,33.6,70.3,7.3,4
94,71,"RHQ",184,"Keiser, AR",925,1,"162",1.15,0.54,231,7,3.9,10,86,32.3,73.4,8.2,3.8
94,71,"RHQ",184,"Keiser, AR",925,3,"159",1.17,0.58,235,7.8,4.1,10,87.4,32.8,70.2,7,4
94,71,"RHQ",184,"Keiser, AR",936,1,"161",1.19,0.58,231,7,3.8,10,85.9,31.4,72.9,6.5,4
94,71,"RHQ",184,"Keiser, AR",936,3,"158",1.19,0.6,221,7.3,4.4,10,86.3,32.5,71.3,6.4,4.1
94,71,"RHQ",184,"Keiser, AR",939,1,"152",1.19,0.6,215,7,4,9.7,85.2,30.3,74.4,7.5,3.9
94,71,"RHQ",184,"Keiser, AR",939,3,"149",1.17,0.52,206,7.3,4.3,9.8,85.7,27.9,76,6.8,4.2
94,71,"RHQ",184,"Keiser, AR",954,1,"162",1.19,0.55,223,7,3.9,10,87.4,31.9,69.8,6.7,3.8
94,71,"RHQ",184,"Keiser, AR",954,3,"157",1.19,0.59,240,7.5,4.3,10,86.2,35.2,70.6,6.7,4.2
94,71,"RHQ",184,"Keiser, AR",955,1,"152",1.19,0.59,218,7.3,3.7,10,87.1,30.8,71.7,6,3.8
94,71,"RHQ",184,"Keiser, AR",955,3,"156",1.19,0.59,225,7,3.8,9.6,85.7,32.4,71.3,6.9,3.8
94,71,"RHQ",184,"Keiser, AR",956,1,"159",1.19,0.57,226,8.5,4,10,86.1,33,74.3,6.6,3.8
94,71,"RHQ",184,"Keiser, AR",956,3,"163",1.15,0.57,227,8.5,3.9,10,86.5,34.4,71.3,7,3.9
94,71,"RHQ",184,"Keiser, AR",957,1,"177",1.17,0.57,254,6.8,3.8,10,88.2,33.1,76.3,7,3.8
94,71,"RHQ",184,"Keiser, AR",957,3,"180",1.17,0.57,251,6.3,4.1,10,87.1,33.4,74.2,6.9,4
94,71,"RHQ",184,"Keiser, AR",958,1,"145",1.17,0.57,221,8.3,3.9,9.8,85.3,30.6,70.8,7.7,3.9
94,71,"RHQ",184,"Keiser, AR",958,3,"153",1.13,0.54,226,8.3,4.2,11,86.1,34.8,73.6,7.7,4.1
94,71,"RHQ",184,"Keiser, AR",959,1,"162",1.17,0.56,230,7.5,3.3,9.4,84.6,30.8,76.6,7.3,3.3
92,71,"RHQ",184,"Keiser, AR",959,3,"161",1.23,0.58,211,6.3,3.9,9.8,87.2,30.5,72.8,6.6,3.9
94,71,"RHQ",184,"Keiser, AR",960,1,"137",1.13,0.55,217,7.8,4.2,9.9,85.9,28.6,71.1,6.7,4.2
94,71,"RHQ",184,"Keiser, AR",960,3,"142",1.13,0.53,203,7,3.8,9.7,85.7,28,74.7,7.4,3.8
94,71,"RHQ",184,"Keiser, AR",961,1,"158",1.23,0.56,214,7.3,3.9,9.4,87.7,28.1,73.2,7.2,3.9
94,71,"RHQ",184,"Keiser, AR",961,3,"155",1.21,0.57,220,8,3.6,9.4,87.5,28.2,74.7,7.3,3.5
94,71,"RHQ",184,"Keiser, AR",962,1,"162",1.21,0.57,225,9,4,11,87.5,32.6,72.9,8.1,4
94,71,"RHQ",184,"Keiser, AR",962,3,"160",1.21,0.59,256,9.3,4.3,11,87.5,34.9,71.5,7.7,4.3
94,71,"RHQ",184,"Keiser, AR",963,1,"167",1.21,0.58,237,7,3.6,10,86.1,31.5,74.1,7.1,3.5
94,71,"RHQ",184,"Keiser, AR",963,3,"163",1.21,0.59,220,7.3,3.7,10,86.4,30.2,71.9,7.1,3.6
94,71,"RHQ",184,"Keiser, AR",964,1,"142",1.21,0.58,224,8.5,4.8,11,86.5,31.2,74.5,6.8,4.8
94,71,"RHQ",184,"Keiser, AR",964,3,"139",1.19,0.57,224,8.5,4.6,11,86.3,31.2,74,6.4,4.8
94,71,"RHQ",184,"Keiser, AR",965,1,"154",1.23,0.62,238,7.8,4.1,10,87.3,30.7,74.3,6.8,4.1
94,71,"RHQ",184,"Keiser, AR",965,3,"166",1.21,0.58,238,8.5,3.6,10,87.5,29.6,74.8,7.4,3.5
