"yr","regcode","reg","loccode","loc","vcode","rep","yt","x25sl","x50sl","ui","t1","e1","mic","uhm_mot","ui_mot","str_mot","rd_mot","b_mot","mic_mot"
"86",20,"EAS",130,"Midville, GA",513,2,".",1.05,0.5,47,209,7.6,5.6,NA,NA,NA,NA,NA,NA
"86",20,"EAS",130,"Midville, GA",570,1,".",1.14,0.57,50,217,8.1,5.4,NA,NA,NA,NA,NA,NA
"86",20,"EAS",130,"Midville, GA",570,2,".",1.1,0.54,49,217,7.9,5.1,NA,NA,NA,NA,NA,NA
"86",20,"EAS",130,"Midville, GA",574,1,".",1.05,0.5,48,196,7.3,5.3,NA,NA,NA,NA,NA,NA
"86",20,"EAS",130,"Midville, GA",574,2,".",1.01,0.5,50,186,7.6,5.3,NA,NA,NA,NA,NA,NA
"86",20,"EAS",130,"Midville, GA",575,1,".",1.09,0.53,49,185,7.6,5.8,NA,NA,NA,NA,NA,NA
"86",20,"EAS",130,"Midville, GA",575,2,".",1.07,0.53,50,194,7.3,5.7,NA,NA,NA,NA,NA,NA
"86",20,"EAS",130,"Midville, GA",593,1,".",1.15,0.57,50,244,7.9,5,NA,NA,NA,NA,NA,NA
"86",20,"EAS",130,"Midville, GA",593,2,".",1.14,0.59,52,255,6.4,5.5,NA,NA,NA,NA,NA,NA
"86",20,"EAS",130,"Midville, GA",603,1,".",1.06,0.55,51,203,7.8,5.6,NA,NA,NA,NA,NA,NA
"86",20,"EAS",130,"Midville, GA",603,2,".",1.03,0.52,50,205,8.2,5.8,NA,NA,NA,NA,NA,NA
"86",20,"EAS",130,"Midville, GA",611,1,".",1.13,0.54,48,198,8.3,5.2,NA,NA,NA,NA,NA,NA
"86",20,"EAS",130,"Midville, GA",611,2,".",1.13,0.57,50,213,8.3,5.5,NA,NA,NA,NA,NA,NA
"86",20,"EAS",130,"Midville, GA",635,1,".",0.97,0.5,51,175,7.7,5.7,NA,NA,NA,NA,NA,NA
"86",20,"EAS",130,"Midville, GA",635,2,".",0.94,0.47,50,185,6.3,5,NA,NA,NA,NA,NA,NA
"86",20,"EAS",130,"Midville, GA",649,1,".",1.04,0.54,51,210,8.2,5.8,NA,NA,NA,NA,NA,NA
"86",20,"EAS",130,"Midville, GA",649,2,".",1.07,0.54,50,221,8.5,5.8,NA,NA,NA,NA,NA,NA
"86",20,"EAS",130,"Midville, GA",679,1,".",1.08,0.52,48,237,8,4.7,NA,NA,NA,NA,NA,NA
"86",20,"EAS",130,"Midville, GA",679,2,".",1.09,0.54,49,241,6.4,4.5,NA,NA,NA,NA,NA,NA
"86",20,"EAS",130,"Midville, GA",681,1,".",1.03,0.49,47,172,7.7,5.8,NA,NA,NA,NA,NA,NA
"86",20,"EAS",130,"Midville, GA",681,2,".",1.1,0.55,49,202,7.9,5.5,NA,NA,NA,NA,NA,NA
"86",20,"EAS",130,"Midville, GA",689,1,".",1.08,0.51,47,193,9.2,5.7,NA,NA,NA,NA,NA,NA
"86",20,"EAS",130,"Midville, GA",689,2,".",1.07,0.53,50,193,9.7,5.8,NA,NA,NA,NA,NA,NA
"86",30,"CEN",19,"College Station, TX",80,1,"134",1.08,0.56,50,185,5.2,5,1.09,85,25,73.5,7.4,4.8
"86",30,"CEN",19,"College Station, TX",80,2,"123",1.05,0.5,46,180,5,5.3,1.05,83,24,71,7.8,5.1
"86",30,"CEN",19,"College Station, TX",574,1,"148",1.05,0.51,48,202,5.1,5,1.11,84,28,71,8,4.9
"86",30,"CEN",19,"College Station, TX",574,2,"139",1.05,0.53,49,196,4.9,5.2,1.11,86,26,70,7.6,4.9
"86",30,"CEN",19,"College Station, TX",575,1,"147",1.09,0.53,47,210,4.9,5.2,1.1,84,25,71,7,5.2
"86",30,"CEN",19,"College Station, TX",575,2,"132",1.05,0.49,46,221,4.5,5.1,1.1,85,26,68,6.2,5.2
"86",30,"CEN",19,"College Station, TX",603,1,"140",1.06,0.51,47,205,4.9,5,1.12,84,28,71,8.2,5
"86",30,"CEN",19,"College Station, TX",603,2,"136",1.07,0.52,47,197,4.7,5.2,1.08,85,25,70.5,7.4,5.2
"86",30,"CEN",19,"College Station, TX",611,1,"150",1.08,0.54,48,221,5.3,5.1,1.12,83,27,68.5,6.6,4.9
"86",30,"CEN",19,"College Station, TX",611,2,"142",1.06,0.5,46,222,5.3,5,1.1,83,26,72,7,5.1
"86",30,"CEN",19,"College Station, TX",635,1,"133",0.96,0.48,48,181,4.8,5,1,83,23,69,8,4.8
"86",30,"CEN",19,"College Station, TX",635,2,"135",1,0.5,48,194,4.5,5,1.03,84,26,69,7.6,4.8
"86",30,"CEN",19,"College Station, TX",649,1,"142",1.06,0.51,46,198,5,5.2,1.07,83,27,74,7,5.3
"86",30,"CEN",19,"College Station, TX",649,2,"139",1.04,0.53,49,182,4.9,5.1,1.06,83,30,72.5,7,5.1
"86",30,"CEN",19,"College Station, TX",679,1,"176",1.12,0.57,49,231,4.9,4.8,1.12,86,28,70,7.2,4.8
"86",30,"CEN",19,"College Station, TX",679,2,"171",1.11,0.57,50,232,4.6,4.6,1.1,84,31,69,7.6,4.8
"86",30,"CEN",21,"Weslaco, TX",80,1,"137",1.05,0.51,47,193,5.2,3.8,1.1,83,26,72.5,8.8,3.8
"86",30,"CEN",21,"Weslaco, TX",80,2,"133",1.04,0.51,48,187,5.3,3.7,1.05,81,25,68.5,8,3.8
"86",30,"CEN",21,"Weslaco, TX",574,1,"143",1.04,0.52,48,234,4.9,4.2,1.08,83,24,71,8.8,4
"86",30,"CEN",21,"Weslaco, TX",574,2,"143",1.04,0.51,47,230,5.2,3.7,1.03,83,28,67,8.4,3.7
"86",30,"CEN",21,"Weslaco, TX",575,1,"134",1.06,0.54,49,188,4.9,4.3,1.06,84,25,71.5,9.2,4.2
"86",30,"CEN",21,"Weslaco, TX",575,2,"136",1.05,0.51,47,203,4.9,4,1.07,84,25,69,7.8,4
"86",30,"CEN",21,"Weslaco, TX",603,1,"150",1.05,0.52,48,200,5.2,3.8,1.07,84,25,73.5,8.8,4
"86",30,"CEN",21,"Weslaco, TX",603,2,"147",1.07,0.52,48,206,5.2,3.5,1.02,82,25,70,9,3.8
"86",30,"CEN",21,"Weslaco, TX",611,1,"140",1.08,0.52,47,204,5.5,3.8,1.09,82,26,73,8.2,4
"86",30,"CEN",21,"Weslaco, TX",611,2,"135",1.07,0.51,47,192,5.3,3.4,1.07,83,26,69.5,7.8,3.4
"86",30,"CEN",21,"Weslaco, TX",635,1,"134",1.02,0.51,49,205,4.8,4.6,1.04,83,24,71,8.2,4.2
"86",30,"CEN",21,"Weslaco, TX",635,2,"133",1.03,0.51,48,205,5.2,4,1.04,83,24,68,7.8,3.8
"86",30,"CEN",21,"Weslaco, TX",649,1,"151",1.07,0.52,48,206,5.1,4.1,1.03,83,26,73.5,8.8,4.3
"86",30,"CEN",21,"Weslaco, TX",649,2,"151",1.07,0.53,48,208,5.1,3.9,1.06,82,29,71,9.2,3.4
"86",30,"CEN",21,"Weslaco, TX",679,1,"158",1.06,0.49,44,273,5.1,3.4,1.06,82,31,71.5,8.8,3.5
"86",30,"CEN",21,"Weslaco, TX",679,2,"151",1.04,0.5,47,254,5,3.8,1.06,81,31,70,8,4
"86",30,"CEN",23,"Bossier City, LA",80,1,"127",1.07,0.52,48,184,6.6,5.3,1.08,83,24,78.5,8.8,5.5
"86",30,"CEN",23,"Bossier City, LA",80,2,"145",1.09,0.54,49,199,6.7,5.4,1.1,84,27,77.5,8.6,5.1
"86",30,"CEN",23,"Bossier City, LA",574,1,"141",1.09,0.52,47,195,6.2,5.2,1.09,82,28,77.5,9,5.3
"86",30,"CEN",23,"Bossier City, LA",574,2,"140",1.09,0.52,48,202,5.9,5,1.13,85,27,79,9,5.5
"86",30,"CEN",23,"Bossier City, LA",575,1,"138",1.09,0.51,46,171,7.3,5.4,1.14,84,23,80.5,8.6,5.5
"86",30,"CEN",23,"Bossier City, LA",575,2,"133",1.11,0.55,50,165,7.4,5.4,1.11,83,26,79,8,5.4
"86",30,"CEN",23,"Bossier City, LA",603,1,"139",1.08,0.54,50,207,6.2,5.5,1.08,84,29,79,8.8,5.1
"86",30,"CEN",23,"Bossier City, LA",603,2,"144",1.09,0.56,51,219,6.2,5,1.12,86,28,79,8.6,5
"86",30,"CEN",23,"Bossier City, LA",611,1,"130",1.08,0.54,49,175,8.5,5.4,1.09,83,27,80,8.8,5.4
"86",30,"CEN",23,"Bossier City, LA",611,2,"131",1.1,0.54,49,176,8,5.2,1.11,83,25,77,7.8,5.4
"86",30,"CEN",23,"Bossier City, LA",635,1,"135",1.05,0.55,52,197,6,5.4,1.08,85,27,77.5,8.8,5.2
"86",30,"CEN",23,"Bossier City, LA",635,2,"132",1,0.5,50,191,5.8,5.4,1.02,83,27,74.5,9,5.7
"86",30,"CEN",23,"Bossier City, LA",649,1,"139",1.09,0.55,51,197,7.3,5.4,1.09,85,28,79,8.6,5.6
"86",30,"CEN",23,"Bossier City, LA",649,2,"128",1.1,0.56,51,208,7.4,5.3,1.13,85,31,79,8.8,5.5
"86",30,"CEN",23,"Bossier City, LA",679,1,"143",1.15,0.59,51,251,6,4.8,1.14,84,35,77.5,8.6,4.7
"86",30,"CEN",23,"Bossier City, LA",679,2,"172",1.09,0.54,49,258,6.1,5.1,1.16,86,34,76.5,8.6,4.7
"86",30,"CEN",72,"Beeville, TX",80,1,"120",1.06,0.52,48,169,5.3,4.3,1.04,82,21,72,9.2,4.4
"86",30,"CEN",72,"Beeville, TX",80,2,"124",1.06,0.54,49,170,6.2,4.3,1.09,84,21,72.5,9.2,4.3
"86",30,"CEN",72,"Beeville, TX",574,1,"139",1.08,0.53,48,192,5,3.9,1.08,83,25,73,9.2,4.1
"86",30,"CEN",72,"Beeville, TX",574,2,"144",1.08,0.52,47,190,5.2,3.6,1.1,81,23,72.5,9.6,3.6
"86",30,"CEN",72,"Beeville, TX",575,1,"131",1.04,0.5,47,162,5,4.1,1.09,84,23,72.5,9.2,4.4
"86",30,"CEN",72,"Beeville, TX",575,2,"132",1.07,0.51,46,180,4.9,4,1.1,83,22,73.5,8.8,4.3
"86",30,"CEN",72,"Beeville, TX",603,1,"140",1.1,0.53,47,173,5.3,4,1.13,84,24,74,9,4.1
"86",30,"CEN",72,"Beeville, TX",603,2,"144",1.08,0.52,47,191,5.4,3.8,1.1,83,24,73,8.8,4.5
"86",30,"CEN",72,"Beeville, TX",611,1,"130",1.08,0.54,49,169,5.6,4.5,1.09,84,24,74.5,9,4.2
"86",30,"CEN",72,"Beeville, TX",611,2,"136",1.09,0.53,48,170,5.4,4.4,1.15,82,26,75,9,4.6
"86",30,"CEN",72,"Beeville, TX",635,1,"126",1.01,0.51,49,162,5.4,4.1,1.04,85,22,71,9.2,4.4
"86",30,"CEN",72,"Beeville, TX",635,2,"134",1.05,0.54,50,170,5.2,4.2,1.03,84,23,72.5,9,4.5
"86",30,"CEN",72,"Beeville, TX",649,1,"146",1.06,0.53,49,187,5.2,4.6,1.11,84,27,77,10,4.6
"86",30,"CEN",72,"Beeville, TX",649,2,"145",1.09,0.53,48,186,5.1,4.1,1.09,83,26,76.5,9.4,4.3
"86",30,"CEN",72,"Beeville, TX",679,1,"150",1.09,0.56,51,222,5.2,4.3,1.08,85,26,73,9.4,4.2
"86",30,"CEN",72,"Beeville, TX",679,2,"153",1.08,0.54,49,218,5.4,3.7,1.11,83,28,71.5,9,3.6
"86",40,"DEL",24,"Saint Joseph, LA",80,1,"132",1.14,0.56,49,192,8.3,4.9,1.13,84,25,79.5,8.6,4.9
"86",40,"DEL",24,"Saint Joseph, LA",80,2,"136",1.13,0.53,47,180,8.4,4.7,1.11,83,25,77.5,8.2,4.7
"86",40,"DEL",24,"Saint Joseph, LA",570,1,"155",1.22,0.61,49,220,6.4,4.2,1.21,84,29,78.5,8.4,4
"86",40,"DEL",24,"Saint Joseph, LA",570,2,"149",1.12,0.57,51,217,6.3,4.6,1.15,85,28,77.5,8.8,4.7
"86",40,"DEL",24,"Saint Joseph, LA",574,1,"146",1.13,0.58,51,195,7.8,4.6,1.13,86,25,78.5,8.8,4.5
"86",40,"DEL",24,"Saint Joseph, LA",574,2,"147",1.12,0.57,51,206,7.8,4.4,1.14,84,28,78,9.4,4.3
"86",40,"DEL",24,"Saint Joseph, LA",575,1,"136",1.16,0.56,49,191,6.2,5,1.16,84,27,78.5,7.8,4.7
"86",40,"DEL",24,"Saint Joseph, LA",575,2,"135",1.12,0.52,46,188,5.7,4.7,1.11,82,26,79,8,4.9
"86",40,"DEL",24,"Saint Joseph, LA",603,1,"149",1.11,0.56,50,206,6.5,5.2,1.12,84,28,79,8.8,5.1
"86",40,"DEL",24,"Saint Joseph, LA",603,2,"148",1.15,0.58,51,206,6.5,4,1.15,84,27,78,8,3.9
"86",40,"DEL",24,"Saint Joseph, LA",611,1,"138",1.14,0.54,47,199,7.1,4.8,1.12,83,28,79,8.4,4.6
"86",40,"DEL",24,"Saint Joseph, LA",611,2,"138",1.09,0.53,49,201,7.1,4.6,1.14,84,27,80.5,8.2,4.6
"86",40,"DEL",24,"Saint Joseph, LA",635,1,"139",1.09,0.55,51,204,7.7,4.6,1.08,84,26,78,9,4.4
"86",40,"DEL",24,"Saint Joseph, LA",635,2,"140",1.07,0.54,51,186,7.8,4.5,1.05,83,27,77,8.4,4.4
"86",40,"DEL",24,"Saint Joseph, LA",649,1,"146",1.1,0.53,48,209,6.3,5,1.12,84,31,79,8.6,4.6
"86",40,"DEL",24,"Saint Joseph, LA",649,2,"148",1.08,0.55,50,213,6.8,4.4,1.09,83,28,78,8.6,4.3
"86",40,"DEL",24,"Saint Joseph, LA",679,1,"179",1.15,0.6,52,247,7.7,4.4,1.15,85,33,78,8.6,4.3
"86",40,"DEL",24,"Saint Joseph, LA",679,2,"176",1.13,0.58,51,257,7.5,4.8,1.13,84,33,77.5,8.4,4.7
"86",40,"DEL",24,"Saint Joseph, LA",689,1,"145",1.15,0.56,49,208,7.9,4.8,1.14,84,26,80.5,8.4,4.9
"86",40,"DEL",24,"Saint Joseph, LA",689,2,"139",1.16,0.57,49,211,7.7,4.4,1.18,83,27,77.5,8.4,4.5
"86",40,"DEL",24,"Saint Joseph, LA",690,1,"140",1.16,0.59,51,183,6.7,4.4,1.15,84,24,80,8.4,4.6
"86",40,"DEL",24,"Saint Joseph, LA",690,2,"185",1.14,0.54,47,189,6.4,4,1.14,83,26,78,8.8,4.2
"86",40,"DEL",25,"Stoneville, MS",80,1,"141",1.08,0.54,49,196,5.5,4.4,1.1,83,24,77,8.2,4.4
"86",40,"DEL",25,"Stoneville, MS",80,2,"146",1.11,0.56,49,195,5.7,4.2,1.1,84,25,79.5,8.6,4.1
"86",40,"DEL",25,"Stoneville, MS",570,1,"155",1.15,0.55,47,217,5.2,4.1,1.19,84,27,76.5,8,4.1
"86",40,"DEL",25,"Stoneville, MS",570,2,"158",1.17,0.54,46,223,5.1,4.1,1.19,84,26,77.5,8.2,4.3
"86",40,"DEL",25,"Stoneville, MS",574,1,"154",1.13,0.58,50,211,4.7,4.5,1.1,84,26,74,7.8,4.7
"86",40,"DEL",25,"Stoneville, MS",574,2,"160",1.14,0.55,47,216,5.3,4,1.17,84,27,77.5,8.4,4.1
"86",40,"DEL",25,"Stoneville, MS",575,1,"143",1.09,0.52,47,192,5,4.8,1.11,84,23,76,7.6,4.3
"86",40,"DEL",25,"Stoneville, MS",575,2,"145",1.12,0.55,48,194,4.7,4.3,1.13,83,24,79,8.2,4.3
"86",40,"DEL",25,"Stoneville, MS",603,1,"153",1.08,0.52,47,207,5.1,4.6,1.11,84,24,74,7.8,4.7
"86",40,"DEL",25,"Stoneville, MS",603,2,"163",1.12,0.56,48,225,5.5,4.2,1.12,84,25,78,8.2,4
"86",40,"DEL",25,"Stoneville, MS",611,1,"142",1.08,0.53,48,211,5.6,4.6,1.13,85,26,75,7.2,4.5
"86",40,"DEL",25,"Stoneville, MS",611,2,"148",1.11,0.53,46,209,6.1,4.2,1.14,83,26,80.5,8.4,4.1
"86",40,"DEL",25,"Stoneville, MS",635,1,"139",1.05,0.53,50,200,5,4.8,1.07,84,24,72.5,7.4,4.7
"86",40,"DEL",25,"Stoneville, MS",635,2,"141",1.07,0.54,49,217,5.3,4.3,1.09,84,26,78.5,8.8,4.2
"86",40,"DEL",25,"Stoneville, MS",649,1,"161",1.12,0.56,49,226,5.4,4.5,1.18,84,29,75,7.8,4.6
"86",40,"DEL",25,"Stoneville, MS",649,2,"170",1.13,0.57,49,238,5.9,4.1,1.18,85,29,79,8.6,4.1
"86",40,"DEL",25,"Stoneville, MS",679,1,"174",1.16,0.59,49,260,4.9,4.4,1.17,85,33,76,7.8,4.1
"86",40,"DEL",25,"Stoneville, MS",679,2,"180",1.16,0.57,48,262,4.8,4.4,1.17,86,31,78,8.8,4.4
"86",40,"DEL",25,"Stoneville, MS",689,1,"134",1.12,0.52,46,192,6.3,4.5,1.17,83,25,76,7.6,4.6
"86",40,"DEL",25,"Stoneville, MS",689,2,"144",1.13,0.53,46,199,6.1,4.2,1.16,83,25,78,7.6,4.3
"86",40,"DEL",25,"Stoneville, MS",690,1,"141",1.11,0.55,48,210,4.8,4.5,1.12,83,25,74,7.6,4.4
"86",40,"DEL",25,"Stoneville, MS",690,2,"151",1.11,0.56,49,213,5,4.2,1.12,84,25,77.5,8.4,4.3
"86",40,"DEL",27,"Clarkedale, AR",80,1,"142",1.16,0.55,46,190,5.8,4.2,1.18,84,26,80.5,8.6,4.1
"86",40,"DEL",27,"Clarkedale, AR",80,2,"149",1.12,0.51,45,183,5.8,3.6,1.12,82,26,79.5,8.8,3.7
"86",40,"DEL",27,"Clarkedale, AR",570,1,"162",1.23,0.61,48,225,5.3,4,1.22,84,27,78.5,8.6,3.8
"86",40,"DEL",27,"Clarkedale, AR",570,2,"166",1.18,0.58,49,238,5.9,3.5,1.26,82,29,80.5,8.8,3.7
"86",40,"DEL",27,"Clarkedale, AR",574,1,"152",1.12,0.55,48,203,5.1,4.4,1.16,83,26,78.5,8.2,4.2
"86",40,"DEL",27,"Clarkedale, AR",574,2,"151",1.15,0.55,47,222,5,4.2,1.18,83,26,79,8.2,4.1
"86",40,"DEL",27,"Clarkedale, AR",575,1,"149",1.16,0.55,47,181,4.9,3.3,1.18,83,28,82,8.6,3.3
"86",40,"DEL",27,"Clarkedale, AR",575,2,"148",1.13,0.53,46,200,5,3.9,1.14,82,26,79.5,8.6,3.7
"86",40,"DEL",27,"Clarkedale, AR",603,1,"163",1.19,0.55,45,182,6.2,3.4,1.21,84,28,80.5,8.6,3.3
"86",40,"DEL",27,"Clarkedale, AR",603,2,"158",1.15,0.52,44,202,5.3,3.5,1.15,82,25,78.5,8.8,3.5
"86",40,"DEL",27,"Clarkedale, AR",611,1,"146",1.12,0.51,45,201,5.6,3.9,1.2,85,26,80.5,8.4,3.8
"86",40,"DEL",27,"Clarkedale, AR",611,2,"152",1.15,0.57,49,198,5.2,4,1.19,84,28,81,8.2,3.7
"86",40,"DEL",27,"Clarkedale, AR",635,1,"143",1.05,0.54,51,213,5,4.4,1.05,82,24,76,8,4.2
"86",40,"DEL",27,"Clarkedale, AR",635,2,"148",1.08,0.55,50,180,5.7,3.8,1.09,84,25,79,8,3.9
"86",40,"DEL",27,"Clarkedale, AR",649,1,"173",1.15,0.56,48,216,5.5,4.3,1.23,84,30,79,8.2,4
"86",40,"DEL",27,"Clarkedale, AR",649,2,"176",1.13,0.53,46,211,6.1,4.3,1.17,82,30,80,8.4,4.1
"86",40,"DEL",27,"Clarkedale, AR",679,1,"153",1.18,0.57,48,242,4.8,4.2,1.23,87,30,79,8.2,4.1
"86",40,"DEL",27,"Clarkedale, AR",679,2,"194",1.19,0.6,49,286,5.2,4,1.2,85,32,77.5,8.4,4
"86",40,"DEL",27,"Clarkedale, AR",689,1,"154",1.14,0.53,46,204,5.9,3.7,1.19,83,26,81,8,4
"86",40,"DEL",27,"Clarkedale, AR",689,2,"145",1.14,0.56,49,202,6.1,4.3,1.14,83,25,80,8,4.1
"86",40,"DEL",27,"Clarkedale, AR",690,1,"152",1.15,0.52,44,197,5.3,3.6,1.18,82,26,81,8.4,3.5
"86",40,"DEL",27,"Clarkedale, AR",690,2,"177",1.15,0.55,47,229,5.4,3.6,1.15,82,25,78.5,8,3.6
"86",40,"DEL",75,"Portageville, MO",80,1,"123",1.13,0.51,45,184,6,4.5,1.17,83,29,70.5,9.4,4.5
"86",40,"DEL",75,"Portageville, MO",80,2,"129",1.14,0.53,46,185,5.9,4.2,1.17,81,28,72.5,9.4,4.3
"86",40,"DEL",75,"Portageville, MO",570,1,"154",1.24,0.58,46,225,5.4,4.1,1.26,82,31,70,9,4
"86",40,"DEL",75,"Portageville, MO",570,2,"149",1.23,0.59,47,221,5.2,4,1.26,82,30,71,8.6,4.1
"86",40,"DEL",75,"Portageville, MO",574,1,"148",1.18,0.55,46,195,5.7,3.9,1.2,82,30,70.5,7.8,3.9
"86",40,"DEL",75,"Portageville, MO",574,2,"145",1.17,0.55,46,193,5.7,4.1,1.2,81,31,71.5,7.8,4
"86",40,"DEL",75,"Portageville, MO",575,1,"132",1.16,0.52,44,196,5.5,4.3,1.21,83,29,71.5,8.4,4.2
"86",40,"DEL",75,"Portageville, MO",575,2,"136",1.13,0.54,47,197,5.3,4.4,1.17,81,28,73,8.2,4.4
"86",40,"DEL",75,"Portageville, MO",603,1,"139",1.17,0.55,46,188,5.6,4.2,1.18,81,29,71.5,8.4,4.6
"86",40,"DEL",75,"Portageville, MO",603,2,"143",1.15,0.53,45,196,5.9,4.1,1.17,83,31,71.5,8.8,4.1
"86",40,"DEL",75,"Portageville, MO",611,1,"138",1.16,0.54,46,194,5.8,4.2,1.21,82,31,71,9.2,4.1
"86",40,"DEL",75,"Portageville, MO",611,2,"133",1.13,0.52,45,195,5.6,4.2,1.17,82,29,74,8.4,4
"86",40,"DEL",75,"Portageville, MO",635,1,"137",1.07,0.51,47,197,5.8,4,1.08,81,29,73,8.8,4
"86",40,"DEL",75,"Portageville, MO",635,2,"130",1.08,0.52,47,191,5.9,4.5,1.09,82,28,71,7.6,4.4
"86",40,"DEL",75,"Portageville, MO",649,1,"150",1.17,0.55,47,204,5.9,4.3,1.16,81,34,74,8.2,4.2
"86",40,"DEL",75,"Portageville, MO",649,2,"149",1.19,0.59,49,209,6,4.4,1.2,83,33,74.5,8.6,4.4
"86",40,"DEL",75,"Portageville, MO",679,1,"168",1.16,0.57,49,233,5.6,4.4,1.18,84,34,72.5,8.4,4.4
"86",40,"DEL",75,"Portageville, MO",679,2,"168",1.16,0.57,48,224,5.7,4.6,1.16,84,35,73,8.8,4.5
"86",40,"DEL",75,"Portageville, MO",689,1,"135",1.18,0.54,45,195,6.3,4.1,1.22,82,28,73.5,8.6,3.9
"86",40,"DEL",75,"Portageville, MO",689,2,"133",1.16,0.53,45,190,6.1,4.2,1.19,83,29,74.5,9.2,4
"86",40,"DEL",75,"Portageville, MO",690,1,"134",1.18,0.56,47,197,5.5,4,1.19,82,29,72.5,9.4,4
"86",40,"DEL",75,"Portageville, MO",690,2,"139",1.17,0.55,47,196,5.7,3.9,1.19,82,27,73,8.2,4
"86",52,"WES",7,"University Park, NM",80,1,"131",1.1,0.53,47,174,6.2,4.7,1.11,82,25,79.5,9,4.3
"86",52,"WES",7,"University Park, NM",80,2,"135",1.13,0.56,48,184,6.7,4.5,1.13,83,27,79,8.8,4.4
"86",52,"WES",7,"University Park, NM",450,1,"141",1.11,0.54,48,197,5.1,4.4,1.08,82,25,79,8.8,4.2
"86",52,"WES",7,"University Park, NM",450,2,"136",1.1,0.55,49,206,5.8,4.3,1.1,82,27,76,9,4.1
"86",52,"WES",7,"University Park, NM",477,1,"169",1.21,0.63,51,197,5.8,4.3,1.19,86,29,80.5,8.4,4.1
"86",52,"WES",7,"University Park, NM",477,2,"164",1.22,0.63,50,227,6.3,4.1,1.23,86,28,80,8,4.2
"86",52,"WES",7,"University Park, NM",574,1,"139",1.1,0.54,48,186,5.2,4.6,1.12,84,24,79.5,8.8,4.4
"86",52,"WES",7,"University Park, NM",574,2,"146",1.11,0.55,48,192,5.6,4.8,1.12,83,25,79.5,8.4,4.1
"86",52,"WES",7,"University Park, NM",580,1,"168",1.18,0.6,49,225,6.3,4.3,1.22,83,32,77.5,8.4,4.4
"86",52,"WES",7,"University Park, NM",580,2,"165",1.15,0.58,49,226,6.4,4.5,1.15,84,31,77,9.2,4.6
"86",52,"WES",7,"University Park, NM",611,1,"143",1.16,0.59,49,208,6.1,4.7,1.17,83,27,80.5,8.6,4.4
"86",52,"WES",7,"University Park, NM",611,2,"134",1.11,0.53,47,244,6.3,4.5,1.18,85,27,81,8.8,4.6
"86",52,"WES",7,"University Park, NM",635,1,"134",1.06,0.52,48,175,5.5,4.6,1.04,83,25,79,8.6,4.9
"86",52,"WES",7,"University Park, NM",635,2,"133",1.07,0.55,49,191,5.5,4.9,1.07,86,26,78.5,8.8,4.8
"86",52,"WES",7,"University Park, NM",639,1,"162",1.17,0.6,50,219,6.4,4.4,1.18,84,30,78.5,8.8,4.3
"86",52,"WES",7,"University Park, NM",639,2,"166",1.2,0.61,50,206,6.5,4.5,1.18,84,30,78.5,8.6,4.6
"86",52,"WES",7,"University Park, NM",649,1,"150",1.14,0.56,48,228,5.8,4.9,1.15,84,31,80,8.2,4.3
"86",52,"WES",7,"University Park, NM",649,2,"155",1.18,0.59,48,199,5.6,4.3,1.19,83,32,80,8.4,4
"86",52,"WES",7,"University Park, NM",679,1,"168",1.15,0.59,50,221,5.5,4.3,1.16,85,28,80,7,4.2
"86",52,"WES",7,"University Park, NM",679,2,"169",1.18,0.63,51,222,5.5,4.6,1.15,85,29,79,9.4,3.9
"86",52,"WES",7,"University Park, NM",701,1,"171",1.22,0.62,50,241,6.1,4.1,1.24,83,31,78.5,9,4
"86",52,"WES",7,"University Park, NM",701,2,"165",1.2,0.6,48,216,5.6,4.5,1.2,84,31,77.5,9.4,4.5
"86",52,"WES",7,"University Park, NM",730,1,"168",1.2,0.58,47,224,6,4.3,1.18,83,32,79.5,8.4,4.2
"86",52,"WES",7,"University Park, NM",730,2,"181",1.2,0.61,49,221,6.4,4.3,1.17,85,33,77.5,9.2,4.1
"86",52,"WES",7,"University Park, NM",731,1,"155",1.2,0.62,50,208,5.8,4.7,1.2,83,29,78,8.6,4.6
"86",52,"WES",7,"University Park, NM",731,2,"178",1.18,0.61,50,249,5.6,4.3,1.2,86,32,78,9.4,3.8
"86",52,"WES",7,"University Park, NM",732,1,"174",1.18,0.61,51,221,5.9,4.3,1.19,85,31,79.5,8.2,4.3
"86",52,"WES",7,"University Park, NM",732,2,"179",1.17,0.59,49,232,5.5,4.7,1.16,85,32,80,8,4.3
"86",52,"WES",8,"El Paso, TX(irri)",80,1,"129",1.08,0.52,48,174,6.5,4.9,1.08,83,25,80.5,8.2,4.7
"86",52,"WES",8,"El Paso, TX(irri)",80,2,"126",1.07,0.52,48,161,5.6,5,1.11,83,26,79,8.6,4.6
"86",52,"WES",8,"El Paso, TX(irri)",450,1,"134",1.03,0.5,48,191,5.3,4.5,1.04,83,23,77.5,7.6,4.8
"86",52,"WES",8,"El Paso, TX(irri)",450,2,"140",1.06,0.53,49,197,5.2,4.9,1.08,83,25,79,8.2,5.2
"86",52,"WES",8,"El Paso, TX(irri)",477,1,"155",1.13,0.56,49,199,5.8,4.3,1.15,83,29,81.5,8,4.3
"86",52,"WES",8,"El Paso, TX(irri)",477,2,"156",1.15,0.57,49,220,6.2,3.9,1.16,83,28,81,7.8,4.1
"86",52,"WES",8,"El Paso, TX(irri)",574,1,"124",1.07,0.54,50,165,5.7,4.8,1.06,82,24,77.5,7.8,4.6
