"yr","regcode","reg","loccode","loc","vcode","rep","yt","x25sl","x50sl","t1","e1","mic","elg_hvi","ui","str","rd","b","mic_hvi","x20","x21","x22","x23"
96,11,"PLA",12,"Lubbock, TX",578,1,110,1.05,0.53,190,9.5,4.6,NA,NA,NA,NA,NA,NA,".",".",".","."
96,11,"PLA",12,"Lubbock, TX",578,2,114,1.05,0.54,198,10.5,4.4,NA,NA,NA,NA,NA,NA,".",".",".","."
96,11,"PLA",12,"Lubbock, TX",773,1,131,1.08,0.54,220,8.3,3.4,NA,NA,NA,NA,NA,NA,".",".",".","."
96,11,"PLA",12,"Lubbock, TX",773,2,128,1.1,0.54,212,8,3.4,NA,NA,NA,NA,NA,NA,".",".",".","."
96,11,"PLA",12,"Lubbock, TX",893,1,106,1.08,0.53,188,7.8,4.1,NA,NA,NA,NA,NA,NA,".",".",".","."
96,11,"PLA",12,"Lubbock, TX",893,2,104,1.07,0.51,175,8.3,3.6,NA,NA,NA,NA,NA,NA,".",".",".","."
96,11,"PLA",12,"Lubbock, TX",906,1,117,1.05,0.52,216,6.5,4.7,NA,NA,NA,NA,NA,NA,".",".",".","."
96,11,"PLA",12,"Lubbock, TX",906,2,125,1.06,0.53,198,6,4.5,NA,NA,NA,NA,NA,NA,".",".",".","."
96,11,"PLA",12,"Lubbock, TX",953,1,97,1.07,0.53,168,9,4.3,NA,NA,NA,NA,NA,NA,".",".",".","."
96,11,"PLA",12,"Lubbock, TX",953,2,101,1.06,0.5,154,8.8,3.7,NA,NA,NA,NA,NA,NA,".",".",".","."
96,11,"PLA",12,"Lubbock, TX",1018,1,126,1.08,0.53,200,6.8,4.7,NA,NA,NA,NA,NA,NA,".",".",".","."
96,11,"PLA",12,"Lubbock, TX",1018,2,111,1.05,0.53,181,7.8,4.9,NA,NA,NA,NA,NA,NA,".",".",".","."
96,11,"PLA",12,"Lubbock, TX",1019,1,114,1.06,0.54,197,10,4.6,NA,NA,NA,NA,NA,NA,".",".",".","."
96,11,"PLA",12,"Lubbock, TX",1019,2,113,1.06,0.54,193,10.3,4.3,NA,NA,NA,NA,NA,NA,".",".",".","."
96,11,"PLA",12,"Lubbock, TX",1020,1,108,1.03,0.5,186,9,4.2,NA,NA,NA,NA,NA,NA,".",".",".","."
96,11,"PLA",12,"Lubbock, TX",1020,2,113,1.05,0.51,188,8,4,NA,NA,NA,NA,NA,NA,".",".",".","."
96,11,"PLA",12,"Lubbock, TX",1021,1,108,1.01,0.53,191,12,4.7,NA,NA,NA,NA,NA,NA,".",".",".","."
96,11,"PLA",12,"Lubbock, TX",1021,2,110,1,0.53,198,11,4.5,NA,NA,NA,NA,NA,NA,".",".",".","."
96,11,"PLA",12,"Lubbock, TX",1022,1,111,1.08,0.53,195,7.5,3.9,NA,NA,NA,NA,NA,NA,".",".",".","."
96,11,"PLA",12,"Lubbock, TX",1022,2,125,1.07,0.53,194,7,3.7,NA,NA,NA,NA,NA,NA,".",".",".","."
96,11,"PLA",12,"Lubbock, TX",1023,1,100,0.98,0.51,181,7,5.2,NA,NA,NA,NA,NA,NA,".",".",".","."
96,11,"PLA",12,"Lubbock, TX",1023,2,99,0.98,0.51,177,7.3,4.8,NA,NA,NA,NA,NA,NA,".",".",".","."
96,12,"PLA",16,"Altus, OK(irri)",578,1,122,1.08,0.57,210,10.5,4.1,10,83.7,25.2,71.5,8.4,4.3,".",".",".","."
96,12,"PLA",16,"Altus, OK(irri)",578,2,122,1.11,0.58,212,11.5,4.3,11,84.9,26.2,72,7.8,4.2,".",".",".","."
96,12,"PLA",16,"Altus, OK(irri)",773,1,130,1.1,0.55,220,9.8,3.2,10,82.9,24.1,74.5,8.3,3.4,".",".",".","."
96,12,"PLA",16,"Altus, OK(irri)",773,2,136,1.11,0.57,215,9,3.3,10,83.3,27.4,73.9,8,3.3,".",".",".","."
96,12,"PLA",16,"Altus, OK(irri)",893,1,115,1.13,0.56,205,9.8,3.1,10,83.3,23,73,9.1,3.1,".",".",".","."
96,12,"PLA",16,"Altus, OK(irri)",893,2,128,1.13,0.56,192,10,3.4,10,84.1,26.2,70.4,8.7,3.3,".",".",".","."
96,12,"PLA",16,"Altus, OK(irri)",906,1,131,1.1,0.56,186,8.8,4.4,10,84.7,29.1,73.3,8.5,4.4,".",".",".","."
96,12,"PLA",16,"Altus, OK(irri)",906,2,128,1.12,0.56,198,8.5,3.8,9.7,83.3,25.8,73.5,8.6,4.1,".",".",".","."
96,12,"PLA",16,"Altus, OK(irri)",953,1,108,1.09,0.56,166,9.3,3.7,10,81.5,21.6,72.2,8.8,3.6,".",".",".","."
96,12,"PLA",16,"Altus, OK(irri)",953,2,109,1.11,0.56,181,10,3.5,10,83.7,20.4,73.3,9.2,3.7,".",".",".","."
96,12,"PLA",16,"Altus, OK(irri)",1018,1,136,1.13,0.59,213,8.8,4,10,84.7,28,70.6,8.7,3.9,".",".",".","."
96,12,"PLA",16,"Altus, OK(irri)",1018,2,132,1.13,0.59,216,9,3.8,10,85,28.5,73.1,8.6,3.7,".",".",".","."
96,12,"PLA",16,"Altus, OK(irri)",1019,1,122,1.08,0.56,203,10,4.4,11,83.6,26.4,73.2,8,4.1,".",".",".","."
96,12,"PLA",16,"Altus, OK(irri)",1019,2,125,1.09,0.56,194,11.5,4.2,10,84.6,25.4,73.4,8.3,3.8,".",".",".","."
96,12,"PLA",16,"Altus, OK(irri)",1020,1,113,1.12,0.53,183,9.8,3.8,10,81.7,24.1,74,8.4,3.7,".",".",".","."
96,12,"PLA",16,"Altus, OK(irri)",1020,2,117,1.11,0.56,198,9,3.8,10,82.2,25.6,74.4,8.9,3.8,".",".",".","."
96,12,"PLA",16,"Altus, OK(irri)",1021,1,118,1.1,0.56,202,11.3,4.1,11,83.5,25.5,73.5,8.6,3.9,".",".",".","."
96,12,"PLA",16,"Altus, OK(irri)",1021,2,118,1.09,0.57,202,11.8,4.3,11,83,26.6,72.6,8.5,4.3,".",".",".","."
96,12,"PLA",16,"Altus, OK(irri)",1022,1,126,1.1,0.57,202,9.8,3.8,10,81.4,24.9,71.1,8.5,3.8,".",".",".","."
96,12,"PLA",16,"Altus, OK(irri)",1022,2,130,1.11,0.58,194,9.8,4,10,83.2,27.5,73.2,8.4,3.6,".",".",".","."
96,12,"PLA",16,"Altus, OK(irri)",1023,1,115,1.07,0.55,193,8.3,4.6,9.6,83.9,24.5,72.8,8.2,4.6,".",".",".","."
96,12,"PLA",16,"Altus, OK(irri)",1023,2,112,1.03,0.56,196,8.3,4.6,10,82.8,26.5,70.4,7.9,4.6,".",".",".","."
96,12,"PLA",191,"Tipton, OK",578,1,119,1.11,0.58,213,11,4.8,11,84.7,30.9,70.3,6.8,4.7,".",".",".","."
96,12,"PLA",191,"Tipton, OK",578,2,115,1.05,0.59,225,11.3,5.2,11,83.9,30.9,71.7,7,5.2,".",".",".","."
96,12,"PLA",191,"Tipton, OK",773,1,147,1.1,0.55,248,7.8,4.2,10,84.4,36.1,71.8,7,4.2,".",".",".","."
96,12,"PLA",191,"Tipton, OK",773,2,157,1.12,0.59,265,8.3,4.2,10,84.3,32.7,71.3,6.8,4.3,".",".",".","."
96,12,"PLA",191,"Tipton, OK",893,1,129,1.13,0.58,227,10.5,4.7,10,85.1,29.8,70.5,7.6,4.5,".",".",".","."
96,12,"PLA",191,"Tipton, OK",893,2,124,1.13,0.59,216,10.3,4.7,10,84.2,28,73,8.1,4.5,".",".",".","."
96,12,"PLA",191,"Tipton, OK",906,1,128,1.03,0.54,221,8.5,4.9,10,82.1,29.6,72.8,7.9,4.9,".",".",".","."
96,12,"PLA",191,"Tipton, OK",906,2,131,1.01,0.54,231,8,5.4,10,81.9,31,68.5,7.1,5.4,".",".",".","."
96,12,"PLA",191,"Tipton, OK",953,1,109,1.11,0.58,200,11.5,4.9,11,83.2,24.9,70.1,7.1,5,".",".",".","."
96,12,"PLA",191,"Tipton, OK",953,2,105,1.08,0.55,188,11,4.9,10,82.6,24.6,72.3,7.8,5,".",".",".","."
96,12,"PLA",191,"Tipton, OK",1018,1,123,1.05,0.56,231,9.5,5.1,10,84.2,31.1,70.9,6.4,4.9,".",".",".","."
96,12,"PLA",191,"Tipton, OK",1018,2,125,1.07,0.56,232,8.5,5.3,10,81.2,30.2,69.7,6.6,5.2,".",".",".","."
96,12,"PLA",191,"Tipton, OK",1019,1,116,1.05,0.56,219,10.5,5.2,10,82.7,27.7,68.6,6.8,5.2,".",".",".","."
96,12,"PLA",191,"Tipton, OK",1019,2,113,1.05,0.56,232,11.8,5,11,83.2,32.7,72.3,6.2,5.1,".",".",".","."
96,12,"PLA",191,"Tipton, OK",1020,1,118,1.09,0.56,216,9,4.8,10,82.2,27.4,73.5,7,4.8,".",".",".","."
96,12,"PLA",191,"Tipton, OK",1020,2,112,1.09,0.55,204,10.5,4.9,11,83.1,28.8,69.4,6.2,4.9,".",".",".","."
96,12,"PLA",191,"Tipton, OK",1021,1,105,1,0.55,210,11,5.5,11,82.8,30.1,69,7,5.5,".",".",".","."
96,12,"PLA",191,"Tipton, OK",1021,2,101,0.99,0.54,209,12,5.5,12,82.1,30.5,69.6,6.4,5.6,".",".",".","."
96,12,"PLA",191,"Tipton, OK",1022,1,133,1.1,0.55,223,9,4.6,10,83.5,30.2,70.1,7.4,4.7,".",".",".","."
96,12,"PLA",191,"Tipton, OK",1022,2,121,1.1,0.56,232,8.5,4.9,10,81.6,31,71.5,6.8,4.9,".",".",".","."
96,12,"PLA",191,"Tipton, OK",1023,1,90,1,0.49,180,6.5,5.5,9.8,76.6,26.3,67.8,8.2,5.6,".",".",".","."
96,12,"PLA",191,"Tipton, OK",1023,2,80,0.99,0.49,170,7.8,5.6,9.8,77.6,26.8,66.1,8.2,5.7,".",".",".","."
96,20,"EAS",33,"Auburn, AL",578,2,107,1.1,0.56,194,9,4.3,11,84.4,26.6,64.2,8,4.3,".",".",".","."
96,20,"EAS",33,"Auburn, AL",578,4,107,1.09,0.54,209,9,4.3,11,83.3,28.5,61.7,7.9,4.3,".",".",".","."
96,20,"EAS",33,"Auburn, AL",741,2,114,1.13,0.55,220,7.5,4,10,83.4,29.6,69.1,7,4,".",".",".","."
96,20,"EAS",33,"Auburn, AL",741,4,119,1.09,0.52,210,7.8,4.3,10,81.6,29.1,67.2,7.8,4.2,".",".",".","."
96,20,"EAS",33,"Auburn, AL",773,2,114,1.15,0.55,196,7.8,3.8,10,82.9,29.5,68.4,7.2,3.7,".",".",".","."
96,20,"EAS",33,"Auburn, AL",773,4,131,1.15,0.55,222,7.3,3.8,10,84.9,31.2,62.9,7.4,3.9,".",".",".","."
96,20,"EAS",33,"Auburn, AL",834,2,121,1.11,0.54,217,9,4.3,10,84.5,29.6,68.3,7.6,4.3,".",".",".","."
96,20,"EAS",33,"Auburn, AL",834,4,106,1.12,0.54,205,7.8,4.1,9.8,82.8,27.7,67,6.9,3.9,".",".",".","."
96,20,"EAS",33,"Auburn, AL",849,2,123,1.15,0.55,208,7.8,3.8,9.8,83.8,29.7,64.9,6.9,3.8,".",".",".","."
96,20,"EAS",33,"Auburn, AL",849,4,115,1.13,0.55,199,7.8,4.3,10,83.6,29,65.7,6.2,4.3,".",".",".","."
96,20,"EAS",33,"Auburn, AL",857,2,100,1.13,0.56,194,9.5,4.6,10,84.9,25.8,69,7.6,4.5,".",".",".","."
96,20,"EAS",33,"Auburn, AL",857,4,107,1.13,0.56,191,8.8,4.3,10,83.8,29,67.8,7.2,4.3,".",".",".","."
96,20,"EAS",33,"Auburn, AL",859,2,111,1.15,0.57,201,7.8,4.5,10,83,27.5,66.9,6.9,4.5,".",".",".","."
96,20,"EAS",33,"Auburn, AL",859,4,108,1.17,0.54,221,7.5,4.2,10,83.4,27,65.4,7.9,4.2,".",".",".","."
96,20,"EAS",33,"Auburn, AL",865,2,119,1.15,0.55,218,8.8,3.9,10,82.5,31.7,70.8,7.4,4,".",".",".","."
96,20,"EAS",33,"Auburn, AL",865,4,116,1.15,0.55,208,7.8,4.3,10,83,29.8,63.1,7.2,4.2,".",".",".","."
96,20,"EAS",33,"Auburn, AL",893,2,113,1.14,0.54,208,8.5,4,10,83.7,28.1,70.3,7.9,3.9,".",".",".","."
96,20,"EAS",33,"Auburn, AL",893,4,125,1.13,0.54,206,8.5,4.1,11,83.6,27.8,70.9,7.4,4,".",".",".","."
96,20,"EAS",33,"Auburn, AL",915,2,118,1.1,0.54,216,8,4.2,10,82.8,30.4,69.1,7.2,4.1,".",".",".","."
96,20,"EAS",33,"Auburn, AL",915,4,119,1.12,0.56,206,8.5,4.5,10,83.3,29.1,65.1,7.8,4.6,".",".",".","."
96,20,"EAS",33,"Auburn, AL",919,2,117,1.13,0.57,211,8.5,4.5,10,84.5,28.6,67.2,7.7,4.6,".",".",".","."
96,20,"EAS",33,"Auburn, AL",919,4,105,1.13,0.53,179,8.5,3.8,10,83.1,26.4,71.9,7.1,4,".",".",".","."
96,20,"EAS",33,"Auburn, AL",953,2,99,1.13,0.55,187,8.5,4.5,11,84.2,26.5,64.4,7.3,4.4,".",".",".","."
96,20,"EAS",33,"Auburn, AL",953,4,101,1.15,0.55,184,8.3,4.3,10,84.7,25.2,65.8,8.1,4.6,".",".",".","."
96,20,"EAS",33,"Auburn, AL",971,2,103,1.14,0.53,198,8,4.4,10,83.3,28.8,66.4,7,4.1,".",".",".","."
96,20,"EAS",33,"Auburn, AL",971,4,99,1.13,0.54,195,7.8,4.7,10,82.5,23.8,60.4,7.6,4.8,".",".",".","."
96,20,"EAS",33,"Auburn, AL",1015,2,122,1.13,0.55,207,9.5,4,10,83.5,28.6,65.7,7.1,3.9,".",".",".","."
96,20,"EAS",33,"Auburn, AL",1015,4,114,1.15,0.55,210,9.3,4.1,10,84.2,28.4,64.9,7.3,4,".",".",".","."
96,20,"EAS",33,"Auburn, AL",1016,2,95,1.11,0.54,181,9.8,4.3,10,83.8,23.7,63.5,6.9,4.1,".",".",".","."
96,20,"EAS",33,"Auburn, AL",1016,4,119,1.12,0.55,210,8.3,4.4,10,83.5,28.7,67.7,7.8,4.1,".",".",".","."
96,20,"EAS",36,"Florence, SC",578,3,115,1.07,0.54,195,8.8,4.9,10,83,28.2,72.2,8.5,5,".",".",".","."
96,20,"EAS",36,"Florence, SC",578,4,115,1.07,0.57,185,11,4.7,10,84.8,26.9,74.6,7.5,4.8,".",".",".","."
96,20,"EAS",36,"Florence, SC",741,1,129,1.14,0.56,218,8,4,9.6,83.3,30.4,77.2,7.4,4.1,".",".",".","."
96,20,"EAS",36,"Florence, SC",741,2,132,1.11,0.56,210,7.8,4.1,9.9,81.9,28.7,76.4,8.3,4.1,".",".",".","."
96,20,"EAS",36,"Florence, SC",773,1,142,1.15,0.59,203,7.5,4.1,9.6,84,28.7,77.3,7.7,4.1,".",".",".","."
96,20,"EAS",36,"Florence, SC",773,2,146,1.17,0.58,222,7.5,4.2,10,86.6,31.1,76.1,6.7,4.1,".",".",".","."
96,20,"EAS",36,"Florence, SC",834,1,131,1.15,0.57,214,8.8,4.2,9.8,83.5,30.3,76.8,7.9,4.3,".",".",".","."
96,20,"EAS",36,"Florence, SC",834,2,138,1.16,0.54,216,8.5,3.8,9.6,80.5,29.2,78.5,7.7,3.8,".",".",".","."
96,20,"EAS",36,"Florence, SC",849,1,124,1.15,0.55,201,7.5,4.4,10,85.3,27.2,76.8,6.3,4.3,".",".",".","."
96,20,"EAS",36,"Florence, SC",849,2,122,1.15,0.57,208,7.5,4.3,10,84.6,28.4,76.8,7.6,4.3,".",".",".","."
96,20,"EAS",36,"Florence, SC",857,1,123,1.12,0.55,218,9.5,4.6,10,83.2,27.8,78.8,8,4.5,".",".",".","."
96,20,"EAS",36,"Florence, SC",857,2,119,1.15,0.56,202,9.5,4.8,10,84.5,28,77.7,7.6,5,".",".",".","."
96,20,"EAS",36,"Florence, SC",859,1,132,1.17,0.59,206,9,4.4,9.7,84.6,27.5,76.7,7.7,4.3,".",".",".","."
96,20,"EAS",36,"Florence, SC",859,2,121,1.19,0.57,221,8.5,4.6,10,83.7,28.2,73.9,6.9,4.8,".",".",".","."
96,20,"EAS",36,"Florence, SC",865,1,125,1.17,0.56,204,7.5,4.1,9.6,82.5,28.9,77.1,7.8,4.1,".",".",".","."
96,20,"EAS",36,"Florence, SC",865,2,133,1.17,0.59,220,8,4.1,10,85.6,29.1,76.9,7.8,4.2,".",".",".","."
96,20,"EAS",36,"Florence, SC",893,7,126,1.15,0.58,204,8.3,4.4,10,83.7,28.6,72.9,8.3,4.3,".",".",".","."
96,20,"EAS",36,"Florence, SC",893,8,138,1.15,0.57,208,8.5,4.2,10,84.4,30.2,76.5,8.6,4,".",".",".","."
96,20,"EAS",36,"Florence, SC",915,1,133,1.13,0.59,204,10.3,4.3,10,85.7,27.7,76,6.9,4.2,".",".",".","."
96,20,"EAS",36,"Florence, SC",915,2,134,1.13,0.57,205,10.3,4.7,10,84.8,28.9,74.3,8.2,4.7,".",".",".","."
96,20,"EAS",36,"Florence, SC",919,1,115,1.13,0.55,177,8.8,4.6,10,84,25.9,77.4,7.8,4.3,".",".",".","."
96,20,"EAS",36,"Florence, SC",919,2,117,1.13,0.56,163,9.3,4,9.8,82.5,25.1,77.8,7.8,3.8,".",".",".","."
96,20,"EAS",36,"Florence, SC",953,5,116,1.17,0.57,167,9.5,4.6,10,85.7,23.6,74.6,7.9,4.5,".",".",".","."
96,20,"EAS",36,"Florence, SC",953,6,119,1.15,0.58,176,10,4.2,10,85.1,24.4,76.6,8,4.2,".",".",".","."
96,20,"EAS",36,"Florence, SC",971,1,118,1.1,0.54,201,8.5,4.5,9.9,82.4,26.4,74.5,7.7,4.5,".",".",".","."
96,20,"EAS",36,"Florence, SC",971,2,111,1.11,0.56,202,9.5,4.6,10,85.4,26.6,73.5,7.5,4.6,".",".",".","."
96,20,"EAS",36,"Florence, SC",1015,1,123,1.14,0.55,194,8.3,4.4,10,82.9,28.6,77.2,7.9,4.2,".",".",".","."
96,20,"EAS",36,"Florence, SC",1015,2,129,1.16,0.57,204,8,4.4,10,85.7,26.4,75.7,7.8,4.5,".",".",".","."
96,20,"EAS",36,"Florence, SC",1016,1,131,1.13,0.58,206,8.3,4.5,10,86.3,28.1,76.5,7.4,4.4,".",".",".","."
96,20,"EAS",36,"Florence, SC",1016,2,125,1.13,0.57,211,8.5,4.8,10,85.8,26.1,76.1,7.1,4.8,".",".",".","."
96,20,"EAS",87,"Belle Mina, AL",578,2,106,1.1,0.56,193,9,4.7,11,84,25.8,66.9,8.1,4.7,".",".",".","."
96,20,"EAS",87,"Belle Mina, AL",578,4,107,1.11,0.56,196,9.3,4.7,10,84.3,25.9,65.1,8.8,4.6,".",".",".","."
96,20,"EAS",87,"Belle Mina, AL",741,2,127,1.16,0.55,229,7,3.9,10,83.8,29.7,69.4,8.5,3.9,".",".",".","."
96,20,"EAS",87,"Belle Mina, AL",741,4,129,1.17,0.55,215,7.8,3.9,10,84.5,28.8,71.6,8.5,3.7,".",".",".","."
96,20,"EAS",87,"Belle Mina, AL",773,2,126,1.19,0.57,221,7.5,3.7,9.4,83.7,27.5,65.8,8.8,3.6,".",".",".","."
96,20,"EAS",87,"Belle Mina, AL",773,4,135,1.2,0.58,224,7,3.9,10,84.4,30.8,68.2,9.1,3.9,".",".",".","."
96,20,"EAS",87,"Belle Mina, AL",834,2,127,1.17,0.57,223,8,3.9,10,84.2,29.6,72.1,9.2,3.7,".",".",".","."
96,20,"EAS",87,"Belle Mina, AL",834,4,126,1.17,0.57,223,7,4.2,9.8,84.1,30.3,67.6,8.1,4,".",".",".","."
96,20,"EAS",87,"Belle Mina, AL",849,2,128,1.13,0.56,227,7.5,3.6,9.8,83.3,30.4,71.2,8.3,3.6,".",".",".","."
96,20,"EAS",87,"Belle Mina, AL",849,4,135,1.15,0.57,223,7.5,3.7,10,82.7,29.9,70.6,8.7,4,".",".",".","."
96,20,"EAS",87,"Belle Mina, AL",857,2,114,1.17,0.55,206,10,4,10,83.3,26,66,7.6,3.9,".",".",".","."
96,20,"EAS",87,"Belle Mina, AL",857,4,116,1.15,0.55,212,9.5,4.4,10,84,26.9,68.8,8.8,4.2,".",".",".","."
96,20,"EAS",87,"Belle Mina, AL",859,2,120,1.17,0.57,201,8,4,9.4,83,27.9,67.3,9.2,4,".",".",".","."
96,20,"EAS",87,"Belle Mina, AL",859,4,124,1.17,0.55,206,7.5,3.5,9.4,83.8,26.4,68.9,9.1,3.5,".",".",".","."
96,20,"EAS",87,"Belle Mina, AL",865,2,126,1.19,0.57,220,6.8,3.8,10,84.2,28.2,69.8,8.9,3.8,".",".",".","."
96,20,"EAS",87,"Belle Mina, AL",865,4,126,1.18,0.56,224,8.3,3.4,10,84.4,28.3,72.1,9.2,3.5,".",".",".","."
96,20,"EAS",87,"Belle Mina, AL",893,2,124,1.15,0.55,203,8.5,3.8,10,83.2,27.6,69.6,9,3.7,".",".",".","."
96,20,"EAS",87,"Belle Mina, AL",893,4,121,1.17,0.55,222,9,3.9,10,84.3,28.6,67.9,8.4,3.7,".",".",".","."
96,20,"EAS",87,"Belle Mina, AL",915,2,118,1.15,0.56,211,8.8,4.1,10,85,26.8,67,8.4,3.9,".",".",".","."
96,20,"EAS",87,"Belle Mina, AL",915,4,126,1.15,0.55,212,10,4.1,10,85.3,27.1,69.7,8.7,4.1,".",".",".","."
96,20,"EAS",87,"Belle Mina, AL",919,2,104,1.15,0.55,193,8.3,3.9,10,84.6,26,69.3,8.5,3.8,".",".",".","."
96,20,"EAS",87,"Belle Mina, AL",919,4,111,1.15,0.55,201,9.3,3.4,10,83,26.1,69.9,8.7,3.5,".",".",".","."
96,20,"EAS",87,"Belle Mina, AL",953,2,109,1.13,0.55,179,9.3,4.4,10,83.7,25.7,67.6,8.6,4.3,".",".",".","."
96,20,"EAS",87,"Belle Mina, AL",953,4,110,1.13,0.55,176,9,4.1,10,84.6,23.4,68.6,8,4.1,".",".",".","."
96,20,"EAS",87,"Belle Mina, AL",971,2,115,1.11,0.54,203,9.3,4.1,10,83,26,71.1,9.7,4,".",".",".","."
96,20,"EAS",87,"Belle Mina, AL",971,4,109,1.11,0.54,196,9,4.4,10,83.3,26.9,70.1,8.9,4.2,".",".",".","."
96,20,"EAS",87,"Belle Mina, AL",1015,2,119,1.17,0.57,207,9,3.6,10,84.3,26,70.4,8.8,3.7,".",".",".","."
96,20,"EAS",87,"Belle Mina, AL",1015,4,121,1.17,0.57,198,8.5,3.6,10,83.9,25.6,71.2,9,3.6,".",".",".","."
96,20,"EAS",87,"Belle Mina, AL",1016,2,113,1.15,0.58,212,8.3,4.3,10,84.7,26.9,68.4,8.5,4.2,".",".",".","."
96,20,"EAS",87,"Belle Mina, AL",1016,4,126,1.15,0.55,209,9.8,4.1,10,84.5,28.4,69.7,9.1,4,".",".",".","."
96,30,"CEN",19,"College Station, TX",578,1,121,1.05,0.57,220,8,4.6,10,82.2,29.9,66.7,7.1,4.6,".",".",".","."
96,30,"CEN",19,"College Station, TX",578,3,114,1.06,0.55,211,7,4.1,10,83,26.9,66.5,7.1,4.2,".",".",".","."
96,30,"CEN",19,"College Station, TX",689,1,106,1.11,0.56,180,7.5,4.9,9.2,83.2,22.5,67.5,6.5,5,".",".",".","."
96,30,"CEN",19,"College Station, TX",689,3,109,1.11,0.57,177,7,4.9,10,83.4,23.8,68.1,7.1,4.9,".",".",".","."
96,30,"CEN",19,"College Station, TX",773,1,152,1.11,0.57,253,6.5,4.3,10,84.5,34.3,68.4,7.1,4.3,".",".",".","."
96,30,"CEN",19,"College Station, TX",773,3,157,1.12,0.58,245,6.3,4.1,10,83.9,33.7,66.5,6.5,4.1,".",".",".","."
96,30,"CEN",19,"College Station, TX",893,1,129,1.13,0.56,232,7.3,4.7,10,84.4,30.7,67,7.1,4.8,".",".",".","."
96,30,"CEN",19,"College Station, TX",893,3,131,1.13,0.56,208,7.5,4.6,10,83.9,29.8,67.9,7.5,4.7,".",".",".","."
96,30,"CEN",19,"College Station, TX",919,1,108,1.1,0.55,186,6.8,4.8,9.6,82.9,25.4,67.8,6.6,4.9,".",".",".","."
96,30,"CEN",19,"College Station, TX",919,3,112,1.11,0.56,186,7.5,4.6,9.6,83.1,25.8,68.6,6.5,4.6,".",".",".","."
96,30,"CEN",19,"College Station, TX",953,1,118,1.11,0.56,188,7.5,5,10,84.4,26.4,66.9,6.6,5,".",".",".","."
96,30,"CEN",19,"College Station, TX",953,3,113,1.11,0.56,188,7.3,4.9,10,84.1,26,67,7.1,4.8,".",".",".","."
96,30,"CEN",19,"College Station, TX",971,1,122,1.1,0.55,199,6.8,5.1,10,84.4,28.4,66.7,6.6,5.2,".",".",".","."
96,30,"CEN",19,"College Station, TX",971,3,119,1.1,0.57,185,7.3,4.8,9.6,83.5,25.7,65.8,6.9,4.9,".",".",".","."
96,30,"CEN",19,"College Station, TX",1015,1,129,1.11,0.57,215,7.3,4.5,10,84.5,28.3,66.7,6.5,4.7,".",".",".","."
96,30,"CEN",19,"College Station, TX",1015,3,125,1.11,0.56,205,7.8,4.8,10,83.7,26.8,66.7,6.7,4.9,".",".",".","."
96,30,"CEN",21,"Weslaco, TX",578,1,139,1.09,0.56,232,8.8,3.7,10,84.5,31.4,70.3,7.7,3.6,".",".",".","."
96,30,"CEN",21,"Weslaco, TX",578,3,135,1.09,0.56,225,8.8,3.7,10,83.6,33.2,68.3,7.5,3.6,".",".",".","."
96,30,"CEN",21,"Weslaco, TX",689,1,124,1.11,0.56,188,7.8,4,10,82.1,25.9,73.9,8.2,4,".",".",".","."
96,30,"CEN",21,"Weslaco, TX",689,3,126,1.13,0.57,192,8.3,4.2,10,84.2,27.1,73.5,7.8,4.2,".",".",".","."
96,30,"CEN",21,"Weslaco, TX",773,1,153,1.12,0.55,244,7,3.4,9.6,83.9,33.8,65.9,8.1,3.5,".",".",".","."
96,30,"CEN",21,"Weslaco, TX",773,3,152,1.12,0.55,246,7,3,9.2,83.8,34.4,69.4,8.3,2.9,".",".",".","."
96,30,"CEN",21,"Weslaco, TX",893,1,138,1.11,0.56,204,8,3.4,9.8,83.3,31.4,71.1,8.5,3,".",".",".","."
96,30,"CEN",21,"Weslaco, TX",893,3,138,1.11,0.56,220,8,3.6,10,82.6,33.4,72.2,9,3.5,".",".",".","."
96,30,"CEN",21,"Weslaco, TX",919,1,119,1.13,0.56,207,8,4.2,10,82.2,28.3,73.1,8,4.1,".",".",".","."
96,30,"CEN",21,"Weslaco, TX",919,3,118,1.13,0.57,197,8,4.2,10,83,29.3,72.7,8.5,4,".",".",".","."
96,30,"CEN",21,"Weslaco, TX",953,1,126,1.1,0.55,188,8.5,3.8,10,83.2,26.8,71.3,8.9,4.2,".",".",".","."
96,30,"CEN",21,"Weslaco, TX",953,3,121,1.11,0.56,193,8.5,3.8,10,83.8,26.9,70.8,8.9,3.8,".",".",".","."
96,30,"CEN",21,"Weslaco, TX",971,1,129,1.06,0.53,194,8.3,3,9.8,81.3,28.1,72.2,8.9,3.1,".",".",".","."
96,30,"CEN",21,"Weslaco, TX",971,3,125,1.06,0.53,202,8.5,3.3,9.6,82.5,27.9,69.9,8,3.4,".",".",".","."
96,30,"CEN",21,"Weslaco, TX",1015,1,132,1.1,0.56,210,8.3,3.9,10,84.9,30.1,74.5,9.2,3.6,".",".",".","."
96,30,"CEN",21,"Weslaco, TX",1015,3,133,1.11,0.56,227,8,3.4,10,83.4,29.1,71.6,8.4,3.5,".",".",".","."
96,30,"CEN",23,"Bossier Cith, LA",578,1,132,1.09,0.56,218,9.5,4.8,10,82.6,28.7,75.7,7.7,4.8,".",".",".","."
96,30,"CEN",23,"Bossier Cith, LA",578,2,130,1.1,0.58,209,8.5,5,10,83.9,29.2,75.4,7.3,5,".",".",".","."
