"yr","regcode","reg","loccode","loc","vcode","rep","yt","x25sl","x50sl","ui","t1","e1","mic","uhm_mot","ui_mot","str_mot","rd_mot","b_mot","mic_mot"
82,52,"WES",7,"University Park, NM",571,1,"128",1.06,0.52,48,"171",6.6,4.2,1.07,82,24,77.5,8.4,4.1
82,52,"WES",7,"University Park, NM",571,2,"113",1.08,0.53,48,"181",6.1,5.2,1.16,80,22,76.5,7.8,5.1
82,52,"WES",8,"El Paso, TX(irri)",498,1,"166",1.11,0.55,50,"205",5.7,3.9,1.12,83,25,71,7.6,4
82,52,"WES",8,"El Paso, TX(irri)",498,2,"170",1.11,0.55,50,"206",5.7,3.9,1.08,83,25,73,7.4,4
82,52,"WES",8,"El Paso, TX(irri)",532,1,"133",1.04,0.5,48,"174",5.4,4,0.98,82,22,74.5,8.2,4
82,52,"WES",8,"El Paso, TX(irri)",532,2,"150",1.03,0.51,49,"191",5.7,3.8,1,81,24,74,8.4,3.8
82,52,"WES",8,"El Paso, TX(irri)",574,1,"138",1.06,0.54,51,"169",6.1,4.4,1.06,83,22,73,8.2,4.5
82,52,"WES",8,"El Paso, TX(irri)",574,2,"137",1.07,0.51,47,"171",5.6,4,1.05,79,21,73.5,8.4,3.8
82,52,"WES",8,"El Paso, TX(irri)",80,1,"134",1.04,0.51,50,"178",6.3,4.6,1.01,81,21,74,7.8,4.5
82,52,"WES",8,"El Paso, TX(irri)",80,2,"127",1.07,0.51,48,"187",5.9,4,1.07,80,22,74.5,7.6,4
82,52,"WES",8,"El Paso, TX(irri)",639,1,"168",1.09,0.54,49,"210",5.9,4.1,1.08,84,24,74,7.8,4.2
82,52,"WES",8,"El Paso, TX(irri)",639,2,"159",1.13,0.55,49,"210",5.2,3.8,1.13,84,27,73,8,3.7
82,52,"WES",8,"El Paso, TX(irri)",477,1,"164",1.13,0.57,50,"210",5.7,4.1,1.1,83,26,74.5,8,4
82,52,"WES",8,"El Paso, TX(irri)",477,2,"170",1.12,0.53,48,"223",5.9,3.8,1.1,83,26,73.5,7.6,3.9
82,52,"WES",8,"El Paso, TX(irri)",580,1,"182",1.14,0.55,48,"204",5.5,4.3,1.18,85,30,75,8.4,4.2
82,52,"WES",8,"El Paso, TX(irri)",580,2,"175",1.14,0.56,49,"209",5.9,4.4,1.11,83,24,72,8,4.4
82,52,"WES",8,"El Paso, TX(irri)",450,1,"144",1.03,0.5,48,"174",5.2,4.2,1.02,81,24,72.5,8.2,4.1
82,52,"WES",8,"El Paso, TX(irri)",450,2,"137",1.04,0.49,48,"176",5.6,3.7,1.04,80,22,68.5,8,3.6
82,52,"WES",8,"El Paso, TX(irri)",571,1,"124",1,0.49,49,"158",7.2,3.7,0.97,82,20,74.5,8.6,3.6
82,52,"WES",8,"El Paso, TX(irri)",571,2,"126",1.06,0.52,49,"171",7.7,3.4,1.02,80,20,78.5,8,3.4
82,52,"WES",9,"Pecos, TX(irri)",498,1,"176",1.11,0.56,50,"220",4.9,4.3,1.08,82,28,77,8.8,4.1
82,52,"WES",9,"Pecos, TX(irri)",498,2,"179",1.09,0.53,48,"214",5,4.2,1.1,83,28,77.5,9,4.2
82,52,"WES",9,"Pecos, TX(irri)",532,1,"135",1.01,0.49,49,"178",4.5,4.3,0.96,79,23,64.5,8.4,4.3
82,52,"WES",9,"Pecos, TX(irri)",532,2,"135",0.99,0.49,50,"172",4.8,4.4,0.94,81,21,75,9,4.5
82,52,"WES",9,"Pecos, TX(irri)",574,1,"137",1.02,0.51,50,"174",4.9,4.8,1,82,24,78,9.4,4.6
82,52,"WES",9,"Pecos, TX(irri)",574,2,"135",1.02,0.5,49,"177",5.2,4.7,1,81,23,70.5,9.4,4.6
82,52,"WES",9,"Pecos, TX(irri)",80,1,"126",1.01,0.49,49,"169",6,4.9,0.98,80,22,77,10,4.6
82,52,"WES",9,"Pecos, TX(irri)",80,2,"133",1.05,0.52,50,"187",5.7,4.8,1.05,82,23,72,9.2,4.9
82,52,"WES",9,"Pecos, TX(irri)",639,1,"174",1.1,0.54,49,"206",4.9,4.4,1.09,82,26,70.5,8.6,4.4
82,52,"WES",9,"Pecos, TX(irri)",639,2,"171",1.11,0.56,50,"221",5.5,4.6,1.1,83,28,63.5,8.6,4.5
82,52,"WES",9,"Pecos, TX(irri)",477,1,"166",1.14,0.58,51,"231",5.2,4,1.12,82,27,69,8.8,4
82,52,"WES",9,"Pecos, TX(irri)",477,2,"173",1.13,0.55,49,"208",5.3,4,1.12,83,28,74,8.4,3.7
82,52,"WES",9,"Pecos, TX(irri)",580,1,"169",1.12,0.54,48,"210",5,4.5,1.15,84,29,74.5,8.8,4.4
82,52,"WES",9,"Pecos, TX(irri)",580,2,"181",1.14,0.57,50,"222",5.1,4.5,1.14,82,27,74,9,4.4
82,52,"WES",9,"Pecos, TX(irri)",450,1,"137",1.01,0.49,49,"179",4.5,4.7,0.98,81,22,76.5,9.2,4.7
82,52,"WES",9,"Pecos, TX(irri)",450,2,"142",1.01,0.51,51,"175",4.5,4.8,1.02,83,24,75,8.4,4.8
82,52,"WES",9,"Pecos, TX(irri)",571,1,"137",0.98,0.47,48,"171",5.2,4.4,0.97,80,22,65,7.8,4.2
82,52,"WES",9,"Pecos, TX(irri)",571,2,"137",1.02,0.5,49,"176",4.6,4.3,0.95,78,23,71,8.4,4.1
82,61,"PIM",43,"Phoenix, AZ",478,1,"196",1.33,0.69,51,"309",6.2,4.6,1.48,88,35,70,11.2,4.5
82,61,"PIM",43,"Phoenix, AZ",478,2,"198",1.35,0.74,54,"284",6.8,4.4,1.4,86,35,70.5,11.4,4.3
82,61,"PIM",43,"Phoenix, AZ",608,1,"203",1.39,0.74,52,"283",6.8,4.2,1.39,85,39,67.5,10.6,4.2
82,61,"PIM",43,"Phoenix, AZ",608,2,"200",1.4,0.72,51,"277",6.9,4.7,1.48,84,34,62.5,10.4,4.7
82,61,"PIM",43,"Phoenix, AZ",471,1,"218",1.38,0.7,50,"331",6.8,4.7,1.42,87,40,66,11.8,4.6
82,61,"PIM",43,"Phoenix, AZ",471,2,"202",1.37,0.71,51,"309",6.4,4.7,1.4,86,40,67,12,4.6
82,61,"PIM",43,"Phoenix, AZ",626,1,"216",1.4,0.72,50,"323",6.8,4.8,1.38,84,42,64.5,10.8,4.5
82,61,"PIM",43,"Phoenix, AZ",626,2,"213",1.4,0.75,52,"331",6.4,4.7,1.45,85,39,67.5,11.2,4.6
82,61,"PIM",43,"Phoenix, AZ",640,1,"203",1.33,0.73,54,"284",6.6,4.7,1.36,86,42,65.5,11.6,4.5
82,61,"PIM",43,"Phoenix, AZ",640,2,"208",1.37,0.74,53,"297",6.5,4.8,1.38,85,37,59.5,11,4.8
82,61,"PIM",43,"Phoenix, AZ",641,1,"219",1.41,0.73,51,"339",6.3,4.6,1.29,83,37,66,10.4,4.4
82,61,"PIM",43,"Phoenix, AZ",641,2,"203",1.41,0.76,53,"327",5.9,4.7,1.22,88,38,58.5,9,4.4
82,61,"PIM",43,"Phoenix, AZ",642,1,"208",1.34,0.71,52,"327",6.2,4.2,1.34,86,34,69.5,10.6,4.1
82,61,"PIM",43,"Phoenix, AZ",642,2,"206",1.38,0.75,53,"317",6.3,4.2,1.45,86,35,59.5,11.6,4.3
82,61,"PIM",43,"Phoenix, AZ",646,1,"206",1.33,0.69,50,"310",6.5,4.4,1.35,86,39,74.5,8.8,4.3
82,61,"PIM",43,"Phoenix, AZ",646,2,"204",1.4,0.77,54,"288",6.3,4.5,1.41,86,41,74.5,8.8,4.4
82,61,"PIM",43,"Phoenix, AZ",660,1,"203",1.35,0.66,48,"297",6.3,4.2,1.48,83,45,67.5,10.4,4.2
82,61,"PIM",43,"Phoenix, AZ",660,2,"198",1.42,0.74,51,"299",5.8,4.2,1.48,82,39,68.5,10.6,4.4
82,61,"PIM",43,"Phoenix, AZ",661,1,"207",1.36,0.74,53,"263",6.5,4.8,1.52,89,35,72,10.4,4.7
82,61,"PIM",43,"Phoenix, AZ",661,2,"206",1.43,0.72,49,"277",6.3,4.9,1.23,84,32,72.5,9.6,5
82,61,"PIM",43,"Phoenix, AZ",662,1,"202",1.37,0.68,49,"302",6.4,5,1.21,84,39,70,11.2,4.8
82,61,"PIM",43,"Phoenix, AZ",662,2,"217",1.41,0.76,53,"323",6.4,4.6,1.39,87,47,69.5,10.6,4.4
82,61,"PIM",43,"Phoenix, AZ",663,1,"197",1.4,0.72,50,"285",6.5,4.4,1.48,84,43,65,10.8,4.5
82,61,"PIM",43,"Phoenix, AZ",663,2,"203",1.46,0.77,52,"301",6.7,4.3,1.37,86,36,60,8,4.8
82,61,"PIM",174,"Wenden, AZ",478,1,"187",1.37,0.74,53,"310",7.3,4.4,1.45,85,32,69,11.2,4
82,61,"PIM",174,"Wenden, AZ",478,2,"197",1.43,0.71,49,"290",7.5,4.2,1.28,88,33,65.5,10.8,4.1
82,61,"PIM",174,"Wenden, AZ",608,1,"203",1.41,0.72,50,"285",6.9,4.1,1.35,85,35,58.5,10,4
82,61,"PIM",174,"Wenden, AZ",608,2,"199",1.33,0.66,49,"270",7,4.1,1.38,84,36,55.5,10,4.1
82,61,"PIM",174,"Wenden, AZ",471,1,"198",1.36,0.74,53,"287",7.4,4.7,1.45,88,39,53.5,10.2,4.8
82,61,"PIM",174,"Wenden, AZ",471,2,"203",1.38,0.74,52,"310",7.3,4.6,1.34,83,34,63.5,12.4,4.4
82,61,"PIM",174,"Wenden, AZ",626,1,"211",1.41,0.74,51,"305",7.5,4.7,1.25,89,36,68,9.8,4.6
82,61,"PIM",174,"Wenden, AZ",626,2,"212",1.41,0.71,49,"284",7.2,4.6,1.43,85,39,60.5,10.2,4.6
82,61,"PIM",174,"Wenden, AZ",640,1,"210",1.39,0.75,52,"287",8,4.5,1.45,87,41,63.5,11,4.5
82,61,"PIM",174,"Wenden, AZ",640,2,"203",1.37,0.69,49,"296",7.3,4.6,1.41,89,32,67,10.6,5
82,61,"PIM",174,"Wenden, AZ",641,1,"211",1.44,0.85,55,"306",6.4,4.2,1.27,87,43,69.5,10.6,4.7
82,61,"PIM",174,"Wenden, AZ",641,2,"207",1.47,0.77,51,"310",6.4,4.3,1.48,86,42,66,11.4,4.6
82,61,"PIM",174,"Wenden, AZ",642,1,"214",1.36,0.67,48,"289",7.2,4.2,1.46,88,37,66.5,11.4,3.9
82,61,"PIM",174,"Wenden, AZ",642,2,"210",1.44,0.8,55,"285",7.3,3.9,1.45,88,33,59.5,11.6,4
82,61,"PIM",174,"Wenden, AZ",646,1,"202",1.41,0.73,51,"276",7.1,4.3,1.47,87,38,67.5,8.4,4.4
82,61,"PIM",174,"Wenden, AZ",646,2,"204",1.37,0.72,51,"296",7,4.2,1.51,86,39,69,9.4,4.5
82,61,"PIM",174,"Wenden, AZ",660,1,"198",1.48,0.77,51,"293",7,3.9,1.19,83,37,68,11.4,4.1
82,61,"PIM",174,"Wenden, AZ",660,2,"201",1.42,0.69,47,"297",6.4,4.6,1.07,83,36,64,11.6,4.2
82,61,"PIM",174,"Wenden, AZ",661,1,"199",1.42,0.68,47,"290",7.3,4.9,0.9,85,37,58,9,4.8
82,61,"PIM",174,"Wenden, AZ",661,2,"201",1.38,0.72,51,"294",7.3,4.8,1.22,85,32,60.5,9.2,4.6
82,61,"PIM",174,"Wenden, AZ",662,1,"211",1.4,0.71,50,"272",7.1,4.7,1.49,85,41,66,10.8,4.8
82,61,"PIM",174,"Wenden, AZ",662,2,"209",1.37,0.71,50,"322",7.2,4.7,1.48,86,34,64.5,11.4,4.7
82,61,"PIM",174,"Wenden, AZ",663,1,"198",1.45,0.72,49,"286",6.8,4.6,1.32,83,43,66.5,11.8,4.2
82,61,"PIM",174,"Wenden, AZ",663,2,"191",1.39,0.69,48,"278",7.3,4.2,1.47,84,35,55,7,4.6
82,61,"PIM",173,"Salome, AZ",478,1,"193",1.35,0.67,48,"261",8,4.2,1.39,81,30,65.5,11.6,4.2
82,61,"PIM",173,"Salome, AZ",478,2,"194",1.38,0.71,50,"274",6.9,4.2,1.36,83,32,70,10.4,4.1
82,61,"PIM",173,"Salome, AZ",608,1,"198",1.37,0.68,48,"267",6.5,4.2,1.31,83,29,67.5,10.8,3.7
82,61,"PIM",173,"Salome, AZ",608,2,"200",1.35,0.65,47,"253",7.1,4.2,1.19,86,33,70.5,10.6,3.9
82,61,"PIM",173,"Salome, AZ",471,1,"206",1.39,0.72,50,"263",7,4.4,1.4,86,33,67.5,11.6,4.4
82,61,"PIM",173,"Salome, AZ",471,2,"205",1.38,0.69,49,"284",7.4,4.2,0.82,83,34,61.5,12,4.3
82,61,"PIM",173,"Salome, AZ",626,1,"205",1.43,0.76,52,"297",6.9,4.7,0.68,86,42,66.5,10.6,4.7
82,61,"PIM",173,"Salome, AZ",626,2,"209",1.42,0.69,48,"295",7.2,4.6,1.51,85,38,68,10.6,4.6
82,61,"PIM",173,"Salome, AZ",640,1,"196",1.38,0.68,48,"300",7.1,4.3,1.35,87,41,60.5,11.8,4.3
82,61,"PIM",173,"Salome, AZ",640,2,"200",1.39,0.7,50,"270",6.9,4.4,1.44,83,39,65,11,4.6
82,61,"PIM",173,"Salome, AZ",641,1,"200",1.48,0.76,50,"304",6.4,4.4,1.47,85,35,68.5,10.4,4.4
82,61,"PIM",173,"Salome, AZ",641,2,"205",1.4,0.7,49,"280",6.7,4.2,1.28,84,38,64.5,11,4.7
82,61,"PIM",173,"Salome, AZ",642,1,"214",1.4,0.71,50,"304",7.4,4.2,1.31,89,39,66,10,4
82,61,"PIM",173,"Salome, AZ",642,2,"213",1.38,0.68,49,"302",7.1,4.1,1.54,86,36,67.5,11,4
82,61,"PIM",173,"Salome, AZ",646,1,"196",1.46,0.78,53,"276",7.5,4.4,1.34,84,34,71.5,9,4.9
82,61,"PIM",173,"Salome, AZ",646,2,"193",1.4,0.72,50,"289",7.8,4.2,1.4,85,37,74.5,9.6,4.4
82,61,"PIM",173,"Salome, AZ",660,1,"195",1.39,0.68,48,"278",6.5,3.9,1.27,84,35,67.5,10.4,4.3
82,61,"PIM",173,"Salome, AZ",660,2,"191",1.46,0.72,48,"273",6.4,4.2,1.06,79,33,67.5,11.4,4
82,61,"PIM",173,"Salome, AZ",661,1,"197",1.4,0.78,55,"280",7.2,4.7,1.39,85,35,71,10,4.7
82,61,"PIM",173,"Salome, AZ",661,2,"201",1.38,0.73,52,"271",7.5,4.4,1.27,82,32,67.5,10.4,4.7
82,61,"PIM",173,"Salome, AZ",662,1,"204",1.43,0.73,50,"282",7.7,4.6,1.49,86,34,70.5,10.4,4.5
82,61,"PIM",173,"Salome, AZ",662,2,"208",1.39,0.72,51,"279",7.5,4.4,1.25,86,37,73,11,4.5
82,61,"PIM",173,"Salome, AZ",663,1,"194",1.4,0.7,49,"276",7.5,4.4,1.24,84,37,63.5,10.8,4.1
82,61,"PIM",173,"Salome, AZ",663,2,"193",1.39,0.7,50,"265",7.7,4.4,1.21,81,40,54,5.6,4.2
82,61,"PIM",172,"Marana, AZ",478,1,"205",1.41,0.72,50,"280",6.8,4.4,1.25,86,29,58.5,11,4.6
82,61,"PIM",172,"Marana, AZ",478,2,"180",1.41,0.73,51,"286",8.1,4.4,1.49,86,30,64.5,11.4,4.3
82,61,"PIM",172,"Marana, AZ",608,1,"209",1.39,0.71,50,"279",7.3,4,1.46,86,39,67.5,11,4.3
82,61,"PIM",172,"Marana, AZ",608,2,"211",1.41,0.72,50,"280",7.4,4.1,1.08,82,35,65.5,11.2,4.1
82,61,"PIM",172,"Marana, AZ",471,1,"209",1.38,0.73,52,"278",6.8,4.8,1.44,86,42,64.5,12.4,4.6
82,61,"PIM",172,"Marana, AZ",471,2,"206",1.42,0.77,53,"292",7.4,4.7,1.49,93,36,65,11.8,4.6
82,61,"PIM",172,"Marana, AZ",626,1,"202",1.43,0.75,52,"301",6.7,4.9,1.5,86,41,67,10.6,5
82,61,"PIM",172,"Marana, AZ",626,2,"217",1.45,0.72,49,"297",6.7,4.7,1.25,85,41,68,11,4.7
82,61,"PIM",172,"Marana, AZ",640,1,"208",1.46,0.73,49,"287",6.5,5.4,1.48,85,38,64,11,5.1
82,61,"PIM",172,"Marana, AZ",640,2,"225",1.41,0.74,52,"310",7.4,4.8,1.06,84,28,63.5,11.4,4.7
82,61,"PIM",172,"Marana, AZ",641,1,"209",1.45,0.73,50,"299",6.1,5.3,1.31,88,35,66,11,4.6
82,61,"PIM",172,"Marana, AZ",641,2,"212",1.42,0.76,52,"274",6.3,4.6,1.12,85,35,59,11.4,4.6
82,61,"PIM",172,"Marana, AZ",642,1,"214",1.41,0.78,54,"281",7.4,4.2,1.44,89,28,55,10.4,4.4
82,61,"PIM",172,"Marana, AZ",642,2,"217",1.46,0.77,52,"278",6.1,4.3,1.31,80,33,64.5,11,4.2
82,61,"PIM",172,"Marana, AZ",646,1,"200",1.43,0.72,50,"292",6.5,4.5,1.09,90,33,69,9,5.3
82,61,"PIM",172,"Marana, AZ",646,2,"203",1.41,0.71,50,"292",6.6,4.4,1.51,89,31,73,9,4.7
82,61,"PIM",172,"Marana, AZ",660,1,"205",1.48,0.75,50,"282",6.6,4.3,1.52,84,33,66,11.6,4.6
82,61,"PIM",172,"Marana, AZ",660,2,"208",1.47,0.72,48,"305",6.3,4.2,1.3,85,38,65.5,11.8,4
82,61,"PIM",172,"Marana, AZ",661,1,"211",1.45,0.8,54,"287",7.2,4.8,1.51,89,40,69.5,10.2,4.8
82,61,"PIM",172,"Marana, AZ",661,2,"206",1.44,0.79,54,"289",7.7,4.7,1.3,92,34,68.5,11.4,4.8
82,61,"PIM",172,"Marana, AZ",662,1,"210",1.44,0.76,51,"300",6.6,5.1,1.11,82,43,68,10.6,4.8
82,61,"PIM",172,"Marana, AZ",662,2,"211",1.44,0.78,53,"302",6.9,4.6,1.28,88,41,64.5,11.2,5.1
82,61,"PIM",172,"Marana, AZ",663,1,"197",1.41,0.72,50,"261",7.5,4.9,1.52,89,36,64.5,11.6,4.8
82,61,"PIM",172,"Marana, AZ",663,2,"202",1.46,0.76,51,"279",6.9,4.4,1.34,86,34,64,11.6,4.4
82,62,"PIM",46,"Safford, AZ",478,1,"191",1.42,0.75,52,"245",7.9,3.9,1.48,87,32,67.5,11.4,4.3
82,62,"PIM",46,"Safford, AZ",478,2,"194",1.36,0.68,49,"265",8,4.1,1.44,84,32,65,11.4,4.1
82,62,"PIM",46,"Safford, AZ",608,1,"206",1.33,0.7,52,"264",6.8,3.9,1.4,86,34,68,11.6,3.9
82,62,"PIM",46,"Safford, AZ",608,2,"202",1.33,0.66,48,"267",7,4.2,1.41,86,33,61,11,3.9
82,62,"PIM",46,"Safford, AZ",471,1,"199",1.32,0.7,52,"271",6.7,4.6,1.42,80,37,63.5,11.6,4.7
82,62,"PIM",46,"Safford, AZ",471,2,"201",1.34,0.72,53,"280",7.3,4.4,1.41,86,33,58,12.2,4.4
82,62,"PIM",46,"Safford, AZ",626,1,"212",1.38,0.72,51,"291",6.8,4.4,1.08,80,41,68.5,10.4,4.4
82,62,"PIM",46,"Safford, AZ",626,2,"218",1.44,0.74,50,"301",7.4,4.5,1.48,87,39,60.5,10.8,5
82,62,"PIM",46,"Safford, AZ",640,1,"209",1.36,0.68,49,"279",7.2,4.4,1.48,86,42,66,11.2,4.4
82,62,"PIM",46,"Safford, AZ",640,2,"197",1.42,0.71,49,"281",7.6,4.8,1.44,82,35,65.5,11.8,4.8
82,62,"PIM",46,"Safford, AZ",641,1,"204",1.36,0.67,49,"278",6.2,4.6,1.37,85,34,65,11.2,4.3
82,62,"PIM",46,"Safford, AZ",641,2,"203",1.4,0.73,51,"304",6.5,4.3,1.42,86,35,65,11.8,4.6
82,62,"PIM",46,"Safford, AZ",642,1,"214",1.39,0.74,52,"307",6.5,4.1,1.44,85,35,67.5,11.2,4
82,62,"PIM",46,"Safford, AZ",642,2,"218",1.41,0.79,55,"305",7.3,4,1.4,83,34,67.5,11.4,3.9
82,62,"PIM",46,"Safford, AZ",646,1,"200",1.36,0.68,49,"294",6.8,4,1.15,80,44,72.5,9.6,4.2
82,62,"PIM",46,"Safford, AZ",646,2,"177",1.4,0.71,50,"273",7.3,4.5,1.2,88,40,72,9.8,4.4
82,62,"PIM",46,"Safford, AZ",660,1,"200",1.43,0.72,49,"284",6.4,3.8,1.15,82,35,68.5,10.6,4
82,62,"PIM",46,"Safford, AZ",660,2,"204",1.41,0.72,50,"286",6.1,4.1,1.46,85,39,63.5,11.4,3.7
82,62,"PIM",46,"Safford, AZ",661,1,"204",1.43,0.72,49,"285",6.9,4.2,1.44,86,39,70,10.4,4.4
82,62,"PIM",46,"Safford, AZ",661,2,"197",1.37,0.73,52,"278",7.4,4.4,1.22,87,34,69,10.4,4.8
82,62,"PIM",46,"Safford, AZ",662,1,"197",1.32,0.66,48,"293",6.7,4.4,1.47,88,41,59,11.2,4.5
82,62,"PIM",46,"Safford, AZ",662,2,"206",1.38,0.72,51,"288",7,4.3,1.46,83,36,70.5,11.4,4.8
82,62,"PIM",46,"Safford, AZ",663,1,"194",1.39,0.68,49,"280",7,4.3,1.45,85,41,66.5,11.2,3.8
82,62,"PIM",46,"Safford, AZ",663,2,"197",1.4,0.72,51,"269",6.8,4,1.45,85,32,65.5,12,4.1
82,62,"PIM",179,"Safford, AZ",478,1,"198",1.36,0.7,51,"293",6.6,4.3,1.44,88,32,66.5,11,4.3
82,62,"PIM",179,"Safford, AZ",478,2,"195",1.42,0.77,54,"280",7.6,4.2,1.47,86,35,64.5,11,4.6
82,62,"PIM",179,"Safford, AZ",608,1,"192",1.4,0.7,50,"265",6.7,4.4,1.36,81,43,67.5,11,4.4
82,62,"PIM",179,"Safford, AZ",608,2,"203",1.34,0.67,50,"281",6.7,4.1,1.25,87,40,66,11.4,4.2
82,62,"PIM",179,"Safford, AZ",471,1,"200",1.35,0.74,54,"289",7.1,4.3,1.44,89,40,63.5,11,4.5
82,62,"PIM",179,"Safford, AZ",471,2,"197",1.34,0.75,56,"293",7,4.9,1.26,86,43,64.5,11.8,4.8
82,62,"PIM",179,"Safford, AZ",626,1,"201",1.37,0.73,53,"288",7.6,4.6,1.54,89,42,66.5,11,4.9
82,62,"PIM",179,"Safford, AZ",626,2,"205",1.43,0.74,52,"305",7.4,4.5,1.11,84,41,66,11.2,4.5
82,62,"PIM",179,"Safford, AZ",640,1,"208",1.38,0.7,50,"293",7.9,4.6,1.23,88,41,66,11,5
82,62,"PIM",179,"Safford, AZ",640,2,"209",1.43,0.79,55,"275",7.7,4.5,1.46,86,40,66.5,11.2,4.5
82,62,"PIM",179,"Safford, AZ",641,1,"211",1.37,0.71,51,"290",6.8,5.4,1.32,88,45,64.5,10.8,4.7
82,62,"PIM",179,"Safford, AZ",641,2,"202",1.41,0.77,54,"296",7.3,4.7,1.29,88,43,58,11,4.6
82,62,"PIM",179,"Safford, AZ",642,1,"210",1.39,0.74,53,"300",7.6,4.1,1.47,91,41,66.5,11,4.2
82,62,"PIM",179,"Safford, AZ",642,2,"215",1.41,0.78,55,"274",7.6,3.9,1.41,87,31,63.5,11.4,4.1
82,62,"PIM",179,"Safford, AZ",646,1,"197",1.38,0.75,54,"286",6.9,4.7,1.25,85,40,67.5,9.6,4.4
82,62,"PIM",179,"Safford, AZ",646,2,"193",1.36,0.72,53,"278",6.9,4.6,1.37,86,35,71,9.6,4.5
82,62,"PIM",179,"Safford, AZ",660,1,"200",1.45,0.73,50,"280",6.7,4.4,1.53,86,39,67.5,10.6,4.6
82,62,"PIM",179,"Safford, AZ",660,2,"209",1.47,0.75,50,"276",6.3,4.2,1.43,82,34,67,11.6,4.2
82,62,"PIM",179,"Safford, AZ",661,1,"205",1.42,0.76,53,"279",7.5,5,1.42,82,35,70.5,10,4.6
82,62,"PIM",179,"Safford, AZ",661,2,"201",1.42,0.76,53,"278",7.7,4.9,1.31,87,42,69.5,10.4,4.7
82,62,"PIM",179,"Safford, AZ",662,1,"211",1.4,0.73,52,"276",7.1,4.7,1.37,86,43,65,10.8,4.5
82,62,"PIM",179,"Safford, AZ",662,2,"218",1.34,0.7,52,"280",7.1,4.2,1.44,87,39,68.5,10.2,4.9
82,62,"PIM",179,"Safford, AZ",663,1,"196",1.36,0.68,49,"282",6.8,4.6,1.44,84,38,58.5,11,4.2
82,62,"PIM",179,"Safford, AZ",663,2,"195",1.39,0.72,51,"279",7.6,4.5,1.48,86,42,67,11.4,4.4
82,71,"RHQ",19,"College Station, TX",498,1,"190",1.14,0.56,48,"259",4.6,3.8,1.14,85,30,68.5,8.4,3.9
82,71,"RHQ",19,"College Station, TX",498,2,"187",1.12,0.58,49,"281",4.4,4.3,1.14,85,32,68.5,8.4,4.6
82,71,"RHQ",19,"College Station, TX",574,1,"149",1.07,0.54,49,"206",5.1,4.1,1.07,83,25,69,9,4.4
82,71,"RHQ",19,"College Station, TX",574,2,"159",1.1,0.56,49,"212",5.3,4.3,1.12,84,25,69,8.2,4.6
82,71,"RHQ",19,"College Station, TX",80,1,"141",1.07,0.54,49,"192",5.5,4.4,1.08,84,27,72,8.6,4.6
82,71,"RHQ",19,"College Station, TX",80,2,"142",1.06,0.52,47,"202",6.1,4.6,1.02,83,26,68,9,4.5
82,71,"RHQ",19,"College Station, TX",254,1,"166",1.09,0.55,49,"199",5.6,3.8,1.16,86,25,68,8.6,4.1
82,71,"RHQ",19,"College Station, TX",254,2,"167",1.12,0.56,48,"204",5.1,3.6,1.12,84,29,68.5,9.2,3.7
82,71,"RHQ",19,"College Station, TX",664,1,"165",1.08,0.53,48,"215",5.2,3.4,1.06,84,27,70,9,3.5
82,71,"RHQ",19,"College Station, TX",664,2,"166",1.09,0.55,49,"221",5.3,3.8,1.05,82,28,64,8.8,4
82,71,"RHQ",19,"College Station, TX",665,1,"168",1.09,0.56,50,"224",6.1,4.2,1.04,84,26,70,9.4,4.4
82,71,"RHQ",19,"College Station, TX",665,2,"166",1.06,0.54,49,"218",5.4,4.5,1.06,85,27,68.5,9.4,4.7
82,71,"RHQ",19,"College Station, TX",614,1,"165",1.1,0.54,48,"199",5.4,3.6,1.09,82,27,56,7.6,3.7
82,71,"RHQ",19,"College Station, TX",614,2,"171",1.1,0.54,47,"200",5.3,3.2,1.14,83,26,67.5,8.6,3.2
82,71,"RHQ",19,"College Station, TX",649,1,"151",1.05,0.51,47,"213",5.3,3.6,1.03,84,26,72,8.6,3.9
82,71,"RHQ",19,"College Station, TX",649,2,"161",1.06,0.52,48,"213",5.2,4.3,1,82,28,64,8.2,4.5
82,71,"RHQ",19,"College Station, TX",667,1,"161",1.06,0.55,50,"203",6.2,4.3,1.06,84,25,71,8.8,4.4
82,71,"RHQ",19,"College Station, TX",667,2,"154",1.05,0.52,48,"210",6.1,4.4,1.02,82,25,71,9.2,4.5
82,71,"RHQ",19,"College Station, TX",668,1,"165",1.1,0.55,48,"214",6,4.2,1.14,85,26,68.5,9.2,4.3
82,71,"RHQ",19,"College Station, TX",668,2,"151",1.06,0.53,48,"218",5.7,3.7,1.07,84,25,67.5,8.8,3.7
82,71,"RHQ",19,"College Station, TX",618,1,"167",1.09,0.53,47,"212",5.9,3.7,1.1,83,26,73,8,3.5
82,71,"RHQ",19,"College Station, TX",618,2,"164",1.09,0.53,47,"235",6.1,3.6,1.12,84,25,69,9,4.2
82,71,"RHQ",19,"College Station, TX",669,1,"153",1.08,0.54,48,"229",8.4,4,1.09,83,28,69,10,3.9
82,71,"RHQ",19,"College Station, TX",669,2,"157",1.09,0.54,48,"220",8.5,3.5,1.1,84,26,65,10,3.7
82,71,"RHQ",19,"College Station, TX",670,1,"149",1.06,0.51,47,"210",5.4,4.4,1.06,82,27,74,9.4,4.5
