"yr","regcode","reg","loccode","loc","vcode","rep","yt","x25sl","x50sl","t1","e1","mic","elg_star","ui_spin","str_spin","rd_spin","b_spin","mic_spin"
"91",20,"EAS",87,"Belle Mina, AL",697,1,100,1.06,0.49,177,7,4,5.2,81.1,22.3,68.1,7.5,3.8
"91",20,"EAS",87,"Belle Mina, AL",697,2,102,1.07,0.49,180,7.5,4.1,5.2,80.4,22.6,67.9,7.8,4.1
"91",20,"EAS",87,"Belle Mina, AL",706,1,128,1.09,0.54,206,7.5,4.5,6,81.1,27.2,63.4,7.2,4.6
"91",20,"EAS",87,"Belle Mina, AL",706,2,118,1.08,0.53,199,6.5,4.4,5.3,80.8,23.8,63,7.6,4.4
"91",20,"EAS",87,"Belle Mina, AL",714,1,117,1.06,0.52,211,7,4.4,6.1,81.8,27.4,65.2,8.4,4.5
"91",20,"EAS",87,"Belle Mina, AL",714,2,121,1.03,0.51,213,7.3,4.4,5.3,80.6,25.1,67.2,8.6,4.6
"91",20,"EAS",87,"Belle Mina, AL",731,1,142,1.13,0.56,250,6.5,4.3,6.4,84.1,33.9,67.6,7.7,4.4
"91",20,"EAS",87,"Belle Mina, AL",731,2,136,1.11,0.54,238,7,3.7,6.1,82.2,31.7,65.6,8.4,3.8
"91",20,"EAS",87,"Belle Mina, AL",741,1,129,1.08,0.54,228,8,4.6,6.4,83.3,29.8,66.5,7.9,4.7
"91",20,"EAS",87,"Belle Mina, AL",741,2,132,1.08,0.52,249,7.5,3.9,6,83.5,31.4,68.6,7.8,3.9
"91",20,"EAS",87,"Belle Mina, AL",750,1,119,1.09,0.53,207,7.8,4.6,6.7,83.1,26.9,63.6,8.3,4.5
"91",20,"EAS",87,"Belle Mina, AL",750,2,119,1.06,0.52,198,7.8,5,6.1,82.2,22.9,64.7,8.5,5.2
"91",20,"EAS",87,"Belle Mina, AL",793,1,130,1.06,0.52,235,8,5,6,82.3,25.7,68.6,8.2,5.2
"91",20,"EAS",87,"Belle Mina, AL",793,2,127,1.06,0.52,233,8,4.8,6.3,82.1,28.3,65.6,8,4.7
"91",20,"EAS",87,"Belle Mina, AL",816,1,121,1.06,0.52,210,6.5,4.4,5.6,82.1,24.1,64.5,7.5,4.6
"91",20,"EAS",87,"Belle Mina, AL",816,2,116,1.05,0.52,219,6.5,4.7,5.6,80.6,23.9,65.1,8.1,4.8
"91",20,"EAS",87,"Belle Mina, AL",827,1,120,1.04,0.51,180,9,4.4,6,81.6,22.2,71.1,7.4,4.4
"91",20,"EAS",87,"Belle Mina, AL",827,2,118,1.07,0.51,185,8,4.6,5.2,81.3,19.5,67.2,7.2,4.9
"91",20,"EAS",87,"Belle Mina, AL",857,1,115,1.07,0.53,214,8.8,4.8,6.7,81.8,24.5,71.2,8,5
"91",20,"EAS",87,"Belle Mina, AL",857,2,119,1.06,0.53,211,8.8,4.8,6.3,82.3,24.8,70,7.8,4.8
"91",20,"EAS",87,"Belle Mina, AL",858,1,126,1.08,0.53,248,8,4,6.3,82.3,31.4,69.5,7.6,4.1
"91",20,"EAS",87,"Belle Mina, AL",858,2,133,1.07,0.52,236,7.5,4.4,6.1,81.6,27.9,69.3,7.5,4.5
"91",20,"EAS",87,"Belle Mina, AL",859,1,113,1.07,0.54,222,6.8,4.8,6.1,81.8,27.4,65.7,7.8,5
"91",20,"EAS",87,"Belle Mina, AL",859,2,117,1.07,0.52,222,6.5,4.9,6.1,81.2,27.1,61.9,8,4.9
"91",30,"CEN",19,"College Station, TX",578,1,121,1.11,0.55,223,8.8,4.3,8.8,84.3,25.4,58.1,8,4.1
"91",30,"CEN",19,"College Station, TX",578,3,112,1.11,0.53,190,10,4,8.4,83.2,23.4,60.8,7.6,4
"91",30,"CEN",19,"College Station, TX",649,1,114,1.15,0.56,202,7.3,4.2,8.1,83.3,25.9,61.7,7.5,4.3
"91",30,"CEN",19,"College Station, TX",649,3,118,1.15,0.54,208,7.5,4.2,8.1,82.1,26.3,55.5,8.2,4.1
"91",30,"CEN",19,"College Station, TX",689,1,99,1.19,0.56,173,9,4.1,7.9,82.7,21.3,59,7.5,4.1
"91",30,"CEN",19,"College Station, TX",697,1,107,1.17,0.55,181,8.3,4.1,7.8,83.5,22.1,56.2,7.4,4.1
"91",30,"CEN",19,"College Station, TX",697,3,106,1.17,0.54,190,8.8,4,7.7,82.2,21.7,54.2,7.3,3.9
"91",30,"CEN",19,"College Station, TX",706,1,110,1.19,0.56,194,6.8,4.1,7.4,83.8,22.5,55.2,7.8,4
"91",30,"CEN",19,"College Station, TX",706,3,125,1.19,0.56,183,7.3,4,7.6,82.9,24.1,59.2,7.5,4
"91",30,"CEN",19,"College Station, TX",731,1,139,1.21,0.57,232,7.3,4,8.2,85,29.4,56.2,7,3.9
"91",30,"CEN",19,"College Station, TX",731,3,136,1.21,0.56,216,7,3.6,8,83.9,28.4,62.6,6.7,3.7
"91",30,"CEN",19,"College Station, TX",750,1,114,1.15,0.53,190,8.5,4.2,9,85.1,25,57.6,7.4,4.1
"91",30,"CEN",19,"College Station, TX",750,3,113,1.15,0.55,212,9.5,3.9,8.5,83,24.5,57.6,7.4,3.8
"91",30,"CEN",21,"Weslaco, TX",578,1,124,1.1,0.58,221,8.8,4.4,9,84.2,26.3,70.7,8,4.3
"91",30,"CEN",21,"Weslaco, TX",578,3,131,1.1,0.57,241,8.8,4,9.7,83.9,29.2,70,8.9,3.8
"91",30,"CEN",21,"Weslaco, TX",649,1,151,1.17,0.6,217,7.8,4.5,8.1,85.4,27.5,72.1,8.2,4.4
"91",30,"CEN",21,"Weslaco, TX",649,3,151,1.17,0.57,227,7.8,4.4,8.2,83.6,29,70.7,8.5,4.3
"91",30,"CEN",21,"Weslaco, TX",689,1,136,1.17,0.59,199,9.5,4.1,8.1,85.6,22.6,71.8,7.1,4
"91",30,"CEN",21,"Weslaco, TX",689,3,130,1.17,0.58,194,8.3,4.4,8.1,85.3,23.2,73.8,7.4,4.4
"91",30,"CEN",21,"Weslaco, TX",697,1,130,1.17,0.57,194,8.3,3.7,7.4,85,23.3,71.7,8.2,3.5
"91",30,"CEN",21,"Weslaco, TX",697,3,135,1.17,0.59,202,8.3,4,8,84.4,23.5,72.8,8.7,3.9
"91",30,"CEN",21,"Weslaco, TX",706,1,148,1.21,0.59,196,8,4.4,8.3,85.8,26.3,69.1,8.2,4.2
"91",30,"CEN",21,"Weslaco, TX",706,3,147,1.21,0.6,204,8.3,4.4,7.9,85.1,25.2,69.5,8.5,4.4
"91",30,"CEN",21,"Weslaco, TX",731,1,164,1.21,0.6,245,7.5,4,8.7,85.3,31.9,65.6,8.5,4
"91",30,"CEN",21,"Weslaco, TX",731,3,163,1.23,0.6,254,7.3,3.8,8.4,85,30.5,68.1,8.2,3.8
"91",30,"CEN",21,"Weslaco, TX",750,1,148,1.17,0.59,220,8.8,3.8,8.5,84.4,24.3,68.6,8.8,3.8
"91",30,"CEN",21,"Weslaco, TX",750,3,141,1.17,0.6,216,10.3,3.6,8.5,86.3,24.5,70.3,8.3,3.5
"91",30,"CEN",23,"Bossier City, LA",578,1,127,1.08,0.56,213,9.8,5,6.7,86,26.5,75.9,7.2,5.1
"91",30,"CEN",23,"Bossier City, LA",578,2,126,1.08,0.55,210,9,4.7,6.4,84.9,25.9,76.2,6.5,4.8
"91",30,"CEN",23,"Bossier City, LA",649,1,134,1.11,0.54,206,7.3,4.7,5.9,83.7,26.4,78.6,6.6,4.8
"91",30,"CEN",23,"Bossier City, LA",649,2,124,1.1,0.55,210,7.8,4.9,6.3,84.1,26.2,78.1,6.6,4.9
"91",30,"CEN",23,"Bossier City, LA",689,1,113,1.13,0.53,173,9.5,4.5,6.3,84.5,21.7,79.5,6.1,4.7
"91",30,"CEN",23,"Bossier City, LA",689,2,112,1.14,0.54,176,9.8,4.8,6.4,84.2,21.8,80.2,6.8,4.8
"91",30,"CEN",23,"Bossier City, LA",697,1,121,1.15,0.55,194,8,5.1,6.3,84.3,23.1,77.7,7.3,5.1
"91",30,"CEN",23,"Bossier City, LA",697,2,126,1.14,0.55,187,8,4.6,6.3,84.5,23.7,79.3,6.9,4.8
"91",30,"CEN",23,"Bossier City, LA",706,1,136,1.15,0.57,206,7.3,4.8,6,85.1,25.2,76.2,7.2,4.9
"91",30,"CEN",23,"Bossier City, LA",706,2,138,1.15,0.57,206,7,4.9,6.4,85.3,26.3,76.1,6.6,4.9
"91",30,"CEN",23,"Bossier City, LA",731,1,149,1.19,0.57,232,7,4.4,6.7,85.2,33,77.5,6.9,4.3
"91",30,"CEN",23,"Bossier City, LA",731,2,155,1.19,0.57,227,7.5,4.4,6.4,84.8,30.5,76.9,7.4,4.5
"91",30,"CEN",23,"Bossier City, LA",750,1,130,1.15,0.58,192,9,5,6.5,84.4,22.8,75.2,6.8,5
"91",30,"CEN",23,"Bossier City, LA",750,2,126,1.15,0.57,200,9,4.7,6.9,86.5,23.5,76.2,7.2,4.9
"91",30,"CEN",72,"Beeville, TX",578,1,121,1.03,0.55,230,10,4.8,9.6,81.9,27.9,72.4,8,4.7
"91",30,"CEN",72,"Beeville, TX",578,3,130,1.03,0.55,237,9.8,5,9.8,83.8,29.5,72.3,7.8,5
"91",30,"CEN",72,"Beeville, TX",649,1,129,1.08,0.53,201,8,5,8.6,82.2,29,71.7,7.6,5.2
"91",30,"CEN",72,"Beeville, TX",649,3,128,1.07,0.54,219,7.8,5.3,9.1,83,29.7,71.2,8.2,5.3
"91",30,"CEN",72,"Beeville, TX",689,1,124,1.09,0.55,178,9,5.3,8.9,83.5,23.8,71.8,7.6,5.3
"91",30,"CEN",72,"Beeville, TX",689,3,119,1.09,0.56,193,8.8,5.5,9,83.9,24.4,74.6,8.4,5.6
"91",30,"CEN",72,"Beeville, TX",697,1,120,1.08,0.53,193,8.5,5.4,8.5,82.9,24,69.3,7.8,5.4
"91",30,"CEN",72,"Beeville, TX",697,3,118,1.08,0.54,181,8.5,5.3,8.6,83.4,25.8,69.6,8.3,5.2
"91",30,"CEN",72,"Beeville, TX",706,1,138,1.09,0.54,197,7.8,5.3,8.7,83.6,28.1,69.1,8.6,5.5
"91",30,"CEN",72,"Beeville, TX",706,3,135,1.09,0.56,211,7.5,5,8.5,84.5,28.9,70.6,8.6,5.1
"91",30,"CEN",72,"Beeville, TX",731,1,145,1.15,0.58,248,7,4.8,8.9,83.7,31.5,70.9,8.2,4.5
"91",30,"CEN",72,"Beeville, TX",731,3,139,1.15,0.59,250,7.3,4.6,8.9,84.2,34,70,7.9,4.5
"91",30,"CEN",72,"Beeville, TX",750,1,130,1.09,0.55,209,9,5.2,9.4,83.4,26.9,68.1,8,5.2
"91",30,"CEN",72,"Beeville, TX",750,3,129,1.09,0.58,215,9.3,5,9.4,84.2,26.2,70.8,8.5,5.1
"91",40,"DEL",24,"Saint Joseph, LA",473,1,113,1.11,0.55,172,10.3,4.5,6.7,84.7,19.8,80.6,7.3,4.7
"91",40,"DEL",24,"Saint Joseph, LA",473,2,114,1.12,0.55,168,10,4.5,6.4,84.9,21.7,81.1,8.1,4.5
"91",40,"DEL",24,"Saint Joseph, LA",578,1,127,1.09,0.57,199,9.5,4.5,6.4,85.7,24.8,77.5,7.5,4.6
"91",40,"DEL",24,"Saint Joseph, LA",578,2,122,1.09,0.56,199,9.3,4.8,6.4,84.1,25.8,77.1,7.4,4.7
"91",40,"DEL",24,"Saint Joseph, LA",689,1,114,1.17,0.57,163,10.3,4.5,6.7,84.9,21.7,79.5,7,4.6
"91",40,"DEL",24,"Saint Joseph, LA",689,2,114,1.17,0.56,177,9,4.9,6.8,84.5,21,81.4,7.7,4.8
"91",40,"DEL",24,"Saint Joseph, LA",697,1,120,1.15,0.56,183,8.5,4.7,6.4,84.4,21.7,79.2,7.7,4.7
"91",40,"DEL",24,"Saint Joseph, LA",697,2,114,1.14,0.57,181,9,4.8,6.3,82.7,23,77.1,7.3,4.8
"91",40,"DEL",24,"Saint Joseph, LA",706,1,140,1.19,0.6,202,7.5,4.8,6.7,84.8,27.1,78,8,4.9
"91",40,"DEL",24,"Saint Joseph, LA",706,2,133,1.17,0.58,188,7.5,4.7,6.5,85.5,25.2,78,8.1,4.7
"91",40,"DEL",24,"Saint Joseph, LA",731,1,149,1.19,0.57,214,7,4.3,7.1,86.5,30.9,78.8,7.7,4.2
"91",40,"DEL",24,"Saint Joseph, LA",731,2,140,1.19,0.59,219,7.8,4.7,6.8,84.5,29.3,78,7.6,4.7
"91",40,"DEL",24,"Saint Joseph, LA",750,1,126,1.15,0.58,182,10.5,4.8,7.2,86,24.4,74.8,7.8,4.8
"91",40,"DEL",24,"Saint Joseph, LA",750,2,130,1.15,0.58,193,9.5,5,7.2,84.7,24.5,77.7,7.9,5
"91",40,"DEL",24,"Saint Joseph, LA",816,1,128,1.15,0.58,191,7.5,4.5,6.3,84.8,25.2,76.1,7.1,4.2
"91",40,"DEL",24,"Saint Joseph, LA",816,2,128,1.17,0.59,207,7.5,4.3,6.4,85.5,26.9,77.5,7.3,4.3
"91",40,"DEL",25,"Stoneville, MS",473,1,120,1.14,0.55,200,8.5,4.1,6.4,84.6,23,78.7,7.1,4.3
"91",40,"DEL",25,"Stoneville, MS",473,2,118,1.14,0.55,197,8.5,4.4,6.4,84.7,21.8,78.9,7.8,4.4
"91",40,"DEL",25,"Stoneville, MS",689,1,124,1.19,0.56,185,9.5,4.1,6.8,85.3,23.1,79.3,7.8,4.1
"91",40,"DEL",25,"Stoneville, MS",689,2,120,1.19,0.57,186,8.8,4.3,6.4,85.2,22.2,77.2,7.1,4.3
"91",40,"DEL",25,"Stoneville, MS",697,1,116,1.19,0.57,198,7.5,4.1,6.4,84.5,24.9,77.6,7.8,4.2
"91",40,"DEL",25,"Stoneville, MS",697,2,117,1.18,0.58,199,8.5,4.6,6.4,85.6,22.9,77.6,7.6,4.6
"91",40,"DEL",25,"Stoneville, MS",706,1,141,1.19,0.57,215,6.5,4.3,6.7,85.8,27.2,77.5,7.8,4.1
"91",40,"DEL",25,"Stoneville, MS",706,2,134,1.19,0.6,195,7.3,4.5,6.5,86.5,26.5,76.4,7.4,4.3
"91",40,"DEL",25,"Stoneville, MS",731,1,144,1.19,0.58,225,6.5,4.4,6.4,85,30.2,74.9,8.1,4.4
"91",40,"DEL",25,"Stoneville, MS",731,2,146,1.19,0.57,227,6.5,4.3,6.5,84.5,30.1,77.5,7.6,4.4
"91",40,"DEL",25,"Stoneville, MS",750,1,129,1.15,0.54,202,8.5,4.5,7.3,85.5,25.6,76.7,7.7,4.5
"91",40,"DEL",25,"Stoneville, MS",750,2,126,1.15,0.58,217,8.3,4.5,7.2,86.5,25.4,77.7,8.2,4.6
"91",40,"DEL",25,"Stoneville, MS",816,1,131,1.15,0.58,212,6.5,4.3,6,84.6,25.9,77.1,7.8,4.4
"91",40,"DEL",25,"Stoneville, MS",816,2,134,1.15,0.56,204,7.3,4.4,6.1,84.8,25.1,78.4,7.7,4.4
"91",40,"DEL",27,"Clarkedale, AR",473,1,129,1.15,0.56,183,8,4.4,6.8,84.9,24.1,77.1,8.1,4.4
"91",40,"DEL",27,"Clarkedale, AR",473,3,124,1.14,0.57,169,9,4.3,6.8,85.4,24.8,78.8,7.9,4.1
"91",40,"DEL",27,"Clarkedale, AR",578,1,136,1.08,0.57,201,8.3,4.8,6.3,83.7,26.7,76.2,7.4,4.7
"91",40,"DEL",27,"Clarkedale, AR",578,3,131,1.13,0.57,198,8,4.2,6.5,83.6,26.1,74.6,7.7,4.2
"91",40,"DEL",27,"Clarkedale, AR",689,1,118,1.15,0.56,177,8,4.9,7.1,86,24.4,76.6,6.9,4.9
"91",40,"DEL",27,"Clarkedale, AR",689,3,138,1.15,0.56,195,8.8,4,6.3,84.3,25.6,76,7.4,3.8
"91",40,"DEL",27,"Clarkedale, AR",697,1,126,1.14,0.56,181,7.3,4.9,6.1,84.2,23.5,76.2,8.5,4.8
"91",40,"DEL",27,"Clarkedale, AR",697,3,122,1.17,0.57,184,7,4.8,6.7,84.4,23.5,77,8.2,4.7
"91",40,"DEL",27,"Clarkedale, AR",720,1,146,1.17,0.6,212,6.3,4.8,7.1,85.9,28.1,76.2,8.1,4.7
"91",40,"DEL",27,"Clarkedale, AR",720,3,143,1.19,0.6,197,6.8,4.7,6.4,85,25.2,73,7.4,4.9
"91",40,"DEL",27,"Clarkedale, AR",731,1,157,1.17,0.57,221,5.8,4.5,6.5,84.4,28,75.5,7.9,4.6
"91",40,"DEL",27,"Clarkedale, AR",731,3,160,1.21,0.6,234,5.8,4.7,6.9,84.4,31.7,74.5,8.5,4.5
"91",40,"DEL",27,"Clarkedale, AR",750,1,134,1.19,0.6,196,7.8,4.6,7.1,86,25.1,73.7,8.1,4.7
"91",40,"DEL",27,"Clarkedale, AR",750,3,133,1.19,0.6,201,8.5,4.2,7.3,85.9,27.4,76.1,7.7,4.4
"91",40,"DEL",27,"Clarkedale, AR",816,1,136,1.17,0.59,181,5.5,4.7,6.7,85.4,25.8,74.5,8,4.7
"91",40,"DEL",27,"Clarkedale, AR",816,3,142,1.17,0.57,196,5.8,4.6,6.5,84.9,27.6,77.5,8.2,4.3
"91",40,"DEL",75,"Portageville, MO",473,1,116,1.11,0.54,198,9.3,4.1,6.5,82.9,24.4,73.4,6.8,4.1
"91",40,"DEL",75,"Portageville, MO",473,2,110,1.11,0.54,185,9.5,4,6.7,83,25.7,70.7,6.6,3.9
"91",40,"DEL",75,"Portageville, MO",578,1,138,1.19,0.59,225,7,4.2,7.1,84.2,30.2,70.9,7.4,4.1
"91",40,"DEL",75,"Portageville, MO",578,2,123,1.21,0.58,228,7.3,4.1,7.5,84.7,33.1,68.3,7.1,4.1
"91",40,"DEL",75,"Portageville, MO",689,1,112,1.15,0.57,191,8.5,4.2,7.1,84.6,24.5,73,6.5,4.3
"91",40,"DEL",75,"Portageville, MO",689,2,103,1.15,0.57,191,8.5,4.4,7.1,83.6,25.3,72.1,6.2,4.4
"91",40,"DEL",75,"Portageville, MO",697,1,105,1.17,0.57,208,8.5,4.2,6.4,82.2,26.1,71.5,7.1,4.2
"91",40,"DEL",75,"Portageville, MO",697,2,113,1.17,0.57,193,8.3,4.2,6.4,83,25.5,69.9,7.3,4.2
"91",40,"DEL",75,"Portageville, MO",706,1,138,1.19,0.6,232,6.3,4.3,6.8,84.3,30.5,66.4,6.5,4.2
"91",40,"DEL",75,"Portageville, MO",706,2,130,1.19,0.62,218,6.8,4.7,7.2,85.4,31.4,68.6,6.9,4.6
"91",40,"DEL",75,"Portageville, MO",731,1,153,1.21,0.6,256,5.8,4.3,7.2,84.6,33.6,67.9,6.8,4.3
"91",40,"DEL",75,"Portageville, MO",731,2,147,1.21,0.61,241,6.5,4.3,7.5,84.6,36.3,66.4,7,4.1
"91",40,"DEL",75,"Portageville, MO",750,1,127,1.19,0.6,213,8.8,4.3,7.2,84.5,27.1,68.1,7.2,4.3
"91",40,"DEL",75,"Portageville, MO",750,2,124,1.19,0.59,200,8.8,4.4,7.5,85.3,26.8,69.6,7.3,4.5
"91",40,"DEL",75,"Portageville, MO",816,1,125,1.19,0.6,218,7.3,4.2,6.7,83.9,29.3,65.3,6.3,4.1
"91",40,"DEL",75,"Portageville, MO",816,2,127,1.19,0.58,217,6.8,4.1,6.8,83.7,29.8,69.5,7.1,4.1
"91",52,"WES",7,"University Park, NM",450,1,126,1.09,0.53,188,8,3.5,8.1,83.1,22.9,77.8,8,3.5
"91",52,"WES",7,"University Park, NM",450,2,123,1.09,0.54,189,8.5,3.5,8.6,82.4,20.9,80.2,8.5,3.4
"91",52,"WES",7,"University Park, NM",477,1,136,1.17,0.58,225,7.5,3.6,9,85.1,25.3,80.2,8.3,3.3
"91",52,"WES",7,"University Park, NM",477,2,143,1.17,0.57,223,7.5,3.5,8.8,83.5,26.8,79.3,8.2,3.5
"91",52,"WES",7,"University Park, NM",578,1,126,1.08,0.55,201,9.3,4.5,10,83.5,24.9,79.1,8.3,4.6
"91",52,"WES",7,"University Park, NM",578,2,121,1.09,0.56,198,9.5,4.5,10,83.5,24.3,79,8.5,4.4
"91",52,"WES",7,"University Park, NM",649,1,131,1.09,0.52,189,8.5,3.7,9,83,22.9,80.5,8.4,3.6
"91",52,"WES",7,"University Park, NM",649,2,131,1.09,0.52,194,8.8,3.7,8.6,82.9,21.8,80.7,8.3,3.6
"91",52,"WES",7,"University Park, NM",689,1,109,1.14,0.53,163,10.3,3.6,9.4,82.3,19.7,80,8.4,3.5
"91",52,"WES",7,"University Park, NM",689,2,110,1.11,0.54,162,8.8,3.3,8.7,82.1,18.9,79.8,8.4,3.4
"91",52,"WES",7,"University Park, NM",706,1,120,1.12,0.55,200,8.5,4.1,8.4,83.3,22.4,75.7,8.2,4.1
"91",52,"WES",7,"University Park, NM",706,2,121,1.11,0.55,182,8.3,3.6,9,83.4,23.6,78.4,8.5,3.6
"91",52,"WES",7,"University Park, NM",731,1,140,1.19,0.57,219,8,3.5,8.7,85.3,25.8,78.1,9,3.5
"91",52,"WES",7,"University Park, NM",731,2,135,1.17,0.56,207,7.5,3.4,8.1,83.3,24.4,77.8,9.2,3.5
"91",52,"WES",7,"University Park, NM",732,1,137,1.17,0.57,232,8,3.8,9,83.9,27.2,79.1,8.6,3.8
"91",52,"WES",7,"University Park, NM",732,2,143,1.17,0.57,226,7.5,3.8,9.6,84.4,28.7,79.6,8.4,3.8
"91",52,"WES",7,"University Park, NM",741,1,141,1.15,0.56,208,9.5,3.7,9,83.9,23.2,78.8,8,3.7
"91",52,"WES",7,"University Park, NM",741,2,124,1.15,0.55,191,9,3.1,8.9,82.8,23.8,78.5,8.3,3.2
"91",52,"WES",7,"University Park, NM",749,1,139,1.13,0.58,205,8.3,3.5,8.7,84.4,24.8,79.3,8.8,3.6
"91",52,"WES",7,"University Park, NM",749,2,140,1.13,0.59,216,8,3.9,8.4,83.6,26.4,77.8,8.4,4
"91",52,"WES",7,"University Park, NM",756,1,159,1.17,0.6,253,9,3.7,9.1,86,27.1,77.7,8.1,3.5
"91",52,"WES",7,"University Park, NM",756,2,164,1.17,0.6,252,7.5,3.3,9.4,85,27.2,76.9,7.8,3.5
"91",52,"WES",7,"University Park, NM",872,1,128,1.13,0.55,207,8,3.8,9.1,83.7,25.2,78.9,9,3.6
"91",52,"WES",7,"University Park, NM",872,2,134,1.13,0.56,213,7.3,3.9,8.3,84.9,24.4,76.9,8.6,3.8
"91",52,"WES",7,"University Park, NM",873,1,142,1.17,0.58,222,8.5,3.8,8.6,84.4,24.2,79.8,8.9,3.8
"91",52,"WES",7,"University Park, NM",873,2,146,1.17,0.59,210,8.3,3.9,9,85.3,25.4,79.3,8.3,3.8
"91",52,"WES",8,"El Paso, TX(irri)",450,1,116,1.13,0.54,164,8.5,4.2,8.2,83.3,21.7,79.1,8.5,4.2
"91",52,"WES",8,"El Paso, TX(irri)",450,2,108,1.13,0.55,168,8,4.2,7.9,82.6,23.8,78.6,7.9,4.2
"91",52,"WES",8,"El Paso, TX(irri)",477,1,133,1.15,0.56,204,8.8,3.5,8.2,82.7,24,78.4,7.4,3.4
"91",52,"WES",8,"El Paso, TX(irri)",477,2,138,1.15,0.56,210,9,3.7,8.7,83.1,27.2,80.5,7.9,3.6
"91",52,"WES",8,"El Paso, TX(irri)",578,1,113,1.1,0.55,199,11,4.7,9.4,83.7,24.9,79.9,8.8,4.7
"91",52,"WES",8,"El Paso, TX(irri)",578,2,115,1.1,0.55,192,10.5,4.9,9.3,85,26.2,78.2,8.5,5
"91",52,"WES",8,"El Paso, TX(irri)",649,1,127,1.15,0.56,192,10.3,4.3,8.5,83.2,25.8,79.7,8.3,4
"91",52,"WES",8,"El Paso, TX(irri)",649,2,127,1.15,0.56,190,10.3,4.3,8.7,84.5,25.8,79,8.7,4.2
"91",52,"WES",8,"El Paso, TX(irri)",689,1,104,1.13,0.53,183,9.8,3.9,8.9,83.8,20.8,81.1,8.6,4
"91",52,"WES",8,"El Paso, TX(irri)",689,2,97,1.13,0.52,175,9.8,4.7,8.4,83.4,20.4,81,8.5,4.8
"91",52,"WES",8,"El Paso, TX(irri)",706,1,116,1.11,0.54,186,8.3,4.7,8.2,83.5,23.6,79.3,8.2,4.7
"91",52,"WES",8,"El Paso, TX(irri)",706,2,113,1.11,0.54,185,9.3,4.5,8.2,83.3,24,79.1,8.4,4.7
"91",52,"WES",8,"El Paso, TX(irri)",731,1,130,1.17,0.55,204,8.5,4,8.5,84.1,26.7,77.8,8.2,4
"91",52,"WES",8,"El Paso, TX(irri)",731,2,133,1.17,0.57,204,8.3,4.1,8.5,84.7,26.8,78.3,8.2,4.1
"91",52,"WES",8,"El Paso, TX(irri)",732,1,146,1.15,0.57,215,8.5,3.9,8.7,83.3,28.3,77.4,8.2,4
"91",52,"WES",8,"El Paso, TX(irri)",732,2,144,1.15,0.59,205,8.8,3.7,8.6,85.8,29.7,79.8,8.3,3.7
"91",52,"WES",8,"El Paso, TX(irri)",741,1,123,1.15,0.57,197,9.8,4,8.5,83,26.2,80.1,8.7,4
"91",52,"WES",8,"El Paso, TX(irri)",741,2,126,1.15,0.57,206,10.3,4,8.9,84,26.4,79.4,8.9,4.3
"91",52,"WES",8,"El Paso, TX(irri)",749,1,134,1.11,0.55,203,8.8,4,8.5,83.8,27.5,79.1,8.5,4
"91",52,"WES",8,"El Paso, TX(irri)",749,2,138,1.11,0.56,207,10,3.7,8.7,83.5,26.1,78.6,7.8,3.6
"91",52,"WES",8,"El Paso, TX(irri)",756,1,155,1.17,0.59,229,9.5,3.6,9.1,85.5,27.8,78.5,8.1,3.6
"91",52,"WES",8,"El Paso, TX(irri)",756,2,157,1.17,0.6,237,9.5,3.7,8.4,84.4,27.6,77.9,8.3,3.6
"91",52,"WES",8,"El Paso, TX(irri)",872,1,140,1.17,0.59,216,8,3.9,8.2,84.2,25.4,79.9,9,3.9
"91",52,"WES",8,"El Paso, TX(irri)",872,2,136,1.17,0.59,206,8.3,4,7.9,84.7,26.6,79.1,8.2,3.9
"91",52,"WES",8,"El Paso, TX(irri)",873,1,127,1.19,0.59,214,8,3.9,8.5,84.8,26.4,78.5,8.6,4
"91",52,"WES",8,"El Paso, TX(irri)",873,2,137,1.19,0.57,237,8,3.7,8.2,84.9,26.6,78.5,7.9,3.7
"91",52,"WES",9,"Pecos, TX(irri)",450,1,97,1.01,0.47,166,7.3,3.6,5.2,81.5,22.1,77,6.9,3.8
"91",52,"WES",9,"Pecos, TX(irri)",450,2,90,1.01,0.46,165,6.5,3.9,5.2,81.1,22.5,77.4,6.8,3.8
"91",52,"WES",9,"Pecos, TX(irri)",477,1,122,1.04,0.51,215,7.8,3.1,5.3,82.3,27.5,79.4,7.2,3.2
"91",52,"WES",9,"Pecos, TX(irri)",477,2,122,1.04,0.49,213,8,3.3,5.6,82.5,26.8,77.9,7,3.3
"91",52,"WES",9,"Pecos, TX(irri)",578,1,108,1.01,0.5,188,8.5,4.2,5.9,83.3,22.4,79.4,7.5,4.1
"91",52,"WES",9,"Pecos, TX(irri)",578,2,110,1.01,0.48,188,8.3,4,6,83.3,22.9,79.3,7.8,4.2
"91",52,"WES",9,"Pecos, TX(irri)",649,1,112,1.01,0.49,217,7,3.6,5.2,81.9,24.9,80.6,7.3,3.6
"91",52,"WES",9,"Pecos, TX(irri)",649,2,109,1.01,0.47,206,7.3,3.6,5.6,80.9,25.9,79.6,7.2,3.6
"91",52,"WES",9,"Pecos, TX(irri)",689,1,88,1.01,0.46,161,8.3,3.8,5.6,80.8,20,78.9,6.8,3.8
"91",52,"WES",9,"Pecos, TX(irri)",689,2,91,1.01,0.46,160,8.5,4,5.7,82.2,19.3,81,7.1,4
