"br","sam","yr","re_gcode","reg","lo_ccode","loc","varcode","var","rep","mic","mat","uhml","ui","sf","str","elong","rd","plus_b","yt","nepct","scn_ct","l_n","sfc_n","l_w","sfc_w","uql_w","fine","ifc","mat_ratio"
".",".",14,12,"PLA",191,"Tipton, OK",1427,"dp 1044b2rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",14,12,"PLA",191,"Tipton, OK",1427,"dp 1044b2rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","31",14,12,"PLA",191,"Tipton, OK",1438,"allin-tex nitro 44b2rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","32",14,12,"PLA",191,"Tipton, OK",1438,"allin-tex nitro 44b2rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",14,12,"PLA",191,"Tipton, OK",1438,"allin-tex nitro 44b2rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",14,12,"PLA",191,"Tipton, OK",1438,"allin-tex nitro 44b2rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","21",14,12,"PLA",191,"Tipton, OK",1441,"fm 2484b2f",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","22",14,12,"PLA",191,"Tipton, OK",1441,"fm 2484b2f",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",14,12,"PLA",191,"Tipton, OK",1441,"fm 2484b2f",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",14,12,"PLA",191,"Tipton, OK",1441,"fm 2484b2f",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","33",14,12,"PLA",191,"Tipton, OK",1465,"ng 1511b2rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","34",14,12,"PLA",191,"Tipton, OK",1465,"ng 1511b2rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",14,12,"PLA",191,"Tipton, OK",1465,"ng 1511b2rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",14,12,"PLA",191,"Tipton, OK",1465,"ng 1511b2rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","29",14,12,"PLA",191,"Tipton, OK",1468,"st 4946glb2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","30",14,12,"PLA",191,"Tipton, OK",1468,"st 4946glb2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",14,12,"PLA",191,"Tipton, OK",1468,"st 4946glb2",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",14,12,"PLA",191,"Tipton, OK",1468,"st 4946glb2",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","27",14,12,"PLA",191,"Tipton, OK",1475,"fm 2011gt",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","28",14,12,"PLA",191,"Tipton, OK",1475,"fm 2011gt",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",14,12,"PLA",191,"Tipton, OK",1475,"fm 2011gt",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",14,12,"PLA",191,"Tipton, OK",1475,"fm 2011gt",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","41",14,12,"PLA",193,"Fort Cobb, OK",1404,"phy 499wrf",1,"4.8","0.85","1.214","86.5","5.8","34.200000000000003","9.3000000000000007","74.099999999999994","6.9","68.52","144","19","0.88","20","1.05","6","1.24","182.3","3.1","0.97"
"29","42",14,12,"PLA",193,"Fort Cobb, OK",1404,"phy 499wrf",2,"4.6399999999999997","0.85","1.198","86.5","5.7","34","9.1","75.5","6.7","71.38","99","7","0.92","17","1.08","5.0999999999999996","1.26","187","2.2999999999999998","1"
"29","37",14,12,"PLA",193,"Fort Cobb, OK",1412,"dp 0912b2rf",1,"4.7699999999999996","0.86","1.1839999999999999","86","6.3","32","8.4","75.900000000000006","7.7","75.7","144","15","0.88","19","1.04","5.8","1.23","184.7","2.8","0.98"
"29","38",14,12,"PLA",193,"Fort Cobb, OK",1412,"dp 0912b2rf",2,"5.28","0.87","1.1459999999999999","84.7","7.3","31.1","8.4","73.2","6.3","73.77","93","10","0.87","16","1.01","5","1.19","198.7","1.9","1.02"
"29","43",14,12,"PLA",193,"Fort Cobb, OK",1426,"phy 725rf",1,"4.37","0.85","1.2430000000000001","85","6.1","36.1","8.6","75.599999999999994","7.2","70.150000000000006","123","11","0.96","15","1.1299999999999999","4.3","1.33","171.3","2.6","0.98"
"29","44",14,12,"PLA",193,"Fort Cobb, OK",1426,"phy 725rf",2,"4.18","0.85","1.234","86.1","5.9","37.200000000000003","8.5","74.2","7.2","76.95","152","25","0.97","14","1.1200000000000001","4.0999999999999996","1.32","170.7","2.2000000000000002","0.98"
"29","53",14,12,"PLA",193,"Fort Cobb, OK",1427,"dp 1044b2rf",1,"4.5199999999999996","0.84","1.179","84.9","6.4","32.4","9.8000000000000007","75.900000000000006","7","72.900000000000006","104","8","0.9","18","1.07","5.4","1.25","187","2.8","0.95"
"29","54",14,12,"PLA",193,"Fort Cobb, OK",1427,"dp 1044b2rf",2,"4.9800000000000004","0.86","1.1719999999999999","84.1","6.9","34.1","9.5","76.3","7.3","70.069999999999993","90","14","0.88","18","1.03","5.7","1.21","192.7","2.7","0.96"
"29","49",14,12,"PLA",193,"Fort Cobb, OK",1438,"allin-tex nitro 44b2rf",1,"4.21","0.85","1.2869999999999999","85.9","5.8","35.9","8.6","74.8","6.8","73.569999999999993","147","17","0.96","16","1.1399999999999999","4.8","1.35","164.7","2.8","0.95"
"29","50",14,12,"PLA",193,"Fort Cobb, OK",1438,"allin-tex nitro 44b2rf",2,"3.88","0.84","1.2889999999999999","85.4","5.6","35","8.1","74.3","6.7","79.510000000000005","158","19","0.94","17","1.1100000000000001","5","1.32","164","3.1","0.95"
"29","39",14,12,"PLA",193,"Fort Cobb, OK",1441,"fm 2484b2f",1,"4.4000000000000004","0.86","1.232","84.1","6.9","33.6","7.3","77","6","80.819999999999993","118","10","0.87","22","1.07","6.9","1.29","173","2.7","0.99"
"29","40",14,12,"PLA",193,"Fort Cobb, OK",1441,"fm 2484b2f",2,"4.13","0.85","1.2310000000000001","84.2","6.7","34","6.9","75.8","5.8","79.94","130","11","0.89","22","1.0900000000000001","6.7","1.32","161","3.7","0.97"
"29","51",14,12,"PLA",193,"Fort Cobb, OK",1465,"ng 1511b2rf",1,"4.8600000000000003","0.86","1.2030000000000001","85.5","6.1","33.6","9.3000000000000007","75.3","7.9","70.63","148","11","0.9","15","1.05","4.8","1.23","184","2.5","0.98"
"29","52",14,12,"PLA",193,"Fort Cobb, OK",1465,"ng 1511b2rf",2,"4.6500000000000004","0.85","1.2050000000000001","85.5","6.4","32.799999999999997","8.6999999999999993","74.900000000000006","7.4","67.849999999999994","124","15","0.91","16","1.07","4.9000000000000004","1.26","183.7","2.4","0.98"
"29","47",14,12,"PLA",193,"Fort Cobb, OK",1468,"st 4946glb2",1,"4.51","0.85","1.2130000000000001","86.4","6.4","33.700000000000003","8.8000000000000007","72.900000000000006","7.5","73.48","120","13","0.9","19","1.0900000000000001","5.5","1.29","179.3","2.7","0.97"
"29","48",14,12,"PLA",193,"Fort Cobb, OK",1468,"st 4946glb2",2,"5.09","0.86","1.206","85.8","6","34.6","9","75.400000000000006","6.8","74.48","107","12","0.88","18","1.05","5.7","1.23","193","2.4","1"
"29","45",14,12,"PLA",193,"Fort Cobb, OK",1475,"fm 2011gt",1,"4.29","0.85","1.216","84.5","6.5","31.7","7.4","76.3","6.5","73.75","137","15","0.83","26","1.05","8.6","1.28","158.69999999999999","4","0.93"
"29","46",14,12,"PLA",193,"Fort Cobb, OK",1475,"fm 2011gt",2,"4.6900000000000004","0.87","1.175","84.9","6.3","32.700000000000003","7","75.2","6.5","81.760000000000005","118","13","0.82","23","1","8.1999999999999993","1.21","168.3","3.6","0.96"
"58","27",14,20,"EAS",36,"Florence, SC",1397,"dp 1050b2rf",1,"3.67","0.82","1.1679999999999999","83.9","8.1999999999999993","28.7","9.4","70.900000000000006","7.5","70.95","163","11","0.76","28","0.95","10.5","1.1599999999999999","165","6.1","0.89"
"58","28",14,20,"EAS",36,"Florence, SC",1397,"dp 1050b2rf",2,"4.0999999999999996","0.83","1.1339999999999999","83.9","8.1999999999999993","28","9.4","70.8","7.1","66.33","151","14","0.81","23","0.98","8.3000000000000007","1.19","169.3","5.4","0.9"
"58","5",14,20,"EAS",36,"Florence, SC",1404,"phy 499wrf",1,"3.83","0.83","1.1459999999999999","83.8","7.8","31.5","9.3000000000000007","66.8","6.4","71.650000000000006","177","19","0.76","28","0.95","10.5","1.1599999999999999","167.3","6.2","0.87"
"58","6",14,20,"EAS",36,"Florence, SC",1404,"phy 499wrf",2,"4.22","0.84","1.167","84.5","7.7","29.8","9.4","69","6.6","72.5","108","15","0.83","23","1.01","7.6","1.21","169.3","4.7","0.9"
"58","1",14,20,"EAS",36,"Florence, SC",1412,"dp 0912b2rf",1,"4.3899999999999997","0.85","1.1080000000000001","84","7.3","29.1","8.6999999999999993","71","7.1","66.319999999999993","151","12","0.75","27","0.93","9.9","1.1299999999999999","177","5.0999999999999996","0.91"
"58","2",14,20,"EAS",36,"Florence, SC",1412,"dp 0912b2rf",2,"4.03","0.84","1.111","83.5","8.5","28.4","8.1999999999999993","71.8","6.6","75.39","150","20","0.81","23","0.98","7.6","1.1599999999999999","177","4.4000000000000004","0.91"
"58","7",14,20,"EAS",36,"Florence, SC",1426,"phy 725rf",1,"3.75","0.83","1.2010000000000001","83.7","8.1","32.700000000000003","9.6","66.599999999999994","6.4","69.7","223","12","0.81","27","1.03","9.6999999999999993","1.26","146.69999999999999","6.7","0.87"
"58","8",14,20,"EAS",36,"Florence, SC",1426,"phy 725rf",2,"4.18","0.85","1.21","84.7","7.4","32.5","8.3000000000000007","69.7","6.8","70.319999999999993","187","13","0.83","25","1.04","8.4","1.26","154","5.6","0.89"
"58","25",14,20,"EAS",36,"Florence, SC",1429,"dp 1137b2rf",1,"4.0999999999999996","0.84","1.1479999999999999","84.1","8.1999999999999993","28.4","8.9","73.900000000000006","7.5","57.51","168","7","0.77","27","0.95","10.1","1.1599999999999999","169.7","5.7","0.9"
"58","26",14,20,"EAS",36,"Florence, SC",1429,"dp 1137b2rf",2,"4.04","0.83","1.1639999999999999","84.1","7.6","28.3","9.6","70.3","6.9","61.43","120","9","0.81","23","0.99","8.4","1.2","167","5.2","0.91"
"58","3",14,20,"EAS",36,"Florence, SC",1441,"fm 2484b2f",1,"3.5","0.84","1.1839999999999999","81.599999999999994","9.1","30.3","7.3","74.7","6.2","61.02","199","7","0.83","26","1.04","8.6","1.28","151","5.7","0.89"
"58","4",14,20,"EAS",36,"Florence, SC",1441,"fm 2484b2f",2,"3.45","0.83","1.22","82.6","8.5","30.5","7.4","73.400000000000006","6.4","71.099999999999994","203","13","0.81","26","1.04","8.8000000000000007","1.28","149.69999999999999","5.8","0.88"
"58","23",14,20,"EAS",36,"Florence, SC",1449,"dp 1252b2rf",1,"4.24","0.84","1.1539999999999999","83.4","8","28.7","9.8000000000000007","72.2","7.4","79.099999999999994","133","8","0.81","24","0.98","8.4","1.18","167.7","5.5","0.88"
"58","24",14,20,"EAS",36,"Florence, SC",1449,"dp 1252b2rf",2,"4.7300000000000004","0.85","1.1879999999999999","84.6","7.1","28.4","9.1999999999999993","72.5","7.2","61.99","125","7","0.82","22","0.99","7.7","1.19","168.3","5.5","0.88"
"58","33",14,20,"EAS",36,"Florence, SC",1450,"us 222",1,"4.1100000000000003","0.84","1.1890000000000001","83.4","8.5","29.3","8.9","72.3","6.9","68.09","146","12","0.79","27","1","9.4","1.23","158.69999999999999","5.8","0.89"
"58","34",14,20,"EAS",36,"Florence, SC",1450,"us 222",2,"4.22","0.84","1.2070000000000001","84.2","8.1999999999999993","29.8","9","72.8","6.7","75.52","167","9","0.81","27","1.03","9","1.27","164","5.2","0.91"
"58","15",14,20,"EAS",36,"Florence, SC",1461,"st 6448glb2",1,"3.9","0.84","1.218","81.7","8.6999999999999993","28.8","7.2","74.400000000000006","6.9","65.540000000000006","216","11","0.78","29","0.99","10.5","1.24","157","6.1","0.88"
"58","16",14,20,"EAS",36,"Florence, SC",1461,"st 6448glb2",2,"3.61","0.84","1.2230000000000001","83.5","7.9","29.6","7.3","75.2","7.2","69","136","11","0.83","27","1.05","9","1.3","156.69999999999999","6.3","0.88"
"58","9",14,20,"EAS",36,"Florence, SC",1465,"ng 1511b2rf",1,"4.1399999999999997","0.84","1.159","83.6","8.3000000000000007","28.3","8.9","70","7.1","76.760000000000005","144","5","0.79","25","0.98","8.6999999999999993","1.19","156.69999999999999","6.8","0.86"
"58","10",14,20,"EAS",36,"Florence, SC",1465,"ng 1511b2rf",2,"4.24","0.83","1.149","85.4","7","30.9","10.1","70","6.8","80.47","110","8","0.85","20","1.01","6.5","1.2","168.7","5.0999999999999996","0.88"
"58","11",14,20,"EAS",36,"Florence, SC",1466,"ng 5315b2rf",1,"4.03","0.83","1.1439999999999999","82.7","8.5","28.1","9.4","72.3","7.6","66.89","133","2","0.81","24","0.99","8.6","1.2","165.3","6.1","0.85"
"58","12",14,20,"EAS",36,"Florence, SC",1466,"ng 5315b2rf",2,"3.96","0.83","1.151","83.7","8.3000000000000007","29.6","9.9","70.5","7.2","69.78","143","9","0.82","23","0.99","8","1.19","169","5.8","0.86"
"58","29",14,20,"EAS",36,"Florence, SC",1467,"dg 2285b2rf",1,"4.09","0.83","1.1779999999999999","85.3","7.1","29.2","9.6","69.8","7.9","64.72","151","2","0.81","25","1","8.8000000000000007","1.22","169","5.6","0.9"
"58","30",14,20,"EAS",36,"Florence, SC",1467,"dg 2285b2rf",2,"3.97","0.83","1.1739999999999999","85.3","7.3","28.4","8.9","68.8","7.1","67.38","147","5","0.83","24","1.02","7.9","1.24","167","5.3","0.89"
"58","13",14,20,"EAS",36,"Florence, SC",1468,"st 4946glb2",1,"4.5599999999999996","0.85","1.1919999999999999","84.7","7.5","30.4","9.4","72.3","7.7","68.23","131","6","0.77","29","0.97","10.4","1.19","162.30000000000001","6.3","0.88"
"58","14",14,20,"EAS",36,"Florence, SC",1468,"st 4946glb2",2,"4.2300000000000004","0.84","1.149","83.4","8","30.9","9.1","69.5","7.3","62.99","151","14","0.81","26","1","9.1","1.23","172","5.6","0.9"
"58","21",14,20,"EAS",36,"Florence, SC",1469,"phy 339wrf",1,"3.97","0.84","1.2370000000000001","84.5","7.6","30.1","8.6","71.400000000000006","6.3","70.08","212","13","0.84","23","1.03","8","1.25","154","6","0.87"
"58","22",14,20,"EAS",36,"Florence, SC",1469,"phy 339wrf",2,"3.78","0.84","1.2250000000000001","84.3","7.6","32.1","8.4","72.900000000000006","6","66.3","155","13","0.86","22","1.04","7.2","1.25","155.30000000000001","5.9","0.87"
"58","19",14,20,"EAS",36,"Florence, SC",1470,"phy 575wrf",1,"3.42","0.82","1.1890000000000001","80.900000000000006","9.6999999999999993","29.6","8.9","73.599999999999994","7.1","65.709999999999994","229","13","0.78","30","0.99","11.1","1.24","154.30000000000001","7.4","0.86"
"58","20",14,20,"EAS",36,"Florence, SC",1470,"phy 575wrf",2,"3.47","0.82","1.24","83.5","7.9","28.2","8.8000000000000007","68.7","6.4","68.89","296","14","0.73","34","0.96","13.3","1.22","143.69999999999999","8.5","0.82"
"58","17",14,20,"EAS",36,"Florence, SC",1478,"phy 333wrf",1,"4","0.85","1.2190000000000001","84.6","7.5","31.1","7.7","70.2","7","71.25","133","6","0.84","23","1.03","7.8","1.25","165.3","6","0.88"
"58","18",14,20,"EAS",36,"Florence, SC",1478,"phy 333wrf",2,"3.81","0.84","1.194","84.5","7.5","28.5","8.1","70.599999999999994","7.3","75.760000000000005","115","5","0.86","22","1.04","7.4","1.26","162","5.2","0.89"
"58","31",14,20,"EAS",36,"Florence, SC",1479,"dg 2355b2rf",1,"3.9","0.83","1.165","83.7","7.8","28.1","9","70.099999999999994","6.2","67.349999999999994","129","10","0.82","25","1.01","8.1999999999999993","1.22","162.69999999999999","5.3","0.89"
"58","32",14,20,"EAS",36,"Florence, SC",1479,"dg 2355b2rf",2,"4.24","0.84","1.17","84","7.6","30.2","9.1","73.8","7","65.81","125","13","0.85","22","1.03","6.9","1.23","167","4.4000000000000004","0.92"
"58","35",14,20,"EAS",36,"Florence, SC",1480,"hq 210ct",1,"4.42","0.85","1.1419999999999999","83.2","8","29.4","8.8000000000000007","72.400000000000006","7.3","76.489999999999995","108","18","0.85","20","1.02","6.5","1.21","183.7","3.8","0.95"
"58","36",14,20,"EAS",36,"Florence, SC",1480,"hq 210ct",2,"4.38","0.85","1.141","83","8.8000000000000007","29.9","8.1","70.3","6.2","64.77","113","7","0.81","24","0.98","8.1999999999999993","1.18","169","4.9000000000000004","0.92"
"61","27",14,20,"EAS",37,"Rocky Mount, NC",1397,"dp 1050b2rf",1,"4.93","0.85","1.1819999999999999","83.7","7.4","29.4","9.6","80.099999999999994","8.5","65.92","127","3","0.9","17","1.05","5.3","1.24","181.7","4","0.9"
"61","28",14,20,"EAS",37,"Rocky Mount, NC",1397,"dp 1050b2rf",2,"4.41","0.84","1.194","86","6.3","31.1","10.1","79.900000000000006","7.7","71.459999999999994","134","3","0.9","17","1.06","5.2","1.24","177.7","4.5","0.89"
"61","5",14,20,"EAS",37,"Rocky Mount, NC",1404,"phy 499wrf",1,"5.12","0.85","1.1439999999999999","84.6","6.6","33.5","10.3","79.400000000000006","7.6","87.07","115","8","0.87","17","1.02","5.5","1.18","182","3.3","0.94"
"61","6",14,20,"EAS",37,"Rocky Mount, NC",1404,"phy 499wrf",2,"5.14","0.86","1.163","86.4","5.9","32.4","10.3","78.3","7.2","94.24","78","3","0.9","15","1.05","4.5999999999999996","1.21","187.7","2.6","0.95"
"61","1",14,20,"EAS",37,"Rocky Mount, NC",1412,"dp 0912b2rf",1,"5.17","0.86","1.1020000000000001","84.4","7","29.9","10","80","7.2","65.83","111","3","0.86","16","1","5.3","1.1599999999999999","192.7","3.3","0.95"
"61","2",14,20,"EAS",37,"Rocky Mount, NC",1412,"dp 0912b2rf",2,"5.45","0.86","1.1000000000000001","84.5","7.4","28.9","9.9","79.599999999999994","7.3","76.62","158","3","0.83","20","0.98","6.6","1.1599999999999999","189.7","3.3","0.95"
"61","7",14,20,"EAS",37,"Rocky Mount, NC",1426,"phy 725rf",1,"4.54","0.85","1.19","84.3","7.2","34.200000000000003","8.5","76.2","8","87.71","287","8","0.87","20","1.05","6.6","1.26","165.7","4","0.94"
"61","8",14,20,"EAS",37,"Rocky Mount, NC",1426,"phy 725rf",2,"4.34","0.85","1.232","85.2","6.6","34.6","9","76.3","8.5","78.95","161","15","0.91","16","1.08","5.0999999999999996","1.28","166.3","3.6","0.94"
"61","25",14,20,"EAS",37,"Rocky Mount, NC",1429,"dp 1137b2rf",1,"4.83","0.85","1.169","85.6","6.6","29.1","9.6999999999999993","78.5","8.5","64.86","85","3","0.89","17","1.04","5.4","1.22","180.3","3.7","0.91"
"61","26",14,20,"EAS",37,"Rocky Mount, NC",1429,"dp 1137b2rf",2,"4.8899999999999997","0.85","1.159","84.5","7.1","30.1","9.8000000000000007","79.5","7.2","69.3","119","1","0.89","16","1.04","5","1.21","181.7","3.8","0.91"
"61","3",14,20,"EAS",37,"Rocky Mount, NC",1441,"fm 2484b2f",1,"4.38","0.85","1.2130000000000001","85.2","6.3","32.9","8.4","81.7","6.9","85.95","131","2","0.91","18","1.0900000000000001","5.5","1.3","162.69999999999999","3.7","0.94"
"61","4",14,20,"EAS",37,"Rocky Mount, NC",1441,"fm 2484b2f",2,"4.51","0.86","1.238","86","6.1","32.200000000000003","7.8","82.2","6.9","91.16","118","2","0.89","18","1.07","5.7","1.26","166.7","3.6","0.95"
"61","23",14,20,"EAS",37,"Rocky Mount, NC",1449,"dp 1252b2rf",1,"5.09","0.85","1.155","85.6","6.3","28.7","10.6","80.400000000000006","7.7","70.489999999999995","95","1","0.9","15","1.04","4.8","1.21","183","3.7","0.9"
"61","24",14,20,"EAS",37,"Rocky Mount, NC",1449,"dp 1252b2rf",2,"5.0199999999999996","0.85","1.1559999999999999","84","7.4","30.2","10.7","78.7","7.1","70.67","155","3","0.86","18","1.01","5.9","1.19","182","4.4000000000000004","0.89"
"61","33",14,20,"EAS",37,"Rocky Mount, NC",1450,"us 222",1,"4.8099999999999996","0.85","1.2430000000000001","86","5.9","30.6","10.1","79.7","8","73.02","106","5","0.9","19","1.0900000000000001","5.6","1.28","181.7","4","0.92"
"61","34",14,20,"EAS",37,"Rocky Mount, NC",1450,"us 222",2,"4.47","0.84","1.2350000000000001","86.9","5.9","32.6","10.3","79.5","7.9","72.8","161","5","0.87","21","1.05","6.5","1.26","179.7","4.0999999999999996","0.92"
"61","15",14,20,"EAS",37,"Rocky Mount, NC",1461,"st 6448glb2",1,"4.8600000000000003","0.87","1.222","84.9","6.4","32.5","7.6","81.2","7.8","74.3","135","9","0.88","21","1.07","6.3","1.27","182","3.9","0.94"
"61","16",14,20,"EAS",37,"Rocky Mount, NC",1461,"st 6448glb2",2,"4.8099999999999996","0.86","1.169","83","7.8","31.1","8.1999999999999993","81.3","7.5","74.17","89","4","0.91","18","1.07","5.6","1.27","178.3","3.8","0.93"
"61","9",14,20,"EAS",37,"Rocky Mount, NC",1465,"ng 1511b2rf",1,"4.82","0.84","1.1839999999999999","85.9","6.1","29.3","11","78.900000000000006","7.9","64.63","147","5","0.89","17","1.04","5.5","1.22","175.3","4.9000000000000004","0.87"
"61","10",14,20,"EAS",37,"Rocky Mount, NC",1465,"ng 1511b2rf",2,"4.79","0.85","1.173","85.4","6.4","29.5","9.6","79.900000000000006","7.5","71.290000000000006","109","4","0.92","15","1.07","4.5999999999999996","1.25","178.3","4.2","0.88"
"61","11",14,20,"EAS",37,"Rocky Mount, NC",1466,"ng 5315b2rf",1,"5.16","0.86","1.1519999999999999","85.2","7","32.200000000000003","10.199999999999999","78.599999999999994","8.1999999999999993","70.69","253","3","0.77","27","0.97","9.1999999999999993","1.17","181.3","5.0999999999999996","0.91"
"61","12",14,20,"EAS",37,"Rocky Mount, NC",1466,"ng 5315b2rf",2,"5.21","0.86","1.1499999999999999","85.3","6.2","30.8","10.3","79.599999999999994","8.3000000000000007","74.87","105","7","0.86","17","1","5.8","1.17","185.7","3.4","0.93"
"61","29",14,20,"EAS",37,"Rocky Mount, NC",1467,"dg 2285b2rf",1,"4.8899999999999997","0.85","1.149","83.5","7.8","28.9","10.199999999999999","80.2","7.3","77.73","180","7","0.81","23","0.99","8.1999999999999993","1.18","174.7","5.4","0.88"
"61","30",14,20,"EAS",37,"Rocky Mount, NC",1467,"dg 2285b2rf",2,"4.62","0.84","1.19","85.9","6.6","29","9.9","79.900000000000006","7.4","67.94","130","3","0.87","19","1.03","6.3","1.22","174","4.3","0.9"
"61","13",14,20,"EAS",37,"Rocky Mount, NC",1468,"st 4946glb2",1,"4.96","0.85","1.151","85.7","6.1","30.4","9.8000000000000007","80.599999999999994","8.1999999999999993","75.040000000000006","83","2","0.87","17","1.02","5.5","1.19","186.3","3.6","0.93"
"61","14",14,20,"EAS",37,"Rocky Mount, NC",1468,"st 4946glb2",2,"4.87","0.85","1.1519999999999999","85.1","6.5","31.1","9.6","79","6.9","74.760000000000005","103","7","0.84","19","0.99","6.4","1.1599999999999999","180.3","3.9","0.93"
"61","21",14,20,"EAS",37,"Rocky Mount, NC",1469,"phy 339wrf",1,"4.6100000000000003","0.85","1.171","84.8","7","30","9","81.099999999999994","6.8","71.569999999999993","111","4","0.89","16","1.03","5.2","1.2","165.3","4.4000000000000004","0.91"
"61","22",14,20,"EAS",37,"Rocky Mount, NC",1469,"phy 339wrf",2,"4.68","0.85","1.1659999999999999","84.6","7","29.4","9.3000000000000007","80.2","7","76.58","113","3","0.88","17","1.03","5.5","1.22","167.7","4.5999999999999996","0.9"
"61","19",14,20,"EAS",37,"Rocky Mount, NC",1470,"phy 575wrf",1,"4.22","0.84","1.2250000000000001","84.3","7.7","32.799999999999997","9.4","80.5","7.8","73.03","141","5","0.88","21","1.07","6.9","1.29","161.30000000000001","5.5","0.88"
"61","20",14,20,"EAS",37,"Rocky Mount, NC",1470,"phy 575wrf",2,"4.1900000000000004","0.84","1.2130000000000001","84.4","7.8","31.4","9.1","80.900000000000006","7.6","79","173","3","0.83","25","1.04","8.6999999999999993","1.27","155","7","0.85"
"61","17",14,20,"EAS",37,"Rocky Mount, NC",1478,"phy 333wrf",1,"4.59","0.85","1.1919999999999999","84.6","6.9","30.2","8.9","77.599999999999994","8.1","80.599999999999994","110","3","0.93","17","1.08","5.0999999999999996","1.27","171.7","4","0.92"
"61","18",14,20,"EAS",37,"Rocky Mount, NC",1478,"phy 333wrf",2,"4.67","0.86","1.2010000000000001","85.2","6.6","30.9","8.5","80.2","7.8","79.569999999999993","116","4","0.89","18","1.06","5.9","1.24","171.7","4.5","0.91"
"61","31",14,20,"EAS",37,"Rocky Mount, NC",1479,"dg 2355b2rf",1,"4.67","0.85","1.1499999999999999","85.7","6.4","31.4","9.3000000000000007","80.099999999999994","7.2","71.3","74","2","0.88","18","1.04","5.9","1.23","168.7","4.5","0.91"
"61","32",14,20,"EAS",37,"Rocky Mount, NC",1479,"dg 2355b2rf",2,"4.68","0.85","1.1850000000000001","84.7","6.5","32.299999999999997","9.4","79.900000000000006","7.9","85.35","81","1","0.9","17","1.06","5.2","1.24","177.3","3.4","0.93"
"61","35",14,20,"EAS",37,"Rocky Mount, NC",1480,"hq 210ct",1,"5.14","0.86","1.0960000000000001","82.6","10","30.6","9.4","80.3","7.6","69.56","131","3","0.82","20","0.98","7","1.1599999999999999","181.3","3.7","0.93"
"61","36",14,20,"EAS",37,"Rocky Mount, NC",1480,"hq 210ct",2,"5.17","0.87","1.155","85.5","6.7","33.5","9","80.7","7.4","77.92","75","2","0.91","13","1.04","4.2","1.2","188","2.8","0.96"
"12","27",14,20,"EAS",67,"Starkville, MS",1397,"dp 1050b2rf",1,"4.4400000000000004","0.85","1.2030000000000001","85.3","7.2","29.7","8.6","80.400000000000006","6.7","61.98","82","3","0.9","17","1.05","5.5","1.24","173","4.4000000000000004","0.91"
