"breeder","samples","yr","regcode","reg","loccode","loc","vcode","var","rep","uhml","ui","str","elg","mic_hvi","rd","b","mic_str","e1","t1","x50sl","x25sl","yt"
"53","37",7,20,"EAS",25,"Stoneville",1166,"phy 72",1,1.2,84.5,37,7.1,4.2,68,7.4,4.3,8,26.1,0.59,1.23,"152"
"53","38",7,20,"EAS",25,"Stoneville",1166,"phy 72",2,1.2,84.5,36,7,4.1,70,7.6,4,8.3,26.2,0.55,1.21,"147"
"53","41",7,20,"EAS",25,"Stoneville",1196,"stv 4892br",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","42",7,20,"EAS",25,"Stoneville",1196,"stv 4892br",2,1.1,82.7,33,7,4.2,66,8,4.5,8.3,22.5,0.54,1.12,"128"
"53","39",7,20,"EAS",25,"Stoneville",1214,"pm 2167rr",1,1,81.9,32,7.1,5.2,69,6.8,5.4,7.3,21.5,0.5,0.99,"122"
"53","40",7,20,"EAS",25,"Stoneville",1214,"pm 2167rr",2,1,81.3,32,7,5.2,67,7.5,5.4,8,18.9,0.52,1,"117"
"53","35",7,20,"EAS",25,"Stoneville",1255,"fm 960b2r",1,1.2,82.4,36,6.2,3.5,72,6.7,3.6,8,20.6,0.55,1.2,"146"
"53","36",7,20,"EAS",25,"Stoneville",1255,"fm 960b2r",2,1.2,82.7,35,6.2,4,71,6.7,4.1,5.5,24.4,0.54,1.2,"148"
"53","43",7,20,"EAS",25,"Stoneville",1269,"dp 444br",1,1.1,83.4,31,7.1,4,72,7.1,4.2,7.8,20.6,0.53,1.1,"133"
NA,"33",7,20,"EAS",25,"Stoneville",1270,"dp 555br",1,1.1,81.8,33,6.4,4.3,73,6.7,4.2,6.5,20.7,0.5,1.09,"121"
"53","34",7,20,"EAS",25,"Stoneville",1270,"dp 555br",2,1.1,81.2,34,6.7,4,74,6.4,4.3,7.3,19.8,0.52,1.09,"126"
"53","45",7,20,"EAS",25,"Stoneville",1282,"dpl 445br",1,1.1,83.2,33,7.3,4.5,71,7.3,4.6,9,22.6,0.54,1.12,"135"
"53","46",7,20,"EAS",25,"Stoneville",1282,"dpl 445br",2,1.1,82.7,34,7.6,4.7,72,7.5,4.6,7.8,21.5,0.54,1.1,"128"
"53","63",7,20,"EAS",25,"Stoneville",1313,"phy 485wrf",1,1.2,84.1,31,7.3,4.1,68,7.5,4.1,10,22.4,0.54,1.14,"133"
"53","64",7,20,"EAS",25,"Stoneville",1313,"phy 485wrf",2,1.2,84.6,31,7.3,4.2,67,7.3,4.3,9.8,22.3,0.55,1.15,"129"
"53","47",7,20,"EAS",25,"Stoneville",1319,"dpl 454br",1,1.1,82.6,32,6.5,4,70,6.8,3.9,8.5,21.1,0.51,1.05,"133"
"53","48",7,20,"EAS",25,"Stoneville",1319,"dpl 454br",2,1.1,83,31,6.5,3.9,70,6.7,4.1,8.5,22.4,0.51,1.09,"131"
"53","49",7,20,"EAS",25,"Stoneville",1320,"dpl 515br",1,1.1,82.2,33,7,4.3,70,6.9,4.5,7.8,21.9,0.52,1.11,"133"
"53","50",7,20,"EAS",25,"Stoneville",1320,"dpl 515br",2,1.1,81.7,32,6.5,4.2,72,6.7,4.1,8,22.2,0.51,1.09,"127"
"53","51",7,20,"EAS",25,"Stoneville",1321,"dpl 117b2rf",1,1.2,83.1,36,6.7,3.7,72,7.2,3.5,8.3,23.7,0.52,1.17,"156"
"53","52",7,20,"EAS",25,"Stoneville",1321,"dpl 117b2rf",2,1.2,82.9,36,6.7,3.8,70,6.7,3.9,7.8,23.9,0.54,1.2,"158"
"53","53",7,20,"EAS",25,"Stoneville",1322,"dpl 143b2rf",1,1.2,82.2,27,5.9,3.5,73,6.7,3.8,9,20.6,0.54,1.24,"137"
"53","54",7,20,"EAS",25,"Stoneville",1322,"dpl 143b2rf",2,1.2,81.5,29,6.1,4.3,71,7.3,4.4,8.5,20.9,0.5,1.14,"128"
"53","55",7,20,"EAS",25,"Stoneville",1323,"stv 4554b2rf",1,1.1,83.1,32,7.8,5,67,7.7,5.1,10,22.2,0.53,1.12,"125"
"53","56",7,20,"EAS",25,"Stoneville",1323,"stv 4554b2rf",2,1.1,83.1,31,7.6,4.6,70,7.1,4.7,11,21.2,0.53,1.11,"126"
"53","57",7,20,"EAS",25,"Stoneville",1324,"stv 5327b2rf",1,1.1,83.6,32,7.1,4.6,69,7.2,4.5,9.8,21.7,0.54,1.14,"133"
"53","58",7,20,"EAS",25,"Stoneville",1324,"stv 5327b2rf",2,1.1,83.3,32,7.1,4.1,64,6.5,4.3,9.8,23.1,0.54,1.15,"133"
"53","59",7,20,"EAS",25,"Stoneville",1325,"stv 4427b2rf",1,1.1,82.6,31,6.7,4.2,69,6.7,4.2,7.8,21.2,0.51,1.13,"126"
"53","60",7,20,"EAS",25,"Stoneville",1325,"stv 4427b2rf",2,1.2,82.7,30,6.2,3.7,66,7.4,3.7,7.5,21.4,0.53,1.14,"131"
"53","61",7,20,"EAS",25,"Stoneville",1326,"phy 375wrf",1,1.1,82.1,28,6.5,4.1,69,7.1,4.4,9,20.5,0.52,1.13,"132"
"53","62",7,20,"EAS",25,"Stoneville",1326,"phy 375wrf",2,1.1,82.6,31,6.7,4.5,72,6.7,4.7,8.8,21.6,0.52,1.09,"127"
"53","5",7,20,"EAS",33,"Auburn",1166,"phy 72",1,1.1,81.3,33,6.2,3.9,70,10,3.9,8,23.3,0.57,1.1,"144"
"11","6",7,20,"EAS",33,"Auburn",1166,"phy 72",2,1.1,80.7,35,6.5,3.5,72,10,3.4,7.5,25,0.52,1.07,"147"
"11","9",7,20,"EAS",33,"Auburn",1196,"stv 4892br",1,1,81,27,5.7,4.3,68,8.3,4.2,6.3,17,0.5,1.02,"103"
"11","10",7,20,"EAS",33,"Auburn",1196,"stv 4892br",2,1,80.2,19,4.3,2.8,72,11,2.5,6,14.6,0.49,0.98,"106"
"11","7",7,20,"EAS",33,"Auburn",1214,"pm 2167rr",1,0.9,81.1,25,5.4,3.4,71,10,3.5,6.3,17.1,0.52,0.98,"102"
"11","8",7,20,"EAS",33,"Auburn",1214,"pm 2167rr",2,0.9,81,28,5.9,4.6,71,10,4.7,6,17.4,0.51,0.93,"112"
"11","1",7,20,"EAS",33,"Auburn",1224,"dp 555rr",1,1,79.1,25,4.8,4.5,76,10,4.3,4.8,15.5,0.5,1.04,"109"
"11","2",7,20,"EAS",33,"Auburn",1224,"dp 555rr",2,1,78.7,22,4.7,3.7,76,9.2,3.7,4.3,15.3,0.48,1,"98"
"11","3",7,20,"EAS",33,"Auburn",1255,"fm 960b2r",1,1,79.8,27,4.5,3.4,75,9.9,3.4,4.8,15.5,0.48,1,"108"
"11","4",7,20,"EAS",33,"Auburn",1255,"fm 960b2r",2,1,80.3,23,4.5,3.9,74,9.9,3.9,4.8,16.4,0.49,1.01,"106"
"11","13",7,20,"EAS",33,"Auburn",1282,"dpl 445br",1,1.1,82.3,34,7.1,4.3,73,10,4.1,10,21.3,0.54,1.05,"123"
"11","14",7,20,"EAS",33,"Auburn",1282,"dpl 445br",2,1,82.1,29,6.2,3.8,73,10,3.6,8.5,19.6,0.54,1.06,"125"
"11","31",7,20,"EAS",33,"Auburn",1313,"phy 485wrf",1,1.1,81.4,30,6.5,3.9,71,10,4,8,20.1,0.53,1.07,"125"
"11","32",7,20,"EAS",33,"Auburn",1313,"phy 485wrf",2,1,80,27,5.7,3.5,69,10,3.2,6,16.5,0.5,1,"117"
"11","15",7,20,"EAS",33,"Auburn",1319,"dpl 454br",1,1,78.8,23,5.1,4.1,71,10,4,7,16.8,0.5,0.97,"120"
"11","16",7,20,"EAS",33,"Auburn",1319,"dpl 454br",2,1,81,19,4.7,3.1,71,10,3,7,16.5,0.51,1,"112"
"11","17",7,20,"EAS",33,"Auburn",1320,"dpl 515br",1,1,80,22,4.7,3.9,74,10,3.6,5.5,14.3,0.5,1,"96"
"11","18",7,20,"EAS",33,"Auburn",1320,"dpl 515br",2,1,79.5,25,5.4,4.4,73,10,4.5,5.8,17.9,0.5,0.99,"105"
"11","19",7,20,"EAS",33,"Auburn",1321,"dpl 117b2rf",1,1.1,81,30,5.7,4.5,71,9.5,4.3,4.3,23.8,0.54,1.07,"130"
"11","20",7,20,"EAS",33,"Auburn",1321,"dpl 117b2rf",2,1,80.5,28,5.4,4.3,71,9.9,4,5,21.4,0.53,1.04,"134"
"11","21",7,20,"EAS",33,"Auburn",1322,"dpl 143b2rf",1,1.1,81.2,27,5.7,4.1,74,9.9,4.2,5.8,18.6,0.5,1.06,"114"
"11","22",7,20,"EAS",33,"Auburn",1322,"dpl 143b2rf",2,1.1,80,28,5.9,4.7,74,9.7,4.4,5.3,19.1,0.51,1.06,"115"
"11","23",7,20,"EAS",33,"Auburn",1323,"stv 4554b2rf",1,1,80.4,29,6.4,3.8,73,10,3.5,9,20.8,0.5,1.02,"123"
"11","24",7,20,"EAS",33,"Auburn",1323,"stv 4554b2rf",2,1,82,28,6.5,3.7,73,10,3.5,8,20,0.52,1.03,"124"
"11","25",7,20,"EAS",33,"Auburn",1324,"stv 5327b2rf",1,1,79.5,27,5.4,3.9,75,9.6,3.7,4.3,18,0.51,1.02,"112"
"11","26",7,20,"EAS",33,"Auburn",1324,"stv 5327b2rf",2,1,81.7,31,6.1,4.2,74,10,4.2,6.3,22.5,0.54,1.06,"117"
"11","27",7,20,"EAS",33,"Auburn",1325,"stv 4427b2rf",1,1,80.7,24,5,3.3,72,10,3,4.3,15.5,0.49,1.02,"114"
"11","28",7,20,"EAS",33,"Auburn",1325,"stv 4427b2rf",2,1,79.8,27,5.4,4.2,73,9.3,4,4.5,16.8,0.51,1.01,"111"
"11","29",7,20,"EAS",33,"Auburn",1326,"phy 375wrf",1,1,80,22,5.1,3.3,72,9.6,3.1,4.5,16.6,0.52,1.03,"131"
"11","30",7,20,"EAS",33,"Auburn",1326,"phy 375wrf",2,1,80.7,28,5.7,4.3,74,10,4.1,5.5,19.2,0.53,1.01,"110"
"11","11",7,20,"EAS",33,"Auburn",1341,"dp 353",1,1.1,81.8,25,5.6,3.8,72,10,3.9,7,17,0.54,1.02,"105"
"11","12",7,20,"EAS",33,"Auburn",1341,"dp 353",2,1.1,81.6,27,5.7,3.4,73,10,3.2,6.3,20.7,0.54,1.09,"123"
"11","5",7,20,"EAS",67,"Starkville",1166,"phy 72",1,1.2,84.1,36,6.7,4.5,73,8.1,4.4,5.5,29.8,0.66,1.21,"166"
"12","6",7,20,"EAS",67,"Starkville",1166,"phy 72",2,1.3,84.6,40,7.1,4.6,71,8.4,4.8,9,28.5,0.63,1.21,"165"
"12","9",7,20,"EAS",67,"Starkville",1196,"stv 4892br",1,1.1,83.2,31,6.7,5,70,8.4,5.1,6,21.8,0.56,1.09,"134"
"12","10",7,20,"EAS",67,"Starkville",1196,"stv 4892br",2,1.1,82.9,32,6.8,5.8,69,7.7,5.9,5.5,21.6,0.56,1.08,"130"
"12","7",7,20,"EAS",67,"starkville",1214,"pm 2167rr",1,1.1,83,30,6.4,4.9,72,6.3,4.8,6,23.2,0.57,1.03,"137"
"12","8",7,20,"EAS",67,"Starkville",1214,"pm 2167rr",2,1,82.9,32,7,5.2,72,7.4,5.2,6.5,23.2,0.59,1.04,"137"
"12","1",7,20,"EAS",67,"Starkville",1224,"dp 555rr",1,1.2,83.3,32,6.4,5.3,72,5.6,5.2,6.5,21.7,0.56,1.15,"141"
"12","2",7,20,"EAS",67,"Starkville",1224,"dp 555rr",2,1.2,82.4,28,5.9,5,72,5.7,5.1,6,23.2,0.55,1.12,"137"
"12","3",7,20,"EAS",67,"Starkville",1255,"fm 960b2r",1,1.2,83.2,33,5.9,4.7,70,6.3,4.5,5,22.9,0.56,1.14,"157"
"12","4",7,20,"EAS",67,"Starkville",1255,"fm 960b2r",2,1.2,84.6,31,5.9,5.1,74,6.5,5.2,4.5,22.4,0.6,1.16,"150"
"12","13",7,20,"EAS",67,"Starkville",1282,"dpl 445br",1,1.2,84.1,33,7.1,5.3,69,7.5,5.5,8.5,23.6,0.58,1.12,"142"
"12","14",7,20,"EAS",67,"Starkville",1282,"dpl 445br",2,1.1,83.3,31,7.1,4.9,69,7.3,4.9,9,24.4,0.61,1.12,"145"
"12","31",7,20,"EAS",67,"Starkville",1313,"phy 485wrf",1,1.1,83.8,31,7.1,5.4,70,6.4,5.4,8.5,21.6,0.58,1.08,"136"
"12","32",7,20,"EAS",67,"Starkville",1313,"phy 485wrf",2,1.2,84.8,34,7.3,5.3,66,5.5,5.4,9,22.3,0.6,1.13,"142"
"12","15",7,20,"EAS",67,"Starkville",1319,"dpl 454br",1,1.1,83.3,30,6.1,4.6,73,6,4.7,5,22.1,0.57,1.1,"139"
"12","16",7,20,"EAS",67,"Starkville",1319,"dpl 454br",2,1.1,83.1,29,6.1,5,73,6.6,5.2,6,22.8,0.57,1.08,"143"
"12","17",7,20,"EAS",67,"Starkville",1320,"dpl 515br",1,1.1,82.1,29,6.4,5.7,73,6.5,5.5,7,23,0.56,1.08,"132"
"12","18",7,20,"EAS",67,"Starkville",1320,"dpl 515br",2,1.2,82.5,30,6.5,5.2,74,6.5,5.5,7,23.1,0.57,1.13,"137"
"12","19",7,20,"EAS",67,"Starkville",1321,"dpl 117b2rf",1,1.1,82.9,34,6.5,4.6,70,7.3,4.7,6,25.2,0.58,1.12,"158"
"12","20",7,20,"EAS",67,"Starkville",1321,"dpl 117b2rf",2,1.1,82.3,34,6.7,4.9,68,6.9,4.8,7,22.9,0.58,1.1,"149"
"12","21",7,20,"EAS",67,"Starkville",1322,"dpl 143b2rf",1,1.2,82.3,29,6.2,4.6,72,6.7,4.5,6.5,20.9,0.57,1.18,"146"
"12","22",7,20,"EAS",67,"Starkville",1322,"dpl 143b2rf",2,1.2,83.9,29,6.2,4.9,73,6.5,5,6.5,21.8,0.57,1.2,"141"
"12","23",7,20,"EAS",67,"Starkville",1323,"stv 4554b2rf",1,1.2,83.4,31,6.8,5.2,71,7.7,5.2,8.5,22.2,0.58,1.12,"139"
"12","24",7,20,"EAS",67,"Starkville",1323,"stv 4554b2rf",2,1.1,82.9,33,7.4,5.5,67,6.4,5.6,9,20.6,0.58,1.09,"132"
"12","25",7,20,"EAS",67,"Starkville",1324,"stv 5327b2rf",1,1.1,83.6,33,7.1,5.2,69,7.6,5.4,7.5,24.4,0.59,1.13,"149"
"12","26",7,20,"EAS",67,"Starkville",1324,"stv 5327b2rf",2,1.1,83.4,31,6.8,5.2,69,7.7,5.4,8.5,22.7,0.59,1.11,"140"
"12","27",7,20,"EAS",67,"Starkville",1325,"stv 4427b2rf",1,1.2,84.1,31,6.7,5.3,68,6.3,5.4,5.5,24,0.6,1.16,"141"
"12","28",7,20,"EAS",67,"Starkville",1325,"stv 4427b2rf",2,1.2,83.4,31,6.5,5,70,6.7,5,5,19.9,0.59,1.15,"140"
"12","29",7,20,"EAS",67,"Starkville",1326,"phy 375wrf",1,1.1,84,29,6.5,5.1,73,5.8,4.9,7,18.8,0.6,1.14,"137"
"12","30",7,20,"EAS",67,"Starkville",1326,"phy 375wrf",2,1.2,83.1,28,6.5,4.9,71,6.6,4.9,8,20,0.59,1.13,"141"
"12","11",7,20,"EAS",67,"Starkville",1341,"dp 353",1,1.1,83.3,26,5.9,3.9,71,6.7,4,5.5,22.1,0.55,1.07,"138"
"12","12",7,20,"EAS",67,"Starkville",1341,"dp 353",2,1.1,84.2,29,6.5,4.8,70,6.6,4.6,6.5,22.8,0.6,1.12,"147"
"12","37",7,20,"EAS",87,"Belle Mina",1166,"phy 72",1,1.1,80.1,25,5.4,2.7,68,9.9,2.5,5.8,20.5,0.55,1.15,"135"
"11","38",7,20,"EAS",87,"Belle Mina",1166,"phy 72",2,1.1,80.7,26,5.6,2.8,69,10,2.6,7,19.5,0.57,1.15,"123"
"11","41",7,20,"EAS",87,"Belle Mina",1196,"stv 4892br",1,1,80.4,19,4.8,2.6,69,10,2.5,5.5,15.7,0.48,1.03,"106"
"11","42",7,20,"EAS",87,"Belle Mina",1196,"stv 4892br",2,1,80.1,19,4.7,2.5,67,10,2.4,5.8,15.1,0.48,1.03,"102"
"11","39",7,20,"EAS",87,"Belle Mina",1214,"pm 2167rr",1,1,80.7,24,6.1,3.4,69,10,3.1,5.8,16.4,0.52,1.03,"118"
"11","40",7,20,"EAS",87,"Belle Mina",1214,"pm 2167rr",2,1,82.7,26,5.9,3.4,71,8.7,3.5,5.5,16,0.52,0.99,"114"
"11","33",7,20,"EAS",87,"Belle Mina",1224,"dp 555rr",1,1.1,78.9,19,4.3,2.8,70,8.5,2.8,5.3,14.2,0.51,1.06,"79"
"11","34",7,20,"EAS",87,"Belle Mina",1224,"dp 555rr",2,1,79.2,15,4,2.8,73,8.7,2.5,5,16.7,0.47,1.03,"83"
"11","35",7,20,"EAS",87,"Belle Mina",1255,"fm 960b2r",1,1,78.2,20,4.7,2.4,76,9,2.4,4.5,18.9,0.48,1.03,"118"
"11","36",7,20,"EAS",87,"Belle Mina",1255,"fm 960b2r",2,1.2,82.4,28,5.3,3,76,7.8,3,4.3,20.4,0.57,1.19,"135"
"11","45",7,20,"EAS",87,"Belle Mina",1282,"dpl 445br",1,1.2,82.7,27,6.5,2.6,76,9.2,2.6,8.3,20.8,0.54,1.18,"136"
"11","46",7,20,"EAS",87,"Belle Mina",1282,"dpl 445br",2,1.1,82.9,26,6.2,2.9,74,9.7,2.7,8.8,21.8,0.54,1.14,"135"
"11","63",7,20,"EAS",87,"Belle Mina",1313,"phy 485wrf",1,1.1,82,25,6.4,2.9,67,10,2.8,7.5,15.2,0.57,1.13,"125"
"11","64",7,20,"EAS",87,"Belle Mina",1313,"phy 485wrf",2,1.2,83.3,22,5.9,3,65,10,2.7,7.5,17.3,0.54,1.12,"126"
"11","47",7,20,"EAS",87,"Belle Mina",1319,"dpl 454br",1,1,80.2,18,5,2.7,70,9.3,2.5,5.5,17.6,0.49,1.01,"108"
"11","48",7,20,"EAS",87,"Belle Mina",1319,"dpl 454br",2,1.1,80.8,20,5.3,2.7,68,8.6,2.5,6,18.1,0.52,1.09,"115"
"11","49",7,20,"EAS",87,"Belle Mina",1320,"dpl 515br",1,1.1,79.7,17,4,2.5,73,9.7,2.4,5,16.7,0.49,1.03,"106"
"11","50",7,20,"EAS",87,"Belle Mina",1320,"dpl 515br",2,1.1,79.5,21,4.7,2.6,72,9.5,2.5,5,17.4,0.52,1.09,"109"
"11","51",7,20,"EAS",87,"Belle Mina",1321,"dpl 117b2rf",1,1.2,82.7,23,5.3,2.8,70,10,2.8,7,19.8,0.54,1.16,"141"
"11","52",7,20,"EAS",87,"Belle Mina",1321,"dpl 117b2rf",2,1.1,80,21,4.7,2.6,71,10,2.6,7.8,19.7,0.52,1.12,"127"
"11","53",7,20,"EAS",87,"Belle Mina",1322,"dpl 143b2rf",1,1.1,79.9,20,4.7,2.5,68,9.8,2.6,7.3,18.2,0.53,1.14,"109"
"11","54",7,20,"EAS",87,"Belle Mina",1322,"dpl 143b2rf",2,1.2,79,18,4.7,2.4,72,9.8,2.5,7.5,15.7,0.53,1.17,"105"
"11","55",7,20,"EAS",87,"Belle Mina",1323,"stv 4554b2rf",1,1.1,78.6,23,6.2,2.7,70,9.9,2.7,8.5,18.3,0.52,1.1,"114"
"11","56",7,20,"EAS",87,"Belle Mina",1323,"stv 4554b2rf",2,1,78,21,5.7,2.7,70,10,2.5,8.5,17.2,0.5,1.05,"113"
"11","57",7,20,"EAS",87,"Belle Mina",1324,"stv 5327b2rf",1,1.1,80.7,20,5.1,2.5,70,10,2.6,8.5,17.4,0.5,1.12,"108"
"11","58",7,20,"EAS",87,"Belle Mina",1324,"stv 5327b2rf",2,1.1,80.3,24,5.6,2.6,69,11,2.6,8.5,20.3,0.52,1.1,"118"
"11","59",7,20,"EAS",87,"Belle Mina",1325,"stv 4427b2rf",1,1.1,80.4,25,5.3,2.6,71,9.4,2.6,6,15.5,0.51,1.09,"112"
"11","60",7,20,"EAS",87,"Belle Mina",1325,"stv 4427b2rf",2,1.1,81.8,23,5.6,2.7,70,9.4,2.8,6.5,16.3,0.55,1.15,"111"
"11","61",7,20,"EAS",87,"Belle Mina",1326,"phy 375wrf",1,1.1,80.5,21,5.3,2.5,69,9,2.6,6.8,15.9,0.49,1.1,"110"
"11","62",7,20,"EAS",87,"Belle Mina",1326,"phy 375wrf",2,1.1,79.1,18,5,2.5,70,9.5,2.6,6.8,15.4,0.48,1.08,"109"
"11","43",7,20,"EAS",87,"Belle Mina",1341,"dp 353",1,1.1,81.2,20,5.6,2.6,72,9.5,2.5,7,16.2,0.5,1.05,"108"
"11","44",7,20,"EAS",87,"Belle Mina",1341,"dp 353",2,1,79.5,21,5.4,2.6,72,9.5,2.4,6.5,18,0.49,1.03,"113"
"11","5",7,20,"EAS",153,"Griffin",1166,"phy 72",1,1.2,82.5,33,7.3,4.3,66,8,4.3,5.5,22.5,0.57,1.1,"131"
"57","6",7,20,"EAS",153,"Griffin",1166,"phy 72",2,1.1,81.3,31,7,4.3,68,8.3,4,6,23.8,0.56,1.09,"130"
"57","9",7,20,"EAS",153,"Griffin",1196,"stv 4892br",1,1.1,84.2,27,7,4.5,68,7.1,4.5,5.8,18.9,0.56,1.1,"111"
"57","10",7,20,"EAS",153,"Griffin",1196,"stv 4892br",2,1.1,82.5,28,7,4,67,7.7,4,6.5,18.4,0.57,1.1,"110"
"57","7",7,20,"EAS",153,"Griffin",1214,"pm 2167rr",1,1,80.7,25,6.8,4.1,66,8,4.2,5.8,18.6,0.54,0.98,"98"
"57","8",7,20,"EAS",153,"Griffin",1214,"pm 2167rr",2,1,82.2,23,6.7,3.9,61,7.5,3.9,5.5,17.7,0.54,1,"93"
"57","1",7,20,"EAS",153,"Griffin",1224,"dp 555rr",1,1.1,81.5,28,6.5,4.5,71,6.2,4.6,6,18.7,0.51,1.03,"110"
"57","2",7,20,"EAS",153,"Griffin",1224,"dp 555rr",2,1.1,81.1,29,6.4,4.2,71,7,4.3,4.5,21.3,0.52,1.06,"103"
"57","3",7,20,"EAS",153,"Griffin",1255,"fm 960b2r",1,1.1,82.3,29,6.1,4,65,6.7,4,4.5,23.5,0.53,1.08,"115"
"57","4",7,20,"EAS",153,"Griffin",1255,"fm 960b2r",2,1.1,81.7,30,6.4,4,69,6.5,4.1,5.3,21.8,0.55,1.09,"128"
"57","13",7,20,"EAS",153,"Griffin",1282,"dpl 445br",1,1.1,81.1,27,7.1,3.9,67,7.5,3.8,7,18.8,0.57,1.09,"114"
"57","14",7,20,"EAS",153,"Griffin",1282,"dpl 445br",2,1.1,82.5,26,7,4,66,7.2,3.8,7.5,19.9,0.58,1.11,"114"
"57","31",7,20,"EAS",153,"Griffin",1313,"phy 485wrf",1,1.1,83.8,28,7.8,4.1,64,6.8,4.3,9,19.5,0.58,1.11,"113"
"57","32",7,20,"EAS",153,"Griffin",1313,"phy 485wrf",2,1.1,82.7,28,7.4,4.2,67,7.1,4.4,8.8,18.9,0.6,1.13,"119"
"57","15",7,20,"EAS",153,"Griffin",1319,"dpl 454br",1,1.1,81.9,28,6.4,3.9,69,6.8,4.1,5.5,19.3,0.54,1.05,"124"
"57","16",7,20,"EAS",153,"Griffin",1319,"dpl 454br",2,1.1,82.5,27,6.4,3.4,68,5.6,3.4,5.5,20,0.57,1.07,"121"
"57","17",7,20,"EAS",153,"Griffin",1320,"dpl 515br",1,1.1,82.4,27,6.7,4.3,69,6.6,4.2,5.3,20.4,0.57,1.09,"117"
"57","18",7,20,"EAS",153,"Griffin",1320,"dpl 515br",2,1.1,82.8,28,6.5,4,68,6.8,4.2,4.5,18.9,0.55,1.11,"114"
"57","19",7,20,"EAS",153,"Griffin",1321,"dpl 117b2rf",1,1.1,82.4,30,6.5,3.9,67,7,4,5,20.1,0.58,1.11,"124"
"57","20",7,20,"EAS",153,"Griffin",1321,"dpl 117b2rf",2,1.1,81.6,31,6.5,3.7,66,7.1,3.7,5.8,20.9,0.57,1.11,"133"
"57","21",7,20,"EAS",153,"Griffin",1322,"dpl 143b2rf",1,1.2,80.3,26,5.9,3.8,68,6.9,3.9,6.3,17.7,0.55,1.14,"110"
"57","22",7,20,"EAS",153,"Griffin",1322,"dpl 143b2rf",2,1.2,82.2,30,6.7,3.5,66,6.6,3.6,4.5,19.1,0.56,1.17,"124"
"57","23",7,20,"EAS",153,"Griffin",1323,"stv 4554b2rf",1,1.1,82.4,28,8.2,4.1,68,7.3,4.1,8.5,18.7,0.56,1.09,"121"
"57","24",7,20,"EAS",153,"Griffin",1323,"stv 4554b2rf",2,1.1,82,30,7.8,4.1,67,7.7,4.4,8.5,18.9,0.55,1.08,"111"
"57","25",7,20,"EAS",153,"Griffin",1324,"stv 5327b2rf",1,1.1,82.3,29,7.4,4.2,66,7.7,4.1,6,19.3,0.57,1.1,"112"
"57","26",7,20,"EAS",153,"Griffin",1324,"stv 5327b2rf",2,1.1,83.1,29,7.1,4.1,64,7,4.4,8,18.4,0.55,1.1,"111"
"57","27",7,20,"EAS",153,"Griffin",1325,"stv 4427b2rf",1,1.2,83.3,29,6.8,3.8,68,6.4,3.6,5.8,18.5,0.57,1.12,"109"
"57","28",7,20,"EAS",153,"Griffin",1325,"stv 4427b2rf",2,1.1,82.8,28,6.7,3.7,69,6.4,3.7,6.8,17.2,0.55,1.09,"117"
"57","29",7,20,"EAS",153,"Griffin",1326,"phy 375wrf",1,1.2,82,28,7,3.5,66,6.7,3.5,6,18.8,0.56,1.1,"116"
"57","30",7,20,"EAS",153,"Griffin",1326,"phy 375wrf",2,1.1,82.4,27,6.7,3.7,71,6.4,3.7,6.3,19.3,0.53,1.09,"121"
"57","11",7,20,"EAS",153,"Griffin",1341,"dp 353",1,1.1,83.1,26,6.8,3.7,68,7.1,3.6,5.3,19.3,0.58,1.11,"125"
"57","12",7,20,"EAS",153,"Griffin",1341,"dp 353",2,1.2,83.3,29,7,3.6,68,6.9,3.6,5.8,19.3,0.59,1.13,"122"
"57","5",7,20,"EAS",166,"Suffolk, VA",1166,"phy 72",1,1.2,84.3,34,6.8,4.5,68,7.7,4.7,8.8,22.5,0.54,1.2,"140"
"53","6",7,20,"EAS",166,"Suffolk, VA",1166,"phy 72",2,1.2,81.6,32,6.8,4.9,69,8,5.1,8,21.9,0.57,1.18,"135"
"53","9",7,20,"EAS",166,"Suffolk, VA",1196,"stv 4892br",1,1,83.9,31,7.3,5.4,62,7.2,5.5,7.3,19.6,0.53,1.08,"122"
"53","10",7,20,"EAS",166,"Suffolk, VA",1196,"stv 4892br",2,1.2,82.9,31,6.7,4.5,67,7.5,4.4,8.5,21,0.52,1.15,"133"
"53","7",7,20,"EAS",166,"Suffolk, VA",1214,"pm 2167rr",1,1,80.2,32,6.7,4.8,67,7.2,4.8,6.8,19.1,0.53,1.05,"119"
"53","8",7,20,"EAS",166,"Suffolk, VA",1214,"pm 2167rr",2,1,82.4,32,6.7,4.9,67,7.1,4.7,7.8,19.2,0.53,1.04,"128"
"53","3",7,20,"EAS",166,"Suffolk, VA",1255,"fm 960b2r",1,1.1,81.9,36,6.5,5.1,67,6.7,5.1,6,21.4,0.53,1.11,"140"
"53","4",7,20,"EAS",166,"Suffolk, VA",1255,"fm 960b2r",2,1.1,81,36,6.5,5.1,68,7,5.3,6,21.5,0.55,1.16,"138"
"53","11",7,20,"EAS",166,"Suffolk, VA",1269,"dp 444br",1,1.2,83.7,31,7,4.5,71,7.3,4.4,7,20.8,0.55,1.16,"145"
"53","12",7,20,"EAS",166,"Suffolk, VA",1269,"dp 444br",2,1.1,83.1,32,6.8,4.6,68,7.9,4.5,7.5,20.4,0.57,1.12,"136"
