"breeder","sample","yr","regcode","reg","loccode","loc","vcode","var","rep","mic_hvi","mr_hvi","uhml","ui","sfi","str","elg","rd","b","yt","nep","scn","len_n","sf_n","len_w","sfc_w","uql","fn","ifc","mat"
"26","61",13,30,"CEN",72,"Beeville",1358,"FM 1740b2f",1,"5.08","0.87","0.872","76","21.3","24.8","7.8","78.099999999999994","8.9",NA,"83","2","0.63","29","0.74","14.6","0.89","174.4","2.7","0.89"
"26","62",13,30,"CEN",72,"Beeville",1358,"FM 1740b2f",3,"4.95","0.87","0.89100000000000001","76.7","19.5","25.9","7","80.5","9.5",NA,"95","3","0.63","29","0.74","14.8","0.89","173.2","2.6","0.88"
"26","59",13,30,"CEN",72,"Beeville",1404,"PHY499wrf",1,"5.04","0.86","0.93","76.2","14.3","27.7","9.6","77.599999999999994","10","30.44","169","3","0.63","29","0.75","14.3","0.88","166.5","3.1","0.87"
"26","60",13,30,"CEN",72,"Beeville",1404,"PHY499wrf",3,"4.9400000000000004","0.85","0.91200000000000003","79.7","14","28.1","9.6","77.7","9.8000000000000007","37.090000000000003","145","11","0.66","27","0.79","11.5","0.94","168.6","3.2","0.87"
"26","57",13,30,"CEN",72,"Beeville",1411,"AT Epic rf",1,"5.31","0.86","0.94299999999999995","79.7","13.3","26.8","9.3000000000000007","77.400000000000006","10.6","35","164","9","0.65","27","0.76","13","0.9","181.8","2.6","0.89"
"26","58",13,30,"CEN",72,"Beeville",1411,"AT Epic rf",3,"5.15","0.86","0.92900000000000005","80.599999999999994","10.9","25.6","8.8000000000000007","78.099999999999994","10.4","38.32","143","3","0.7","21","0.81","9","0.94","176.7","2.2999999999999998","0.89"
"26","49",13,30,"CEN",72,"Beeville",1412,"DP0912b2rf",1,"4.93","0.86","0.88200000000000001","76.5","19.399999999999999","25.2","8.1","77.400000000000006","9.3000000000000007",NA,"140","7","0.62","30","0.74","15","0.86","167.4","3.6","0.86"
"26","50",13,30,"CEN",72,"Beeville",1412,"DP0912b2rf",3,"4.93","0.87","0.89700000000000002","78","17.5","25.1","7.2","77.099999999999994","9.6","34.07","108","3","0.67","24","0.78","11.1","0.91","170.5","2.9","0.89"
"26","55",13,30,"CEN",72,"Beeville",1426,"PHY725rf",1,"4.05","0.84","1.004","79.400000000000006","13.9","30.2","9.1999999999999993","78.099999999999994","10","57.22","295","12","0.68","32","0.85","13.6","1.05","149.6","4.7","0.86"
"26","56",13,30,"CEN",72,"Beeville",1426,"PHY725rf",3,"4.5","0.85","1.0029999999999999","78.900000000000006","13.2","30.5","8.1999999999999993","76.8","10.1","43.47","205","3","0.69","28","0.84","11.8","1.01","155.1","3.4","0.88"
"26","63",13,30,"CEN",72,"Beeville",1427,"DP1044b2rf",1,"5.16","0.86","0.90500000000000003","77.900000000000006","17.5","24.5","8.6","77.8","10.4",NA,"152","12","0.6","34","0.73","16.899999999999999","0.88","169.6","4","0.86"
"26","64",13,30,"CEN",72,"Beeville",1427,"DP1044b2rf",3,"5.28","0.87","0.89900000000000002","77","18.7","26.5","8.9","78.099999999999994","10",NA,"129","5","0.64","30","0.75","14.1","0.9","176.7","3","0.88"
"80","3",13,40,"DEL",24,"Saint Joseph",1326,"PHY375wrf",1,"5.09","0.87","1.175","84.7","7.5","28.8","7.5","77.599999999999994","6.7","45.33","63","4","0.93","14","1.07","4.0999999999999996","1.24","179.7","2.8","0.96"
"80","4",13,40,"DEL",24,"Saint Joseph",1326,"PHY375wrf",2,"5.28","0.88","1.1339999999999999","82.8","8.8000000000000007","30.7","7.1","77.3","6.9","50.6","61","6","0.89","15","1.03","4.9000000000000004","1.2","182.3","2.9","0.97"
"80","5",13,40,"DEL",24,"Saint Joseph",1344,"FM9058f",1,"4.8099999999999996","0.88","1.2330000000000001","83.3","8.6","32.200000000000003","5.9","79","6.3","65.97","89","3","0.95","17","1.1100000000000001","5.2","1.33","172","3.7","0.96"
"80","6",13,40,"DEL",24,"Saint Joseph",1344,"FM9058f",2,"4.72","0.87","1.19","83.6","9","32.6","6.4","78.599999999999994","6.7","56.83","93","5","0.93","16","1.0900000000000001","4.8","1.28","171.3","3.5","0.97"
"80","13",13,40,"DEL",24,"Saint Joseph",1358,"FM1740b2f",1,"5.09","0.87","1.1679999999999999","84.1","7.5","31.9","7.5","77","6.8","44.99","67","4","0.93","15","1.07","4.8","1.26","178","3.4","0.95"
"80","14",13,40,"DEL",24,"Saint Joseph",1358,"FM1740b2f",2,"5.04","0.87","1.1679999999999999","84.5","7.9","31.8","7.4","77.2","6.7","50.05","47","6","0.95","13","1.0900000000000001","3.9","1.26","180.3","3.3","0.96"
"80","17",13,40,"DEL",24,"Saint Joseph",1376,"ST5458b2rf",1,"5.24","0.88","1.1830000000000001","82.9","8.3000000000000007","32.799999999999997","7.7","75.099999999999994","8","44.86","70","4","0.9","17","1.06","5.4","1.24","190.3","2.8","0.99"
"80","18",13,40,"DEL",24,"Saint Joseph",1376,"ST5458b2rf",2,"5.39","0.88","1.1870000000000001","84","7.9","32.6","7.1","76","7.2","45.44","49","4","0.9","16","1.05","4.9000000000000004","1.23","193.7","2.4","1"
"80","11",13,40,"DEL",24,"Saint Joseph",1396,"DP1048b2rf",1,"4.8899999999999997","0.86","1.218","83.4","8.4","32.700000000000003","8.3000000000000007","75.599999999999994","7","45.91","48","3","1.01","11","1.1299999999999999","3.2","1.31","182","3.4","0.94"
"80","12",13,40,"DEL",24,"Saint Joseph",1396,"DP1048b2rf",2,"4.87","0.87","1.2","82.9","8.6999999999999993","32","7.3","76.900000000000006","7","48.82","69","3","0.98","12","1.1100000000000001","3.7","1.3","176.3","4","0.93"
"80","15",13,40,"DEL",24,"Saint Joseph",1404,"PHY499wrf",1,"5.01","0.86","1.1879999999999999","85.2","7.1","33.799999999999997","8.9","76.7","6.8","51.83","97","14","0.9","16","1.04","5.2","1.22","176","3.6","0.94"
"80","16",13,40,"DEL",24,"Saint Joseph",1404,"PHY499wrf",2,"5.0599999999999996","0.86","1.1830000000000001","85.2","6.7","34","8.6999999999999993","75.400000000000006","7.2","52.64","58","5","0.92","14","1.06","4.5999999999999996","1.22","182.7","3.1","0.96"
"80","1",13,40,"DEL",24,"Saint Joseph",1412,"DP0912b2rf",1,"5.43","0.88","1.1459999999999999","83.4","8","31.2","7.6","76.400000000000006","7.2","43.72","84","9","0.9","15","1.04","4.7","1.2","194.7","2.4","0.99"
"80","2",13,40,"DEL",24,"Saint Joseph",1412,"DP0912b2rf",2,"5.27","0.88","1.149","83.7","7.8","30.2","7.3","75.599999999999994","6.9","46.82","71","5","0.89","15","1.02","4.8","1.18","188","2.8","0.97"
"80","7",13,40,"DEL",24,"Saint Joseph",1426,"PHY725rf",1,"4.62","0.86","1.2250000000000001","83.9","7.1","36.299999999999997","8.1999999999999993","75.599999999999994","7.5","61.04","85","7","0.97","13","1.1200000000000001","3.9","1.32","169.7","2.8","0.98"
"80","8",13,40,"DEL",24,"Saint Joseph",1426,"PHY725rf",2,"4.76","0.86","1.216","84.6","7.4","36.1","8.8000000000000007","75","7.2","63.33","60","5","0.97","12","1.1200000000000001","3.6","1.31","164","3","0.97"
"80","9",13,40,"DEL",24,"Saint Joseph",1428,"AM1511b2rf",1,"5","0.86","1.1839999999999999","84.8","7.3","31.8","9","76.900000000000006","7.4","51.78","80","3","0.94","14","1.08","4.2","1.25","179.7","3.4","0.94"
"80","10",13,40,"DEL",24,"Saint Joseph",1428,"AM1511b2rf",2,"4.96","0.86","1.1830000000000001","83.9","7.5","31.7","8.8000000000000007","77.900000000000006","7.3","48.38","79","3","0.94","13","1.07","4.0999999999999996","1.25","177.3","3.7","0.93"
"80","19",13,40,"DEL",24,"Saint Joseph",1453,"PHY399wrf",1,"4.87","0.86","1.2","83.8","8.1999999999999993","31.5","8.1999999999999993","75.7","6.3","46.49","162","12","0.89","17","1.05","5.7","1.25","170","4.4000000000000004","0.93"
"80","20",13,40,"DEL",24,"Saint Joseph",1453,"PHY399wrf",2,"4.8499999999999996","0.86","1.1970000000000001","84.3","7.4","32.4","8.1999999999999993","78.8","6.2","46.73","108","11","0.91","16","1.06","5.4","1.25","175.7","3.7","0.96"
"48","3",13,40,"DEL",25,"Stoneville",1326,"PHY375wrf",1,"4.8099999999999996","0.87","1.069","80.599999999999994","11","29.2","7.2","82.2","7.6","44.68","73","5","0.79","22","0.94","8.1","1.1299999999999999","169.8","2.7","0.91"
"48","4",13,40,"DEL",25,"Stoneville",1326,"PHY375wrf",2,"4.75","0.87","1.1679999999999999","84.7","7.9","29.7","6.8","80.8","6.6","53.37","59","4","0.84","21","1.01","6.8","1.2","168.4","2.7","0.92"
"48","5",13,40,"DEL",25,"Stoneville",1344,"FM9058f",1,"4.55","0.87","1.169","82.4","9.1","28.8","6","82","6.6","57.04","89","5","0.82","25","1.01","8.5","1.22","157.30000000000001","3.8","0.9"
"48","6",13,40,"DEL",25,"Stoneville",1344,"FM9058f",2,"4.6100000000000003","0.87","1.165","81.900000000000006","9.6999999999999993","28.8","6.4","82","6.4","53.31","65","4","0.87","19","1.05","6.1","1.24","163.4","2.6","0.91"
"48","13",13,40,"DEL",25,"Stoneville",1358,"FM1740b2f",1,"5.01","0.87","1.123","83.8","8.5","28.2","6.8","81.400000000000006","6.7","44.62","57","5","0.86","19","1.01","6.2","1.2","168.9","2.5","0.92"
"48","14",13,40,"DEL",25,"Stoneville",1358,"FM1740b2f",2,"4.84","0.86","1.1299999999999999","84.1","8.5","29.2","7.9","79.5","6.1","50.99","54","4","0.87","18","1.02","5.9","1.2","174.2","2.5","0.92"
"48","17",13,40,"DEL",25,"Stoneville",1376,"ST5458b2rf",1,"5.16","0.88","1.127","83","9.5","29.6","6.7","78.5","7.4","46.35","48","5","0.84","19","0.99","6.4","1.17","185.9","2.2000000000000002","0.95"
"48","18",13,40,"DEL",25,"Stoneville",1376,"ST5458b2rf",2,"5.1100000000000003","0.88","1.1379999999999999","83.5","8.8000000000000007","30.1","6.7","77.2","7.2","53.91","49","2","0.86","19","1.01","6.4","1.21","184","2","0.95"
"48","11",13,40,"DEL",25,"Stoneville",1396,"DP1048b2rf",1,"4.9400000000000004","0.86","1.135","84.1","8.4","28.7","8.1","80.8","7.4","44.76","68","5","0.85","18","1","6.4","1.18","176.7","2.5","0.92"
"48","12",13,40,"DEL",25,"Stoneville",1396,"DP1048b2rf",2,"4.95","0.87","1.1319999999999999","84.8","8.5","28.8","7.5","80.7","7.3","44.21","67","1","0.85","18","0.99","6.3","1.17","171.4","2.8","0.9"
"48","15",13,40,"DEL",25,"Stoneville",1404,"PHY499wrf",1,"4.6900000000000004","0.86","1.1319999999999999","83.4","9.1999999999999993","30.8","8.1","79.8","7.1","52.39","83","11","0.85","19","1","6.4","1.18","173.5","2.4","0.92"
"48","16",13,40,"DEL",25,"Stoneville",1404,"PHY499wrf",2,"4.7699999999999996","0.86","1.1479999999999999","84.1","7.3","31.4","8.1999999999999993","79.5","7.2","60.38","59","4","0.88","16","1.03","5.3","1.21","171.7","1.8","0.94"
"48","1",13,40,"DEL",25,"Stoneville",1412,"DP0912b2rf",1,"5.43","0.88","1.048","81.3","10.8","28","7.4","82.1","7.6","41.76","67","5","0.82","20","0.97","6.7","1.1399999999999999","181.8","2.4","0.93"
"48","2",13,40,"DEL",25,"Stoneville",1412,"DP0912b2rf",2,"5.34","0.88","1.0960000000000001","83.5","8.4","28.3","7.4","79.8","6.4","45.79","61","3","0.88","15","1","4.7","1.1599999999999999","184","1.8","0.93"
"48","7",13,40,"DEL",25,"Stoneville",1426,"PHY725rf",1,"4.75","0.86","1.2130000000000001","85.4","7","35.299999999999997","8","78.2","7.5","58.74","60","5","0.92","15","1.07","4.5999999999999996","1.26","168","1.8","0.94"
"48","8",13,40,"DEL",25,"Stoneville",1426,"PHY725rf",2,"5.01","0.87","1.1499999999999999","84","7.9","30.5","8","78.7","6.8","49.73","81","11","0.85","20","1.01","6.7","1.19","175.7","2.5","0.93"
"48","9",13,40,"DEL",25,"Stoneville",1428,"AM1511b2rf",1,"5.19","0.87","1.1599999999999999","84.5","7.6","31.3","8.1","80","7.3","49.5","52","1","0.93","12","1.05","3.8","1.2","181.8","1.8","0.93"
"48","10",13,40,"DEL",25,"Stoneville",1428,"AM1511b2rf",2,"5.07","0.87","1.131","83.3","9.1999999999999993","29.8","8.5","80","7.1","50.57","70","6","0.88","16","1.02","5.0999999999999996","1.19","176.3","2.2999999999999998","0.92"
"48","19",13,40,"DEL",25,"Stoneville",1453,"PHY399wrf",1,"4.63","0.86","1.173","85.8","7.3","28.7","7.5","82.2","6.3","48.68","82","7","0.87","18","1.02","6","1.22","168.4","2.6","0.93"
"48","20",13,40,"DEL",25,"Stoneville",1453,"PHY399wrf",2,"4.5999999999999996","0.86","1.1379999999999999","82.8","9","31","7.7","82.1","6.5","51.32","68","5","0.88","18","1.03","5.9","1.22","170.2","2.6","0.93"
"21","3",13,40,"DEL",75,"Portageville",1326,"PHY375wrf",1,"4.45","0.86","1.1240000000000001","83.1","9.1","30.2","7.4","76.7","7.7","51.05","134","12","0.87","18","1.02","5.9","1.2","164.3","5.2","0.88"
"21","4",13,40,"DEL",75,"Portageville",1326,"PHY375wrf",2,"4.67","0.87","1.135","83.5","8.6","30","7","75.8","8.1","50.2","101","11","0.9","15","1.04","4.7","1.21","176","3.7","0.91"
"21","5",13,40,"DEL",75,"Portageville",1344,"FM9058f",1,"4.1399999999999997","0.86","1.1739999999999999","82.3","8.9","32","6.1","77.2","7.8","47.48","193","11","0.91","17","1.08","5.4","1.28","150.30000000000001","5.5","0.87"
"21","6",13,40,"DEL",75,"Portageville",1344,"FM9058f",2,"4.03","0.86","1.1910000000000001","81.7","9.8000000000000007","32.4","6.3","76.599999999999994","7.6","49.31","170","13","0.88","20","1.06","6.4","1.26","150.69999999999999","5.9","0.87"
"21","13",13,40,"DEL",75,"Portageville",1358,"FM1740b2f",1,"4.5199999999999996","0.86","1.139","82.2","9.6","31.5","7.3","78.8","7.7","45.8","109","12","0.84","20","1.01","6.9","1.2","165","5.6","0.87"
"21","14",13,40,"DEL",75,"Portageville",1358,"FM1740b2f",2,"4.53","0.86","1.125","81.599999999999994","9.3000000000000007","30.6","7.1","77.900000000000006","7.8","44.39","131","25","0.87","18","1.02","5.9","1.21","168","4.9000000000000004","0.88"
"21","17",13,40,"DEL",75,"Portageville",1376,"ST5458b2rf",1,"4.13","0.85","1.1519999999999999","82.2","10","33","7.1","77.2","8.1999999999999993","50","158","11","0.85","21","1.02","7.2","1.23","162","5.8","0.87"
"21","18",13,40,"DEL",75,"Portageville",1376,"ST5458b2rf",2,"4.1500000000000004","0.86","1.1479999999999999","82.3","10.5","32","6.8","77.7","8.1999999999999993","50.7","159","13","0.85","22","1.03","7.3","1.24","161.30000000000001","5.5","0.87"
"21","11",13,40,"DEL",75,"Portageville",1396,"DP1048b2rf",1,"4.8499999999999996","0.87","1.161","84","8.3000000000000007","30.8","7.6","76.3","8.5","45.77","113","21","0.9","18","1.05","5.6","1.23","181","4.4000000000000004","0.89"
"21","12",13,40,"DEL",75,"Portageville",1396,"DP1048b2rf",2,"4.6399999999999997","0.85","1.1759999999999999","83.9","8.1","30.6","8.6","78.2","8","43.45","133","23","0.92","16","1.07","5.0999999999999996","1.25","175.3","4.5999999999999996","0.88"
"21","15",13,40,"DEL",75,"Portageville",1404,"PHY499wrf",1,"4.75","0.86","1.1399999999999999","83","8.5","32.200000000000003","8","77.2","8.1999999999999993","47.99","189","19","0.85","18","0.99","6.1","1.17","174","4.3","0.89"
"21","16",13,40,"DEL",75,"Portageville",1404,"PHY499wrf",2,"4.59","0.86","1.1399999999999999","83.9","8.5","32.9","8.3000000000000007","77.5","8.1999999999999993","52.18","132","16","0.89","17","1.04","5.5","1.21","170","4.0999999999999996","0.89"
"21","1",13,40,"DEL",75,"Portageville",1412,"DP0912b2rf",1,"4.59","0.86","1.125","82.8","9.8000000000000007","30.5","7.8","78.599999999999994","7.7","45.06","141","10","0.87","19","1.02","6.2","1.2","172.3","5","0.88"
"21","2",13,40,"DEL",75,"Portageville",1412,"DP0912b2rf",2,"4.7300000000000004","0.86","1.129","82.8","8.5","31.1","7.8","77.8","8","52.5","137","17","0.87","17","1.02","5.5","1.18","173","4.8","0.89"
"21","7",13,40,"DEL",75,"Portageville",1426,"PHY725rf",1,"4.4400000000000004","0.86","1.236","83.4","7.5","35.299999999999997","8","74.3","8.3000000000000007","56.03","195","21","0.94","15","1.1000000000000001","4.4000000000000004","1.29","164","3.8","0.92"
"21","8",13,40,"DEL",75,"Portageville",1426,"PHY725rf",2,"4.4800000000000004","0.86","1.2270000000000001","85.1","7.1","36","7.8","74.8","8","57.46","114","12","0.96","14","1.1100000000000001","4.3","1.31","163","3.6","0.93"
"21","9",13,40,"DEL",75,"Portageville",1428,"AM1511b2rf",1,"4.87","0.86","1.1399999999999999","83.4","8.6","32.6","8.3000000000000007","77.400000000000006","8.3000000000000007","44.18","137","9","0.89","17","1.03","5.4","1.2","174.7","4.5","0.89"
"21","10",13,40,"DEL",75,"Portageville",1428,"AM1511b2rf",2,"4.5","0.85","1.17","83.9","8.1","34.200000000000003","8.6999999999999993","77.8","7.9","47.93","143","14","0.91","16","1.05","5","1.23","167.3","4.5","0.88"
"21","19",13,40,"DEL",75,"Portageville",1453,"PHY399wrf",1,"4.4000000000000004","0.86","1.173","82.5","9","31.5","7","77.2","7.3","46.17","152","29","0.91","16","1.06","5.2","1.25","161.30000000000001","4.5999999999999996","0.89"
"21","20",13,40,"DEL",75,"Portageville",1453,"PHY399wrf",2,"4.32","0.85","1.204","84","7.9","31.6","7.4","76.7","7.5","57.59","152","22","0.94","15","1.0900000000000001","4.5","1.29","161.69999999999999","4.2","0.89"
"28","3",13,40,"DEL",184,"Keiser",1326,"PHY375wrf",1,"4.5","0.86","1.1319999999999999","83.6","7.9","29.2","7.4","79.599999999999994","7.3","61.89","125","10","0.83","20","0.99","6.9","1.1599999999999999","170.7","4.0999999999999996","0.93"
"28","4",13,40,"DEL",184,"Keiser",1326,"PHY375wrf",2,"4.22","0.85","1.1739999999999999","84.7","8.1","30.7","7.5","80.599999999999994","6.8","51.52","79","11","0.88","17","1.03","5.6","1.2","159","4.4000000000000004","0.87"
"28","5",13,40,"DEL",184,"Keiser",1344,"FM9058f",1,"4.2699999999999996","0.86","1.171","83.1","8.3000000000000007","31.6","6.7","80.8","6.8","57.86","104","15","0.88","18","1.04","6","1.23","154.69999999999999","4.7","0.89"
"28","6",13,40,"DEL",184,"Keiser",1344,"FM9058f",2,"4.46","0.86","1.177","83.3","8.6","32.799999999999997","6.7","82.4","6.5","58.49","119","5","0.88","19","1.05","6.3","1.24","160.30000000000001","4.2","0.9"
"28","13",13,40,"DEL",184,"Keiser",1358,"FM1740b2f",1,"4.6900000000000004","0.86","1.1160000000000001","83.3","8.3000000000000007","30.7","7.6","80.5","7.2","51.35","71","14","0.85","18","1","6.3","1.17","170.3","3.6","0.91"
"28","14",13,40,"DEL",184,"Keiser",1358,"FM1740b2f",2,"5.01","0.87","1.155","84.6","6.8","32.799999999999997","7.8","81.2","6.8","58.38","81","11","0.86","18","1","6","1.17","185","3","0.95"
"28","17",13,40,"DEL",184,"Keiser",1376,"ST5458b2rf",1,"4.63","0.86","1.123","82.2","9.6999999999999993","31.7","7.6","79.7","7.8","59.33","101","14","0.84","20","1","6.9","1.18","166","4.5","0.91"
"28","18",13,40,"DEL",184,"Keiser",1376,"ST5458b2rf",2,"4.93","0.87","1.1160000000000001","83.4","9.4","32.6","7.8","79.900000000000006","8.1","59.87","92","14","0.85","18","1","6.4","1.17","174.3","3.2","0.93"
"28","11",13,40,"DEL",184,"Keiser",1396,"DP1048b2rf",1,"4.79","0.85","1.1639999999999999","84.5","6.7","30.9","9.1999999999999993","79.8","7.7","53.62","117","6","0.88","17","1.02","5.8","1.21","168.7","4.4000000000000004","0.88"
"28","12",13,40,"DEL",184,"Keiser",1396,"DP1048b2rf",2,"4.58","0.85","1.149","84.2","8.6999999999999993","32.200000000000003","9","79.7","7.7","53.77","76","5","0.91","14","1.05","4.7","1.22","172.3","3.6","0.88"
"28","15",13,40,"DEL",184,"Keiser",1404,"PHY499wrf",1,"4.74","0.86","1.07","82.3","11.2","32.6","8.6999999999999993","78.7","8","60.07","87","11","0.86","18","1","6.3","1.17","174","3.8","0.9"
"28","16",13,40,"DEL",184,"Keiser",1404,"PHY499wrf",2,"4.13","0.84","1.175","86.2","6.3","32.299999999999997","9.5","79.099999999999994","7.5","59.42","65","7","0.92","15","1.06","4.5999999999999996","1.22","162.30000000000001","3.8","0.88"
"28","1",13,40,"DEL",184,"Keiser",1412,"DP0912b2rf",1,"4.72","0.86","1.115","84.2","8.3000000000000007","31.5","8.3000000000000007","79.2","7.5","54.94","78","4","0.86","15","0.99","5.3","1.1399999999999999","174.7","3.4","0.91"
"28","2",13,40,"DEL",184,"Keiser",1412,"DP0912b2rf",2,"4.5999999999999996","0.86","1.127","83.6","8.1999999999999993","31.2","8.3000000000000007","80.2","7.3","62.94","71","6","0.9","13","1.03","4.0999999999999996","1.18","176.7","2.5","0.93"
"28","7",13,40,"DEL",184,"Keiser",1426,"PHY725rf",1,"3.95","0.84","1.2","82.7","8.8000000000000007","34.4","8.1999999999999993","77.599999999999994","7.7","62.71","155","19","0.91","17","1.07","5.4","1.28","158","3.7","0.93"
"28","8",13,40,"DEL",184,"Keiser",1426,"PHY725rf",2,"4.42","0.85","1.214","84.1","7.1","34.200000000000003","8.8000000000000007","78.5","7.9","56.73","101","9","0.93","14","1.08","4.5999999999999996","1.28","161.69999999999999","3","0.96"
"28","9",13,40,"DEL",184,"Keiser",1428,"AM1511b2rf",1,"4.4800000000000004","0.85","1.135","85.9","7.1","35.299999999999997","9.4","80.599999999999994","7.9","46.57","78","5","0.88","15","1","5.3","1.1599999999999999","170.3","3.7","0.91"
"28","10",13,40,"DEL",184,"Keiser",1428,"AM1511b2rf",2,"4.7300000000000004","0.85","1.1459999999999999","84","7.5","31","9.1","79.5","7.4","58.73","101","9","0.87","16","1","5.2","1.17","173.7","3.7","0.91"
"28","19",13,40,"DEL",184,"Keiser",1453,"PHY399wrf",1,"4.6100000000000003","0.86","1.1839999999999999","84","7.2","30.5","7.9","80.8","6.7","58.57","130","6","0.93","13","1.07","4.3","1.24","171.7","3.5","0.92"
"28","20",13,40,"DEL",184,"Keiser",1453,"PHY399wrf",2,"4.18","0.85","1.177","85.2","7.9","32.200000000000003","7.7","81.8","7.1","57.41","98","10","0.92","14","1.06","4.8","1.24","163.30000000000001","4.2","0.9"
"60","39",13,52,"WES",9,"Pecos",1326,"PHY375wrf",1,"4.8600000000000003","0.87","1.075","80.400000000000006","11.3","27.9","7.3","83","7.9","41.17","143","9","0.74","29","0.94","10.5","1.1399999999999999","163.80000000000001","4.5","0.85"
"60","40",13,52,"WES",9,"Pecos",1326,"PHY375wrf",2,"4.9400000000000004","0.87","1.0840000000000001","81.5","9.8000000000000007","28","7.5","83","7.9","43.66","180","5","0.75","27","0.94","9.9","1.1399999999999999","166.8","3.8","0.86"
"60","41",13,52,"WES",9,"Pecos",1344,"FM9058f",1,"4.3600000000000003","0.86","1.125","80.400000000000006","12.2","28.2","6","83.7","7","51.41","246","3","0.73","31","0.95","11.5","1.17","149.30000000000001","5.5","0.84"
"60","42",13,52,"WES",9,"Pecos",1344,"FM9058f",2,"4.71","0.87","1.123","79.3","12.4","28.6","6.3","84.2","7.2","53.43","199","9","0.78","26","0.97","9.3000000000000007","1.19","159.69999999999999","3.9","0.87"
"60","49",13,52,"WES",9,"Pecos",1361,"PHY755wrf",1,"4.34","0.85","1.198","82.3","8.8000000000000007","35.6","8.1999999999999993","81.8","7.8","52.6","180","8","0.89","18","1.06","5.8","1.26","152.69999999999999","3.2","0.88"
"60","50",13,52,"WES",9,"Pecos",1361,"PHY755wrf",2,"4.58","0.86","1.2030000000000001","82.3","8.1","35.6","7.8","81.8","8.4","52.65","199","7","0.9","18","1.07","5.6","1.28","159.4","2.6","0.9"
"60","45",13,52,"WES",9,"Pecos",1370,"DP161b2rf",1,"4.87","0.87","1.159","81.599999999999994","10.199999999999999","31.5","7.8","83.9","7.6","48.3","164","3","0.84","21","1.02","6.9","1.22","168.6","3.4","0.88"
"60","46",13,52,"WES",9,"Pecos",1370,"DP161b2rf",2,"4.46","0.86","1.1579999999999999","82.3","9.5","30.5","7.3","84.1","7.1","48.7","233","3","0.82","24","1.02","8.1","1.24","161","3.9","0.86"
"60","37",13,52,"WES",9,"Pecos",1412,"DP0912b2rf",1,"5.0999999999999996","0.87","1.0640000000000001","81.8","11","27.9","7.7","82.2","7.6","41.21","154","5","0.78","23","0.93","8.1","1.1100000000000001","173.5","3.5","0.87"
"60","38",13,52,"WES",9,"Pecos",1412,"DP0912b2rf",2,"5.32","0.88","1.048","81.2","11.6","27.6","7.5","81.7","7.6","43.54","162","4","0.77","23","0.92","8.4","1.0900000000000001","173.9","3.1","0.88"
"60","47",13,52,"WES",9,"Pecos",1413,"fm9170b2f",1,"4.5199999999999996","0.86","1.1379999999999999","82.2","9.4","31.3","7.2","85.2","6.7","52.51","208","4","0.79","25","0.99","8.6","1.19","155.69999999999999","3.9","0.87"
"60","48",13,52,"WES",9,"Pecos",1413,"fm9170b2f",2,"3.91","0.85","1.127","81","10.4","30.8","7","85","7.1","57.12","273","7","0.77","27","0.95","9.6999999999999993","1.17","142.80000000000001","4.7","0.84"
"60","43",13,52,"WES",9,"Pecos",1426,"PHY725rf",1,"4.62","0.86","1.1619999999999999","83.2","8.1999999999999993","32.799999999999997","8","81.599999999999994","8.3000000000000007","57.41","135","6","0.85","20","1.02","6.6","1.22","156.4","3.1","0.88"
"60","44",13,52,"WES",9,"Pecos",1426,"PHY725rf",2,"4.72","0.86","1.1419999999999999","82","8.9","32.6","8","81.3","8.5","54.28","171","3","0.83","20","0.99","6.9","1.18","158.80000000000001","3.2","0.88"
"36","15",13,52,"WES",108,"Five Points",1326,"PHY375wrf",1,"4.03","0.85","1.0820000000000001","78.400000000000006","14.2","26.6","6.9","83.2","8.1999999999999993","39.28","263","14","0.71","33","0.92","12.9","1.1599999999999999","141.9","5.9","0.83"
"36","16",13,52,"WES",108,"Five Points",1326,"PHY375wrf",2,"3.91","0.84","1.129","81.7","11.3","29.2","7.5","84.2","7.7","42.26","283","13","0.73","31","0.94","11.9","1.17","146.19999999999999","5.5","0.83"
"36","17",13,52,"WES",108,"Five Points",1344,"FM9058f",1,"4.3600000000000003","0.86","1.1499999999999999","80.2","12.1","30","6.7","84.1","7.3","52.46","233","9","0.75","31","0.96","11.3","1.2","160.1","4.3","0.9"
"36","18",13,52,"WES",108,"Five Points",1344,"FM9058f",2,"4.1900000000000004","0.86","1.1499999999999999","80.099999999999994","12.6","29.1","6.6","86.2","7.1","47.09","279","9","0.75","32","0.97","11.5","1.22","149.9","4.8","0.86"
"36","25",13,52,"WES",108,"Five Points",1361,"PHY755wrf",1,"4.05","0.84","1.238","82.2","9.1","34.9","8.1","82.7","8.5","62.55","215","7","0.86","24","1.08","7.9","1.34","151.80000000000001","3.9","0.89"
"36","26",13,52,"WES",108,"Five Points",1361,"PHY755wrf",2,"4.09","0.85","1.238","82.3","8.6999999999999993","33.799999999999997","7.8","82.2","8.6","54.53","220","5","0.87","24","1.0900000000000001","7.9","1.34","148.6","3.9","0.88"
"36","21",13,52,"WES",108,"Five Points",1370,"DP161b2rf",1,"4.3099999999999996","0.85","1.1879999999999999","81.5","9.8000000000000007","31.2","7.8","83.6","7.9","45.4","258","9","0.8","28","1.01","9.5","1.25","158.80000000000001","4.5999999999999996","0.86"
