"breeder","samples","yr","regcode","reg","loccode","loc","vcode","var","rep","uhml","ui","str","elg","mic_hvi","rd","b","mic_st","e1","t1","x50sl","x25sl","yt"
"63","43",8,71,"RHQ",155,"Las Cruces",1372,"md25",1,1.2,85.8,36,7.1,4.8,77,8.5,4.9,7.8,26.5,0.61,1.17,139
"63","44",8,71,"RHQ",155,"Las Cruces",1372,"md25",2,1.2,85.7,36,7.3,5,78,8.8,5.1,7.3,24.1,0.6,1.14,147
"28","23",8,71,"RHQ",184,"Keiser",1166,"phy 72",1,1.2,85.2,35,7.1,3.9,75,7.8,3.9,10,27.3,0.66,1.19,161
"28","24",8,71,"RHQ",184,"Keiser",1166,"phy 72",3,1.2,83.7,32,7,4.1,76,8,4,11,26.5,0.63,1.17,152
"28","21",8,71,"RHQ",184,"Keiser",1270,"dp 555bgrr",1,1.1,82.6,30,6.1,4,76,6.5,3.7,7.8,20.9,0.59,1.16,122
"28","22",8,71,"RHQ",184,"Keiser",1270,"dp 555bgrr",3,1.2,85.4,36,6.8,3.8,78,7.5,3.9,9.3,24.1,0.61,1.18,152
"28","33",8,71,"RHQ",184,"Keiser",1322,"dp 143b2rf",1,1.2,81.5,32,6.2,3.5,77,7.5,3.4,8.8,21.6,0.53,1.15,131
"28","34",8,71,"RHQ",184,"Keiser",1322,"dp 143b2rf",3,1.2,85.8,34,6.8,3.5,79,7.5,3.5,6.5,23.4,0.6,1.19,146
"28","55",8,71,"RHQ",184,"Keiser",1323,"stv 4554b2rf",1,1.2,83,33,7.1,3.8,74,7.3,4.1,9.8,22.5,0.57,1.16,130
"28","56",8,71,"RHQ",184,"Keiser",1323,"stv 4554b2rf",3,1.1,82.8,31,7.1,3.7,78,8.2,3.8,11,21,0.54,1.07,125
"28","57",8,71,"RHQ",184,"Keiser",1324,"stv 5327b2rf",1,1.2,84.9,32,7.3,3.7,76,8,3.7,11,22.4,0.57,1.11,131
"28","58",8,71,"RHQ",184,"Keiser",1324,"stv 5327b2rf",3,1.2,86.4,29,6.8,4.1,77,7.3,4.2,9.3,21.5,0.57,1.16,126
"28","43",8,71,"RHQ",184,"Keiser",1352,"fm 9180b2f",1,1.2,86.4,33,7,3.6,79,6.8,3.6,6.8,21,0.62,1.21,147
"28","44",8,71,"RHQ",184,"Keiser",1352,"fm 9180b2f",3,1.2,85.3,32,7.1,3.7,76,7.8,3.9,9.5,22.5,0.58,1.15,136
"28","25",8,71,"RHQ",184,"Keiser",1354,"ark 0016-05-10",1,1.3,86,30,7.8,4.3,75,7.6,4.4,9.3,20.4,0.6,1.26,124
"28","26",8,71,"RHQ",184,"Keiser",1354,"ark 0016-05-10",3,1.2,85,29,6.8,3.9,80,7.2,3.8,8.8,23.1,0.59,1.14,136
"28","27",8,71,"RHQ",184,"Keiser",1355,"ark 0015-06-09",1,1.2,84.9,26,7,3.8,79,7.8,3.5,8.3,21.3,0.59,1.18,114
"28","28",8,71,"RHQ",184,"Keiser",1355,"ark 0015-06-09",3,1.2,83.7,29,6.5,3.5,78,7.7,3.5,9.8,22.4,0.6,1.2,129
"28","29",8,71,"RHQ",184,"Keiser",1356,"ark 0009-13-01",1,1.2,85.5,33,6.7,4.5,79,6.3,4.5,7.8,24.9,0.61,1.2,142
"28","30",8,71,"RHQ",184,"Keiser",1356,"ark 0009-13-01",3,1.2,85,29,7.6,3.8,76,7.7,3.9,7.5,22,0.58,1.15,129
"28","39",8,71,"RHQ",184,"Keiser",1357,"dp 174rf",1,1.2,85.9,30,7.3,3.8,76,6.7,3.8,9.8,22.8,0.58,1.19,130
"28","40",8,71,"RHQ",184,"Keiser",1357,"dp 174rf",3,1.2,86.4,32,7,4.2,77,6.4,4.1,8,22.7,0.58,1.17,139
"28","41",8,71,"RHQ",184,"Keiser",1358,"fm 174b2f",1,1.2,85.2,31,6.7,3.9,77,6.9,4.1,8.8,23.1,0.55,1.15,136
"28","42",8,71,"RHQ",184,"Keiser",1358,"fm 174b2f",3,1.4,87.8,39,6.5,3.5,76,7,3.4,6.8,27.1,0.68,1.37,166
"28","47",8,71,"RHQ",184,"Keiser",1359,"md5-4",1,1.1,84.1,31,7.4,3.8,77,7.8,3.8,8.5,21.2,0.57,1.08,129
"28","48",8,71,"RHQ",184,"Keiser",1359,"md5-4",3,1.2,84.9,25,6.4,3.4,78,7.7,3.3,8.5,18.8,0.57,1.2,125
"28","49",8,71,"RHQ",184,"Keiser",1360,"phy 4815wrf",1,1.2,85.8,32,7.3,4.1,77,7.4,4.2,10,21.7,0.61,1.2,144
"28","50",8,71,"RHQ",184,"Keiser",1360,"phy 4815wrf",3,1.3,86,30,7.4,4,76,7.8,4,9.5,22.4,0.57,1.2,119
"28","51",8,71,"RHQ",184,"Keiser",1361,"phy 755wrf",1,1.3,86.9,34,7,3.8,77,7.8,4,10,25.4,0.64,1.29,155
"28","52",8,71,"RHQ",184,"Keiser",1361,"phy 755wrf",3,1.2,86,32,7.8,3.8,78,7.3,3.6,9.8,21.5,0.61,1.2,142
"28","53",8,71,"RHQ",184,"Keiser",1362,"raider 276",1,1.3,86.9,35,6.5,3.9,76,6.7,4.2,6.5,22.8,0.64,1.25,150
"28","54",8,71,"RHQ",184,"Keiser",1362,"raider 276",3,1.2,84,31,6.7,3.9,79,7.3,4,7.8,20.7,0.59,1.19,136
"28","59",8,71,"RHQ",184,"Keiser",1363,"tam 182-34 els",1,1.4,88.3,38,6.5,3.1,75,7.9,3.1,7.8,29.2,0.62,1.34,156
"28","60",8,71,"RHQ",184,"Keiser",1363,"tam 182-34 els",3,1.3,86.5,32,7,3.8,74,7.5,3.8,9.5,25.8,0.63,1.25,157
"28","31",8,71,"RHQ",184,"Keiser",1369,"dp 141b2rf",1,1.2,84.1,31,6.8,4,77,7,4,9.5,23,0.57,1.19,137
"28","32",8,71,"RHQ",184,"Keiser",1369,"dp 141b2rf",3,1.2,83,31,6.7,3.8,79,6.9,4.1,8.3,22.8,0.58,1.16,140
"28","35",8,71,"RHQ",184,"Keiser",1370,"dp 161b2rf",1,1.3,87,33,7,4.3,76,6.3,4.3,8.5,20.7,0.62,1.24,140
"28","36",8,71,"RHQ",184,"Keiser",1370,"dp 161b2rf",3,1.2,83.9,31,6.5,3.5,77,7.6,3.5,10,21.1,0.56,1.17,126
"28","37",8,71,"RHQ",184,"Keiser",1371,"dp 164b2rf",1,1.2,84.2,32,6.7,4.3,77,6.9,4.3,9,22,0.59,1.19,136
"28","38",8,71,"RHQ",184,"Keiser",1371,"dp 164b2rf",3,1.1,83.2,30,6.4,4,78,7.1,4.1,9,21.8,0.57,1.15,123
"28","45",8,71,"RHQ",184,"Keiser",1372,"md25",1,1.2,86.9,36,6.7,4.1,76,6.5,4.2,5,22.3,0.61,1.23,167
"28","46",8,71,"RHQ",184,"Keiser",1372,"md25",3,1.2,84.6,30,6.4,3.8,78,7.3,3.8,6,22.2,0.56,1.21,135
"39","3",8,72,"RHQ",36,"Florence",1166,"phy 72",1,1.2,85,33,7,4.5,73,8.8,4.8,6.5,23.1,0.58,1.15,138
"39","4",8,72,"RHQ",36,"Florence",1166,"phy 72",2,1.2,83.9,32,6.7,4.5,71,9,4.8,7,21.7,0.57,1.13,125
"39","1",8,72,"RHQ",36,"Florence",1270,"dp 555bgrr",1,1.1,83.3,30,6.7,4.8,77,7.5,5,6.5,19.8,0.56,1.09,116
"39","2",8,72,"RHQ",36,"Florence",1270,"dp 555bgrr",2,1.2,84,29,6.2,4.8,77,7.9,5.1,4.8,20.7,0.57,1.12,125
"39","13",8,72,"RHQ",36,"Florence",1322,"dp 143b2rf",1,1.2,84.1,28,6.5,4.3,75,7.8,4.3,8.3,18.1,0.57,1.22,111
"39","14",8,72,"RHQ",36,"Florence",1322,"dp 143b2rf",2,1.2,85.1,30,6.5,4.5,76,7.5,4.8,8.3,18.1,0.6,1.2,119
"39","35",8,72,"RHQ",36,"Florence",1323,"stv 4554b2rf",1,1.1,84.3,29,7,4.9,72,8.7,5.1,11,18.8,0.58,1.1,102
"39","36",8,72,"RHQ",36,"Florence",1323,"stv 4554b2rf",2,1.1,84.6,31,8.1,5.3,74,8.2,5.4,9,19.5,0.58,1.11,107
"39","37",8,72,"RHQ",36,"Florence",1324,"stv 5327b2rf",1,1.2,85.5,33,7.1,5,74,8.4,5,9,21.3,0.55,1.12,121
"39","38",8,72,"RHQ",36,"Florence",1324,"stv 5327b2rf",2,1.2,85.3,31,6.7,4.6,75,8.1,4.5,8,20,0.59,1.13,128
"39","23",8,72,"RHQ",36,"Florence",1352,"fm 9180b2f",1,1.2,84.4,32,6.8,4.7,75,7.4,4.9,6.8,20.3,0.56,1.13,125
"39","24",8,72,"RHQ",36,"Florence",1352,"fm 9180b2f",2,1.2,85.4,35,7,4.6,78,7.4,4.5,6.8,22.3,0.64,1.22,131
"39","5",8,72,"RHQ",36,"Florence",1354,"ark 0016-05-10",1,1.2,84.9,29,7.4,5,74,8.5,5.1,8,19.6,0.57,1.15,121
"39","6",8,72,"RHQ",36,"Florence",1354,"ark 0016-05-10",2,1.2,84.5,28,7.6,5.1,75,8.8,5.2,8.8,19.2,0.58,1.19,117
"39","7",8,72,"RHQ",36,"Florence",1355,"ark 0015-06-09",1,1.2,85,26,7.1,4.8,76,7.7,4.6,8.5,18.6,0.56,1.16,115
"39","8",8,72,"RHQ",36,"Florence",1355,"ark 0015-06-09",2,1.2,84.4,28,7.4,4.7,75,7.6,4.9,11,18.6,0.59,1.18,108
"39","9",8,72,"RHQ",36,"Florence",1356,"ark 0009-13-01",1,1.2,85.2,31,7,5,76,7.7,5.2,5.3,17.9,0.57,1.14,126
"39","10",8,72,"RHQ",36,"Florence",1356,"ark 0009-13-01",2,1.2,83.4,32,6.7,4.7,75,8,4.9,5,19.3,0.59,1.16,117
"39","19",8,72,"RHQ",36,"Florence",1357,"dp 174rf",1,1.1,84.8,30,6.8,5,72,7.7,5,7.5,18.7,0.58,1.12,113
"39","20",8,72,"RHQ",36,"Florence",1357,"dp 174rf",2,1.2,84.4,28,7,5,76,7.3,5.1,7,19.5,0.6,1.16,117
"39","21",8,72,"RHQ",36,"Florence",1358,"fm 174b2f",1,1.1,83.4,29,6.5,4.7,76,7.5,4.7,8,20.3,0.57,1.12,117
"39","22",8,72,"RHQ",36,"Florence",1358,"fm 174b2f",2,1.1,84.8,33,7.1,4.8,76,7.9,4.8,7,20.9,0.57,1.1,114
"39","27",8,72,"RHQ",36,"Florence",1359,"md5-4",1,1.1,83.1,31,7.6,4.7,73,8.6,4.7,8,19.7,0.56,1.06,114
"39","28",8,72,"RHQ",36,"Florence",1359,"md5-4",2,1.1,85.3,30,7.4,4.6,76,8.1,4.9,9,21.2,0.56,1.06,116
"39","29",8,72,"RHQ",36,"Florence",1360,"phy 4815wrf",1,1.2,86,32,7.1,4.5,72,7.6,4.6,8.5,21.3,0.58,1.1,120
"39","30",8,72,"RHQ",36,"Florence",1360,"phy 4815wrf",2,1.2,86.4,32,7.6,4.5,73,7.6,4.7,7,21.2,0.58,1.14,126
"39","31",8,72,"RHQ",36,"Florence",1361,"phy 755wrf",1,1.2,85.4,35,7,4.5,73,9,4.6,7.5,22.9,0.63,1.23,139
"39","32",8,72,"RHQ",36,"Florence",1361,"phy 755wrf",2,1.3,85.8,34,7.1,4.2,71,7.7,4.3,6.5,22.3,0.59,1.27,136
"39","33",8,72,"RHQ",36,"Florence",1362,"raider 276",1,1.2,86.2,35,6.7,4.5,75,7.8,4.5,6,22.6,0.6,1.2,138
"39","34",8,72,"RHQ",36,"Florence",1362,"raider 276",2,1.2,84.5,35,6.4,4.5,76,7.9,4.6,5.5,21.8,0.58,1.17,143
"39","39",8,72,"RHQ",36,"Florence",1363,"tam 182-34 els",1,1.3,88,40,6.8,4,73,8.1,4.3,5,25.9,0.64,1.34,161
"39","40",8,72,"RHQ",36,"Florence",1363,"tam 182-34 els",2,1.3,87.5,36,6.7,4.2,71,7.2,4.3,5.5,25.3,0.66,1.34,151
"39","11",8,72,"RHQ",36,"Florence",1369,"dp 141b2rf",1,1.2,85.1,30,7,4.8,74,7.5,5,8.3,19.7,0.59,1.18,124
"39","12",8,72,"RHQ",36,"Florence",1369,"dp 141b2rf",2,1.2,85.9,30,6.8,4.8,73,7.9,5,7.5,18.9,0.59,1.21,126
"39","15",8,72,"RHQ",36,"Florence",1370,"dp 161b2rf",1,1.2,85.5,31,7.1,5.2,75,8.4,5.2,7.5,19.2,0.63,1.19,119
"39","16",8,72,"RHQ",36,"Florence",1370,"dp 161b2rf",2,1.2,86,32,7.1,5.3,75,7.2,5.3,8.8,20.7,0.61,1.18,122
"39","17",8,72,"RHQ",36,"Florence",1371,"dp 164b2rf",1,1.2,84.6,29,6.7,5.2,75,7.6,5.1,6.5,20.8,0.58,1.17,120
"39","18",8,72,"RHQ",36,"Florence",1371,"dp 164b2rf",2,1.2,85.1,33,7.4,5.2,77,7.8,5.4,7.5,21.5,0.55,1.15,121
"39","25",8,72,"RHQ",36,"Florence",1372,"md25",1,1.2,85.8,35,7.3,4.7,74,7.9,4.7,6,23,0.58,1.14,148
"39","26",8,72,"RHQ",36,"Florence",1372,"md25",2,1.2,87.2,35,7.1,4.7,76,7.2,4.7,6.5,24.7,0.63,1.17,152
"11","71",8,72,"RHQ",87,"Belle Mina",1166,"phy 72",1,1.1,82.3,37,7.6,4.7,75,9.4,4.7,8.5,24.7,0.55,1.09,150
"11","72",8,72,"RHQ",87,"Belle Mina",1166,"phy 72",2,1.1,83,36,7.6,4.7,76,9.1,4.7,11,24.9,0.59,1.13,159
"11","69",8,72,"RHQ",87,"Belle Mina",1270,"dp 555bgrr",1,1,81.2,30,6.5,5.2,79,8.2,5,7,18.8,0.51,1.04,125
"11","70",8,72,"RHQ",87,"Belle Mina",1270,"dp 555bgrr",2,1,82.4,29,6.4,4.7,78,7.8,4.7,6.5,18.1,0.55,1.07,118
"11","81",8,72,"RHQ",87,"Belle Mina",1322,"dp 143b2rf",1,1.1,82.3,29,6.5,4.4,76,8.8,4.4,8,20.5,0.53,1.17,130
"11","82",8,72,"RHQ",87,"Belle Mina",1322,"dp 143b2rf",2,1.1,81.5,30,6.5,4.5,78,8.2,4.6,8.3,20.1,0.51,1.08,124
"11","104",8,72,"RHQ",87,"Belle Mina",1323,"stv 4554b2rf",2,1.1,82.1,32,8.1,5.2,74,9.3,5.2,11,20.5,0.55,1.05,126
"11","105",8,72,"RHQ",87,"Belle Mina",1324,"stv 5327b2rf",1,1.1,83.8,32,7.3,4.7,75,8.4,4.7,8.8,22.2,0.56,1.12,138
"11","106",8,72,"RHQ",87,"Belle Mina",1324,"stv 5327b2rf",2,1.1,83.3,32,7.3,4.9,73,9,5,10,23.6,0.55,1.09,133
"11","91",8,72,"RHQ",87,"Belle Mina",1352,"fm 9180b2f",1,1.1,83.8,35,7.1,4.8,79,8,4.7,7.8,24.1,0.58,1.15,145
"11","92",8,72,"RHQ",87,"Belle Mina",1352,"fm 9180b2f",2,1.1,81.6,33,6.8,4.4,78,7.8,4.8,7.5,22.4,0.53,1.12,143
"11","73",8,72,"RHQ",87,"Belle Mina",1354,"ark 0016-05-10",1,1.2,83.2,32,7.4,4.3,75,9.5,4.6,8,19.5,0.57,1.19,132
"11","74",8,72,"RHQ",87,"Belle Mina",1354,"ark 0016-05-10",2,1.1,83.8,30,7.8,4.5,74,9.6,4.4,9.5,19,0.57,1.15,124
"11","75",8,72,"RHQ",87,"Belle Mina",1355,"ark 0015-06-09",1,1.1,82.2,27,7.6,4.9,76,8.8,4.7,8.5,18.6,0.56,1.12,114
"11","76",8,72,"RHQ",87,"Belle Mina",1355,"ark 0015-06-09",2,1.1,82.3,27,7.6,5,75,8.9,5,11,18.5,0.54,1.14,118
"11","77",8,72,"RHQ",87,"Belle Mina",1356,"ark 0009-13-01",1,1.1,83.4,32,7,5.4,78,8.7,5.5,6.3,19.3,0.53,1.07,121
"11","78",8,72,"RHQ",87,"Belle Mina",1356,"ark 0009-13-01",2,1.1,82.6,32,6.8,5.1,78,8.2,5.1,6.8,20,0.55,1.09,118
"11","87",8,72,"RHQ",87,"Belle Mina",1357,"dp 174rf",1,1.1,83.4,31,6.8,4.8,78,8,5.1,6,20.9,0.54,1.13,131
"11","88",8,72,"RHQ",87,"Belle Mina",1357,"dp 174rf",2,1.1,81.5,29,6.8,4.4,76,8.8,4.4,8.8,20.4,0.53,1.07,122
"11","89",8,72,"RHQ",87,"Belle Mina",1358,"fm 174b2f",1,1.1,83.5,31,7,4.7,78,8.4,4.7,7,21.2,0.57,1.15,126
"11","90",8,72,"RHQ",87,"Belle Mina",1358,"fm 174b2f",2,1.1,82.2,30,6.8,5.1,77,8.2,5.1,8.5,19.8,0.55,1.1,122
"11","95",8,72,"RHQ",87,"Belle Mina",1359,"md5-4",1,1,81.9,32,7.1,4.5,78,8.3,4.5,9.5,21.8,0.52,1.01,128
"11","96",8,72,"RHQ",87,"Belle Mina",1359,"md5-4",2,1,82.4,34,7.9,4.4,75,8.8,4.4,11,21.7,0.53,0.97,126
"11","97",8,72,"RHQ",87,"Belle Mina",1360,"phy 4815wrf",1,1.1,84.2,33,7.9,5.2,76,8.9,5.2,11,20.8,0.54,1.07,139
"11","98",8,72,"RHQ",87,"Belle Mina",1360,"phy 4815wrf",2,1.2,86.5,35,7.6,4.7,77,8.5,4.8,11,21.6,0.57,1.15,159
"11","99",8,72,"RHQ",87,"Belle Mina",1361,"phy 755wrf",1,1.2,84.1,38,7.9,4.5,76,9.2,4.7,9.5,24.8,0.59,1.19,163
"11","100",8,72,"RHQ",87,"Belle Mina",1361,"phy 755wrf",2,1.2,84.7,38,7.6,4.5,74,9.4,4.6,9,25.8,0.61,1.21,165
"11","101",8,72,"RHQ",87,"Belle Mina",1362,"raider 276",1,1.2,83.5,36,6.7,4.6,78,7.9,4.5,5.3,23.6,0.55,1.13,160
"11","102",8,72,"RHQ",87,"Belle Mina",1362,"raider 276",2,1.2,83.7,33,6.5,5,77,8.5,5,6.3,23,0.55,1.12,155
"11","107",8,72,"RHQ",87,"Belle Mina",1363,"tam 182-34 els",1,1.3,86.5,37,7.1,4.5,75,8.6,4.5,6.5,27,0.62,1.28,166
"11","108",8,72,"RHQ",87,"Belle Mina",1363,"tam 182-34 els",2,1.3,87.8,40,7,4.2,73,8.6,4.3,6,27.3,0.64,1.32,179
"11","79",8,72,"RHQ",87,"Belle Mina",1369,"dp 141b2rf",1,1.1,82.2,30,7,4.5,77,8.4,4.6,9.3,22.3,0.54,1.14,129
"11","80",8,72,"RHQ",87,"Belle Mina",1369,"dp 141b2rf",2,1.1,82.9,31,7.1,4.3,76,7.9,4.2,7.5,20.6,0.52,1.08,125
"11","83",8,72,"RHQ",87,"Belle Mina",1370,"dp 161b2rf",1,1.1,83,34,7.1,5.1,78,8.4,5.3,9.5,20.3,0.55,1.12,130
"11","84",8,72,"RHQ",87,"Belle Mina",1370,"dp 161b2rf",2,1.1,83.3,32,6.8,5.2,77,8.2,5.3,7.8,22,0.53,1.11,129
"11","85",8,72,"RHQ",87,"Belle Mina",1371,"dp 164b2rf",1,1.1,82.9,33,7,5.1,78,8.3,5.2,7.5,20.3,0.54,1.12,133
"11","86",8,72,"RHQ",87,"Belle Mina",1371,"dp 164b2rf",2,1.1,82.7,27,6.8,4.9,76,9,4.8,8.8,19.6,0.54,1.1,126
"11","93",8,72,"RHQ",87,"Belle Mina",1372,"md25",1,1.1,84.1,36,7,4.9,77,7.9,4.7,6.5,25,0.58,1.13,156
"11","94",8,72,"RHQ",87,"Belle Mina",1372,"md25",2,1.1,84.9,33,7,4.7,77,8.6,4.8,6.3,23.2,0.57,1.14,160
"26","135",8,160,"BLA",180,"Dallas",1166,"phy 72",1,1.2,83.8,39,7.1,4.5,73,7.6,4.4,7,23.8,0.59,1.19,156
"26","136",8,160,"BLA",180,"Dallas",1166,"phy 72",3,1.2,84,35,7,4.6,67,6.3,4.6,8,24.7,0.61,1.18,149
"26","128",8,160,"BLA",180,"Dallas",1270,"dp 555bgrr",3,1.2,83.5,31,6.4,4.7,70,6.8,4.8,6.5,20.6,0.57,1.15,128
"26","143",8,160,"BLA",180,"Dallas",1313,"phy 485wrf",1,1.2,84,32,8.1,4.8,68,7.2,4.6,8.5,21.4,0.56,1.1,128
"26","144",8,160,"BLA",180,"Dallas",1313,"phy 485wrf",3,1.1,82.3,36,7.9,4.8,67,6.2,4.8,9.5,22.4,0.57,1.11,134
"26","129",8,160,"BLA",180,"Dallas",1323,"stv 4554b2rf",1,1.2,83.1,31,7.8,5.1,66,7,5.1,8.8,21,0.57,1.13,131
"26","130",8,160,"BLA",180,"Dallas",1323,"stv 4554b2rf",3,1.2,83.3,31,7.4,4.9,68,7.1,5.1,8.8,20.2,0.58,1.15,134
"26","137",8,160,"BLA",180,"Dallas",1324,"stv 4327b2rf",1,1.1,82.5,32,6.8,4.7,70,7.3,4.8,6.5,21.1,0.55,1.13,133
"26","138",8,160,"BLA",180,"Dallas",1324,"stv 4327b2rf",3,1.2,83.2,33,7.3,4.6,64,6.6,4.4,9,22.1,0.59,1.13,134
"26","131",8,160,"BLA",180,"Dallas",1326,"phy 375wrf",1,1.2,82.8,28,6.4,4.7,70,7.1,4.7,6.8,18,0.53,1.09,122
"26","132",8,160,"BLA",180,"Dallas",1326,"phy 375wrf",3,1.1,81.7,28,6.8,5,73,7.1,5,6.5,21,0.56,1.11,121
"26","133",8,160,"BLA",180,"Dallas",1344,"fm 9058f",1,1.2,83.2,33,6.4,4.5,71,7,4.4,5.5,21.1,0.54,1.14,142
"26","134",8,160,"BLA",180,"Dallas",1344,"fm 9058f",3,1.2,81.1,30,6.1,4.3,71,7.5,4.2,5.3,21.8,0.55,1.16,147
"26","139",8,160,"BLA",180,"Dallas",1346,"fm 835llb2",1,1.2,81.3,35,6.5,4.5,71,5.8,4.5,7,22.9,0.52,1.1,154
"26","140",8,160,"BLA",180,"Dallas",1346,"fm 835llb2",3,1.2,83.8,38,6.7,4.5,71,5.7,4.6,6.8,21.7,0.61,1.22,161
"26","145",8,160,"BLA",180,"Dallas",1347,"am 1532b2f",1,1.2,82.9,30,6.8,4.8,70,7.1,4.7,7.5,17.8,0.59,1.18,121
"26","146",8,160,"BLA",180,"Dallas",1347,"am 1532b2f",3,1.2,82.8,31,7.1,4.6,66,6.9,4.7,8,20.6,0.54,1.12,124
"26","141",8,160,"BLA",180,"Dallas",1367,"dp 141b2f",1,1.2,84.6,32,6.5,4.3,71,6.5,4.6,7.3,20,0.58,1.2,136
"26","142",8,160,"BLA",180,"Dallas",1367,"dp 141b2f",3,1.2,83.3,33,6.8,4.2,71,6.9,4.2,6.3,20.3,0.56,1.17,138
"26","155",8,160,"BLA",181,"Thrall, TX",1166,"phy 72",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",8,160,"BLA",181,"Thrall, TX",1166,"phy 72",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","156",8,160,"BLA",181,"Thrall, TX",1166,"phy 72",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",8,160,"BLA",181,"Thrall, TX",1166,"phy 72",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","147",8,160,"BLA",181,"Thrall, TX",1270,"dp 555bgrr",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",8,160,"BLA",181,"Thrall, TX",1270,"dp 555bgrr",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","148",8,160,"BLA",181,"Thrall, TX",1270,"dp 555bgrr",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",8,160,"BLA",181,"Thrall, TX",1270,"dp 555bgrr",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","163",8,160,"BLA",181,"Thrall, TX",1313,"phy 485wrf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",8,160,"BLA",181,"Thrall, TX",1313,"phy 485wrf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","164",8,160,"BLA",181,"Thrall, TX",1313,"phy 485wrf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",8,160,"BLA",181,"Thrall, TX",1313,"phy 485wrf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","149",8,160,"BLA",181,"Thrall, TX",1323,"stv 4554b2rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",8,160,"BLA",181,"Thrall, TX",1323,"stv 4554b2rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","150",8,160,"BLA",181,"Thrall, TX",1323,"stv 4554b2rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",8,160,"BLA",181,"Thrall, TX",1323,"stv 4554b2rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","157",8,160,"BLA",181,"Thrall, TX",1324,"stv 4327b2rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",8,160,"BLA",181,"Thrall, TX",1324,"stv 4327b2rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","158",8,160,"BLA",181,"Thrall, TX",1324,"stv 4327b2rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",8,160,"BLA",181,"Thrall, TX",1324,"stv 4327b2rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","151",8,160,"BLA",181,"Thrall, TX",1326,"phy 375wrf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",8,160,"BLA",181,"Thrall, TX",1326,"phy 375wrf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","152",8,160,"BLA",181,"Thrall, TX",1326,"phy 375wrf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",8,160,"BLA",181,"Thrall, TX",1326,"phy 375wrf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","153",8,160,"BLA",181,"Thrall, TX",1344,"fm 9058f",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",8,160,"BLA",181,"Thrall, TX",1344,"fm 9058f",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","154",8,160,"BLA",181,"Thrall, TX",1344,"fm 9058f",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",8,160,"BLA",181,"Thrall, TX",1344,"fm 9058f",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","159",8,160,"BLA",181,"Thrall, TX",1346,"fm 835llb2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",8,160,"BLA",181,"Thrall, TX",1346,"fm 835llb2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","160",8,160,"BLA",181,"Thrall, TX",1346,"fm 835llb2",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",8,160,"BLA",181,"Thrall, TX",1346,"fm 835llb2",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","165",8,160,"BLA",181,"Thrall, TX",1347,"am 1532b2f",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
