loc,yr,var,sample,breeder,mean_uhm,reg,mean_mic,mean_str,mean_ui,mean_rd,mean_b
Chickasha OK(dry),2002,acala 1517-95,10,61,NA,WES,4.7,35,84.6,74,7
Chickasha OK(dry),2002,acala 1517-95,9,61,NA,WES,4.4,34,85.6,78,9
Chickasha OK(dry),2002,acala 1517-99,1,61,NA,WES,4.3,33,84.8,78,9.1
Chickasha OK(dry),2002,acala w 1218,11,61,NA,WES,4.4,34,83.4,77,9.3
Chickasha OK(dry),2002,acala w 1218,12,61,NA,WES,4.5,33,83,72,7.3
Chickasha OK(dry),2002,all tex atlas,3,61,NA,WES,4.6,32,82.9,77,8.3
Chickasha OK(dry),2002,all tex atlas,4,61,NA,WES,4.5,30,84.2,75,7.3
Chickasha OK(dry),2002,dpl 458br,5,61,NA,WES,4.7,30,84.1,79,8
Chickasha OK(dry),2002,dpl 458br,6,61,NA,WES,4.5,31,83.9,74,6.2
Chickasha OK(dry),2002,fm 989,13,61,NA,WES,4.5,34,84.1,79,8.8
Chickasha OK(dry),2002,fm 989,14,61,NA,WES,4.5,34,83.5,73,7.7
Chickasha OK(dry),2002,nm 970123,17,61,NA,WES,4.8,37,86.4,81,8.3
Chickasha OK(dry),2002,nm 970123,18,61,NA,WES,4.7,35,85.3,78,8.4
Chickasha OK(dry),2002,nm 970513,15,61,NA,WES,4.2,39,85.7,79,8.4
Chickasha OK(dry),2002,nm 970513,16,61,NA,WES,4.9,36,83.7,73,7.9
Chickasha OK(dry),2002,phy 72,19,61,NA,WES,4.7,33,85.8,77,9.2
Chickasha OK(dry),2002,phy 72,20,61,NA,WES,4.6,32,84.1,72,7.5
Chickasha OK(dry),2002,stv 4892br,7,61,NA,WES,4.5,30,83.4,78,9.6
Chickasha OK(dry),2002,stv 4892br,8,61,NA,WES,4.9,31,83.5,72,7.6
"Chickasha, OK(dry)",2002,acala 1517-99,53,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(dry)",2002,acala 1517-99,54,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(dry)",2002,acala 1517-99,NA,NA,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(dry)",2002,all tex atlas,55,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(dry)",2002,all tex atlas,56,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(dry)",2002,all tex atlas,NA,NA,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(dry)",2002,all tex atlas rr,61,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(dry)",2002,all tex atlas rr,62,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(dry)",2002,all tex atlas rr,NA,NA,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(dry)",2002,dpl 458br,57,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(dry)",2002,dpl 458br,58,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(dry)",2002,dpl 458br,NA,NA,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(dry)",2002,fm 5013,65,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(dry)",2002,fm 5013,66,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(dry)",2002,fm 5013,NA,NA,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(dry)",2002,fm 958,63,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(dry)",2002,fm 958,64,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(dry)",2002,fm 958,NA,NA,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(dry)",2002,pm 2167rr,67,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(dry)",2002,pm 2167rr,68,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(dry)",2002,pm 2167rr,NA,NA,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(dry)",2002,pm 2266rr,69,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(dry)",2002,pm 2266rr,70,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(dry)",2002,pm 2266rr,NA,NA,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(dry)",2002,pm 2326rr,71,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(dry)",2002,pm 2326rr,72,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(dry)",2002,pm 2326rr,NA,NA,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(dry)",2002,stv 2454rr,73,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(dry)",2002,stv 2454rr,74,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(dry)",2002,stv 2454rr,NA,NA,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(dry)",2002,stv 474,75,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(dry)",2002,stv 474,76,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(dry)",2002,stv 474,NA,NA,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(dry)",2002,stv 4892br,59,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(dry)",2002,stv 4892br,60,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(dry)",2002,stv 4892br,NA,NA,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(dry)",2002,tamcot luxor,77,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(dry)",2002,tamcot luxor,78,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(dry)",2002,tamcot luxor,NA,NA,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(irri)",2002,acala 1517-99,79,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(irri)",2002,acala 1517-99,80,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(irri)",2002,acala 1517-99,NA,NA,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(irri)",2002,all tex atlas,81,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(irri)",2002,all tex atlas,82,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(irri)",2002,all tex atlas,NA,NA,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(irri)",2002,all tex atlas rr,87,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(irri)",2002,all tex atlas rr,88,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(irri)",2002,all tex atlas rr,NA,NA,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(irri)",2002,dpl 458br,83,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(irri)",2002,dpl 458br,84,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(irri)",2002,dpl 458br,NA,NA,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(irri)",2002,fm 5013,91,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(irri)",2002,fm 5013,92,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(irri)",2002,fm 5013,NA,NA,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(irri)",2002,fm 958,89,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(irri)",2002,fm 958,90,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(irri)",2002,fm 958,NA,NA,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(irri)",2002,pm 2167rr,93,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(irri)",2002,pm 2167rr,94,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(irri)",2002,pm 2167rr,NA,NA,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(irri)",2002,pm 2266rr,95,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(irri)",2002,pm 2266rr,96,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(irri)",2002,pm 2266rr,NA,NA,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(irri)",2002,pm 2326rr,97,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(irri)",2002,pm 2326rr,98,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(irri)",2002,pm 2326rr,NA,NA,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(irri)",2002,stv 2454rr,100,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(irri)",2002,stv 2454rr,99,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(irri)",2002,stv 2454rr,NA,NA,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(irri)",2002,stv 474,101,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(irri)",2002,stv 474,102,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(irri)",2002,stv 474,NA,NA,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(irri)",2002,stv 4892br,85,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(irri)",2002,stv 4892br,86,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(irri)",2002,stv 4892br,NA,NA,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(irri)",2002,tamcot luxor,103,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(irri)",2002,tamcot luxor,104,34,NA,PLA,NA,NA,NA,NA,NA
"Chickasha, OK(irri)",2002,tamcot luxor,NA,NA,NA,PLA,NA,NA,NA,NA,NA
"Chillicothe, TX(dry)",2002,acala 1517-99,143,26,NA,PLA,NA,NA,NA,NA,NA
"Chillicothe, TX(dry)",2002,acala 1517-99,144,26,NA,PLA,NA,NA,NA,NA,NA
"Chillicothe, TX(dry)",2002,acala 1517-99,NA,NA,NA,PLA,NA,NA,NA,NA,NA
"Chillicothe, TX(dry)",2002,all tex atlas,145,26,NA,PLA,NA,NA,NA,NA,NA
"Chillicothe, TX(dry)",2002,all tex atlas,146,26,NA,PLA,NA,NA,NA,NA,NA
"Chillicothe, TX(dry)",2002,all tex atlas,NA,NA,NA,PLA,NA,NA,NA,NA,NA
"Chillicothe, TX(dry)",2002,all tex atlas rr,151,26,NA,PLA,NA,NA,NA,NA,NA
"Chillicothe, TX(dry)",2002,all tex atlas rr,152,26,NA,PLA,NA,NA,NA,NA,NA
"Chillicothe, TX(dry)",2002,all tex atlas rr,NA,NA,NA,PLA,NA,NA,NA,NA,NA
"Chillicothe, TX(dry)",2002,dpl 458br,147,26,NA,PLA,NA,NA,NA,NA,NA
"Chillicothe, TX(dry)",2002,dpl 458br,148,26,NA,PLA,NA,NA,NA,NA,NA
"Chillicothe, TX(dry)",2002,dpl 458br,NA,NA,NA,PLA,NA,NA,NA,NA,NA
"Chillicothe, TX(dry)",2002,fm 5013,155,26,NA,PLA,NA,NA,NA,NA,NA
"Chillicothe, TX(dry)",2002,fm 5013,156,26,NA,PLA,NA,NA,NA,NA,NA
"Chillicothe, TX(dry)",2002,fm 5013,NA,NA,NA,PLA,NA,NA,NA,NA,NA
"Chillicothe, TX(dry)",2002,fm 958,153,26,NA,PLA,NA,NA,NA,NA,NA
"Chillicothe, TX(dry)",2002,fm 958,154,26,NA,PLA,NA,NA,NA,NA,NA
"Chillicothe, TX(dry)",2002,fm 958,NA,NA,NA,PLA,NA,NA,NA,NA,NA
"Chillicothe, TX(dry)",2002,pm 2167rr,157,26,NA,PLA,NA,NA,NA,NA,NA
"Chillicothe, TX(dry)",2002,pm 2167rr,158,26,NA,PLA,NA,NA,NA,NA,NA
"Chillicothe, TX(dry)",2002,pm 2167rr,NA,NA,NA,PLA,NA,NA,NA,NA,NA
"Chillicothe, TX(dry)",2002,pm 2266rr,159,26,NA,PLA,NA,NA,NA,NA,NA
"Chillicothe, TX(dry)",2002,pm 2266rr,160,26,NA,PLA,NA,NA,NA,NA,NA
"Chillicothe, TX(dry)",2002,pm 2266rr,NA,NA,NA,PLA,NA,NA,NA,NA,NA
"Chillicothe, TX(dry)",2002,pm 2326rr,161,26,NA,PLA,NA,NA,NA,NA,NA
"Chillicothe, TX(dry)",2002,pm 2326rr,162,26,NA,PLA,NA,NA,NA,NA,NA
"Chillicothe, TX(dry)",2002,pm 2326rr,NA,NA,NA,PLA,NA,NA,NA,NA,NA
"Chillicothe, TX(dry)",2002,stv 2454rr,163,26,NA,PLA,NA,NA,NA,NA,NA
"Chillicothe, TX(dry)",2002,stv 2454rr,164,26,NA,PLA,NA,NA,NA,NA,NA
"Chillicothe, TX(dry)",2002,stv 2454rr,NA,NA,NA,PLA,NA,NA,NA,NA,NA
"Chillicothe, TX(dry)",2002,stv 474,165,26,NA,PLA,NA,NA,NA,NA,NA
"Chillicothe, TX(dry)",2002,stv 474,166,26,NA,PLA,NA,NA,NA,NA,NA
"Chillicothe, TX(dry)",2002,stv 474,NA,NA,NA,PLA,NA,NA,NA,NA,NA
"Chillicothe, TX(dry)",2002,stv 4892br,149,26,NA,PLA,NA,NA,NA,NA,NA
"Chillicothe, TX(dry)",2002,stv 4892br,150,26,NA,PLA,NA,NA,NA,NA,NA
"Chillicothe, TX(dry)",2002,stv 4892br,NA,NA,NA,PLA,NA,NA,NA,NA,NA
"Chillicothe, TX(dry)",2002,tamcot luxor,167,26,NA,PLA,NA,NA,NA,NA,NA
"Chillicothe, TX(dry)",2002,tamcot luxor,168,26,NA,PLA,NA,NA,NA,NA,NA
"Chillicothe, TX(dry)",2002,tamcot luxor,NA,NA,NA,PLA,NA,NA,NA,NA,NA
"Clarkedale, AR",2002,acala 1517-99,1,28,NA,DEL,3.8,36,85.6,68,7
"Clarkedale, AR",2002,acala 1517-99,2,28,NA,DEL,3.5,35,82.8,72,8.5
"Clarkedale, AR",2002,all tex atlas,3,28,NA,DEL,4.7,32,82.7,70,8.2
"Clarkedale, AR",2002,all tex atlas,4,28,NA,DEL,4.3,34,83.7,69,8
"Clarkedale, AR",2002,dpl 451br,10,28,NA,DEL,3.6,27,82.9,76,7.5
"Clarkedale, AR",2002,dpl 451br,9,28,NA,DEL,3.8,28,83,74,8.5
"Clarkedale, AR",2002,dpl 458br,5,28,NA,DEL,3.2,29,82.3,75,8.5
"Clarkedale, AR",2002,dpl 458br,6,28,NA,DEL,3.8,29,84.1,77,4.7
"Clarkedale, AR",2002,fm 966,11,28,NA,DEL,4,35,85.2,75,8.3
"Clarkedale, AR",2002,fm 966,12,28,NA,DEL,3.7,31,84,74,6.6
"Clarkedale, AR",2002,fm 966,19,28,NA,DEL,3.3,30,83.3,74,9.3
"Clarkedale, AR",2002,fm 966,20,28,NA,DEL,3.9,30,83.4,68,8.2
"Clarkedale, AR",2002,pm 1218br,13,28,NA,DEL,3.5,29,83.3,74,8.7
"Clarkedale, AR",2002,pm 1218br,14,28,NA,DEL,4,29,83,73,7.9
"Clarkedale, AR",2002,psc 355,15,28,NA,DEL,4.2,29,83.6,69,7.6
"Clarkedale, AR",2002,psc 355,16,28,NA,DEL,4.7,31,84.7,74,6.3
"Clarkedale, AR",2002,stv 4892br,7,28,NA,DEL,3.6,31,82.9,73,8.7
"Clarkedale, AR",2002,stv 4892br,8,28,NA,DEL,4,31,84.3,72,8.9
"Clarkedale, AR",2002,suregrow 105,17,28,NA,DEL,3.3,32,85.1,71,8.3
"Clarkedale, AR",2002,suregrow 105,18,28,NA,DEL,4.1,34,85.6,74,7.5
"College Station, TX",2002,acala 1517-99,1,26,NA,CEN,4.8,32,82.4,54,6.5
"College Station, TX",2002,acala 1517-99,2,26,NA,CEN,4.4,33,83.6,58,6.4
"College Station, TX",2002,acala 1517-99,67,26,NA,RHQ,4.5,31,82.7,61,6.3
"College Station, TX",2002,acala 1517-99,68,26,NA,RHQ,4.4,32,81.6,60,7.2
"College Station, TX",2002,acala ultima,113,26,NA,RHQ,4.2,35,84.4,55,6.8
"College Station, TX",2002,acala ultima,114,26,NA,RHQ,4.1,37,85.2,61,6.6
"College Station, TX",2002,all tex atlas,3,26,NA,CEN,4.5,30,83.5,52,7.5
"College Station, TX",2002,all tex atlas,4,26,NA,CEN,4.9,29,83.1,54,7.6
"College Station, TX",2002,ar 9101-91-09,69,26,NA,RHQ,5,33,83.5,57,6
"College Station, TX",2002,ar 9101-91-09,70,26,NA,RHQ,5,31,82.7,56,5
"College Station, TX",2002,ct 210,73,26,NA,RHQ,5.3,27,82.6,60,6
"College Station, TX",2002,ct 210,74,26,NA,RHQ,5,28,81.3,56,6.8
"College Station, TX",2002,ct 211,71,26,NA,RHQ,5.2,27,80.9,58,6.2
"College Station, TX",2002,ct 211,72,26,NA,RHQ,4.9,29,82.6,60,6.1
"College Station, TX",2002,delta pearl,75,26,NA,RHQ,4.8,28,83.7,57,5.3
"College Station, TX",2002,delta pearl,76,26,NA,RHQ,4.9,30,82.8,60,5.3
"College Station, TX",2002,dp 493,79,26,NA,RHQ,4.8,29,82.5,59,5.9
"College Station, TX",2002,dp 493,80,26,NA,RHQ,4.7,30,83,61,6
"College Station, TX",2002,dp 555br,81,26,NA,RHQ,5,27,80.4,58,6
"College Station, TX",2002,dp 555br,82,26,NA,RHQ,4.8,28,80.9,59,5.9
"College Station, TX",2002,dpl 458br,5,26,NA,CEN,5.2,28,82.7,55,5.2
"College Station, TX",2002,dpl 458br,6,26,NA,CEN,5.1,29,83.6,61,5.6
"College Station, TX",2002,dpl 458br,77,26,NA,RHQ,5.2,28,83.5,61,5.8
"College Station, TX",2002,dpl 458br,78,26,NA,RHQ,4.9,29,82.6,57,5.6
"College Station, TX",2002,dpl 491,83,26,NA,RHQ,4.8,30,83,57,6.5
"College Station, TX",2002,dpl 491,84,26,NA,RHQ,5,30,82.6,57,6.5
"College Station, TX",2002,dpl nucotn 33b,10,26,NA,CEN,5.2,28,82.5,56,5.8
"College Station, TX",2002,dpl nucotn 33b,9,26,NA,CEN,5.2,28,83.2,57,6.9
"College Station, TX",2002,fm 832,11,26,NA,CEN,4.4,35,84.8,54,6.5
"College Station, TX",2002,fm 832,12,26,NA,CEN,4.4,36,85.8,59,5.7
"College Station, TX",2002,fm 832,85,26,NA,RHQ,4.5,32,84.6,58,6.1
"College Station, TX",2002,fm 832,86,26,NA,RHQ,4.4,34,84.2,59,5.9
"College Station, TX",2002,fm 958,87,26,NA,RHQ,4.8,31,84.1,60,6.6
"College Station, TX",2002,fm 958,88,26,NA,RHQ,4.9,33,83.3,55,6.4
"College Station, TX",2002,fm 966,89,26,NA,RHQ,4.7,38,84.4,59,6.2
"College Station, TX",2002,fm 966,90,26,NA,RHQ,4.4,34,84.3,58,5.5
"College Station, TX",2002,ga 98028,91,26,NA,RHQ,4.7,31,81.9,57,5.9
"College Station, TX",2002,ga 98028,92,26,NA,RHQ,4.8,34,83.5,59,6
"College Station, TX",2002,ga 98084,93,26,NA,RHQ,4.8,31,83.4,58,6.5
"College Station, TX",2002,ga 98084,94,26,NA,RHQ,4.8,31,83.6,60,6.6
"College Station, TX",2002,jajo 0065,95,26,NA,RHQ,5,30,83.3,57,6.1
"College Station, TX",2002,jajo 0065,96,26,NA,RHQ,5.1,28,83.2,59,6.3
"College Station, TX",2002,jajo 0157,97,26,NA,RHQ,5,31,84.4,60,7.2
"College Station, TX",2002,jajo 0157,98,26,NA,RHQ,5.1,30,85.1,59,7.1
"College Station, TX",2002,jajo 8192,100,26,NA,RHQ,4.9,30,84.4,61,6
"College Station, TX",2002,jajo 8192,99,26,NA,RHQ,5.1,31,85,59,6.2
"College Station, TX",2002,pm 1218br,13,26,NA,CEN,5.2,30,83.9,57,6.5
"College Station, TX",2002,pm 1218br,14,26,NA,CEN,5.3,31,83.4,56,6.5
"College Station, TX",2002,psc 355,101,26,NA,RHQ,5.3,30,83.5,58,6.3
"College Station, TX",2002,psc 355,102,26,NA,RHQ,4.7,28,83.6,59,7.1
"College Station, TX",2002,psc 355,15,26,NA,CEN,5,31,84.4,54,6.7
"College Station, TX",2002,psc 355,16,26,NA,CEN,4.6,32,84.5,57,5.8
"College Station, TX",2002,sg 00w12,105,26,NA,RHQ,5,30,83.9,59,6.2
"College Station, TX",2002,sg 00w12,106,26,NA,RHQ,5,29,83.7,55,6.2
"College Station, TX",2002,sg 215br,19,26,NA,CEN,5.2,28,83.3,56,7.2
"College Station, TX",2002,sg 215br,20,26,NA,CEN,4.9,28,83.5,56,6.6
"College Station, TX",2002,sg 747,103,26,NA,RHQ,5.4,30,85.3,60,6.4
"College Station, TX",2002,sg 747,104,26,NA,RHQ,5.3,28,84.3,56,6.3
"College Station, TX",2002,stv 4691b,17,26,NA,CEN,5.2,31,83.6,55,7.3
"College Station, TX",2002,stv 4691b,18,26,NA,CEN,5.2,31,83.1,56,6.9
"College Station, TX",2002,stv 4892br,109,26,NA,RHQ,5.3,30,83.7,58,6.7
"College Station, TX",2002,stv 4892br,110,26,NA,RHQ,5.2,28,84.2,57,6.7
"College Station, TX",2002,stv 4892br,7,26,NA,CEN,5.3,32,82.6,54,6.2
"College Station, TX",2002,stv 4892br,8,26,NA,CEN,5.4,32,83.8,56,6.8
"College Station, TX",2002,stv 580,107,26,NA,RHQ,5.1,29,84.1,59,6
"College Station, TX",2002,stv 580,108,26,NA,RHQ,5.3,28,82.9,59,6.9
"College Station, TX",2002,tam 96 wd-18,111,26,NA,RHQ,4.6,31,84,55,7.8
"College Station, TX",2002,tam 96 wd-18,112,26,NA,RHQ,4.4,30,84.2,58,7.8
"College Station, TX",2002,tamcot pyramid,21,26,NA,CEN,5,32,83.6,57,5.7
"College Station, TX",2002,tamcot pyramid,22,26,NA,CEN,4.7,30,84.1,56,6.6
"Dallas, TX",2002,acala 1517-101,116,26,NA,BLA,4,40,84,63,7.5
"Dallas, TX",2002,acala 1517-99,115,26,NA,BLA,3.9,39,83.2,64,7.1
"Dallas, TX",2002,all tex atlas,117,26,NA,BLA,4.2,36,81.7,65,7.6
"Dallas, TX",2002,all tex atlas,118,26,NA,BLA,4.2,36,82.4,64,7.6
"Dallas, TX",2002,dpl 458br,119,26,NA,BLA,4.6,31,81.1,65,7.8
"Dallas, TX",2002,dpl 458br,120,26,NA,BLA,4.4,31,81.9,68,7.9
"Dallas, TX",2002,psc 355,123,26,NA,BLA,4.3,37,84.6,61,8.4
"Dallas, TX",2002,psc 355,124,26,NA,BLA,NA,NA,NA,NA,NA
"Dallas, TX",2002,sg 215br,125,26,NA,BLA,4.3,28,83.5,66,8.1
"Dallas, TX",2002,sg 215br,126,26,NA,BLA,4.5,28,82.1,66,8.8
"Dallas, TX",2002,stv 4892br,121,26,NA,BLA,4.5,33,83,65,8.3
"Dallas, TX",2002,stv 4892br,122,26,NA,BLA,4.8,31,82.1,66,8.8
"Dallas, TX",2002,tamcot pyramid,127,26,NA,BLA,4.4,30,82.4,66,8.4
"Dallas, TX",2002,tamcot pyramid,128,26,NA,BLA,4.6,30,81.6,66,8.7
"El Paso, TX",2002,ch 007,1,32,NA,PIM,4.2,50,87.7,64,12
"El Paso, TX",2002,ch 007,2,32,NA,PIM,4.2,45,86.7,65,12
"El Paso, TX",2002,oa 325(dp-hto),5,32,NA,PIM,4.2,48,86.5,69,11
"El Paso, TX",2002,oa 325(dp-hto),6,32,NA,PIM,4.1,43,85.4,71,11
"El Paso, TX",2002,oa 340,7,32,NA,PIM,4,50,87.2,70,12
"El Paso, TX",2002,oa 340,8,32,NA,PIM,3.9,41,86.5,68,11
"El Paso, TX",2002,pd 744,3,32,NA,PIM,4.1,51,87.5,69,10
"El Paso, TX",2002,pd 744,4,32,NA,PIM,4.6,47,87.7,69,10
"El Paso, TX",2002,phy 57,10,32,NA,PIM,3.9,48,88.6,71,11
"El Paso, TX",2002,phy 57,9,32,NA,PIM,3.9,47,88.3,69,11
"El Paso, TX",2002,phy 76,11,32,NA,PIM,4.4,48,87.6,66,13
"El Paso, TX",2002,phy 76,12,32,NA,PIM,4,53,88.5,66,12
"El Paso, TX",2002,pima s-6,13,32,NA,PIM,4,42,87.9,68,12
"El Paso, TX",2002,pima s-6,14,32,NA,PIM,4.1,43,87,65,11
"El Paso, TX",2002,pima s-7,15,32,NA,PIM,4.2,47,88,70,11
"El Paso, TX",2002,pima s-7,16,32,NA,PIM,4.3,44,87.3,66,11
"Florence, SC",2002,acala 1517-99,1,18,NA,RHQ,5,39,83.9,72,12
"Florence, SC",2002,acala 1517-99,2,18,NA,RHQ,4.7,38,83.8,67,10
"Florence, SC",2002,acala ultima,47,18,NA,RHQ,4.4,42,86.3,71,12
"Florence, SC",2002,acala ultima,48,18,NA,RHQ,4.3,43,85.2,66,12
"Florence, SC",2002,ar 9101-91-09,3,18,NA,RHQ,5,36,83.7,69,11
"Florence, SC",2002,ar 9101-91-09,4,18,NA,RHQ,5.1,34,82.7,68,10
"Florence, SC",2002,ct 210,7,18,NA,RHQ,5.2,34,83.2,72,12
"Florence, SC",2002,ct 210,8,18,NA,RHQ,5.2,34,83.2,72,12
"Florence, SC",2002,ct 211,5,18,NA,RHQ,5.2,33,82.2,69,12
"Florence, SC",2002,ct 211,6,18,NA,RHQ,5.4,36,84.3,71,11
"Florence, SC",2002,delta pearl,10,18,NA,RHQ,5.3,32,84,71,11
"Florence, SC",2002,delta pearl,9,18,NA,RHQ,5.4,32,82,72,12
"Florence, SC",2002,dp 493,13,18,NA,RHQ,5.4,31,83.5,72,12
"Florence, SC",2002,dp 493,14,18,NA,RHQ,5.6,34,81.4,72,11
"Florence, SC",2002,dp 555br,15,18,NA,RHQ,5.1,29,82.5,72,11
"Florence, SC",2002,dp 555br,16,18,NA,RHQ,5.1,31,82,71,11
"Florence, SC",2002,dpl 458br,11,18,NA,RHQ,5.2,32,82.7,69,12
"Florence, SC",2002,dpl 458br,12,18,NA,RHQ,5,35,82.4,72,11
"Florence, SC",2002,dpl 491,17,18,NA,RHQ,5.3,34,82.3,69,12
"Florence, SC",2002,dpl 491,18,18,NA,RHQ,5.3,35,82.9,70,12
"Florence, SC",2002,fm 832,19,18,NA,RHQ,5.1,38,83.8,70,11
"Florence, SC",2002,fm 832,20,18,NA,RHQ,5.1,36,83,70,11
"Florence, SC",2002,fm 958,21,18,NA,RHQ,5.4,36,83,71,12
"Florence, SC",2002,fm 958,22,18,NA,RHQ,5.4,36,83.2,73,12
"Florence, SC",2002,fm 966,23,18,NA,RHQ,5,40,83.2,70,12
"Florence, SC",2002,fm 966,24,18,NA,RHQ,5,40,83.9,70,12
"Florence, SC",2002,ga 98028,25,18,NA,RHQ,5,33,83,66,12
"Florence, SC",2002,ga 98028,26,18,NA,RHQ,5,36,81.9,68,11
"Florence, SC",2002,ga 98084,27,18,NA,RHQ,5.2,35,83.7,69,12
"Florence, SC",2002,ga 98084,28,18,NA,RHQ,4.9,35,83.3,70,12
"Florence, SC",2002,jajo 0065,29,18,NA,RHQ,5.3,33,82.2,72,12
"Florence, SC",2002,jajo 0065,30,18,NA,RHQ,5.2,33,82.9,70,12
"Florence, SC",2002,jajo 0157,31,18,NA,RHQ,5,35,83.8,69,12
"Florence, SC",2002,jajo 0157,32,18,NA,RHQ,4.7,34,84.2,68,11
"Florence, SC",2002,jajo 8192,33,18,NA,RHQ,5,33,84.2,71,12
"Florence, SC",2002,jajo 8192,34,18,NA,RHQ,5,33,84.1,72,12
"Florence, SC",2002,psc 355,35,18,NA,RHQ,5.2,35,83.9,67,11
"Florence, SC",2002,psc 355,36,18,NA,RHQ,5.1,35,83.7,69,12
"Florence, SC",2002,sg 00w12,39,18,NA,RHQ,5.4,33,82.5,71,12
"Florence, SC",2002,sg 00w12,40,18,NA,RHQ,5.1,33,84,53,11
