loc,yr,var,sample,breeder,regcode,reg,loccode,vcode,rep,mean_mic,mean_rd,mean_str,mean_uhm,mean_ui
"Auburn, AL",2000,sg 501br,28,11,20,EAS,33,1170,2,4.45,70,34,NA,83.3
"Tifton, GA",2000,acala maxxa,1,31,20,EAS,35,773,1,4.45,75,33,NA,81.4
"Tifton, GA",2000,acala maxxa,2,31,20,EAS,35,773,2,4.25,72,35,NA,80.4
"Tifton, GA",2000,nu 33b,5,31,20,EAS,35,1009,1,4.800000000000001,78,29,NA,80.4
"Tifton, GA",2000,nu 33b,6,31,20,EAS,35,1009,2,5.4,75,27,NA,80
"Tifton, GA",2000,all tex atlas,3,31,20,EAS,35,1019,1,5.15,74,31,NA,81
"Tifton, GA",2000,all tex atlas,4,31,20,EAS,35,1019,2,4.7,73,32,NA,79.8
"Tifton, GA",2000,pm 1560bg,21,31,20,EAS,35,1097,1,4.35,76,31,NA,80.2
"Tifton, GA",2000,pm 1560bg,22,31,20,EAS,35,1097,2,4.45,75,31,NA,81.5
"Tifton, GA",2000,dpl 5415rr,11,31,20,EAS,35,1102,1,5.4,68,30,NA,78.09999999999998
"Tifton, GA",2000,dpl 5415rr,12,31,20,EAS,35,1102,2,5.6,72,30,NA,79.59999999999998
"Tifton, GA",2000,fm 989,17,31,20,EAS,35,1103,1,5.05,68,31,NA,80.09999999999998
"Tifton, GA",2000,fm 990,18,31,20,EAS,35,1103,2,5.2,72,31,NA,79.7
"Tifton, GA",2000,sg 747,7,31,20,EAS,35,1104,1,5.35,67,27,NA,79.59999999999998
"Tifton, GA",2000,sg 747,8,31,20,EAS,35,1104,2,4.75,73,28,NA,81.7
"Tifton, GA",2000,stv bnx 47,29,31,20,EAS,35,1106,1,4.8,72,28,NA,80.4
"Tifton, GA",2000,stv bnx 47,30,31,20,EAS,35,1106,2,4.65,65,29,NA,80.7
"Tifton, GA",2000,fm 832,13,31,20,EAS,35,1117,1,4.7,76,32,NA,80.5
"Tifton, GA",2000,fm 832,14,31,20,EAS,35,1117,2,5.15,75,31,NA,82
"Tifton, GA",2000,dpl 451br,9,31,20,EAS,35,1155,1,4.85,72,28,NA,79.59999999999998
"Tifton, GA",2000,dpl 451br,10,31,20,EAS,35,1155,2,4.35,68,27,NA,82.5
"Tifton, GA",2000,psc 952,23,31,20,EAS,35,1159,1,4.55,74,33,NA,81.4
"Tifton, GA",2000,psc 952,24,31,20,EAS,35,1159,2,5.25,76,32,NA,79.5
"Tifton, GA",2000,suregrow 105,25,31,20,EAS,35,1163,1,5.300000000000001,74,31,NA,81.9
"Tifton, GA",2000,suregrow 105,26,31,20,EAS,35,1163,2,5.35,71,31,NA,81.59999999999998
"Tifton, GA",2000,pm 1218br,19,31,20,EAS,35,1168,1,4.05,76,26,NA,80.59999999999998
"Tifton, GA",2000,pm 1218br,20,31,20,EAS,35,1168,2,3.3499999999999996,74,27,NA,81.59999999999998
"Tifton, GA",2000,fm 958,15,31,20,EAS,35,1169,1,5.35,77,31,NA,79.9
"Tifton, GA",2000,fm 958,16,31,20,EAS,35,1169,2,4.800000000000001,76,33,NA,82
"Tifton, GA",2000,sg 501br,27,31,20,EAS,35,1170,1,4.9,75,35,NA,81.2
"Tifton, GA",2000,sg 501br,28,31,20,EAS,35,1170,2,5.4,75,31,NA,81.2
"Belle Mina, AL",2000,acala maxxa,31,11,20,EAS,87,773,1,4.3,66,36,NA,80.59999999999998
"Belle Mina, AL",2000,acala maxxa,32,11,20,EAS,87,773,2,4.15,76,35,NA,82.8
"Belle Mina, AL",2000,nu 33b,35,11,20,EAS,87,1009,1,5.05,75,33,NA,81.5
"Belle Mina, AL",2000,nu 33b,36,11,20,EAS,87,1009,2,5.2,66,30,NA,80.5
"Belle Mina, AL",2000,all tex atlas,33,11,20,EAS,87,1019,1,4.6,64,33,NA,79.3
"Belle Mina, AL",2000,all tex atlas,34,11,20,EAS,87,1019,2,4.55,72,34,NA,81.7
"Belle Mina, AL",2000,pm 1560bg,51,11,20,EAS,87,1097,1,5.05,73,28,NA,82.3
"Belle Mina, AL",2000,pm 1560bg,52,11,20,EAS,87,1097,2,4.449999999999999,72,30,NA,81.8
"Belle Mina, AL",2000,dpl 5415rr,41,11,20,EAS,87,1102,1,5.4,74,33,NA,81.9
"Belle Mina, AL",2000,dpl 5415rr,42,11,20,EAS,87,1102,2,5.1,75,32,NA,81.59999999999998
"Belle Mina, AL",2000,fm 989,47,11,20,EAS,87,1103,1,4.9,73,35,NA,81.59999999999998
"Belle Mina, AL",2000,fm 990,48,11,20,EAS,87,1103,2,4.9,75,34,NA,81.59999999999998
"Belle Mina, AL",2000,sg 747,37,11,20,EAS,87,1104,1,5.2,70,29,NA,81.5
"Belle Mina, AL",2000,sg 747,38,11,20,EAS,87,1104,2,5,70,30,NA,82.7
"Belle Mina, AL",2000,stv bnx 47,59,11,20,EAS,87,1106,1,5.4,66,27,NA,81.09999999999998
"Belle Mina, AL",2000,stv bnx 47,60,11,20,EAS,87,1106,2,5.5,51,29,NA,80
"Belle Mina, AL",2000,fm 832,43,11,20,EAS,87,1117,1,4.9,74,33,NA,80.8
"Belle Mina, AL",2000,fm 832,44,11,20,EAS,87,1117,2,4.6,71,32,NA,83.6
"Belle Mina, AL",2000,dpl 451br,39,11,20,EAS,87,1155,1,5.35,74,27,NA,82.4
"Belle Mina, AL",2000,dpl 451br,40,11,20,EAS,87,1155,2,5.300000000000001,72,27,NA,81.3
"Belle Mina, AL",2000,psc 952,53,11,20,EAS,87,1159,1,5.05,74,31,NA,82.4
"Belle Mina, AL",2000,psc 952,54,11,20,EAS,87,1159,2,4.9,74,36,NA,81.3
"Belle Mina, AL",2000,suregrow 105,55,11,20,EAS,87,1163,1,5.300000000000001,74,30,NA,81.2
"Belle Mina, AL",2000,suregrow 105,56,11,20,EAS,87,1163,2,5,69,33,NA,80.7
"Belle Mina, AL",2000,pm 1218br,49,11,20,EAS,87,1168,1,5.35,72,29,NA,81.5
"Belle Mina, AL",2000,pm 1218br,50,11,20,EAS,87,1168,2,5.5,75,28,NA,80.9
"Belle Mina, AL",2000,fm 958,45,11,20,EAS,87,1169,1,5,59,31,NA,81.2
"Belle Mina, AL",2000,fm 958,46,11,20,EAS,87,1169,2,5.1,72,30,NA,81.09999999999998
"Belle Mina, AL",2000,sg 501br,57,11,20,EAS,87,1170,1,5.65,74,30,NA,79.7
"Belle Mina, AL",2000,sg 501br,58,11,20,EAS,87,1170,2,5.3,73,33,NA,81.9
"College Station, TX",2000,dpl 50,9,26,30,CEN,19,689,1,5.5,69,28,NA,82.4
"College Station, TX",2000,dpl 50,10,26,30,CEN,19,689,3,5.1,71,29,NA,84.1
"College Station, TX",2000,acala maxxa,1,26,30,CEN,19,773,1,4.15,65,38,NA,84.7
"College Station, TX",2000,acala maxxa,2,26,30,CEN,19,773,3,4.1,67,36,NA,85.3
"College Station, TX",2000,sg 125,15,26,30,CEN,19,953,1,4.8,70,31,NA,84.6
"College Station, TX",2000,sg 125,16,26,30,CEN,19,953,3,4.9,66,29,NA,83.5
"College Station, TX",2000,stv 474,17,26,30,CEN,19,971,1,5.050000000000001,59,31,NA,83.8
"College Station, TX",2000,stv 474,18,26,30,CEN,19,971,3,5.1,68,30,NA,83.6
"College Station, TX",2000,nu 33b,5,26,30,CEN,19,1009,1,4.8,60,29,NA,83.3
"College Station, TX",2000,nu 33b,6,26,30,CEN,19,1009,3,4.6,61,29,NA,83.4
"College Station, TX",2000,all tex atlas,3,26,30,CEN,19,1019,1,4.65,66,34,NA,82.3
"College Station, TX",2000,all tex atlas,4,26,30,CEN,19,1019,3,4.75,64,33,NA,82.4
"College Station, TX",2000,pm 1560bg,13,26,30,CEN,19,1097,1,5.05,69,33,NA,83.8
"College Station, TX",2000,pm 1560bg,14,26,30,CEN,19,1097,3,4.949999999999999,67,30,NA,83.6
"College Station, TX",2000,sg 747,7,26,30,CEN,19,1104,1,5.05,68,29,NA,84
"College Station, TX",2000,sg 747,8,26,30,CEN,19,1104,3,5.35,70,30,NA,84.6
"College Station, TX",2000,fm 832,11,26,30,CEN,19,1117,1,4.35,70,36,NA,85.4
"College Station, TX",2000,fm 832,12,26,30,CEN,19,1117,3,4.45,67,38,NA,86.1
"Weslaco, TX",2000,dpl 50,27,26,30,CEN,21,689,1,4.9,68,27,NA,83.6
"Weslaco, TX",2000,dpl 50,28,26,30,CEN,21,689,3,4.9,63,27,NA,84.4
"Weslaco, TX",2000,acala maxxa,37,26,30,CEN,21,773,1,4,63,35,NA,82.5
"Weslaco, TX",2000,acala maxxa,20,26,30,CEN,21,773,3,3.75,64,33,NA,83
"Weslaco, TX",2000,sg 125,33,26,30,CEN,21,953,1,4.699999999999999,66,28,NA,84.8
"Weslaco, TX",2000,sg 125,34,26,30,CEN,21,953,3,4.9,61,26,NA,82.8
"Weslaco, TX",2000,stv 474,35,26,30,CEN,21,971,1,5.1,66,30,NA,83
"Weslaco, TX",2000,stv 474,36,26,30,CEN,21,971,3,4.65,69,29,NA,83.1
"Weslaco, TX",2000,nu 33b,23,26,30,CEN,21,1009,1,4.699999999999999,72,30,NA,84.7
"Weslaco, TX",2000,nu 33b,24,26,30,CEN,21,1009,3,4.8,67,29,NA,84.1
"Weslaco, TX",2000,all tex atlas,21,26,30,CEN,21,1019,1,4.45,66,31,NA,80.9
"Weslaco, TX",2000,all tex atlas,22,26,30,CEN,21,1019,3,4.8,67,29,NA,81.8
"Weslaco, TX",2000,pm 1560bg,31,26,30,CEN,21,1097,1,4.85,66,29,NA,84.1
"Weslaco, TX",2000,pm 1560bg,32,26,30,CEN,21,1097,3,4.9,68,28,NA,82.1
"Weslaco, TX",2000,sg 747,25,26,30,CEN,21,1104,1,5,65,27,NA,84.2
"Weslaco, TX",2000,sg 747,26,26,30,CEN,21,1104,3,4.85,65,25,NA,84.5
"Weslaco, TX",2000,fm 832,29,26,30,CEN,21,1117,1,4.35,65,32,NA,86.5
"Weslaco, TX",2000,fm 832,30,26,30,CEN,21,1117,3,4.65,69,32,NA,85.5
"Bosserier City, LA",2000,dpl 50,25,80,30,CEN,23,689,1,4.4,72,26,NA,81.59999999999998
"Bosserier City, LA",2000,dpl 50,26,80,30,CEN,23,689,2,4.15,64,26,NA,82.3
"Bosserier City, LA",2000,acala maxxa,17,80,30,CEN,23,773,1,4.1,67,34,NA,83.2
"Bosserier City, LA",2000,acala maxxa,18,80,30,CEN,23,773,2,3.8499999999999996,69,36,NA,82.2
"Bosserier City, LA",2000,sg 125,31,80,30,CEN,23,953,1,4.45,68,26,NA,82
"Bosserier City, LA",2000,sg 125,32,80,30,CEN,23,953,2,4.199999999999999,66,27,NA,82.9
"Bosserier City, LA",2000,stv 474,33,80,30,CEN,23,971,1,4.5,68,28,NA,79.9
"Bosserier City, LA",2000,stv 474,34,80,30,CEN,23,971,2,4.35,67,26,NA,81.7
"Bosserier City, LA",2000,nu 33b,21,80,30,CEN,23,1009,1,4.1,71,26,NA,81
"Bosserier City, LA",2000,nu 33b,22,80,30,CEN,23,1009,2,4.25,71,26,NA,81.4
"Bosserier City, LA",2000,all tex atlas,19,80,30,CEN,23,1019,1,4.1,70,32,NA,82.1
"Bosserier City, LA",2000,all tex atlas,20,80,30,CEN,23,1019,2,3.9499999999999997,70,31,NA,81.09999999999998
"Bosserier City, LA",2000,pm 1560bg,29,80,30,CEN,23,1097,1,4.1,62,31,NA,82.5
"Bosserier City, LA",2000,pm 1560bg,30,80,30,CEN,23,1097,2,3.95,65,30,NA,82.2
"Bosserier City, LA",2000,sg 747,23,80,30,CEN,23,1104,1,4.25,69,29,NA,81.09999999999998
"Bosserier City, LA",2000,sg 747,24,80,30,CEN,23,1104,2,4.3,68,28,NA,83.1
"Bosserier City, LA",2000,fm 832,27,80,30,CEN,23,1117,1,3.75,70,30,NA,83.3
"Bosserier City, LA",2000,fm 832,28,80,30,CEN,23,1117,2,3.9,67,34,NA,83.1
"Beeville, TX",2000,dpl 50,45,26,30,CEN,72,689,1,4.9,67,24,NA,80.4
"Beeville, TX",2000,dpl 50,46,26,30,CEN,72,689,3,4.4,64,25,NA,81.7
"Beeville, TX",2000,acala maxxa,56,26,30,CEN,72,773,1,4.15,61,38,NA,85.5
"Beeville, TX",2000,acala maxxa,38,26,30,CEN,72,773,3,3.9,67,32,NA,82.6
"Beeville, TX",2000,sg 125,52,26,30,CEN,72,953,1,4.5,61,27,NA,82.1
"Beeville, TX",2000,sg 125,53,26,30,CEN,72,953,3,4.3,63,25,NA,82.3
"Beeville, TX",2000,stv 474,54,26,30,CEN,72,971,1,4.35,62,29,NA,81
"Beeville, TX",2000,stv 474,55,26,30,CEN,72,971,3,4.4,62,27,NA,82.6
"Beeville, TX",2000,nu 33b,41,26,30,CEN,72,1009,1,4.5,70,29,NA,81.8
"Beeville, TX",2000,nu 33b,42,26,30,CEN,72,1009,3,4.4,68,29,NA,82.8
"Beeville, TX",2000,all tex atlas,39,26,30,CEN,72,1019,1,4.85,63,29,NA,80
"Beeville, TX",2000,all tex atlas,40,26,30,CEN,72,1019,3,4.45,67,30,NA,82
"Beeville, TX",2000,pm 1560bg,50,26,30,CEN,72,1097,1,4.7,64,28,NA,82.5
"Beeville, TX",2000,pm 1560bg,51,26,30,CEN,72,1097,3,4.7,65,30,NA,80.2
"Beeville, TX",2000,sg 747,43,26,30,CEN,72,1104,1,4.85,57,25,NA,82.1
"Beeville, TX",2000,sg 747,44,26,30,CEN,72,1104,3,4.5,62,28,NA,81.9
"Beeville, TX",2000,fm 832,47,26,30,CEN,72,1117,1,4.15,68,30,NA,82.9
"Beeville, TX",2000,fm 832,48,26,30,CEN,72,1117,3,3.9,63,33,NA,83.1
"Saint Joseph, LA",2000,acala maxxa,1,80,40,DEL,24,773,1,4.35,73,34,NA,82.8
"Saint Joseph, LA",2000,acala maxxa,2,80,40,DEL,24,773,2,4.25,71,34,NA,81.9
"Saint Joseph, LA",2000,NA,5,80,40,DEL,24,1009,1,4.65,70,27,NA,82.2
NA,NA,NA,NA,NA,NA,NA,NA,1009,NA,NA,NA,NA,NA,NA
"Saint Joseph, LA",2000,all tex atlas,3,80,40,DEL,24,1019,1,4.5,65,31,NA,81.8
"Saint Joseph, LA",2000,all tex atlas,4,80,40,DEL,24,1019,2,4.6,68,30,NA,81.4
"Saint Joseph, LA",2000,phy 69,6,80,40,DEL,24,1090,2,4.75,74,29,NA,83
"Saint Joseph, LA",2000,sg 747,7,80,40,DEL,24,1104,1,4.75,65,26,NA,83.1
"Saint Joseph, LA",2000,sg 747,8,80,40,DEL,24,1104,2,4.95,68,27,NA,84.2
"Saint Joseph, LA",2000,stv bxn 47,13,80,40,DEL,24,1106,1,4.65,68,27,NA,81.8
"Saint Joseph, LA",2000,stv bxn 47,14,80,40,DEL,24,1106,2,4.75,69,28,NA,83
"Saint Joseph, LA",2000,psc 355,11,80,40,DEL,24,1158,1,4.55,67,28,NA,82.4
"Saint Joseph, LA",2000,psc 355,12,80,40,DEL,24,1158,2,4.7,69,29,NA,83.6
"Saint Joseph, LA",2000,suregrow 105,15,80,40,DEL,24,1163,1,5.199999999999999,70,29,NA,82.8
"Saint Joseph, LA",2000,suregrow 105,16,80,40,DEL,24,1163,2,5.25,72,29,NA,83.8
"Saint Joseph, LA",2000,pm 1218br,9,80,40,DEL,24,1168,1,4.8,69,27,NA,81.7
"Saint Joseph, LA",2000,pm 1218br,10,80,40,DEL,24,1168,2,4.85,70,27,NA,82.4
"Clarkedale, AR",2000,acala maxxa,1,28,40,DEL,27,773,1,4.35,70,30,NA,83.1
"Clarkedale, AR",2000,acala maxxa,2,28,40,DEL,27,773,2,4.199999999999999,66,26,NA,84.1
"Clarkedale, AR",2000,nu 33b,5,28,40,DEL,27,1009,1,3.5,71,29,NA,82.8
"Clarkedale, AR",2000,nu 33b,6,28,40,DEL,27,1009,2,4.6,68,31,NA,83.2
"Clarkedale, AR",2000,all tex atlas,3,28,40,DEL,27,1019,1,4,74,30,NA,83.4
"Clarkedale, AR",2000,all tex atlas,4,28,40,DEL,27,1019,2,4.5,65,27,NA,83.7
"Clarkedale, AR",2000,sg 747,7,28,40,DEL,27,1104,1,4.3,71,27,NA,82.7
"Clarkedale, AR",2000,sg 747,8,28,40,DEL,27,1104,2,4.1,73,32,NA,84.2
"Clarkedale, AR",2000,stv bxn 47,13,28,40,DEL,27,1106,1,3,77,31,NA,84.5
"Clarkedale, AR",2000,stv bxn 47,14,28,40,DEL,27,1106,2,4.4,64,29,NA,83
"Clarkedale, AR",2000,psc 355,11,28,40,DEL,27,1158,1,3.75,71,28,NA,83.7
"Clarkedale, AR",2000,psc 355,12,28,40,DEL,27,1158,2,4.5,68,26,NA,82.9
"Clarkedale, AR",2000,suregrow 105,15,28,40,DEL,27,1163,1,4.25,62,26,NA,83.9
"Clarkedale, AR",2000,suregrow 105,16,28,40,DEL,27,1163,2,4,69,27,NA,83.6
"Clarkedale, AR",2000,pm 1218br,9,28,40,DEL,27,1168,1,4.199999999999999,67,26,NA,84.3
"Clarkedale, AR",2000,pm 1218br,10,28,40,DEL,27,1168,2,4.4,64,29,NA,83.3
"University Park, NM",2000,coker 4104,12,63,52,WES,7,128,2,4.2,77,34,NA,86.1
"University Park, NM",2000,coker 4104,12,63,52,WES,7,128,4,4.2,77,34,NA,86.1
"University Park, NM",2000,acala maxxa,1,63,52,WES,7,773,1,4.4,67,31,NA,84.7
"University Park, NM",2000,acala maxxa,2,63,52,WES,7,773,2,4.65,77,35,NA,84.8
"University Park, NM",2000,acala maxxa,1,63,52,WES,7,773,3,4.4,67,31,NA,84.7
"University Park, NM",2000,acala maxxa,2,63,52,WES,7,773,4,4.65,77,35,NA,84.8
"University Park, NM",2000,acala 1517-95,9,63,52,WES,7,874,1,4.55,75,33,NA,85.4
"University Park, NM",2000,acala 1517-95,10,63,52,WES,7,874,2,4.65,74,30,NA,84.7
"University Park, NM",2000,acala 1517-95,9,63,52,WES,7,874,3,4.55,75,33,NA,85.4
"University Park, NM",2000,acala 1517-95,10,63,52,WES,7,874,4,4.65,74,30,NA,84.7
"University Park, NM",2000,nu 33b,5,63,52,WES,7,1009,1,4.6,65,29,NA,83.8
"University Park, NM",2000,nu 33b,6,63,52,WES,7,1009,2,4.949999999999999,71,29,NA,83
"University Park, NM",2000,nu 33b,5,63,52,WES,7,1009,3,4.6,65,29,NA,83.8
"University Park, NM",2000,nu 33b,6,63,52,WES,7,1009,4,4.949999999999999,71,29,NA,83
"University Park, NM",2000,all tex atlas,3,63,52,WES,7,1019,1,4.95,74,29,NA,82.5
"University Park, NM",2000,all tex atlas,4,63,52,WES,7,1019,2,4.5,66,30,NA,83
"University Park, NM",2000,all tex atlas,3,63,52,WES,7,1019,3,4.95,74,29,NA,82.5
"University Park, NM",2000,all tex atlas,4,63,52,WES,7,1019,4,4.5,66,30,NA,83
"University Park, NM",2000,sg 747,7,63,52,WES,7,1104,1,5.1,76,25,NA,84.6
"University Park, NM",2000,sg 747,8,63,52,WES,7,1104,2,5.199999999999999,72,25,NA,83.4
"University Park, NM",2000,sg 747,7,63,52,WES,7,1104,3,5.1,76,25,NA,84.6
"University Park, NM",2000,sg 747,8,63,52,WES,7,1104,4,5.199999999999999,72,25,NA,83.4
"University Park, NM",2000,acala 1517-99,11,63,52,WES,7,1128,1,4.4,70,34,NA,86.6
"University Park, NM",2000,acala 1517-99,11,63,52,WES,7,1128,3,4.4,70,34,NA,86.6
"University Park, NM",2000,acala w 1218,13,63,52,WES,7,1129,1,4.15,75,33,NA,84.8
"University Park, NM",2000,acala w 1218,14,63,52,WES,7,1129,2,5.050000000000001,69,34,NA,83.4
"University Park, NM",2000,acala w 1218,13,63,52,WES,7,1129,3,4.15,75,33,NA,84.8
"University Park, NM",2000,acala w 1218,14,63,52,WES,7,1129,4,5.050000000000001,69,34,NA,83.4
"University Park, NM",2000,phy psc 355,16,63,52,WES,7,1137,2,4.550000000000001,75,38,NA,84.2
"University Park, NM",2000,phy psc 355,16,63,52,WES,7,1137,4,4.550000000000001,75,38,NA,84.2
"University Park, NM",2000,nm 970513,15,63,52,WES,7,1167,1,4.3,76,36,NA,85.3
"University Park, NM",2000,nm 970513,15,63,52,WES,7,1167,3,4.3,76,36,NA,85.3
"Pecos, TX(irri)",2000,acala maxxa,53,60,52,WES,9,773,1,4.15,75,32,NA,80.7
"Pecos, TX(irri)",2000,acala maxxa,54,60,52,WES,9,773,2,4,75,31,NA,81.2
"Pecos, TX(irri)",2000,acala 1517-95,61,60,52,WES,9,874,1,4.25,71,33,NA,81.2
"Pecos, TX(irri)",2000,acala 1517-95,62,60,52,WES,9,874,2,4.15,72,31,NA,80.59999999999998
"Pecos, TX(irri)",2000,nu 33b,57,60,52,WES,9,1009,1,4.800000000000001,73,28,NA,80.2
"Pecos, TX(irri)",2000,nu 33b,58,60,52,WES,9,1009,2,4.85,75,26,NA,79.9
"Pecos, TX(irri)",2000,all tex atlas,55,60,52,WES,9,1019,1,4.7,74,29,NA,80.09999999999998
"Pecos, TX(irri)",2000,all tex atlas,56,60,52,WES,9,1019,2,4.85,74,28,NA,79.7
"Pecos, TX(irri)",2000,sg 747,59,60,52,WES,9,1104,1,5.3,73,26,NA,80.7
"Pecos, TX(irri)",2000,sg 747,60,60,52,WES,9,1104,2,5.35,73,25,NA,80.3
"Pecos, TX(irri)",2000,acala 1517-99,63,60,52,WES,9,1128,1,3.8499999999999996,71,30,NA,80.7
"Pecos, TX(irri)",2000,acala 1517-99,64,60,52,WES,9,1128,2,4.05,74,32,NA,81.9
"Pecos, TX(irri)",2000,acala w 1218,65,60,52,WES,9,1129,1,4.1,72,28,NA,80.7
"Pecos, TX(irri)",2000,acala w 1218,66,60,52,WES,9,1129,2,4.300000000000001,74,29,NA,79.59999999999998
"Pecos, TX(irri)",2000,nm 970513,67,60,52,WES,9,1167,1,4.05,73,36,NA,82
"Pecos, TX(irri)",2000,nm 970513,68,60,52,WES,9,1167,2,4.1,72,37,NA,82.2
"Artesia, NM(irri)",2000,NA,1,61,52,WES,40,773,1,3.7,75,34,NA,84.4
"Artesia, NM(irri)",2000,NA,2,61,52,WES,40,773,2,3.6500000000000004,77,34,NA,83.1
"Artesia, NM(irri)",2000,NA,9,61,52,WES,40,874,1,3.6,76,36,NA,83.4
"Artesia, NM(irri)",2000,NA,10,61,52,WES,40,874,2,3.55,74,34,NA,82.3
"Artesia, NM(irri)",2000,NA,5,61,52,WES,40,1009,1,3.55,77,31,NA,85.1
"Artesia, NM(irri)",2000,NA,6,61,52,WES,40,1009,2,3.6,78,30,NA,83.6
"Artesia, NM(irri)",2000,NA,3,61,52,WES,40,1019,1,4,75,29,NA,80.9
"Artesia, NM(irri)",2000,NA,4,61,52,WES,40,1019,2,4.1,72,35,NA,82.4
"Artesia, NM(irri)",2000,NA,7,61,52,WES,40,1104,1,3.9,74,28,NA,81.59999999999998
"Artesia, NM(irri)",2000,NA,8,61,52,WES,40,1104,2,3.9,73,29,NA,82.4
"Artesia, NM(irri)",2000,NA,11,61,52,WES,40,1128,1,3.55,75,36,NA,85.2
"Artesia, NM(irri)",2000,NA,12,61,52,WES,40,1128,2,3.6500000000000004,75,34,NA,84.4
"Artesia, NM(irri)",2000,NA,13,61,52,WES,40,1129,1,3.8,76,34,NA,83.3
"Artesia, NM(irri)",2000,NA,14,61,52,WES,40,1129,2,3.7,75,32,NA,83.1
"Artesia, NM(irri)",2000,NA,15,61,52,WES,40,1167,1,3.6,76,40,NA,84.7
"Artesia, NM(irri)",2000,NA,16,61,52,WES,40,1167,2,3.75,74,36,NA,83.4
"Las Cruces, NM",2000,pima s-6,19,63,61,PIM,155,471,1,4.6,60,38,NA,87.7
"Las Cruces, NM",2000,pima s-6,20,63,61,PIM,155,471,2,4.550000000000001,62,46,NA,88
"Las Cruces, NM",2000,pima s-6,19,63,61,PIM,155,471,3,4.6,60,38,NA,87.7
"Las Cruces, NM",2000,pima s-6,20,63,61,PIM,155,471,4,4.550000000000001,62,46,NA,88
"Las Cruces, NM",2000,pima s-7,17,63,61,PIM,155,615,1,4.35,67,51,NA,86.7
"Las Cruces, NM",2000,pima s-7,18,63,61,PIM,155,615,2,4.3,64,46,NA,88.1
"Las Cruces, NM",2000,pima s-7,17,63,61,PIM,155,615,3,4.35,67,51,NA,86.7
"Las Cruces, NM",2000,pima s-7,18,63,61,PIM,155,615,4,4.3,64,46,NA,88.1
"Las Cruces, NM",2000,conquistador,21,63,61,PIM,155,974,1,5.300000000000001,58,45,NA,86.7
"Las Cruces, NM",2000,conquistador,22,63,61,PIM,155,974,2,4.9,63,50,NA,86.6
"Las Cruces, NM",2000,conquistador,21,63,61,PIM,155,974,3,5.300000000000001,58,45,NA,86.7
"Las Cruces, NM",2000,conquistador,22,63,61,PIM,155,974,4,4.9,63,50,NA,86.6
"Las Cruces, NM",2000,gc 717,25,63,61,PIM,155,1107,1,4.7,66,42,NA,89.4
"Las Cruces, NM",2000,gc 717,26,63,61,PIM,155,1107,2,5,60,44,NA,90
"Las Cruces, NM",2000,gc 717,25,63,61,PIM,155,1107,3,4.7,66,42,NA,89.4
"Las Cruces, NM",2000,gc 717,26,63,61,PIM,155,1107,4,5,60,44,NA,90
"Las Cruces, NM",2000,gc 9003,23,63,61,PIM,155,1108,1,5,62,40,NA,86.7
"Las Cruces, NM",2000,gc 9003,24,63,61,PIM,155,1108,2,4.85,63,44,NA,87.2
"Las Cruces, NM",2000,gc 9003,23,63,61,PIM,155,1108,3,5,62,40,NA,86.7
"Las Cruces, NM",2000,gc 9003,24,63,61,PIM,155,1108,4,4.85,63,44,NA,87.2
"Maricopa, AZ",2000,pima s-7,1,73,62,PIM,61,615,1,4.4,65,53,NA,89.8
"Maricopa, AZ",2000,pima s-7,2,73,62,PIM,61,615,2,4.25,65,55,NA,90.3
"Maricopa, AZ",2000,gc 9003,3,73,62,PIM,61,1108,1,4.300000000000001,68,54,NA,87.7
"Maricopa, AZ",2000,gc 9003,4,73,62,PIM,61,1108,2,4.449999999999999,66,50,NA,89.4
"Maricopa, AZ",2000,phy 57,7,73,62,PIM,61,1113,1,4.2,69,46,NA,87.8
"Maricopa, AZ",2000,phy 58,8,73,62,PIM,61,1113,2,4.25,70,48,NA,88.6
"Maricopa, AZ",2000,dpl 744,5,73,62,PIM,61,1182,1,4.25,72,53,NA,90.6
"Maricopa, AZ",2000,dpl 744,6,73,62,PIM,61,1182,2,4.25,68,46,NA,86.9
"Shafter, CA",2000,pima s-7,1,36,63,PIM,1,615,1,4.1,65,47,NA,87.4
"Shafter, CA",2000,pima s-7,2,36,63,PIM,1,615,2,4.25,64,46,NA,87.5
"Shafter, CA",2000,chaney ranch 252,3,36,63,PIM,1,975,1,4,63,40,NA,87.9
"Shafter, CA",2000,chaney ranch 252,4,36,63,PIM,1,975,2,3.95,65,40,NA,86.3
"Shafter, CA",2000,gc 9003,5,36,63,PIM,1,1108,1,4.199999999999999,68,44,NA,88
"Shafter, CA",2000,gc 9003,6,36,63,PIM,1,1108,2,4.15,66,43,NA,87.3
"Shafter, CA",2000,oa 361(dp-white),9,36,63,PIM,1,1109,1,4.25,72,45,NA,88.3
"Shafter, CA",2000,oa 361(dp-white),10,36,63,PIM,1,1109,2,4.35,70,48,NA,86.2
"Shafter, CA",2000,phy 53,11,36,63,PIM,1,1113,1,3.8499999999999996,67,48,NA,88.3
"Shafter, CA",2000,phy 53,12,36,63,PIM,1,1113,2,3.9,66,49,NA,88.6
"Shafter, CA",2000,dpl 744,7,36,63,PIM,1,1182,1,3.95,67,47,NA,86.3
"Shafter, CA",2000,dpl 745,8,36,63,PIM,1,1182,2,4.05,63,50,NA,88.7
"Shafter, CA",2000,ua-5,13,36,63,PIM,1,1184,1,3.9,65,48,NA,88.7
